wave,flux,std
4002.017,1.85e-15,2.35e-16
4006.435,1.71e-15,2.29e-16
4010.854,2.89e-15,2.80e-16
4015.273,2.21e-15,2.51e-16
4019.691,2.67e-15,2.62e-16
4024.109,1.70e-15,2.23e-16
4028.527,2.64e-15,2.53e-16
4032.944,2.35e-15,2.54e-16
4037.362,1.97e-15,2.45e-16
4041.779,2.59e-15,2.66e-16
4046.196,2.21e-15,2.30e-16
4050.613,2.04e-15,2.23e-16
4055.03,2.87e-15,2.40e-16
4059.446,2.45e-15,2.21e-16
4063.863,2.72e-15,2.42e-16
4068.279,2.68e-15,2.43e-16
4072.695,3.43e-15,2.72e-16
4077.11,3.51e-15,2.82e-16
4081.526,3.30e-15,2.79e-16
4085.941,2.73e-15,2.54e-16
4090.356,4.31e-15,3.00e-16
4094.771,2.63e-15,2.42e-16
4099.186,2.62e-15,2.30e-16
4103.6,3.06e-15,2.38e-16
4108.015,2.14e-15,1.98e-16
4112.429,2.09e-15,1.86e-16
4116.843,1.64e-15,1.60e-16
4121.257,2.31e-15,1.76e-16
4125.67,2.05e-15,1.75e-16
4130.084,2.10e-15,1.80e-16
4134.497,2.47e-15,2.01e-16
4138.91,2.42e-15,2.05e-16
4143.323,2.06e-15,1.95e-16
4147.735,2.58e-15,2.02e-16
4152.148,1.89e-15,1.66e-16
4156.56,1.79e-15,1.61e-16
4160.972,1.91e-15,1.72e-16
4165.384,1.84e-15,1.74e-16
4169.796,2.34e-15,1.90e-16
4174.208,2.50e-15,1.93e-16
4178.619,1.80e-15,1.72e-16
4183.03,2.00e-15,1.70e-16
4187.441,1.65e-15,1.61e-16
4191.852,1.67e-15,1.60e-16
4196.263,2.30e-15,1.80e-16
4200.673,2.28e-15,1.81e-16
4205.083,2.68e-15,1.93e-16
4209.494,2.14e-15,1.78e-16
4213.903,1.53e-15,1.55e-16
4218.313,1.75e-15,1.62e-16
4222.723,2.48e-15,1.78e-16
4227.132,2.66e-15,1.83e-16
4231.541,2.33e-15,1.79e-16
4235.95,2.20e-15,1.76e-16
4240.359,2.24e-15,1.77e-16
4244.768,2.33e-15,1.77e-16
4249.177,2.30e-15,1.77e-16
4253.585,2.55e-15,1.79e-16
4257.993,1.93e-15,1.64e-16
4262.401,2.03e-15,1.66e-16
4266.809,1.81e-15,1.62e-16
4271.217,1.67e-15,1.60e-16
4275.624,2.46e-15,1.81e-16
4280.031,1.50e-15,1.58e-16
4284.438,2.28e-15,1.81e-16
4288.845,2.46e-15,1.78e-16
4293.252,1.59e-15,1.55e-16
4297.659,2.26e-15,1.69e-16
4302.065,1.88e-15,1.60e-16
4306.472,2.04e-15,1.74e-16
4310.878,2.24e-15,1.84e-16
4315.284,2.07e-15,1.87e-16
4319.69,2.32e-15,1.94e-16
4324.095,2.89e-15,2.10e-16
4328.501,2.86e-15,2.12e-16
4332.906,3.84e-15,2.28e-16
4337.311,3.26e-15,2.17e-16
4341.716,3.70e-15,2.25e-16
4346.121,3.29e-15,2.24e-16
4350.525,3.62e-15,2.29e-16
4354.93,2.26e-15,1.98e-16
4359.334,2.45e-15,1.80e-16
4363.738,2.77e-15,1.81e-16
4368.142,2.53e-15,1.77e-16
4372.546,2.76e-15,1.96e-16
4376.95,3.27e-15,2.15e-16
4381.353,3.50e-15,2.23e-16
4385.757,2.87e-15,2.08e-16
4390.16,1.95e-15,1.85e-16
4394.563,2.65e-15,1.90e-16
4398.966,2.63e-15,1.89e-16
4403.369,2.62e-15,1.96e-16
4407.771,2.58e-15,2.07e-16
4412.174,2.58e-15,2.15e-16
4416.576,2.34e-15,2.07e-16
4420.978,2.42e-15,2.01e-16
4425.38,2.38e-15,1.98e-16
4429.782,2.55e-15,2.01e-16
4434.183,2.72e-15,2.06e-16
4438.585,2.48e-15,2.13e-16
4442.986,2.28e-15,2.15e-16
4447.387,2.80e-15,2.21e-16
4451.788,2.45e-15,2.16e-16
4456.189,2.55e-15,2.14e-16
4460.59,2.26e-15,2.11e-16
4464.99,2.85e-15,2.17e-16
4469.391,2.12e-15,2.10e-16
4473.791,1.85e-15,2.11e-16
4478.191,2.90e-15,2.21e-16
4482.591,3.20e-15,2.26e-16
4486.991,3.20e-15,2.26e-16
4491.391,2.81e-15,2.17e-16
4495.79,3.33e-15,2.22e-16
4500.19,3.22e-15,2.19e-16
4504.589,3.40e-15,2.24e-16
4508.988,2.66e-15,2.14e-16
4513.387,3.03e-15,2.15e-16
4517.786,2.71e-15,2.11e-16
4522.184,3.08e-15,2.15e-16
4526.583,2.62e-15,2.07e-16
4530.981,2.85e-15,2.08e-16
4535.379,3.15e-15,2.07e-16
4539.777,2.75e-15,2.00e-16
