wave,flux,std
4719.983,6.73e-17,1.20e-16
4724.375,-7.27e-17,1.16e-16
4728.768,1.27e-16,1.20e-16
4733.16,1.73e-17,1.18e-16
4737.552,3.73e-17,1.16e-16
4741.944,3.25e-15,1.63e-16
4746.336,-2.53e-16,1.09e-16
4750.728,-5.93e-16,1.01e-16
4755.12,1.47e-16,1.15e-16
4759.511,3.73e-17,1.11e-16
4763.903,1.27e-16,1.10e-16
4768.294,-9.27e-17,1.07e-16
4772.685,-2.70e-18,1.09e-16
4777.077,-1.33e-16,1.06e-16
4781.468,-6.27e-17,1.07e-16
4785.858,-1.73e-16,1.03e-16
4790.249,-7.27e-17,1.04e-16
4794.64,-4.27e-17,1.04e-16
4799.031,-1.23e-16,1.03e-16
4803.421,-2.13e-16,1.01e-16
4807.811,1.37e-16,1.09e-16
4812.202,-6.27e-17,1.04e-16
4816.592,7.73e-17,1.06e-16
4820.982,1.47e-16,1.08e-16
4825.372,3.97e-16,1.08e-16
4829.761,2.57e-16,1.08e-16
4834.151,-5.27e-17,1.03e-16
4838.541,2.47e-16,1.09e-16
4842.93,5.73e-17,1.12e-16
4847.319,1.67e-16,1.12e-16
4851.709,3.67e-16,1.19e-16
4856.098,2.07e-16,1.14e-16
4860.487,1.77e-16,1.13e-16
4864.876,7.27e-16,1.22e-16
4869.265,7.37e-16,1.20e-16
4873.653,7.57e-16,1.20e-16
4878.042,9.27e-16,1.21e-16
4882.431,2.67e-16,1.08e-16
4886.819,-8.27e-17,1.02e-16
4891.207,1.73e-17,1.02e-16
4895.595,-3.73e-16,9.59e-17
4899.984,1.17e-16,1.05e-16
4904.372,1.17e-16,1.07e-16
4908.759,2.17e-16,1.09e-16
4913.147,3.27e-16,1.11e-16
4917.535,4.77e-16,1.11e-16
4921.923,-1.27e-17,1.02e-16
4926.31,1.37e-16,1.05e-16
4930.698,2.17e-16,1.06e-16
4935.085,-2.63e-16,1.00e-16
4939.472,7.73e-17,1.06e-16
4943.859,2.17e-16,1.07e-16
4948.246,5.07e-16,1.12e-16
4952.633,3.97e-16,1.09e-16
4957.02,5.57e-16,1.12e-16
4961.407,1.05e-15,1.20e-16
4965.793,2.17e-15,1.35e-16
4970.18,2.71e-15,1.42e-16
4974.566,3.10e-15,1.48e-16
4978.953,2.85e-15,1.45e-16
4983.339,2.61e-15,1.43e-16
4987.725,1.52e-15,1.28e-16
4992.111,1.16e-15,1.22e-16
4996.497,9.17e-16,1.19e-16
5000.883,1.23e-15,1.21e-16
5005.269,1.81e-15,1.29e-16
5009.655,3.20e-15,1.47e-16
5014.04,5.26e-15,1.69e-16
5018.426,7.44e-15,1.89e-16
5022.811,1.30e-14,2.34e-16
5027.197,1.20e-14,2.26e-16
5031.582,6.91e-15,1.83e-16
5035.967,5.47e-15,1.68e-16
5040.352,2.39e-15,1.35e-16
5044.737,8.47e-16,1.16e-16
5049.122,7.67e-16,1.13e-16
5053.507,1.97e-16,1.04e-16
5057.892,1.47e-16,1.06e-16
5062.277,7.73e-17,1.03e-16
5066.661,-1.63e-16,1.00e-16
5071.046,9.73e-17,1.04e-16
5075.43,6.73e-17,1.04e-16
5079.814,5.57e-16,1.11e-16
5084.199,1.37e-16,1.06e-16
5088.583,1.87e-16,1.07e-16
5092.967,-2.03e-16,1.00e-16
5097.351,-3.03e-16,9.78e-17
5101.735,-2.83e-16,9.76e-17
5106.119,-5.53e-16,9.25e-17
5110.503,-2.13e-16,9.70e-17
5114.886,-2.03e-16,9.76e-17
5119.27,-7.27e-17,1.00e-16
5123.654,-3.73e-16,9.52e-17
5128.037,-3.93e-16,9.50e-17
5132.421,7.73e-17,1.02e-16
5136.804,-1.43e-16,9.81e-17
5141.187,-5.27e-17,1.01e-16
5145.57,-3.63e-16,9.67e-17
5149.954,-3.13e-16,9.73e-17
5154.337,-2.63e-16,9.80e-17
5158.72,-1.83e-16,9.77e-17
5163.102,-1.93e-16,9.66e-17
5167.485,-2.73e-16,9.72e-17
5171.868,-1.53e-16,9.88e-17
5176.251,-2.93e-16,9.58e-17
5180.633,-6.27e-17,9.92e-17
5185.016,-3.03e-16,9.62e-17
5189.398,-3.63e-16,9.42e-17
5193.781,-4.63e-16,9.39e-17
5198.163,-3.63e-16,9.36e-17
5202.545,-3.23e-16,9.43e-17
5206.928,-2.43e-16,9.58e-17
5211.31,-1.43e-16,9.82e-17
5215.692,2.57e-16,1.02e-16
5220.074,-2.03e-16,9.67e-17
5224.456,1.17e-16,1.00e-16
5228.838,-1.13e-16,9.62e-17
5233.22,1.97e-16,1.02e-16
5237.601,-1.13e-16,9.74e-17
5241.983,-1.43e-16,9.63e-17
5246.365,-2.13e-16,9.52e-17
5250.746,-1.27e-17,9.76e-17
5255.128,-2.53e-16,9.48e-17
5259.509,-2.23e-16,9.54e-17
5263.891,1.17e-16,1.00e-16
5268.272,-1.03e-16,9.59e-17
5272.653,6.73e-17,9.91e-17
5277.034,3.73e-17,9.81e-17
5281.416,1.73e-17,9.79e-17
5285.797,-2.23e-16,9.43e-17
5290.178,1.37e-16,9.84e-17
5294.559,-3.13e-16,9.40e-17
5298.94,7.30e-18,9.72e-17
5303.32,-2.13e-16,9.54e-17
5307.701,-1.43e-16,9.61e-17
5312.082,4.07e-16,1.02e-16
5316.463,1.27e-16,9.83e-17
5320.843,-1.53e-16,9.56e-17
5325.224,-1.63e-16,9.55e-17
5329.604,2.27e-16,1.01e-16
5333.985,1.73e-17,9.78e-17
5338.365,1.47e-16,9.93e-17
5342.746,4.73e-17,9.84e-17
5347.126,3.73e-17,9.99e-17
5351.506,7.73e-17,1.02e-16
5355.886,1.57e-16,1.03e-16
5360.267,-1.73e-16,9.80e-17
5364.647,1.57e-16,1.00e-16
5369.027,2.17e-16,1.01e-16
5373.407,6.73e-17,9.95e-17
5377.787,1.17e-16,9.94e-17
5382.167,3.67e-16,1.03e-16
5386.547,1.57e-16,1.00e-16
5390.926,1.47e-16,1.01e-16
5395.306,1.73e-17,9.82e-17
5399.686,1.07e-16,9.97e-17
5404.066,5.73e-17,9.88e-17
5408.445,1.67e-16,1.00e-16
5412.825,2.27e-16,1.03e-16
5417.205,-1.63e-16,9.68e-17
5421.584,9.73e-17,1.01e-16
5425.964,8.73e-17,1.01e-16
5430.343,-2.23e-16,9.56e-17
5434.722,-1.13e-16,9.71e-17
5439.102,-4.23e-16,9.21e-17
5443.481,-5.27e-17,9.84e-17
5447.86,1.73e-17,9.99e-17
5452.24,2.27e-16,1.04e-16
5456.619,1.73e-17,1.04e-16
5460.998,2.73e-17,1.10e-16
5465.377,-1.63e-16,1.06e-16
5469.756,2.07e-16,1.05e-16
5474.135,-3.27e-17,9.79e-17
5478.514,-1.53e-16,9.53e-17
5482.893,6.73e-17,9.82e-17
5487.272,-2.70e-18,9.72e-17
5491.651,1.97e-16,9.86e-17
5496.03,1.57e-16,9.76e-17
5500.409,-1.27e-17,9.58e-17
5504.788,2.37e-16,9.88e-17
5509.166,1.73e-17,9.47e-17
5513.545,2.27e-16,9.68e-17
5517.924,-1.27e-17,9.43e-17
5522.302,6.73e-17,9.49e-17
5526.681,-3.27e-17,9.32e-17
5531.06,5.73e-17,9.38e-17
5535.438,-1.93e-16,8.97e-17
5539.817,-1.27e-17,9.27e-17
5544.195,1.77e-16,9.49e-17
5548.574,-2.23e-16,8.93e-17
5552.952,1.87e-16,9.53e-17
5557.331,-6.27e-17,9.13e-17
5561.709,1.87e-16,9.42e-17
