wave,inten,std
3656.685,-0.008,0.024
3661.121,-0.115,0.014
3665.557,-0.058,0.022
3669.992,-0.012,0.026
3674.428,0.066,0.029
3678.863,0.023,0.027
3683.298,0.058,0.028
3687.732,-0.003,0.024
3692.167,0.047,0.028
3696.601,0.134,0.032
3701.035,0.023,0.026
3705.468,0.035,0.027
3709.902,0.076,0.030
3714.335,0.024,0.028
3718.768,-0.021,0.024
3723.201,-0.092,0.019
3727.633,-0.081,0.020
3732.066,-0.016,0.022
3736.498,0.049,0.028
3740.930,0.019,0.027
3745.361,0.575,0.051
3749.793,0.012,0.025
3754.224,0.098,0.030
3758.655,0.076,0.030
3763.085,0.058,0.028
3767.516,0.143,0.032
3771.946,-0.137,0.006
3776.376,0.014,0.026
3780.806,0.069,0.030
3785.236,0.140,0.032
3789.665,-0.037,0.024
3794.094,-0.007,0.024
3798.523,0.040,0.029
3802.951,0.079,0.029
3807.380,-0.191,0.010
3811.808,-0.069,0.017
3816.236,0.160,0.033
3820.664,-0.158,0.010
3825.091,-0.001,0.026
3829.519,-0.012,0.024
3833.946,0.143,0.033
3838.373,0.060,0.029
3842.799,0.051,0.028
3847.226,-0.024,0.024
3851.652,0.089,0.029
3856.078,-0.032,0.024
3860.504,-0.014,0.025
3864.929,0.045,0.027
3869.355,-0.013,0.025
3873.780,0.058,0.030
3878.205,0.187,0.036
3882.629,0.085,0.032
3887.054,0.025,0.028
3891.478,0.063,0.031
3895.902,0.108,0.031
3900.326,0.007,0.029
3904.750,0.035,0.027
3909.173,0.064,0.030
3913.596,0.110,0.034
3918.019,0.075,0.031
3922.442,-0.015,0.025
3926.865,0.027,0.028
3931.287,0.103,0.032
3935.709,0.132,0.032
3940.131,0.053,0.027
3944.553,0.090,0.031
3948.974,0.157,0.035
3953.396,0.188,0.034
3957.817,0.159,0.035
3962.238,0.126,0.032
3966.658,0.067,0.032
3971.079,0.060,0.029
3975.499,0.185,0.037
3979.919,0.180,0.035
3984.339,0.146,0.034
3988.759,-0.025,0.026
3993.178,0.243,0.039
3997.598,-0.130,0.017
4002.017,0.252,0.039
4006.435,0.392,0.045
4010.854,0.125,0.035
4015.273,0.099,0.034
4019.691,0.227,0.040
4024.109,0.160,0.037
4028.527,0.191,0.040
4032.944,-0.244,0.017
4037.362,0.084,0.037
4041.779,0.135,0.039
4046.196,0.239,0.038
4050.613,0.161,0.037
4055.030,0.086,0.034
4059.446,0.123,0.034
4063.863,0.202,0.041
4068.279,0.161,0.037
4072.695,0.254,0.041
4077.110,0.211,0.039
4081.526,0.257,0.042
4085.941,0.242,0.040
4090.356,0.211,0.040
4094.771,0.143,0.037
4099.186,0.201,0.038
4103.600,0.140,0.036
4108.015,0.281,0.041
4112.429,0.125,0.035
4116.843,0.139,0.035
4121.257,0.113,0.034
4125.670,0.265,0.043
4130.084,0.163,0.038
4134.497,0.231,0.041
4138.910,0.263,0.043
4143.323,0.158,0.039
4147.735,0.185,0.041
4152.148,0.268,0.042
4156.560,0.220,0.041
4160.972,0.324,0.047
4165.384,0.251,0.044
4169.796,0.310,0.045
4174.208,0.188,0.040
4178.619,0.311,0.047
4183.030,0.256,0.044
4187.441,0.355,0.049
4191.852,0.381,0.050
4196.263,0.179,0.043
4200.673,0.336,0.048
4205.083,0.202,0.044
4209.494,0.258,0.047
4213.903,0.361,0.049
4218.313,0.256,0.047
4222.723,0.346,0.050
4227.132,0.305,0.050
4231.541,0.323,0.052
4235.950,0.228,0.049
4240.359,0.285,0.051
4244.768,0.324,0.052
4249.177,0.392,0.055
4253.585,0.138,0.047
4257.993,0.234,0.051
4262.401,0.543,0.060
4266.809,0.483,0.060
4271.217,0.221,0.053
4275.624,0.382,0.058
4280.031,0.307,0.056
4284.438,0.370,0.059
4288.845,0.446,0.061
4293.252,0.445,0.061
4297.659,0.371,0.061
4302.065,0.337,0.060
4306.472,0.449,0.065
4310.878,0.282,0.061
4315.284,0.238,0.062
4319.690,0.260,0.061
4324.095,0.203,0.062
4328.501,0.455,0.070
4332.906,0.383,0.067
4337.311,0.501,0.073
4341.716,0.410,0.074
4346.121,0.494,0.083
4350.525,0.533,0.090
4354.930,0.461,0.090
4359.334,0.332,0.081
4363.738,0.412,0.080
4368.142,0.620,0.082
4372.546,0.506,0.082
4376.950,0.401,0.080
4381.353,0.498,0.083
4385.757,0.341,0.081
4390.160,0.322,0.083
4394.563,0.060,0.079
4398.966,0.163,0.081
4403.369,0.524,0.089
4407.771,0.467,0.090
4412.174,0.274,0.088
4416.576,0.305,0.089
4420.978,0.313,0.090
4425.380,0.457,0.095
4429.782,0.343,0.095
4434.183,0.465,0.097
4438.585,0.557,0.101
4442.986,0.472,0.101
4447.387,0.643,0.103
4451.788,0.331,0.100
4456.189,0.684,0.106
4460.590,0.699,0.109
4464.990,0.182,0.100
4469.391,0.305,0.103
4473.791,-0.742,0.086
4478.191,0.744,0.110
4482.591,0.830,0.112
4486.991,0.467,0.109
4491.391,0.439,0.108
4495.790,0.875,0.114
4500.190,0.745,0.112
4504.589,0.570,0.110
4508.988,0.093,0.103
4513.387,0.537,0.109
4517.786,0.467,0.108
4522.184,0.513,0.108
4526.583,0.368,0.106
4530.981,0.547,0.108
4535.379,0.559,0.105
4539.777,0.393,0.103
4544.175,0.860,0.109
4548.573,0.639,0.104
4552.971,0.623,0.104
4557.368,0.706,0.104
4561.766,0.552,0.100
4566.163,0.754,0.103
4570.560,0.642,0.099
4574.957,0.288,0.093
4579.354,0.623,0.098
4583.751,0.360,0.092
4588.147,0.514,0.094
4592.544,0.693,0.095
4596.940,0.543,0.093
4601.336,0.655,0.093
4605.732,0.738,0.094
4610.128,0.596,0.091
4614.524,0.568,0.090
4618.919,0.763,0.092
4623.315,0.409,0.085
4627.710,0.444,0.085
4632.105,0.641,0.090
4636.500,0.603,0.087
4640.895,0.770,0.089
4645.290,0.665,0.088
4649.685,0.393,0.082
4654.079,0.729,0.088
4658.474,0.546,0.085
4662.868,0.621,0.085
4667.262,0.971,0.090
4671.656,0.680,0.085
4676.050,0.590,0.083
4680.444,0.716,0.086
4684.838,0.381,0.077
4689.231,0.689,0.082
4693.625,0.904,0.086
4698.018,0.781,0.083
4702.411,0.752,0.083
4706.804,0.736,0.082
4711.197,0.719,0.081
4715.590,0.913,0.083
4719.983,0.665,0.080
4724.375,0.812,0.082
4728.768,0.578,0.077
4733.160,1.201,0.090
4737.552,0.657,0.079
4741.944,0.991,0.084
4746.336,0.562,0.075
4750.728,0.659,0.076
4755.120,0.683,0.078
4759.511,0.711,0.076
4763.903,0.794,0.077
4768.294,0.858,0.079
4772.685,0.906,0.080
4777.077,0.838,0.077
4781.468,0.674,0.075
4785.858,0.759,0.076
4790.249,0.708,0.075
4794.640,0.796,0.076
4799.031,0.946,0.081
4803.421,0.639,0.072
4807.811,0.893,0.079
4812.202,1.033,0.081
4816.592,0.487,0.070
4820.982,0.734,0.077
4825.372,0.804,0.076
4829.761,0.760,0.077
4834.151,0.875,0.079
4838.541,0.993,0.080
4842.930,0.712,0.078
4847.319,0.808,0.077
4851.709,0.899,0.082
4856.098,0.673,0.076
4860.487,0.568,0.074
4864.876,0.658,0.075
4869.265,0.610,0.074
4873.653,0.728,0.078
4878.042,0.721,0.077
4882.431,0.646,0.076
4886.819,0.694,0.078
4891.207,0.742,0.078
4895.595,0.817,0.080
4899.984,0.658,0.076
4904.372,0.630,0.076
4908.759,0.807,0.079
4913.147,0.878,0.081
4917.535,0.857,0.080
4921.923,0.881,0.082
4926.310,0.881,0.082
4930.698,0.774,0.080
4935.085,0.635,0.078
4939.472,0.986,0.085
4943.859,1.022,0.085
4948.246,0.811,0.081
4952.633,0.801,0.081
4957.020,1.030,0.087
4961.407,1.143,0.089
4965.793,0.824,0.084
4970.180,1.065,0.090
4974.566,1.097,0.092
4978.953,1.402,0.098
4983.339,1.307,0.097
4987.725,1.808,0.105
4992.111,1.053,0.092
4996.497,0.808,0.087
5000.883,1.137,0.092
5005.269,0.875,0.087
5009.655,1.511,0.099
5014.040,1.217,0.094
5018.426,1.703,0.103
5022.811,1.717,0.104
5027.197,1.848,0.106
5031.582,1.543,0.100
5035.967,1.605,0.100
5040.352,1.153,0.094
5044.737,1.143,0.094
5049.122,0.953,0.090
5053.507,1.027,0.092
5057.892,0.859,0.091
5062.277,1.100,0.094
5066.661,0.847,0.091
5071.046,1.182,0.097
5075.430,0.966,0.095
5079.814,1.121,0.096
5084.199,1.127,0.099
5088.583,1.191,0.100
5092.967,0.861,0.094
5097.351,1.231,0.099
5101.735,1.080,0.097
5106.119,0.864,0.092
5110.503,0.851,0.092
5114.886,1.017,0.095
5119.270,0.821,0.092
5123.654,0.888,0.094
5128.037,0.978,0.095
5132.421,0.694,0.090
5136.804,0.949,0.094
5141.187,0.810,0.093
5145.570,0.702,0.093
5149.954,0.700,0.093
5154.337,0.919,0.096
5158.720,1.186,0.100
5163.102,1.083,0.097
5167.485,0.936,0.097
5171.868,0.904,0.096
5176.251,0.722,0.093
5180.633,0.839,0.094
5185.016,0.799,0.095
5189.398,0.987,0.097
5193.781,0.815,0.096
5198.163,0.981,0.097
5202.545,0.976,0.097
5206.928,0.968,0.098
5211.310,0.783,0.095
5215.692,0.934,0.097
5220.074,0.961,0.098
5224.456,1.060,0.099
5228.838,1.127,0.100
5233.220,0.878,0.097
5237.601,1.101,0.101
5241.983,0.894,0.098
5246.365,1.076,0.101
5250.746,1.367,0.105
5255.128,0.927,0.099
5259.509,0.966,0.099
5263.891,1.243,0.104
5268.272,1.261,0.103
5272.653,1.058,0.100
5277.034,1.232,0.103
5281.416,0.765,0.096
5285.797,1.109,0.101
5290.178,1.145,0.100
5294.559,1.325,0.106
5298.940,1.253,0.104
5303.320,0.994,0.101
5307.701,0.752,0.097
5312.082,1.018,0.100
5316.463,1.011,0.100
5320.843,0.782,0.098
5325.224,1.354,0.107
5329.604,1.288,0.107
5333.985,0.751,0.097
5338.365,1.325,0.107
5342.746,1.022,0.102
5347.126,1.053,0.105
5351.506,1.136,0.108
5355.886,1.128,0.108
5360.267,1.422,0.112
5364.647,1.358,0.109
5369.027,1.149,0.105
5373.407,1.264,0.108
5377.787,1.453,0.110
5382.167,1.340,0.109
5386.547,1.142,0.105
5390.926,0.997,0.104
5395.306,1.031,0.104
5399.686,1.315,0.109
5404.066,1.406,0.110
5408.445,1.305,0.109
5412.825,1.265,0.111
5417.205,0.950,0.105
5421.584,1.230,0.110
5425.964,1.123,0.108
5430.343,1.127,0.108
5434.722,1.351,0.111
5439.102,1.241,0.108
5443.481,0.750,0.103
5447.860,1.114,0.109
5452.240,1.281,0.114
5456.619,1.327,0.119
5460.998,1.407,0.127
5465.377,0.906,0.119
5469.756,1.290,0.117
5474.135,1.398,0.113
5478.514,1.115,0.107
5482.893,0.802,0.103
5487.272,1.227,0.110
5491.651,0.675,0.099
5496.030,0.943,0.103
5500.409,1.053,0.105
5504.788,1.052,0.105
5509.166,1.134,0.105
5513.545,0.826,0.100
5517.924,0.957,0.103
5522.302,1.162,0.106
5526.681,0.970,0.102
5531.060,1.477,0.109
5535.438,1.209,0.105
5539.817,1.676,0.112
5544.195,1.231,0.105
5548.574,1.171,0.104
5552.952,1.185,0.105
5557.331,1.101,0.103
5561.709,1.111,0.103
5566.087,1.545,0.111
5570.466,1.428,0.109
5574.844,1.246,0.110
5579.222,1.469,0.116
5583.601,1.327,0.112
5587.979,0.703,0.101
5592.357,1.110,0.104
5596.735,1.327,0.108
5601.114,1.218,0.105
5605.492,1.338,0.107
5609.870,1.150,0.105
5614.248,0.921,0.101
5618.626,1.234,0.105
5623.004,1.326,0.106
5627.382,0.972,0.101
5631.760,1.049,0.103
5636.138,1.164,0.104
5640.516,1.050,0.103
5644.894,1.161,0.105
5649.272,0.882,0.100
5653.650,1.412,0.110
5658.028,1.608,0.109
5662.406,1.202,0.106
5666.784,1.271,0.108
5671.162,1.312,0.109
5675.540,1.174,0.108
5679.918,1.042,0.108
5684.295,1.654,0.118
5688.673,1.708,0.123
5693.051,1.203,0.115
5697.429,0.960,0.109
5701.807,1.271,0.110
5706.185,0.838,0.101
5710.562,1.248,0.107
5714.940,1.206,0.107
5719.318,0.859,0.099
5723.696,1.072,0.102
5728.073,1.008,0.100
5732.451,1.097,0.102
5736.829,1.325,0.105
5741.206,0.935,0.099
5745.584,1.348,0.105
5749.962,1.261,0.104
5754.340,1.126,0.103
5758.717,1.560,0.109
5763.095,1.159,0.104
5767.473,1.328,0.109
5771.850,1.561,0.114
5776.228,1.107,0.106
5780.606,1.166,0.105
5784.983,1.358,0.108
5789.361,1.570,0.112
5793.739,1.263,0.110
5798.116,1.538,0.111
5802.494,1.381,0.107
5806.872,1.295,0.106
5811.249,1.165,0.105
5815.627,1.056,0.105
5820.005,1.351,0.108
5824.382,1.241,0.107
5828.760,1.251,0.108
5833.138,1.449,0.111
5837.515,1.492,0.112
5841.893,1.358,0.109
5846.271,1.251,0.108
5850.649,1.345,0.111
5855.026,1.646,0.113
5859.404,1.813,0.116
5863.782,1.162,0.109
5868.159,1.475,0.112
5872.537,1.388,0.111
5876.915,1.508,0.113
5881.293,1.391,0.109
5885.670,1.253,0.107
5890.048,1.185,0.105
5894.426,1.700,0.112
5898.804,1.444,0.107
5903.182,1.273,0.107
5907.559,0.786,0.101
5911.937,0.959,0.102
5916.315,1.268,0.108
5920.693,1.062,0.105
5925.071,1.410,0.111
5929.449,1.072,0.105
5933.827,1.478,0.112
5938.204,1.136,0.107
5942.582,1.423,0.109
5946.960,1.248,0.106
5951.338,1.256,0.106
5955.716,1.350,0.109
5960.094,1.238,0.105
5964.472,1.338,0.106
5968.850,1.428,0.108
5973.228,1.188,0.103
5977.606,1.285,0.106
5981.985,1.434,0.106
5986.363,1.293,0.106
5990.741,1.160,0.102
5995.119,1.351,0.105
5999.497,1.228,0.104
6003.875,1.290,0.105
6008.254,1.361,0.104
6012.632,1.607,0.107
6017.010,1.309,0.103
6021.388,1.384,0.104
6025.767,1.448,0.105
6030.145,1.537,0.106
6034.523,1.182,0.100
6038.902,1.442,0.103
6043.280,1.364,0.103
6047.659,1.204,0.100
6052.037,1.222,0.100
6056.416,1.385,0.101
6060.794,1.180,0.099
6065.173,1.062,0.098
6069.551,1.499,0.102
6073.930,1.385,0.102
6078.309,1.363,0.101
6082.687,1.440,0.104
6087.066,1.338,0.101
6091.445,1.144,0.099
6095.824,1.306,0.101
6100.202,1.478,0.105
6104.581,1.420,0.104
6108.960,1.408,0.106
6113.339,1.411,0.107
6117.718,1.543,0.110
6122.097,1.297,0.105
6126.476,1.168,0.101
6130.855,1.409,0.102
6135.234,1.172,0.097
6139.613,1.226,0.098
6143.993,1.533,0.104
6148.372,1.419,0.103
6152.751,1.543,0.105
6157.130,1.123,0.099
6161.510,1.118,0.099
6165.889,1.113,0.098
6170.268,1.512,0.101
6174.648,1.427,0.101
6179.027,1.257,0.097
6183.407,1.238,0.096
6187.787,1.276,0.097
6192.166,1.435,0.099
6196.546,1.312,0.098
6200.926,1.419,0.098
6205.305,1.356,0.098
6209.685,1.363,0.098
6214.065,1.325,0.096
6218.445,1.159,0.095
6222.825,1.366,0.097
6227.205,1.059,0.091
6231.585,1.290,0.096
6235.965,1.039,0.091
6240.345,1.260,0.095
6244.725,1.694,0.102
6249.106,1.162,0.093
6253.486,0.980,0.091
6257.866,1.098,0.093
6262.247,1.039,0.091
6266.627,1.285,0.095
6271.008,2.468,0.112
6275.388,1.477,0.096
6279.769,0.854,0.085
6284.149,1.061,0.089
6288.530,1.320,0.094
6292.911,1.127,0.091
6297.292,1.444,0.096
6301.673,1.367,0.096
6306.054,1.451,0.097
6310.435,1.541,0.098
6314.816,1.212,0.093
6319.197,1.596,0.098
6323.578,1.501,0.095
6327.959,1.218,0.091
6332.341,1.411,0.093
6336.722,1.110,0.090
6341.103,1.229,0.089
6345.485,1.141,0.088
6349.866,1.081,0.087
6354.248,1.221,0.089
6358.630,1.341,0.090
6363.011,1.042,0.085
6367.393,1.374,0.090
6371.775,1.259,0.088
6376.157,1.328,0.088
6380.539,1.205,0.087
6384.921,1.051,0.084
6389.303,1.355,0.089
6393.685,1.163,0.085
6398.067,1.133,0.083
6402.450,1.337,0.087
6406.832,1.167,0.085
6411.215,1.361,0.087
6415.597,1.447,0.089
6419.980,1.619,0.091
6424.362,1.363,0.087
6428.745,1.263,0.084
6433.128,1.133,0.083
6437.511,0.828,0.076
6441.894,1.430,0.087
6446.277,1.590,0.089
6450.660,1.189,0.083
6455.043,1.384,0.086
6459.426,1.367,0.085
6463.810,1.343,0.085
6468.193,1.307,0.084
6472.576,1.177,0.081
6476.960,1.459,0.086
6481.344,1.146,0.078
6485.727,1.169,0.080
6490.111,1.054,0.078
6494.495,1.378,0.083
6498.879,1.159,0.079
6503.263,1.374,0.085
6507.647,1.099,0.079
6512.031,1.219,0.081
6516.415,1.024,0.076
