wave,flux,std
4346.121,2.81e-14,6.02e-16
4350.525,2.45e-14,5.96e-16
4354.93,2.30e-14,5.40e-16
4359.334,2.17e-14,4.59e-16
4363.738,2.08e-14,4.42e-16
4368.142,2.32e-14,4.60e-16
4372.546,2.42e-14,5.05e-16
4376.95,2.73e-14,5.42e-16
4381.353,2.71e-14,5.60e-16
4385.757,2.37e-14,5.45e-16
4390.16,2.55e-14,5.13e-16
4394.563,2.17e-14,4.96e-16
4398.966,2.71e-14,5.12e-16
4403.369,2.57e-14,5.38e-16
4407.771,2.70e-14,5.71e-16
4412.174,2.62e-14,5.83e-16
4416.576,2.51e-14,5.85e-16
4420.978,2.97e-14,5.78e-16
4425.38,2.67e-14,5.57e-16
4429.782,3.66e-14,5.74e-16
4434.183,2.73e-14,5.74e-16
4438.585,3.57e-14,6.11e-16
4442.986,3.94e-14,6.36e-16
4447.387,3.94e-14,6.43e-16
4451.788,3.98e-14,6.31e-16
4456.189,4.60e-14,6.33e-16
4460.59,5.15e-14,6.43e-16
4464.99,4.86e-14,6.39e-16
4469.391,4.32e-14,6.57e-16
4473.791,2.40e-14,6.41e-16
4478.191,4.04e-14,6.59e-16
4482.591,3.38e-14,6.74e-16
4486.991,3.97e-14,6.56e-16
4491.391,3.66e-14,6.64e-16
4495.79,3.39e-14,6.55e-16
4500.19,3.87e-14,6.55e-16
4504.589,2.75e-14,6.52e-16
4508.988,3.39e-14,6.51e-16
4513.387,3.83e-14,6.44e-16
4517.786,3.92e-14,6.31e-16
4522.184,3.51e-14,6.18e-16
4526.583,4.05e-14,6.17e-16
4530.981,2.84e-14,5.97e-16
4535.379,4.44e-14,5.90e-16
4539.777,4.51e-14,5.82e-16
4544.175,4.12e-14,5.70e-16
4548.573,3.77e-14,5.56e-16
4552.971,3.34e-14,5.41e-16
4557.368,3.35e-14,5.34e-16
4561.766,3.57e-14,5.29e-16
4566.163,3.64e-14,5.19e-16
4570.56,2.29e-14,4.84e-16
4574.957,2.33e-14,4.78e-16
4579.354,1.91e-14,4.65e-16
4583.751,2.33e-14,4.67e-16
4588.147,2.11e-14,4.50e-16
4592.544,2.21e-14,4.47e-16
4596.94,2.22e-14,4.37e-16
4601.336,2.00e-14,4.28e-16
4605.732,2.12e-14,4.28e-16
4610.128,1.93e-14,4.16e-16
4614.524,2.27e-14,4.17e-16
4618.919,1.99e-14,4.05e-16
4623.315,1.79e-14,3.95e-16
4627.71,1.85e-14,3.90e-16
4632.105,2.03e-14,3.90e-16
4636.5,1.81e-14,3.82e-16
4640.895,1.46e-14,3.69e-16
4645.29,1.89e-14,3.73e-16
4649.685,2.05e-14,3.70e-16
4654.079,1.62e-14,3.63e-16
4658.474,1.91e-14,3.62e-16
4662.868,2.12e-14,3.63e-16
4667.262,1.67e-14,3.51e-16
4671.656,1.62e-14,3.45e-16
4676.05,2.06e-14,3.46e-16
4680.444,1.62e-14,3.39e-16
4684.838,1.54e-14,3.31e-16
4689.231,2.14e-14,3.37e-16
4693.625,1.61e-14,3.24e-16
4698.018,1.86e-14,3.20e-16
4702.411,1.71e-14,3.17e-16
4706.804,1.82e-14,3.15e-16
4711.197,1.67e-14,3.07e-16
4715.59,1.62e-14,3.05e-16
4719.983,1.62e-14,3.05e-16
4724.375,1.74e-14,3.09e-16
4728.768,1.86e-14,3.09e-16
4733.16,1.66e-14,3.01e-16
4737.552,1.74e-14,3.01e-16
4741.944,1.51e-14,2.92e-16
4746.336,1.70e-14,2.86e-16
4750.728,1.66e-14,2.82e-16
4755.12,1.34e-14,2.74e-16
4759.511,1.60e-14,2.72e-16
4763.903,1.91e-14,2.76e-16
4768.294,1.60e-14,2.71e-16
4772.685,1.45e-14,2.69e-16
4777.077,1.71e-14,2.76e-16
4781.468,1.43e-14,2.66e-16
4785.858,1.49e-14,2.64e-16
4790.249,1.52e-14,2.57e-16
4794.64,1.59e-14,2.58e-16
4799.031,1.45e-14,2.56e-16
4803.421,1.45e-14,2.59e-16
4807.811,1.46e-14,2.60e-16
4812.202,1.68e-14,2.65e-16
4816.592,1.61e-14,2.61e-16
4820.982,1.47e-14,2.54e-16
4825.372,1.78e-14,2.53e-16
4829.761,1.60e-14,2.54e-16
4834.151,1.42e-14,2.53e-16
4838.541,1.63e-14,2.65e-16
4842.93,1.61e-14,2.70e-16
4847.319,1.70e-14,2.73e-16
4851.709,1.62e-14,2.75e-16
4856.098,1.23e-14,2.63e-16
4860.487,1.55e-14,2.68e-16
4864.876,1.38e-14,2.63e-16
4869.265,1.17e-14,2.56e-16
4873.653,1.17e-14,2.51e-16
4878.042,1.54e-14,2.57e-16
4882.431,1.44e-14,2.47e-16
4886.819,1.27e-14,2.42e-16
4891.207,1.47e-14,2.42e-16
4895.595,1.53e-14,2.45e-16
4899.984,1.75e-14,2.54e-16
4904.372,1.51e-14,2.56e-16
4908.759,1.50e-14,2.58e-16
4913.147,1.48e-14,2.59e-16
4917.535,1.62e-14,2.56e-16
4921.923,1.33e-14,2.44e-16
4926.31,1.45e-14,2.47e-16
4930.698,1.67e-14,2.51e-16
4935.085,1.45e-14,2.51e-16
4939.472,1.52e-14,2.53e-16
4943.859,1.52e-14,2.52e-16
4948.246,1.18e-14,2.50e-16
4952.633,1.55e-14,2.55e-16
4957.02,1.20e-14,2.47e-16
4961.407,1.43e-14,2.50e-16
4965.793,1.88e-14,2.59e-16
4970.18,1.52e-14,2.54e-16
4974.566,1.42e-14,2.59e-16
4978.953,1.32e-14,2.58e-16
4983.339,1.37e-14,2.58e-16
4987.725,1.52e-14,2.57e-16
4992.111,1.49e-14,2.59e-16
4996.497,1.39e-14,2.55e-16
5000.883,1.43e-14,2.55e-16
5005.269,1.29e-14,2.52e-16
5009.655,1.33e-14,2.53e-16
5014.04,1.29e-14,2.52e-16
5018.426,1.47e-14,2.57e-16
5022.811,1.54e-14,2.58e-16
5027.197,1.69e-14,2.58e-16
5031.582,1.35e-14,2.52e-16
5035.967,1.42e-14,2.55e-16
5040.352,1.53e-14,2.57e-16
5044.737,1.24e-14,2.51e-16
5049.122,1.20e-14,2.53e-16
5053.507,1.60e-14,2.57e-16
5057.892,1.24e-14,2.53e-16
5062.277,1.46e-14,2.58e-16
5066.661,1.51e-14,2.60e-16
5071.046,1.53e-14,2.62e-16
5075.43,1.15e-14,2.58e-16
5079.814,1.54e-14,2.69e-16
5084.199,1.37e-14,2.67e-16
5088.583,1.32e-14,2.62e-16
5092.967,1.46e-14,2.61e-16
5097.351,1.52e-14,2.60e-16
5101.735,1.38e-14,2.58e-16
5106.119,1.33e-14,2.56e-16
5110.503,1.46e-14,2.60e-16
5114.886,1.76e-14,2.65e-16
5119.27,1.33e-14,2.54e-16
5123.654,1.04e-14,2.46e-16
5128.037,1.36e-14,2.54e-16
5132.421,1.38e-14,2.52e-16
5136.804,1.54e-14,2.54e-16
5141.187,1.39e-14,2.52e-16
5145.57,1.46e-14,2.54e-16
5149.954,1.20e-14,2.53e-16
5154.337,1.36e-14,2.54e-16
5158.72,1.63e-14,2.58e-16
5163.102,1.24e-14,2.52e-16
5167.485,1.57e-14,2.57e-16
5171.868,1.60e-14,2.57e-16
5176.251,1.29e-14,2.51e-16
5180.633,1.20e-14,2.49e-16
5185.016,1.30e-14,2.48e-16
5189.398,1.30e-14,2.48e-16
5193.781,1.07e-14,2.46e-16
5198.163,1.44e-14,2.53e-16
5202.545,1.41e-14,2.51e-16
5206.928,1.29e-14,2.51e-16
5211.31,1.26e-14,2.49e-16
5215.692,9.83e-15,2.45e-16
5220.074,1.41e-14,2.51e-16
5224.456,1.19e-14,2.48e-16
5228.838,1.22e-14,2.47e-16
5233.22,1.23e-14,2.46e-16
5237.601,1.40e-14,2.50e-16
5241.983,1.31e-14,2.46e-16
5246.365,1.48e-14,2.48e-16
5250.746,1.29e-14,2.43e-16
5255.128,1.20e-14,2.46e-16
5259.509,1.25e-14,2.44e-16
5263.891,1.50e-14,2.47e-16
5268.272,1.03e-14,2.40e-16
5272.653,1.12e-14,2.42e-16
5277.034,1.44e-14,2.50e-16
5281.416,1.35e-14,2.49e-16
5285.797,1.44e-14,2.51e-16
5290.178,1.31e-14,2.46e-16
5294.559,1.38e-14,2.47e-16
5298.94,1.27e-14,2.48e-16
5303.32,1.26e-14,2.47e-16
5307.701,1.50e-14,2.50e-16
5312.082,1.46e-14,2.46e-16
5316.463,1.48e-14,2.49e-16
5320.843,1.64e-14,2.51e-16
5325.224,1.33e-14,2.46e-16
5329.604,1.47e-14,2.49e-16
5333.985,1.42e-14,2.49e-16
5338.365,1.23e-14,2.48e-16
5342.746,1.58e-14,2.58e-16
5347.126,1.87e-14,2.67e-16
5351.506,1.89e-14,2.71e-16
5355.886,1.79e-14,2.71e-16
5360.267,1.70e-14,2.67e-16
5364.647,1.50e-14,2.58e-16
5369.027,1.30e-14,2.52e-16
5373.407,1.75e-14,2.60e-16
5377.787,1.35e-14,2.53e-16
5382.167,1.81e-14,2.61e-16
5386.547,1.42e-14,2.55e-16
5390.926,1.53e-14,2.54e-16
5395.306,1.26e-14,2.53e-16
5399.686,1.39e-14,2.54e-16
5404.066,1.55e-14,2.57e-16
5408.445,1.44e-14,2.59e-16
5412.825,1.69e-14,2.69e-16
5417.205,2.17e-14,2.77e-16
5421.584,1.98e-14,2.74e-16
5425.964,2.02e-14,2.70e-16
5430.343,1.59e-14,2.62e-16
5434.722,1.59e-14,2.61e-16
5439.102,1.49e-14,2.61e-16
5443.481,1.89e-14,2.67e-16
5447.86,2.11e-14,2.74e-16
5452.24,1.90e-14,2.80e-16
5456.619,1.35e-14,3.15e-16
5460.998,1.36e-14,3.28e-16
5465.377,1.44e-14,3.13e-16
5469.756,2.05e-14,2.76e-16
5474.135,1.95e-14,2.64e-16
5478.514,1.77e-14,2.59e-16
5482.893,1.60e-14,2.54e-16
5487.272,1.51e-14,2.48e-16
5491.651,1.56e-14,2.45e-16
5496.03,1.40e-14,2.40e-16
5500.409,1.55e-14,2.43e-16
5504.788,1.60e-14,2.42e-16
5509.166,1.40e-14,2.37e-16
5513.545,1.57e-14,2.40e-16
5517.924,1.35e-14,2.36e-16
5522.302,1.36e-14,2.36e-16
5526.681,1.31e-14,2.35e-16
5531.06,1.35e-14,2.33e-16
5535.438,1.33e-14,2.31e-16
5539.817,1.35e-14,2.28e-16
5544.195,8.47e-15,2.22e-16
5548.574,1.11e-14,2.24e-16
5552.952,1.36e-14,2.29e-16
5557.331,1.35e-14,2.29e-16
5561.709,1.54e-14,2.30e-16
5566.087,1.26e-14,2.27e-16
5570.466,1.66e-14,2.38e-16
5574.844,1.75e-14,2.47e-16
5579.222,1.58e-14,2.44e-16
5583.601,1.56e-14,2.39e-16
5587.979,1.35e-14,2.27e-16
5592.357,1.22e-14,2.22e-16
5596.735,1.35e-14,2.25e-16
5601.114,1.24e-14,2.21e-16
5605.492,1.13e-14,2.19e-16
5609.87,1.51e-14,2.25e-16
5614.248,1.21e-14,2.20e-16
5618.626,1.37e-14,2.23e-16
5623.004,1.10e-14,2.19e-16
5627.382,1.16e-14,2.20e-16
5631.76,1.37e-14,2.24e-16
5636.138,1.16e-14,2.20e-16
5640.516,1.25e-14,2.21e-16
5644.894,1.11e-14,2.19e-16
5649.272,1.07e-14,2.17e-16
5653.65,1.36e-14,2.24e-16
5658.028,1.55e-14,2.27e-16
5662.406,1.13e-14,2.20e-16
5666.784,1.53e-14,2.30e-16
5671.162,1.60e-14,2.33e-16
5675.54,1.54e-14,2.35e-16
5679.918,1.55e-14,2.38e-16
5684.295,1.98e-14,2.51e-16
5688.673,2.26e-14,2.61e-16
5693.051,2.09e-14,2.53e-16
5697.429,1.76e-14,2.41e-16
5701.807,1.64e-14,2.32e-16
5706.185,1.21e-14,2.22e-16
5710.562,1.69e-14,2.30e-16
5714.94,1.16e-14,2.19e-16
5719.318,1.15e-14,2.16e-16
5723.696,1.28e-14,2.18e-16
5728.073,1.10e-14,2.14e-16
5732.451,1.39e-14,2.18e-16
5736.829,1.11e-14,2.11e-16
5741.206,1.19e-14,2.14e-16
5745.584,1.40e-14,2.18e-16
5749.962,1.29e-14,2.15e-16
5754.34,1.18e-14,2.14e-16
5758.717,1.19e-14,2.18e-16
5763.095,1.27e-14,2.24e-16
5767.473,1.35e-14,2.31e-16
5771.85,1.39e-14,2.32e-16
5776.228,1.36e-14,2.26e-16
5780.606,1.27e-14,2.20e-16
5784.983,1.41e-14,2.27e-16
5789.361,1.41e-14,2.31e-16
5793.739,1.26e-14,2.29e-16
5798.116,1.63e-14,2.30e-16
5802.494,1.18e-14,2.19e-16
5806.872,1.47e-14,2.24e-16
5811.249,9.67e-15,2.12e-16
5815.627,1.24e-14,2.18e-16
5820.005,1.18e-14,2.19e-16
5824.382,1.27e-14,2.20e-16
5828.76,1.25e-14,2.20e-16
5833.138,9.36e-15,2.16e-16
5837.515,1.30e-14,2.22e-16
5841.893,1.50e-14,2.26e-16
5846.271,1.21e-14,2.22e-16
5850.649,1.61e-14,2.31e-16
5855.026,1.46e-14,2.29e-16
5859.404,1.38e-14,2.25e-16
5863.782,1.46e-14,2.25e-16
5868.159,1.37e-14,2.24e-16
5872.537,1.05e-14,2.19e-16
5876.915,1.64e-14,2.31e-16
5881.293,1.31e-14,2.26e-16
5885.67,1.26e-14,2.25e-16
5890.048,1.29e-14,2.25e-16
5894.426,1.31e-14,2.26e-16
5898.804,1.26e-14,2.26e-16
5903.182,1.28e-14,2.27e-16
5907.559,1.30e-14,2.28e-16
5911.937,1.44e-14,2.28e-16
5916.315,1.26e-14,2.26e-16
5920.693,1.24e-14,2.25e-16
5925.071,1.43e-14,2.30e-16
5929.449,1.31e-14,2.27e-16
5933.827,1.14e-14,2.25e-16
5938.204,1.71e-14,2.33e-16
5942.582,1.19e-14,2.21e-16
5946.96,1.02e-14,2.18e-16
5951.338,1.40e-14,2.24e-16
5955.716,1.43e-14,2.22e-16
5960.094,1.29e-14,2.22e-16
5964.472,1.21e-14,2.18e-16
5968.85,1.22e-14,2.18e-16
5973.228,1.39e-14,2.19e-16
5977.606,1.44e-14,2.20e-16
5981.985,1.37e-14,2.20e-16
5986.363,1.03e-14,2.13e-16
5990.741,1.20e-14,2.16e-16
5995.119,1.05e-14,2.12e-16
5999.497,1.04e-14,2.11e-16
6003.875,1.21e-14,2.12e-16
6008.254,1.32e-14,2.14e-16
6012.632,1.25e-14,2.10e-16
6017.01,1.14e-14,2.11e-16
6021.388,1.05e-14,2.08e-16
6025.767,1.08e-14,2.09e-16
6030.145,1.31e-14,2.11e-16
6034.523,1.34e-14,2.10e-16
6038.902,1.18e-14,2.08e-16
6043.28,1.18e-14,2.06e-16
6047.659,1.07e-14,2.06e-16
6052.037,1.09e-14,2.04e-16
6056.416,1.03e-14,2.02e-16
6060.794,1.09e-14,2.02e-16
6065.173,9.51e-15,2.00e-16
6069.551,1.34e-14,2.08e-16
6073.93,1.24e-14,2.04e-16
6078.309,1.14e-14,2.02e-16
6082.687,1.08e-14,2.03e-16
6087.066,1.20e-14,2.04e-16
6091.445,1.22e-14,2.04e-16
6095.824,1.23e-14,2.07e-16
6100.202,1.19e-14,2.07e-16
6104.581,1.26e-14,2.14e-16
6108.96,1.20e-14,2.19e-16
6113.339,1.26e-14,2.26e-16
6117.718,1.20e-14,2.23e-16
6122.097,9.52e-15,2.11e-16
6126.476,1.04e-14,2.07e-16
6130.855,1.20e-14,2.06e-16
6135.234,9.75e-15,2.01e-16
6139.613,9.37e-15,1.99e-16
6143.993,1.05e-14,2.01e-16
6148.372,1.27e-14,2.03e-16
6152.751,1.37e-14,2.07e-16
6157.13,1.01e-14,2.01e-16
6161.51,1.19e-14,2.02e-16
6165.889,1.20e-14,2.01e-16
6170.268,1.31e-14,2.01e-16
6174.648,6.97e-15,1.88e-16
6179.027,1.05e-14,1.91e-16
6183.407,1.03e-14,1.91e-16
6187.787,1.07e-14,1.92e-16
6192.166,1.18e-14,1.93e-16
6196.546,9.65e-15,1.91e-16
6200.926,1.15e-14,1.92e-16
6205.305,1.14e-14,1.94e-16
6209.685,1.09e-14,1.92e-16
6214.065,1.24e-14,1.95e-16
6218.445,1.03e-14,1.90e-16
6222.825,1.06e-14,1.89e-16
6227.205,9.65e-15,1.88e-16
6231.585,1.07e-14,1.89e-16
6235.965,1.11e-14,1.91e-16
6240.345,1.06e-14,1.91e-16
6244.725,1.08e-14,1.91e-16
6249.106,1.25e-14,1.93e-16
6253.486,9.49e-15,1.89e-16
6257.866,1.14e-14,1.94e-16
6262.247,1.13e-14,1.93e-16
6266.627,1.02e-14,1.91e-16
6271.008,1.15e-14,1.89e-16
6275.388,1.03e-14,1.86e-16
6279.769,1.04e-14,1.87e-16
6284.149,1.11e-14,1.88e-16
6288.53,9.78e-15,1.85e-16
6292.911,1.21e-14,1.90e-16
6297.292,1.16e-14,1.90e-16
6301.673,9.59e-15,1.90e-16
6306.054,1.30e-14,1.97e-16
6310.435,1.09e-14,1.89e-16
6314.816,1.02e-14,1.85e-16
6319.197,1.09e-14,1.83e-16
6323.578,8.78e-15,1.78e-16
6327.959,8.54e-15,1.78e-16
6332.341,1.06e-14,1.81e-16
6336.722,1.14e-14,1.79e-16
6341.103,1.05e-14,1.76e-16
6345.485,9.81e-15,1.73e-16
6349.866,1.08e-14,1.78e-16
6354.248,9.47e-15,1.75e-16
6358.63,9.30e-15,1.75e-16
6363.011,1.12e-14,1.77e-16
6367.393,8.68e-15,1.71e-16
6371.775,9.45e-15,1.72e-16
6376.157,1.04e-14,1.73e-16
6380.539,1.14e-14,1.76e-16
6384.921,1.06e-14,1.72e-16
6389.303,1.01e-14,1.70e-16
6393.685,1.03e-14,1.70e-16
6398.067,1.00e-14,1.71e-16
6402.45,1.04e-14,1.72e-16
6406.832,1.27e-14,1.76e-16
6411.215,1.16e-14,1.72e-16
6415.597,1.04e-14,1.67e-16
6419.98,1.09e-14,1.68e-16
6424.362,1.08e-14,1.66e-16
6428.745,1.07e-14,1.66e-16
6433.128,1.39e-14,1.73e-16
6437.511,1.12e-14,1.66e-16
6441.894,9.48e-15,1.63e-16
6446.277,1.14e-14,1.65e-16
6450.66,1.01e-14,1.61e-16
6455.043,9.51e-15,1.60e-16
6459.426,1.04e-14,1.62e-16
6463.81,1.19e-14,1.66e-16
6468.193,9.83e-15,1.60e-16
6472.576,1.09e-14,1.59e-16
6476.96,1.03e-14,1.60e-16
6481.344,9.22e-15,1.57e-16
6485.727,1.15e-14,1.63e-16
6490.111,1.04e-14,1.58e-16
6494.495,1.13e-14,1.60e-16
6498.879,1.01e-14,1.57e-16
6503.263,9.69e-15,1.57e-16
6507.647,1.02e-14,1.58e-16
6512.031,1.20e-14,1.60e-16
6516.415,9.86e-15,1.53e-16
6520.8,9.74e-15,1.53e-16
6525.184,1.01e-14,1.56e-16
6529.569,9.56e-15,1.56e-16
6533.953,1.00e-14,1.52e-16
6538.338,8.83e-15,1.48e-16
6542.722,1.06e-14,1.52e-16
6547.107,1.01e-14,1.50e-16
6551.492,1.05e-14,1.53e-16
6555.877,1.00e-14,1.56e-16
6560.262,9.15e-15,1.52e-16
6564.647,1.01e-14,1.53e-16
6569.033,8.94e-15,1.52e-16
6573.418,9.95e-15,1.53e-16
6577.803,1.03e-14,1.55e-16
6582.189,9.79e-15,1.51e-16
6586.575,1.01e-14,1.52e-16
6590.96,9.53e-15,1.48e-16
6595.346,9.78e-15,1.52e-16
6599.732,9.43e-15,1.52e-16
6604.118,1.01e-14,1.50e-16
6608.504,1.08e-14,1.53e-16
6612.89,9.86e-15,1.50e-16
6617.276,1.11e-14,1.52e-16
6621.663,9.35e-15,1.48e-16
6626.049,1.05e-14,1.50e-16
6630.435,9.82e-15,1.47e-16
6634.822,9.38e-15,1.45e-16
6639.209,9.93e-15,1.47e-16
6643.596,9.97e-15,1.46e-16
6647.982,1.20e-14,1.51e-16
6652.369,9.99e-15,1.46e-16
6656.756,1.06e-14,1.46e-16
6661.144,1.05e-14,1.48e-16
6665.531,1.00e-14,1.45e-16
6669.918,1.09e-14,1.47e-16
6674.306,8.63e-15,1.43e-16
6678.693,9.03e-15,1.45e-16
6683.081,9.38e-15,1.47e-16
6687.469,8.67e-15,1.44e-16
6691.857,1.06e-14,1.44e-16
6696.244,1.12e-14,1.43e-16
6700.633,9.74e-15,1.38e-16
6705.021,9.68e-15,1.42e-16
6709.409,1.11e-14,1.47e-16
6713.797,1.01e-14,1.45e-16
6718.186,1.00e-14,1.43e-16
6722.574,1.08e-14,1.44e-16
6726.963,1.05e-14,1.44e-16
6731.352,1.06e-14,1.42e-16
6735.741,1.12e-14,1.44e-16
6740.13,9.91e-15,1.42e-16
6744.519,1.04e-14,1.41e-16
6748.908,9.01e-15,1.36e-16
6753.297,1.05e-14,1.40e-16
6757.687,1.00e-14,1.38e-16
6762.076,9.39e-15,1.38e-16
6766.466,1.05e-14,1.39e-16
6770.856,9.72e-15,1.40e-16
6775.245,1.03e-14,1.42e-16
6779.635,1.07e-14,1.44e-16
6784.026,9.95e-15,1.42e-16
6788.416,1.09e-14,1.44e-16
6792.806,1.10e-14,1.42e-16
6797.196,1.12e-14,1.41e-16
6801.587,9.99e-15,1.39e-16
6805.978,1.21e-14,1.45e-16
6810.368,1.02e-14,1.38e-16
6814.759,1.04e-14,1.38e-16
6819.15,9.99e-15,1.39e-16
6823.541,8.40e-15,1.37e-16
6827.932,9.39e-15,1.38e-16
6832.324,1.02e-14,1.42e-16
6836.715,9.80e-15,1.40e-16
6841.107,9.77e-15,1.38e-16
6845.498,9.76e-15,1.37e-16
6849.89,8.56e-15,1.35e-16
6854.282,1.06e-14,1.38e-16
6858.674,8.44e-15,1.30e-16
6863.066,8.70e-15,1.31e-16
6867.459,7.69e-15,1.23e-16
6871.851,7.25e-15,1.19e-16
6876.243,7.73e-15,1.24e-16
6880.636,9.11e-15,1.28e-16
6885.029,8.73e-15,1.32e-16
6889.422,8.22e-15,1.32e-16
6893.815,8.58e-15,1.31e-16
6898.208,7.97e-15,1.29e-16
6902.601,8.86e-15,1.29e-16
6906.994,8.47e-15,1.27e-16
6911.388,7.88e-15,1.27e-16
6915.781,8.59e-15,1.29e-16
6920.175,8.20e-15,1.32e-16
6924.569,9.57e-15,1.35e-16
6928.963,1.01e-14,1.38e-16
6933.357,9.27e-15,1.40e-16
6937.751,9.68e-15,1.39e-16
6942.146,9.26e-15,1.39e-16
6946.54,8.68e-15,1.37e-16
6950.935,9.65e-15,1.40e-16
6955.33,8.93e-15,1.35e-16
6959.725,9.03e-15,1.35e-16
6964.12,8.61e-15,1.35e-16
6968.515,1.13e-14,1.44e-16
6972.91,1.12e-14,1.42e-16
6977.305,8.73e-15,1.35e-16
6981.701,8.98e-15,1.38e-16
6986.097,8.75e-15,1.36e-16
6990.492,9.00e-15,1.35e-16
6994.888,9.20e-15,1.38e-16
6999.285,9.52e-15,1.42e-16
7003.681,8.10e-15,1.39e-16
7008.077,1.02e-14,1.40e-16
7012.474,9.57e-15,1.39e-16
7016.87,9.52e-15,1.38e-16
7021.267,8.64e-15,1.36e-16
7025.664,9.13e-15,1.37e-16
7030.061,9.83e-15,1.37e-16
7034.458,9.29e-15,1.36e-16
7038.855,1.06e-14,1.37e-16
7043.253,8.30e-15,1.35e-16
7047.65,8.76e-15,1.36e-16
7052.048,1.14e-14,1.47e-16
7056.446,9.30e-15,1.39e-16
7060.844,9.07e-15,1.38e-16
7065.242,8.76e-15,1.38e-16
7069.641,8.96e-15,1.36e-16
7074.039,8.05e-15,1.34e-16
7078.438,8.76e-15,1.34e-16
7082.836,8.46e-15,1.32e-16
7087.235,8.08e-15,1.31e-16
7091.634,8.60e-15,1.33e-16
7096.033,1.00e-14,1.35e-16
7100.433,9.34e-15,1.34e-16
7104.832,9.70e-15,1.33e-16
7109.232,9.58e-15,1.36e-16
7113.632,8.94e-15,1.38e-16
7118.031,8.65e-15,1.40e-16
7122.431,9.67e-15,1.41e-16
7126.832,1.03e-14,1.42e-16
7131.232,1.02e-14,1.42e-16
7135.633,9.93e-15,1.41e-16
7140.033,8.01e-15,1.33e-16
7144.434,9.46e-15,1.38e-16
7148.835,9.50e-15,1.37e-16
7153.236,9.35e-15,1.40e-16
7157.637,9.57e-15,1.46e-16
7162.039,8.72e-15,1.47e-16
7166.44,8.56e-15,1.46e-16
7170.842,9.43e-15,1.48e-16
7175.244,7.72e-15,1.47e-16
7179.646,9.40e-15,1.56e-16
7184.048,1.03e-14,1.58e-16
7188.45,8.58e-15,1.54e-16
7192.853,9.41e-15,1.65e-16
7197.255,8.12e-15,1.54e-16
7201.658,9.28e-15,1.53e-16
7206.061,8.26e-15,1.41e-16
7210.464,8.29e-15,1.39e-16
7214.868,9.06e-15,1.44e-16
7219.271,8.21e-15,1.40e-16
7223.675,9.23e-15,1.46e-16
