wave,inten,std
4987.725,1.041,0.092
4992.111,1.159,0.094
4996.497,1.250,0.095
5000.883,1.190,0.093
5005.269,1.080,0.091
5009.655,1.715,0.102
5014.040,1.626,0.101
5018.426,1.779,0.104
5022.811,2.385,0.114
5027.197,2.266,0.112
5031.582,2.102,0.109
5035.967,1.652,0.101
5040.352,1.177,0.094
5044.737,1.257,0.096
5049.122,1.108,0.093
5053.507,1.274,0.096
5057.892,0.932,0.092
5062.277,1.125,0.095
5066.661,1.257,0.098
5071.046,1.107,0.096
5075.430,1.044,0.096
5079.814,1.167,0.097
5084.199,1.082,0.099
5088.583,1.059,0.098
5092.967,1.131,0.098
5097.351,1.059,0.096
5101.735,1.001,0.095
5106.119,1.020,0.095
5110.503,1.212,0.098
5114.886,1.180,0.098
5119.270,1.041,0.096
5123.654,0.912,0.094
5128.037,1.194,0.099
5132.421,0.875,0.093
5136.804,1.185,0.098
5141.187,0.913,0.095
5145.570,0.818,0.095
5149.954,0.801,0.095
5154.337,0.946,0.097
5158.720,1.086,0.098
5163.102,1.060,0.097
5167.485,0.794,0.094
5171.868,0.954,0.097
5176.251,0.758,0.094
5180.633,1.149,0.099
5185.016,0.789,0.095
5189.398,1.157,0.100
5193.781,0.700,0.094
5198.163,0.954,0.096
5202.545,1.100,0.099
5206.928,0.998,0.098
5211.310,0.967,0.098
5215.692,1.126,0.100
5220.074,1.054,0.100
5224.456,1.310,0.103
5228.838,1.049,0.098
5233.220,1.035,0.100
5237.601,0.970,0.099
5241.983,1.490,0.107
5246.365,0.976,0.099
5250.746,0.827,0.096
5255.128,0.873,0.098
5259.509,1.505,0.108
5263.891,1.118,0.102
5268.272,1.161,0.101
5272.653,0.924,0.098
5277.034,1.195,0.103
5281.416,0.907,0.098
5285.797,0.874,0.097
5290.178,1.454,0.105
5294.559,0.964,0.100
5298.940,1.183,0.103
5303.320,1.133,0.104
5307.701,1.338,0.107
5312.082,1.259,0.104
5316.463,1.107,0.102
5320.843,1.324,0.106
5325.224,1.371,0.107
5329.604,0.974,0.102
5333.985,1.457,0.108
5338.365,1.122,0.104
5342.746,1.375,0.108
5347.126,1.210,0.107
5351.506,1.089,0.107
5355.886,1.321,0.111
5360.267,1.015,0.106
5364.647,1.311,0.108
5369.027,1.283,0.107
5373.407,1.320,0.109
5377.787,1.164,0.106
5382.167,1.260,0.108
5386.547,1.113,0.105
5390.926,1.084,0.105
5395.306,1.368,0.109
5399.686,1.101,0.105
5404.066,1.086,0.105
5408.445,1.170,0.106
5412.825,1.056,0.107
5417.205,0.850,0.103
5421.584,1.343,0.112
5425.964,1.361,0.111
5430.343,1.176,0.109
5434.722,1.414,0.112
5439.102,1.315,0.109
5443.481,0.963,0.106
5447.860,1.261,0.111
5452.240,1.250,0.113
5456.619,1.521,0.122
5460.998,0.819,0.119
5465.377,1.499,0.127
5469.756,1.029,0.113
5474.135,1.253,0.111
5478.514,1.272,0.110
5482.893,1.120,0.108
