wave,flux,std
4002.017,-2.10e-15,2.52e-16
4006.435,-1.98e-15,2.62e-16
4010.854,-1.84e-15,2.69e-16
4015.273,-2.03e-15,2.56e-16
4019.691,-9.54e-16,2.88e-16
4024.109,-1.94e-15,2.48e-16
4028.527,-1.74e-15,2.58e-16
4032.944,-1.69e-15,2.64e-16
4037.362,-1.58e-15,2.75e-16
4041.779,-4.54e-16,3.06e-16
4046.196,-1.71e-15,2.45e-16
4050.613,-2.05e-15,2.37e-16
4055.03,-1.41e-15,2.44e-16
4059.446,-1.75e-15,2.30e-16
4063.863,-1.53e-15,2.46e-16
4068.279,-1.25e-15,2.56e-16
4072.695,-1.44e-16,3.02e-16
4077.11,9.58e-17,3.12e-16
4081.526,-6.04e-16,2.99e-16
4085.941,-2.64e-16,2.99e-16
4090.356,-6.14e-16,2.86e-16
4094.771,5.16e-16,3.07e-16
4099.186,2.86e-16,2.92e-16
4103.6,-3.42e-17,2.75e-16
4108.015,-7.54e-16,2.45e-16
4112.429,-1.23e-15,2.22e-16
4116.843,-1.06e-15,2.13e-16
4121.257,-1.70e-15,1.88e-16
4125.67,-2.12e-15,1.81e-16
4130.084,-1.54e-15,2.02e-16
4134.497,-1.84e-15,2.05e-16
4138.91,-1.86e-15,2.12e-16
4143.323,-1.14e-15,2.27e-16
4147.735,-1.51e-15,2.09e-16
4152.148,-1.86e-15,1.88e-16
4156.56,-1.44e-15,1.96e-16
4160.972,-1.42e-15,2.02e-16
4165.384,-1.08e-15,2.16e-16
4169.796,-1.59e-15,2.07e-16
4174.208,-9.24e-16,2.22e-16
4178.619,-1.96e-15,1.94e-16
4183.03,-1.46e-15,1.97e-16
4187.441,-1.51e-15,1.95e-16
4191.852,-2.12e-15,1.76e-16
4196.263,-1.16e-15,2.06e-16
4200.673,-9.34e-16,2.10e-16
4205.083,-9.64e-16,2.14e-16
4209.494,-1.50e-15,1.98e-16
4213.903,-1.11e-15,2.03e-16
4218.313,-6.24e-16,2.11e-16
4222.723,-1.30e-15,1.94e-16
4227.132,-1.27e-15,1.97e-16
4231.541,-3.94e-16,2.19e-16
4235.95,-8.64e-16,2.08e-16
4240.359,-8.44e-16,2.09e-16
4244.768,-1.21e-15,1.98e-16
4249.177,-1.28e-15,1.98e-16
4253.585,-1.25e-15,1.94e-16
4257.993,-1.90e-15,1.81e-16
4262.401,-5.54e-16,2.05e-16
4266.809,-1.69e-15,1.84e-16
4271.217,-1.02e-15,2.01e-16
4275.624,-9.74e-16,2.03e-16
4280.031,-1.32e-15,1.97e-16
4284.438,-1.08e-15,2.03e-16
4288.845,-1.36e-15,1.93e-16
4293.252,-9.94e-16,1.97e-16
4297.659,-1.16e-15,1.92e-16
4302.065,-1.34e-15,1.87e-16
4306.472,-1.25e-15,1.97e-16
4310.878,-1.88e-15,1.91e-16
4315.284,-7.44e-16,2.22e-16
4319.69,-6.24e-16,2.24e-16
4324.095,2.26e-16,2.46e-16
4328.501,-3.42e-17,2.42e-16
4332.906,3.16e-16,2.43e-16
4337.311,1.03e-15,2.56e-16
4341.716,2.10e-15,2.70e-16
4346.121,2.14e-15,2.72e-16
4350.525,1.30e-15,2.61e-16
4354.93,1.22e-15,2.47e-16
4359.334,1.36e-16,2.13e-16
4363.738,-2.24e-16,2.04e-16
4368.142,3.06e-16,2.12e-16
4372.546,6.56e-16,2.32e-16
4376.95,2.46e-16,2.37e-16
4381.353,8.76e-16,2.51e-16
4385.757,-7.04e-16,2.23e-16
4390.16,-1.00e-15,2.08e-16
4394.563,-1.32e-15,2.00e-16
4398.966,-1.17e-15,2.00e-16
4403.369,-8.14e-16,2.12e-16
4407.771,-9.42e-17,2.33e-16
4412.174,4.16e-16,2.47e-16
4416.576,-5.54e-16,2.31e-16
4420.978,-6.74e-16,2.22e-16
4425.38,-9.94e-16,2.13e-16
4429.782,-9.74e-16,2.14e-16
4434.183,-9.74e-16,2.17e-16
4438.585,-7.34e-16,2.30e-16
4442.986,-8.44e-16,2.34e-16
4447.387,-8.84e-16,2.32e-16
4451.788,2.34e-15,2.71e-16
4456.189,-3.64e-16,2.34e-16
