wave,inten,std
4049.463,115957.787,341.865
4054.912,117602.468,344.308
4060.358,117242.572,343.783
4065.799,118387.383,345.398
4071.236,119192.565,346.624
4076.669,120406.506,348.365
4082.098,119951.911,347.674
4087.523,121683.713,350.230
4092.944,121748.844,350.326
4098.361,123397.534,352.616
4103.773,122927.284,351.962
4109.182,124321.463,353.987
4114.586,124289.005,353.915
4119.986,124766.267,354.560
4125.383,126185.649,356.551
4130.775,125976.479,356.232
4136.163,126147.509,356.525
4141.547,126462.967,357.007
4146.927,125289.937,355.234
4152.303,124525.454,354.219
4157.676,120538.190,348.558
4163.044,110881.443,334.432
4168.408,95316.521,310.379
4173.768,80318.416,285.060
4179.124,75469.279,276.499
4184.476,88322.552,298.829
4189.824,106707.614,328.169
4195.169,119862.057,347.599
4200.509,128106.316,359.306
4205.845,132170.576,364.903
4211.178,135913.588,370.015
4216.506,137413.691,371.981
4221.831,139349.988,374.582
4227.152,138214.372,373.078
4232.468,137896.937,372.702
4237.781,138497.584,373.425
4243.090,139584.451,374.921
4248.395,140601.873,376.307
4253.697,142587.813,378.873
4258.994,141772.123,377.848
4264.288,142339.352,378.574
4269.577,143666.234,380.345
4274.863,143558.836,380.234
4280.145,143028.798,379.479
4285.424,145020.989,382.166
4290.698,145106.113,382.234
4295.969,144517.066,381.416
4301.235,144749.789,381.737
4306.498,143509.279,380.222
4311.758,145011.446,382.186
4317.013,144129.213,381.021
4322.265,145242.073,382.450
4327.513,144525.105,381.544
4332.757,144320.536,381.202
4337.998,143652.470,380.376
4343.234,141228.656,377.148
4348.467,142402.678,378.652
4353.697,142421.777,378.723
4358.922,146646.087,384.290
4364.144,148371.394,386.513
4369.362,147351.520,385.199
4374.577,147886.390,385.790
4379.788,148665.226,386.849
4384.995,148644.738,386.849
4390.198,149176.231,387.476
4395.398,149827.558,388.311
4400.594,149805.939,388.303
4405.787,151341.317,390.273
4410.976,150418.494,389.090
4416.161,151189.167,390.040
4421.343,151211.667,390.097
4426.521,152159.160,391.356
4431.696,151535.126,390.567
4436.866,152344.354,391.574
4442.034,153335.605,392.787
4447.198,154765.869,394.600
4452.358,155686.383,395.786
4457.514,156788.571,397.141
4462.668,156522.932,396.856
4467.817,155443.959,395.508
4472.963,156113.550,396.361
4478.106,157289.360,397.802
4483.245,159314.196,400.363
4488.380,159354.130,400.356
4493.512,160556.565,401.871
4498.640,159975.033,401.110
4503.765,161608.800,403.188
4508.887,162832.037,404.821
4514.005,162559.613,404.463
4519.120,162520.119,404.369
4524.231,161687.102,403.340
4529.338,163862.148,406.014
4534.443,164869.217,407.284
4539.543,167193.663,410.130
4544.641,166325.870,409.068
4549.735,167588.412,410.624
4554.825,168519.541,411.790
4559.912,168768.643,412.034
4564.996,167112.763,410.034
4570.077,168657.140,411.925
4575.154,168823.776,412.102
4580.227,170179.402,413.778
4585.298,170031.131,413.576
4590.365,171333.466,415.142
4595.428,171218.499,414.990
4600.488,171175.299,414.945
4605.545,171679.729,415.523
4610.599,172701.408,416.762
4615.649,172813.183,416.884
4620.696,172652.252,416.766
4625.740,172300.478,416.300
4630.780,175591.143,420.250
4635.818,173150.763,417.321
4640.851,174920.747,419.376
4645.882,176394.192,421.183
4650.909,176302.980,421.040
4655.934,175495.834,420.029
4660.954,177160.571,422.064
4665.972,177238.453,422.198
4670.986,176226.080,420.945
4675.998,177673.365,422.723
4681.006,178333.241,423.516
4686.010,177025.059,421.950
4691.012,178453.064,423.632
4696.010,179095.755,424.363
4701.006,179233.407,424.539
4705.998,179129.548,424.414
4710.987,179600.366,424.951
4715.972,178083.971,423.210
4720.955,180272.880,425.683
4725.934,180730.474,426.306
4730.911,179887.886,425.285
4735.884,179502.956,424.831
4740.854,181009.983,426.660
4745.821,180279.952,425.819
4750.785,180498.521,426.018
4755.746,178799.895,424.038
4760.704,177415.381,422.361
4765.658,177047.686,421.975
4770.610,171074.825,414.800
4775.558,161167.615,402.629
4780.504,146292.348,383.799
4785.446,125815.159,356.143
4790.386,108081.425,330.256
4795.322,110095.341,333.314
4800.256,128816.031,360.364
4805.186,148866.365,387.125
4810.113,163890.933,406.053
4815.038,170464.573,414.057
4819.959,174202.750,418.573
4824.878,178126.596,423.228
4829.793,178122.437,423.219
4834.706,179534.498,424.888
4839.615,179857.047,425.261
4844.522,181061.649,426.663
4849.425,181634.858,427.317
4854.326,180098.281,425.541
4859.224,179628.414,424.996
4864.119,179962.472,425.487
4869.011,181733.562,427.463
4873.900,181398.492,427.090
4878.786,181914.482,427.689
4883.669,183013.397,428.951
4888.550,182747.440,428.656
4893.427,183235.725,429.213
4898.302,183268.837,429.230
4903.174,183581.581,429.613
4908.043,184178.717,430.320
4912.909,185539.507,431.937
4917.773,185068.389,431.347
4922.633,185246.692,431.527
4927.491,186386.157,432.911
4932.346,186905.405,433.526
4937.198,186652.063,433.201
4942.047,186225.378,432.675
4946.894,187087.724,433.669
4951.738,186574.855,433.144
4956.579,186182.264,432.693
4961.417,185622.641,432.060
4966.253,185532.465,431.898
4971.085,185033.807,431.350
4975.915,185694.220,432.005
4980.743,186364.487,432.794
4985.567,185656.730,431.988
4990.389,185192.582,431.509
4995.209,185702.092,432.008
5000.025,185949.528,432.275
5004.839,186273.737,432.746
5009.650,186965.420,433.453
5014.459,187527.433,434.103
5019.265,187563.266,434.195
5024.068,189800.232,436.765
5028.868,189722.268,436.659
5033.666,189008.881,435.836
5038.462,190029.865,436.998
5043.254,189579.823,436.533
5048.044,189324.397,436.239
5052.832,188941.765,435.769
5057.617,188452.382,435.253
5062.399,190227.643,437.211
5067.179,190261.213,437.258
5071.956,191740.786,438.979
5076.730,190593.669,437.673
5081.502,191991.522,439.272
5086.272,190968.493,438.092
5091.039,191114.170,438.313
5095.803,190430.303,437.482
5100.565,192016.903,439.292
5105.324,190024.167,437.037
5110.081,191252.634,438.415
5114.835,191014.283,438.144
5119.587,190892.843,437.997
5124.337,191596.296,438.808
5129.084,190340.447,437.393
5133.828,189261.097,436.133
5138.570,189848.714,436.870
5143.309,188889.866,435.724
5148.046,190703.917,437.813
5152.781,191343.341,438.551
5157.513,191171.133,438.422
5162.243,190302.935,437.409
5166.970,191913.856,439.250
5171.695,193491.411,441.037
5176.418,193950.702,441.501
5181.138,192338.898,439.709
5185.856,193048.466,440.520
5190.571,192149.232,439.476
5195.284,190532.015,437.665
5199.995,190989.486,438.164
5204.703,191040.821,438.194
5209.409,191146.112,438.346
5214.113,192417.986,439.776
5218.814,191866.309,439.215
5223.513,191491.439,438.693
5228.210,190641.261,437.788
5232.905,191905.473,439.238
5237.597,192551.265,439.960
5242.286,192157.520,439.538
5246.974,192074.831,439.389
5251.659,190722.955,437.935
5256.342,191586.693,438.822
5261.023,192301.213,439.704
5265.702,192149.494,439.527
5270.378,190613.946,437.756
5275.052,191323.484,438.570
5279.724,190536.138,437.692
5284.393,189224.331,436.142
5289.061,188847.537,435.703
5293.726,187928.604,434.759
5298.389,188423.692,435.295
5303.050,188766.854,435.675
5307.709,188738.877,435.589
5312.365,190507.627,437.660
5317.019,188556.331,435.399
5321.672,188987.899,435.929
5326.322,188922.723,435.813
5330.970,191228.185,438.446
5335.615,191694.992,438.995
5340.259,188430.219,435.278
5344.901,187156.995,433.796
5349.540,188107.918,434.939
5354.177,189131.998,436.110
5358.813,187531.833,434.225
5363.446,188499.018,435.327
5368.077,186072.766,432.547
5372.706,186933.661,433.569
5377.333,184072.795,430.262
5381.958,184829.376,431.109
5386.581,185316.035,431.684
5391.202,184820.720,431.072
5395.821,184225.287,430.416
5400.438,184631.326,430.896
5405.052,183921.073,430.030
5409.665,184108.231,430.215
5414.276,183417.145,429.459
5418.885,183980.713,430.148
5423.492,183739.492,429.855
5428.097,184138.148,430.305
5432.700,184032.825,430.195
5437.301,183689.328,429.803
5441.900,181945.907,427.794
5446.497,183507.645,429.620
5451.092,183029.736,429.045
5455.686,183138.722,429.103
5460.277,182919.534,428.880
5464.866,183666.872,429.717
5469.454,183601.184,429.641
5474.040,183973.509,430.074
5478.623,183000.638,428.989
5483.205,183883.908,430.037
5487.785,182285.909,428.114
5492.364,182515.457,428.412
5496.940,183784.999,429.891
5501.515,182464.096,428.329
5506.087,182886.655,428.815
5510.658,182845.867,428.714
5515.227,182549.369,428.451
5519.794,183025.761,428.966
5524.360,181543.741,427.269
5528.924,181716.109,427.455
5533.485,182255.766,428.131
5538.045,182637.549,428.536
5542.604,180620.506,426.165
5547.160,182104.738,427.951
5551.715,180426.970,425.883
5556.268,181991.464,427.730
5560.819,181492.017,427.190
5565.369,180731.211,426.279
5569.917,181191.306,426.869
5574.463,180889.005,426.523
5579.008,179424.644,424.750
5583.550,180548.238,426.128
5588.091,180572.275,426.115
5592.631,180648.603,426.206
5597.168,178996.904,424.255
5601.704,179361.030,424.701
5606.239,179357.431,424.714
5610.772,179570.396,424.968
5615.303,180299.840,425.804
5619.832,177873.000,422.985
5624.360,178112.199,423.259
5628.886,177196.214,422.137
5633.411,176855.768,421.716
5637.934,176753.916,421.624
5642.455,177346.046,422.322
5646.975,177226.853,422.162
5651.493,176624.583,421.490
5656.010,176239.685,420.988
5660.525,175205.683,419.745
5665.039,174913.384,419.420
5669.551,175479.195,420.107
5674.061,175250.997,419.871
5678.570,174945.368,419.457
5683.077,172481.558,416.532
5687.583,171494.347,415.338
5692.088,173229.045,417.401
5696.591,172108.283,416.064
5701.092,171389.725,415.230
5705.592,171520.111,415.347
5710.090,171410.519,415.237
5714.587,169577.197,413.012
5719.083,170170.692,413.729
5723.577,168738.900,411.990
5728.070,168004.898,411.097
5732.561,168149.743,411.253
5737.051,168855.355,412.138
5741.539,167375.692,410.293
5746.026,166742.358,409.539
5750.511,166361.648,409.044
5754.996,166134.287,408.810
5759.478,166145.756,408.821
5763.960,166030.711,408.587
5768.440,165252.248,407.641
5772.918,164906.591,407.237
5777.396,165448.629,407.899
5781.872,164172.170,406.308
5786.346,163977.165,406.058
5790.819,163019.897,404.881
5795.291,164677.183,406.923
5799.762,163735.333,405.754
5804.231,163799.437,405.898
5808.699,164254.043,406.420
5813.166,163172.332,405.128
5817.631,163979.633,406.078
5822.096,163657.059,405.671
5826.558,163457.080,405.472
5831.020,163219.427,405.118
5835.480,163100.645,404.997
5839.940,161435.426,402.948
5844.397,162505.913,404.307
5848.854,161740.895,403.318
5853.310,163001.597,404.931
5857.764,161141.274,402.562
5862.217,161400.923,402.885
5866.669,160185.276,401.403
5871.119,157875.063,398.496
5875.569,156395.105,396.639
5880.017,155838.613,395.960
5884.464,154550.408,394.302
5888.910,153596.626,393.079
5893.355,153487.823,392.918
5897.799,153837.564,393.377
5902.241,153176.403,392.579
5906.683,153125.523,392.481
5911.123,153621.835,393.121
5915.562,152450.083,391.648
5920.000,151745.242,390.724
5924.437,152543.974,391.743
5928.873,152702.394,391.920
5933.308,151165.763,390.056
5937.742,152123.415,391.206
5942.174,149115.226,387.323
5946.606,148987.678,387.159
5951.037,147770.810,385.670
5955.466,149748.990,388.116
5959.895,147860.191,385.695
5964.322,147757.098,385.641
5968.749,148482.553,386.527
5973.174,147076.146,384.773
5977.599,146596.059,384.111
5982.022,148744.368,386.972
5986.445,146399.660,383.883
5990.866,145583.195,382.748
5995.287,147229.425,384.892
5999.707,146698.984,384.303
6004.125,146541.458,384.125
6008.543,144731.317,381.733
6012.960,144601.603,381.555
6017.376,144618.855,381.572
6021.791,144980.418,381.991
6026.205,143317.339,379.764
6030.618,144554.304,381.413
6035.030,144109.702,380.890
6039.441,142966.698,379.423
6043.852,143427.101,379.941
6048.261,142418.283,378.654
6052.670,140996.184,376.737
6057.078,141035.604,376.808
6061.485,141320.114,377.194
6065.891,142493.918,378.761
6070.297,141474.496,377.371
6074.701,141327.399,377.188
6079.105,140471.573,376.069
6083.508,138945.495,374.000
6087.910,140108.857,375.574
6092.311,140315.636,375.871
6096.712,140888.601,376.636
6101.112,139840.050,375.211
6105.511,139187.749,374.291
6109.909,140431.482,375.980
6114.306,139398.004,374.616
6118.703,139292.912,374.438
6123.099,138328.058,373.169
6127.495,138919.951,373.963
6131.889,138316.466,373.193
6136.283,138802.148,373.873
6140.676,137055.082,371.482
6145.069,138324.320,373.230
6149.460,136388.618,370.613
6153.851,135172.771,368.999
6158.242,135930.681,369.934
6162.632,135745.168,369.728
6167.021,135966.610,369.995
6171.409,136684.232,370.964
6175.797,135954.016,369.978
6180.184,136422.852,370.556
6184.571,135473.519,369.329
6188.957,135086.808,368.871
6193.342,134997.758,368.725
6197.727,135592.249,369.470
6202.111,134645.515,368.205
6206.494,135154.742,368.864
6210.877,133625.496,366.817
6215.260,133484.925,366.693
6219.642,133603.809,366.819
6224.023,131677.813,364.185
6228.404,131987.960,364.538
6232.784,132130.840,364.753
6237.164,131016.171,363.253
6241.543,129846.512,361.634
6245.921,127890.497,358.951
6250.299,130027.601,361.863
6254.677,128017.764,359.122
6259.054,129621.919,361.325
6263.431,127193.276,357.982
6267.807,126943.070,357.585
6272.183,127502.520,358.329
6276.558,124145.173,353.625
6280.933,121426.299,349.761
6285.307,121627.803,350.084
6289.681,123013.409,352.018
6294.055,123287.119,352.397
6298.428,122332.407,351.034
6302.801,124297.335,353.813
6307.173,124091.558,353.560
6311.545,124655.269,354.291
6315.916,124651.229,354.347
6320.287,123936.069,353.362
6324.658,123756.650,353.130
6329.029,125016.570,354.858
6333.399,123381.071,352.556
6337.768,126002.100,356.239
6342.138,124485.021,354.049
6346.507,121938.163,350.447
6350.876,121819.015,350.284
6355.244,122358.804,351.083
6359.612,121804.280,350.344
6363.980,123620.236,352.878
6368.347,122079.678,350.711
6372.715,121151.532,349.328
6377.081,121323.774,349.583
6381.448,120808.925,348.877
6385.815,120318.368,348.103
6390.181,119853.947,347.510
6394.547,119656.788,347.192
6398.912,120325.858,348.227
6403.278,118390.402,345.362
6407.643,119433.330,346.856
