TIME,CH1,CH2,,TIME,MATH
1.15E+05,-0.78,-0.23,,2.30E+06,0.00109375
1.16E+05,-0.74,-0.25,,2.31E+06,0.00109375
1.16E+05,-0.78,-0.23,,2.33E+06,0.00109375
1.17E+05,-0.78,-0.23,,2.34E+06,0.000546875
1.18E+05,-0.78,-0.23,,2.35E+06,0
1.18E+05,-0.78,-0.23,,2.36E+06,0.000234375
1.19E+05,-0.78,-0.23,,2.38E+06,0.000546875
1.19E+05,-0.78,-0.25,,2.39E+06,0.00078125
1.20E+05,-0.78,-0.25,,2.40E+06,0.00109375
1.21E+05,-0.78,-0.25,,2.41E+06,0.00078125
1.21E+05,-0.78,-0.25,,2.43E+06,0.000546875
1.22E+05,-0.78,-0.23,,2.44E+06,0.00078125
1.23E+05,-0.78,-0.23,,2.45E+06,0.00109375
1.23E+05,-0.78,-0.25,,2.46E+06,0.00078125
1.24E+05,-0.78,-0.25,,2.48E+06,0.000546875
1.24E+05,-0.78,-0.25,,2.49E+06,0.00078125
1.25E+05,-0.78,-0.25,,2.50E+06,0.00109375
1.26E+05,-0.78,-0.27,,2.51E+06,0.00078125
1.26E+05,-0.78,-0.25,,2.53E+06,0.000546875
1.27E+05,-0.78,-0.27,,2.54E+06,0.00078125
1.28E+05,-0.78,-0.25,,2.55E+06,0.00109375
1.28E+05,-0.78,-0.27,,2.56E+06,0.00078125
1.29E+05,-0.78,-0.27,,2.58E+06,0.000546875
1.29E+05,-0.78,-0.27,,2.59E+06,0.00078125
1.30E+05,-0.78,-0.27,,2.60E+06,0.00109375
1.31E+05,-0.78,-0.27,,2.61E+06,0.00078125
1.31E+05,-0.78,-0.27,,2.63E+06,0.000546875
1.32E+05,-0.78,-0.27,,2.64E+06,0.000546875
1.33E+05,-0.78,-0.27,,2.65E+06,0.000546875
1.33E+05,-0.78,-0.27,,2.66E+06,0.00078125
1.34E+05,-0.78,-0.25,,2.68E+06,0.00109375
1.34E+05,-0.78,-0.25,,2.69E+06,0.00078125
1.35E+05,-0.78,-0.25,,2.70E+06,0.000546875
1.36E+05,-0.82,-0.25,,2.71E+06,0.000546875
1.36E+05,-0.82,-0.25,,2.73E+06,0.000546875
1.37E+05,-0.78,-0.25,,2.74E+06,0.00078125
1.38E+05,-0.82,-0.25,,2.75E+06,0.00109375
1.38E+05,-0.82,-0.25,,2.76E+06,0.00078125
1.39E+05,-0.82,-0.25,,2.78E+06,0.000546875
1.39E+05,-0.82,-0.25,,2.79E+06,0.000546875
1.40E+05,-0.82,-0.27,,2.80E+06,0.000546875
1.41E+05,-0.82,-0.25,,2.81E+06,0.00078125
1.41E+05,-0.82,-0.25,,2.83E+06,0.00109375
1.42E+05,-0.82,-0.25,,2.84E+06,0.00078125
1.43E+05,-0.82,-0.25,,2.85E+06,0.000546875
1.43E+05,-0.82,-0.25,,2.86E+06,0.00078125
1.44E+05,-0.82,-0.25,,2.88E+06,0.00109375
