TIME,CH1,CH2,,TIME,MATH
9.38E+04,-0.66,0.35,,1.88E+06,0.00398437
9.50E+04,-0.66,0.35,,1.90E+06,0.00109375
9.63E+04,-0.66,0.35,,1.93E+06,0.00109375
9.75E+04,-0.66,0.35,,1.95E+06,0.00109375
9.88E+04,-0.66,0.35,,1.98E+06,0.0025
1.00E+05,-0.66,0.35,,2.00E+06,0.00398437
1.01E+05,-0.66,0.35,,2.03E+06,0.00226562
1.03E+05,-0.66,0.35,,2.05E+06,0.000546875
1.04E+05,-0.66,0.35,,2.08E+06,0.00078125
1.05E+05,-0.66,0.33,,2.10E+06,0.00109375
1.06E+05,-0.66,0.35,,2.13E+06,0.00195312
1.08E+05,-0.66,0.35,,2.15E+06,0.00289063
1.09E+05,-0.66,0.35,,2.18E+06,0.0034375
1.10E+05,-0.66,0.35,,2.20E+06,0.00398437
1.11E+05,-0.66,0.35,,2.23E+06,0.0025
1.13E+05,-0.62,0.33,,2.25E+06,0.00109375
1.14E+05,-0.66,0.33,,2.28E+06,0.00164063
1.15E+05,-0.66,0.33,,2.30E+06,0.00226562
1.16E+05,-0.66,0.35,,2.33E+06,0.00164063
1.18E+05,-0.62,0.35,,2.35E+06,0.00109375
1.19E+05,-0.62,0.37,,2.38E+06,0.00195312
1.20E+05,-0.62,0.37,,2.40E+06,0.00289063
1.21E+05,-0.62,0.37,,2.43E+06,0.00195312
1.23E+05,-0.66,0.35,,2.45E+06,0.00109375
1.24E+05,-0.62,0.35,,2.48E+06,0.00195312
1.25E+05,-0.62,0.35,,2.50E+06,0.00289063
1.26E+05,-0.62,0.37,,2.53E+06,0.00257812
1.28E+05,-0.62,0.37,,2.55E+06,0.00226562
1.29E+05,-0.62,0.35,,2.58E+06,0.00164063
1.30E+05,-0.62,0.35,,2.60E+06,0.00109375
1.31E+05,-0.62,0.35,,2.63E+06,0.00078125
1.33E+05,-0.62,0.37,,2.65E+06,0.000546875
1.34E+05,-0.62,0.35,,2.68E+06,0.00171875
1.35E+05,-0.62,0.37,,2.70E+06,0.00289063
1.36E+05,-0.62,0.37,,2.73E+06,0.00195312
1.38E+05,-0.62,0.37,,2.75E+06,0.00109375
1.39E+05,-0.62,0.37,,2.78E+06,0.00140625
1.40E+05,-0.62,0.37,,2.80E+06,0.00171875
1.41E+05,-0.62,0.37,,2.83E+06,0.00171875
1.43E+05,-0.62,0.37,,2.85E+06,0.00171875
1.44E+05,-0.62,0.37,,2.88E+06,0.00195312
1.45E+05,-0.62,0.35,,2.90E+06,0.00226562
1.46E+05,-0.62,0.35,,2.93E+06,0.00164063
1.48E+05,-0.62,0.37,,2.95E+06,0.00109375
1.49E+05,-0.62,0.37,,2.98E+06,0.00164063
1.50E+05,-0.62,0.35,,3.00E+06,0.00226562
1.51E+05,-0.62,0.37,,3.03E+06,0.00164063
1.53E+05,-0.62,0.35,,3.05E+06,0.00109375
1.54E+05,-0.62,0.37,,3.08E+06,0.00109375
1.55E+05,-0.62,0.35,,3.10E+06,0.00109375
1.56E+05,-0.58,0.35,,3.13E+06,0.00109375
1.58E+05,-0.62,0.35,,3.15E+06,0.00109375
1.59E+05,-0.58,0.35,,3.18E+06,0.00195312
1.60E+05,-0.62,0.35,,3.20E+06,0.00289063
1.61E+05,-0.58,0.37,,3.23E+06,0.00171875
1.63E+05,-0.62,0.37,,3.25E+06,0.000546875
1.64E+05,-0.58,0.37,,3.28E+06,0.00078125
1.65E+05,-0.62,0.37,,3.30E+06,0.00109375
1.66E+05,-0.58,0.37,,3.33E+06,0.00109375
1.68E+05,-0.58,0.37,,3.35E+06,0.00109375
1.69E+05,-0.58,0.39,,3.38E+06,0.00140625
1.70E+05,-0.58,0.37,,3.40E+06,0.00171875
1.71E+05,-0.58,0.37,,3.43E+06,0.00140625
1.73E+05,-0.58,0.37,,3.45E+06,0.00109375
1.74E+05,-0.58,0.37,,3.48E+06,0.00109375
1.75E+05,-0.58,0.37,,3.50E+06,0.00109375
1.76E+05,-0.58,0.37,,3.53E+06,0.000546875
1.78E+05,-0.58,0.37,,3.55E+06,0
1.79E+05,-0.58,0.37,,3.58E+06,0.000234375
1.80E+05,-0.58,0.37,,3.60E+06,0.000546875
1.81E+05,-0.58,0.37,,3.63E+06,0.00078125
1.83E+05,-0.58,0.37,,3.65E+06,0.00109375
1.84E+05,-0.58,0.37,,3.68E+06,0.00109375
1.85E+05,-0.58,0.37,,3.70E+06,0.00109375
1.86E+05,-0.58,0.37,,3.73E+06,0.00109375
1.88E+05,-0.58,0.37,,3.75E+06,0.00109375
1.89E+05,-0.58,0.39,,3.78E+06,0.00078125
1.90E+05,-0.58,0.37,,3.80E+06,0.000546875
1.91E+05,-0.58,0.39,,3.83E+06,0.000546875
1.93E+05,-0.58,0.37,,3.85E+06,0.000546875
1.94E+05,-0.54,0.39,,3.88E+06,0.00078125
1.95E+05,-0.58,0.37,,3.90E+06,0.00109375
1.96E+05,-0.54,0.37,,3.93E+06,0.00109375
1.98E+05,-0.58,0.37,,3.95E+06,0.00109375
1.99E+05,-0.54,0.39,,3.98E+06,0.00140625
2.00E+05,-0.58,0.37,,4.00E+06,0.00171875
2.01E+05,-0.54,0.37,,4.03E+06,0.00140625
2.03E+05,-0.58,0.37,,4.05E+06,0.00109375
2.04E+05,-0.54,0.39,,4.08E+06,0.00078125
2.05E+05,-0.58,0.37,,4.10E+06,0.000546875
2.06E+05,-0.54,0.39,,4.13E+06,0.00078125
2.08E+05,-0.54,0.39,,4.15E+06,0.00109375
2.09E+05,-0.54,0.39,,4.18E+06,0.00109375
2.10E+05,-0.54,0.37,,4.20E+06,0.00109375
2.11E+05,-0.54,0.37,,4.23E+06,0.00078125
2.13E+05,-0.58,0.37,,4.25E+06,0.000546875
2.14E+05,-0.54,0.39,,4.28E+06,0.00078125
2.15E+05,-0.54,0.37,,4.30E+06,0.00109375
2.16E+05,-0.54,0.39,,4.33E+06,0.00140625
2.18E+05,-0.54,0.37,,4.35E+06,0.00171875
2.19E+05,-0.54,0.39,,4.38E+06,0.00140625
2.20E+05,-0.54,0.37,,4.40E+06,0.00109375
2.21E+05,-0.54,0.39,,4.43E+06,0.00109375
2.23E+05,-0.54,0.39,,4.45E+06,0.00109375
2.24E+05,-0.5,0.39,,4.48E+06,0.00109375
2.25E+05,-0.54,0.39,,4.50E+06,0.00109375
2.26E+05,-0.54,0.39,,4.53E+06,0.00078125
2.28E+05,-0.5,0.37,,4.55E+06,0.000546875
2.29E+05,-0.5,0.39,,4.58E+06,0.00078125
2.30E+05,-0.5,0.37,,4.60E+06,0.00109375
2.31E+05,-0.5,0.37,,4.63E+06,0.00078125
2.33E+05,-0.5,0.37,,4.65E+06,0.000546875
2.34E+05,-0.5,0.39,,4.68E+06,0.00078125
2.35E+05,-0.54,0.39,,4.70E+06,0.00109375
2.36E+05,-0.5,0.39,,4.73E+06,0.00109375
2.38E+05,-0.54,0.37,,4.75E+06,0.00109375
2.39E+05,-0.5,0.37,,4.78E+06,0.00140625
2.40E+05,-0.54,0.37,,4.80E+06,0.00171875
2.41E+05,-0.5,0.39,,4.83E+06,0.00140625
2.43E+05,-0.54,0.37,,4.85E+06,0.00109375
2.44E+05,-0.5,0.39,,4.88E+06,0.00078125
2.45E+05,-0.5,0.39,,4.90E+06,0.000546875
2.46E+05,-0.5,0.39,,4.93E+06,0.000546875
2.48E+05,-0.5,0.39,,4.95E+06,0.000546875
2.49E+05,-0.5,0.39,,4.98E+06,0.00078125
2.50E+05,-0.5,0.37,,5.00E+06,0.00109375
2.51E+05,-0.5,0.37,,5.03E+06,0.00140625
2.53E+05,-0.5,0.39,,5.05E+06,0.00171875
2.54E+05,-0.5,0.41,,5.08E+06,0.00109375
2.55E+05,-0.5,0.39,,5.10E+06,0.000546875
2.56E+05,-0.5,0.39,,5.13E+06,0.00078125
2.58E+05,-0.5,0.39,,5.15E+06,0.00109375
2.59E+05,-0.46,0.39,,5.18E+06,0.00078125
2.60E+05,-0.5,0.39,,5.20E+06,0.000546875
2.61E+05,-0.46,0.39,,5.23E+06,0.00078125
2.63E+05,-0.5,0.39,,5.25E+06,0.00109375
2.64E+05,-0.46,0.39,,5.28E+06,0.00109375
2.65E+05,-0.5,0.39,,5.30E+06,0.00109375
2.66E+05,-0.46,0.41,,5.33E+06,0.00109375
2.68E+05,-0.5,0.39,,5.35E+06,0.00109375
2.69E+05,-0.46,0.41,,5.38E+06,0.00078125
2.70E+05,-0.46,0.39,,5.40E+06,0.000546875
2.71E+05,-0.5,0.41,,5.43E+06,0.000546875
2.73E+05,-0.5,0.39,,5.45E+06,0.000546875
2.74E+05,-0.5,0.39,,5.48E+06,0.000546875
2.75E+05,-0.5,0.39,,5.50E+06,0.000546875
2.76E+05,-0.46,0.39,,5.53E+06,0.00109375
2.78E+05,-0.5,0.39,,5.55E+06,0.00171875
2.79E+05,-0.46,0.41,,5.58E+06,0.00109375
2.80E+05,-0.46,0.39,,5.60E+06,0.000546875
2.81E+05,-0.46,0.39,,5.63E+06,0.00078125
2.83E+05,-0.46,0.41,,5.65E+06,0.00109375
2.84E+05,-0.46,0.41,,5.68E+06,0.00078125
2.85E+05,-0.46,0.39,,5.70E+06,0.000546875
2.86E+05,-0.46,0.41,,5.73E+06,0.000546875
2.88E+05,-0.46,0.39,,5.75E+06,0.000546875
2.89E+05,-0.46,0.41,,5.78E+06,0.000546875
2.90E+05,-0.46,0.39,,5.80E+06,0.000546875
2.91E+05,-0.46,0.39,,5.83E+06,0.00078125
2.93E+05,-0.46,0.41,,5.85E+06,0.00109375
2.94E+05,-0.46,0.41,,5.88E+06,0.00109375
2.95E+05,-0.46,0.39,,5.90E+06,0.00109375
2.96E+05,-0.46,0.41,,5.93E+06,0.00078125
2.98E+05,-0.46,0.41,,5.95E+06,0.000546875
2.99E+05,-0.46,0.41,,5.98E+06,0.00078125
3.00E+05,-0.46,0.41,,6.00E+06,0.00109375
3.01E+05,-0.46,0.41,,6.03E+06,0.00109375
3.03E+05,-0.46,0.41,,6.05E+06,0.00109375
3.04E+05,-0.46,0.41,,6.08E+06,0.00078125
3.05E+05,-0.46,0.41,,6.10E+06,0.000546875
3.06E+05,-0.46,0.41,,6.13E+06,0.00078125
3.08E+05,-0.46,0.41,,6.15E+06,0.00109375
3.09E+05,-0.42,0.41,,6.18E+06,0.00109375
3.10E+05,-0.42,0.41,,6.20E+06,0.00109375
3.11E+05,-0.46,0.41,,6.23E+06,0.00078125
3.13E+05,-0.46,0.41,,6.25E+06,0.000546875
3.14E+05,-0.46,0.43,,6.28E+06,0.00078125
3.15E+05,-0.42,0.43,,6.30E+06,0.00109375
3.16E+05,-0.42,0.43,,6.33E+06,0.00109375
3.18E+05,-0.42,0.41,,6.35E+06,0.00109375
3.19E+05,-0.42,0.41,,6.38E+06,0.00109375
3.20E+05,-0.42,0.41,,6.40E+06,0.00109375
3.21E+05,-0.42,0.41,,6.43E+06,0.00109375
3.23E+05,-0.46,0.43,,6.45E+06,0.00109375
3.24E+05,-0.42,0.41,,6.48E+06,0.00140625
3.25E+05,-0.42,0.41,,6.50E+06,0.00171875
3.26E+05,-0.42,0.41,,6.53E+06,0.00140625
3.28E+05,-0.42,0.43,,6.55E+06,0.00109375
3.29E+05,-0.42,0.43,,6.58E+06,0.00109375
3.30E+05,-0.42,0.43,,6.60E+06,0.00109375
3.31E+05,-0.42,0.41,,6.63E+06,0.00109375
3.33E+05,-0.42,0.41,,6.65E+06,0.00109375
3.34E+05,-0.42,0.41,,6.68E+06,0.00109375
3.35E+05,-0.42,0.41,,6.70E+06,0.00109375
3.36E+05,-0.42,0.43,,6.73E+06,0.00109375
3.38E+05,-0.42,0.43,,6.75E+06,0.00109375
3.39E+05,-0.42,0.43,,6.78E+06,0.00078125
3.40E+05,-0.42,0.43,,6.80E+06,0.000546875
3.41E+05,-0.38,0.43,,6.83E+06,0.00109375
3.43E+05,-0.38,0.41,,6.85E+06,0.00171875
3.44E+05,-0.38,0.41,,6.88E+06,0.00140625
3.45E+05,-0.38,0.41,,6.90E+06,0.00109375
3.46E+05,-0.38,0.41,,6.93E+06,0.00078125
3.48E+05,-0.38,0.43,,6.95E+06,0.000546875
3.49E+05,-0.38,0.43,,6.98E+06,0.000546875
3.50E+05,-0.42,0.41,,7.00E+06,0.000546875
3.51E+05,-0.42,0.43,,7.03E+06,0.00078125
3.53E+05,-0.38,0.41,,7.05E+06,0.00109375
3.54E+05,-0.38,0.43,,7.08E+06,0.00078125
3.55E+05,-0.38,0.43,,7.10E+06,0.000546875
3.56E+05,-0.38,0.45,,7.13E+06,0.00078125
3.58E+05,-0.38,0.43,,7.15E+06,0.00109375
3.59E+05,-0.38,0.45,,7.18E+06,0.00109375
3.60E+05,-0.38,0.43,,7.20E+06,0.00109375
3.61E+05,-0.38,0.43,,7.23E+06,0.00109375
3.63E+05,-0.38,0.43,,7.25E+06,0.00109375
3.64E+05,-0.38,0.43,,7.28E+06,0.00078125
3.65E+05,-0.38,0.43,,7.30E+06,0.000546875
3.66E+05,-0.38,0.43,,7.33E+06,0.00078125
3.68E+05,-0.38,0.43,,7.35E+06,0.00109375
3.69E+05,-0.38,0.43,,7.38E+06,0.00109375
3.70E+05,-0.38,0.43,,7.40E+06,0.00109375
3.71E+05,-0.38,0.43,,7.43E+06,0.00109375
3.73E+05,-0.38,0.41,,7.45E+06,0.00109375
3.74E+05,-0.38,0.43,,7.48E+06,0.00078125
3.75E+05,-0.38,0.41,,7.50E+06,0.000546875
3.76E+05,-0.38,0.43,,7.53E+06,0.00109375
3.78E+05,-0.38,0.43,,7.55E+06,0.00171875
3.79E+05,-0.38,0.43,,7.58E+06,0.00140625
3.80E+05,-0.38,0.43,,7.60E+06,0.00109375
3.81E+05,-0.34,0.43,,7.63E+06,0.00078125
3.83E+05,-0.34,0.43,,7.65E+06,0.000546875
3.84E+05,-0.34,0.43,,7.68E+06,0.00109375
3.85E+05,-0.34,0.41,,7.70E+06,0.00171875
3.86E+05,-0.34,0.43,,7.73E+06,0.00140625
3.88E+05,-0.34,0.43,,7.75E+06,0.00109375
3.89E+05,-0.34,0.43,,7.78E+06,0.00109375
3.90E+05,-0.34,0.43,,7.80E+06,0.00109375
3.91E+05,-0.34,0.45,,7.83E+06,0.00109375
3.93E+05,-0.34,0.43,,7.85E+06,0.00109375
3.94E+05,-0.34,0.43,,7.88E+06,0.00109375
3.95E+05,-0.34,0.41,,7.90E+06,0.00109375
3.96E+05,-0.34,0.43,,7.93E+06,0.00109375
3.98E+05,-0.34,0.43,,7.95E+06,0.00109375
3.99E+05,-0.34,0.45,,7.98E+06,0.00109375
4.00E+05,-0.3,0.43,,8.00E+06,0.00109375
4.01E+05,-0.34,0.45,,8.03E+06,0.00078125
4.03E+05,-0.34,0.45,,8.05E+06,0.000546875
4.04E+05,-0.34,0.45,,8.08E+06,0.00078125
4.05E+05,-0.3,0.45,,8.10E+06,0.00109375
4.06E+05,-0.34,0.45,,8.13E+06,0.00109375
4.08E+05,-0.34,0.45,,8.15E+06,0.00109375
4.09E+05,-0.34,0.45,,8.18E+06,0.00078125
4.10E+05,-0.34,0.43,,8.20E+06,0.000546875
4.11E+05,-0.34,0.45,,8.23E+06,0.00078125
4.13E+05,-0.34,0.43,,8.25E+06,0.00109375
4.14E+05,-0.3,0.43,,8.28E+06,0.00109375
4.15E+05,-0.34,0.43,,8.30E+06,0.00109375
4.16E+05,-0.34,0.45,,8.33E+06,0.00109375
4.18E+05,-0.34,0.43,,8.35E+06,0.00109375
4.19E+05,-0.34,0.45,,8.38E+06,0.00109375
4.20E+05,-0.3,0.43,,8.40E+06,0.00109375
4.21E+05,-0.3,0.45,,8.43E+06,0.00109375
4.23E+05,-0.3,0.43,,8.45E+06,0.00109375
4.24E+05,-0.3,0.45,,8.48E+06,0.00109375
4.25E+05,-0.3,0.43,,8.50E+06,0.00109375
4.26E+05,-0.3,0.45,,8.53E+06,0.00109375
4.28E+05,-0.3,0.43,,8.55E+06,0.00109375
4.29E+05,-0.3,0.43,,8.58E+06,0.00109375
4.30E+05,-0.3,0.43,,8.60E+06,0.00109375
4.31E+05,-0.3,0.43,,8.63E+06,0.00078125
4.33E+05,-0.3,0.43,,8.65E+06,0.000546875
4.34E+05,-0.3,0.45,,8.68E+06,0.00078125
4.35E+05,-0.3,0.45,,8.70E+06,0.00109375
4.36E+05,-0.3,0.45,,8.73E+06,0.00109375
4.38E+05,-0.3,0.43,,8.75E+06,0.00109375
4.39E+05,-0.3,0.45,,8.78E+06,0.00078125
4.40E+05,-0.3,0.43,,8.80E+06,0.000546875
4.41E+05,-0.3,0.45,,8.83E+06,0.00078125
4.43E+05,-0.3,0.43,,8.85E+06,0.00109375
4.44E+05,-0.3,0.43,,8.88E+06,0.00109375
4.45E+05,-0.3,0.43,,8.90E+06,0.00109375
4.46E+05,-0.3,0.43,,8.93E+06,0.00078125
4.48E+05,-0.3,0.43,,8.95E+06,0.000546875
4.49E+05,-0.3,0.45,,8.98E+06,0.00078125
4.50E+05,-0.26,0.45,,9.00E+06,0.00109375
4.51E+05,-0.3,0.45,,9.03E+06,0.00109375
4.53E+05,-0.3,0.43,,9.05E+06,0.00109375
4.54E+05,-0.3,0.45,,9.08E+06,0.00140625
4.55E+05,-0.26,0.45,,9.10E+06,0.00171875
4.56E+05,-0.26,0.45,,9.13E+06,0.00140625
4.58E+05,-0.3,0.45,,9.15E+06,0.00109375
4.59E+05,-0.3,0.47,,9.18E+06,0.00109375
4.60E+05,-0.3,0.45,,9.20E+06,0.00109375
4.61E+05,-0.26,0.45,,9.23E+06,0.00109375
4.63E+05,-0.26,0.45,,9.25E+06,0.00109375
4.64E+05,-0.26,0.45,,9.28E+06,0.00078125
4.65E+05,-0.22,0.45,,9.30E+06,0.000546875
4.66E+05,-0.26,0.45,,9.33E+06,0.00078125
4.68E+05,-0.26,0.45,,9.35E+06,0.00109375
4.69E+05,-0.26,0.45,,9.38E+06,0.00109375
4.70E+05,-0.26,0.45,,9.40E+06,0.00109375
4.71E+05,-0.26,0.45,,9.43E+06,0.00078125
4.73E+05,-0.26,0.45,,9.45E+06,0.000546875
4.74E+05,-0.26,0.45,,9.48E+06,0.00078125
4.75E+05,-0.26,0.45,,9.50E+06,0.00109375
4.76E+05,-0.26,0.45,,9.53E+06,0.00140625
4.78E+05,-0.26,0.45,,9.55E+06,0.00171875
4.79E+05,-0.22,0.45,,9.58E+06,0.00171875
4.80E+05,-0.22,0.45,,9.60E+06,0.00171875
4.81E+05,-0.22,0.45,,9.63E+06,0.00109375
4.83E+05,-0.22,0.45,,9.65E+06,0.000546875
4.84E+05,-0.22,0.45,,9.68E+06,0.00109375
4.85E+05,-0.22,0.45,,9.70E+06,0.00171875
4.86E+05,-0.22,0.45,,9.73E+06,0.00140625
4.88E+05,-0.22,0.45,,9.75E+06,0.00109375
4.89E+05,-0.22,0.45,,9.78E+06,0.00109375
4.90E+05,-0.22,0.45,,9.80E+06,0.00109375
4.91E+05,-0.26,0.47,,9.83E+06,0.00109375
4.93E+05,-0.22,0.47,,9.85E+06,0.00109375
4.94E+05,-0.22,0.47,,9.88E+06,0.00109375
4.95E+05,-0.22,0.47,,9.90E+06,0.00109375
4.96E+05,-0.26,0.47,,9.93E+06,0.00109375
4.98E+05,-0.22,0.47,,9.95E+06,0.00109375
4.99E+05,-0.26,0.45,,9.98E+06,0.00109375
5.00E+05,-0.22,0.47,,1.00E+07,0.00109375
5.01E+05,-0.22,0.47,,1.00E+07,0.00109375
5.03E+05,-0.22,0.45,,1.01E+07,0.00109375
5.04E+05,-0.22,0.45,,1.01E+07,0.00078125
5.05E+05,-0.22,0.45,,1.01E+07,0.000546875
5.06E+05,-0.22,0.47,,1.01E+07,0.00078125
5.08E+05,-0.22,0.47,,1.02E+07,0.00109375
5.09E+05,-0.22,0.47,,1.02E+07,0.00109375
5.10E+05,-0.22,0.47,,1.02E+07,0.00109375
5.11E+05,-0.22,0.47,,1.02E+07,0.00109375
5.13E+05,-0.18,0.47,,1.03E+07,0.00109375
5.14E+05,-0.22,0.47,,1.03E+07,0.00078125
5.15E+05,-0.22,0.47,,1.03E+07,0.000546875
5.16E+05,-0.22,0.47,,1.03E+07,0.00078125
5.18E+05,-0.18,0.45,,1.04E+07,0.00109375
5.19E+05,-0.18,0.47,,1.04E+07,0.00109375
5.20E+05,-0.22,0.45,,1.04E+07,0.00109375
5.21E+05,-0.18,0.47,,1.04E+07,0.00078125
5.23E+05,-0.22,0.45,,1.05E+07,0.000546875
5.24E+05,-0.18,0.47,,1.05E+07,0.00078125
5.25E+05,-0.18,0.47,,1.05E+07,0.00109375
5.26E+05,-0.18,0.47,,1.05E+07,0.00078125
5.28E+05,-0.18,0.47,,1.06E+07,0.000546875
5.29E+05,-0.18,0.47,,1.06E+07,0.00078125
5.30E+05,-0.18,0.47,,1.06E+07,0.00109375
5.31E+05,-0.18,0.47,,1.06E+07,0.00109375
5.33E+05,-0.18,0.47,,1.07E+07,0.00109375
5.34E+05,-0.22,0.47,,1.07E+07,0.00078125
5.35E+05,-0.22,0.47,,1.07E+07,0.000546875
5.36E+05,-0.22,0.47,,1.07E+07,0.000546875
5.38E+05,-0.18,0.45,,1.08E+07,0.000546875
5.39E+05,-0.18,0.47,,1.08E+07,0.00078125
5.40E+05,-0.18,0.47,,1.08E+07,0.00109375
5.41E+05,-0.18,0.47,,1.08E+07,0.00078125
5.43E+05,-0.18,0.47,,1.09E+07,0.000546875
5.44E+05,-0.18,0.45,,1.09E+07,0.00078125
5.45E+05,-0.14,0.47,,1.09E+07,0.00109375
5.46E+05,-0.18,0.47,,1.09E+07,0.00109375
5.48E+05,-0.14,0.47,,1.10E+07,0.00109375
5.49E+05,-0.18,0.47,,1.10E+07,0.00078125
5.50E+05,-0.14,0.47,,1.10E+07,0.000546875
5.51E+05,-0.14,0.47,,1.10E+07,0.00078125
5.53E+05,-0.14,0.47,,1.11E+07,0.00109375
5.54E+05,-0.18,0.47,,1.11E+07,0.00078125
5.55E+05,-0.18,0.47,,1.11E+07,0.000546875
5.56E+05,-0.18,0.47,,1.11E+07,0.00078125
5.58E+05,-0.18,0.47,,1.12E+07,0.00109375
5.59E+05,-0.18,0.49,,1.12E+07,0.00109375
5.60E+05,-0.14,0.47,,1.12E+07,0.00109375
5.61E+05,-0.18,0.47,,1.12E+07,0.00109375
5.63E+05,-0.18,0.47,,1.13E+07,0.00109375
5.64E+05,-0.18,0.49,,1.13E+07,0.00109375
5.65E+05,-0.14,0.47,,1.13E+07,0.00109375
5.66E+05,-0.18,0.49,,1.13E+07,0.00109375
5.68E+05,-0.14,0.45,,1.14E+07,0.00109375
5.69E+05,-0.14,0.47,,1.14E+07,0.00109375
5.70E+05,-0.14,0.45,,1.14E+07,0.00109375
5.71E+05,-0.14,0.49,,1.14E+07,0.00109375
5.73E+05,-0.1,0.49,,1.15E+07,0.00109375
5.74E+05,-0.14,0.49,,1.15E+07,0.00109375
5.75E+05,-0.14,0.47,,1.15E+07,0.00109375
5.76E+05,-0.14,0.49,,1.15E+07,0.00078125
5.78E+05,-0.14,0.47,,1.16E+07,0.000546875
5.79E+05,-0.14,0.49,,1.16E+07,0.00078125
5.80E+05,-0.14,0.47,,1.16E+07,0.00109375
5.81E+05,-0.14,0.47,,1.16E+07,0.00078125
