TIME,CH1,CH2,,TIME,MATH
8.18E+05,0.86,-0.049,,1.64E+07,0.00115625
8.20E+05,0.86,-0.049,,1.64E+07,0.00115625
8.23E+05,0.86,-0.049,,1.65E+07,0.00115625
8.25E+05,0.86,-0.049,,1.65E+07,0.00115625
8.28E+05,0.82,-0.049,,1.66E+07,0.00115625
8.30E+05,0.86,-0.049,,1.66E+07,0.00115625
8.33E+05,0.82,-0.051,,1.67E+07,0.00115625
8.35E+05,0.82,-0.051,,1.67E+07,0.00115625
8.38E+05,0.82,-0.053,,1.68E+07,0.00115625
8.40E+05,0.82,-0.053,,1.68E+07,0.00115625
8.43E+05,0.86,-0.053,,1.69E+07,0.0014375
8.45E+05,0.82,-0.051,,1.69E+07,0.00171875
8.48E+05,0.82,-0.049,,1.70E+07,0.0014375
8.50E+05,0.82,-0.049,,1.70E+07,0.00115625
8.53E+05,0.82,-0.049,,1.71E+07,0.00115625
8.55E+05,0.82,-0.047,,1.71E+07,0.00115625
8.58E+05,0.82,-0.047,,1.72E+07,0.00115625
8.60E+05,0.82,-0.047,,1.72E+07,0.00115625
8.63E+05,0.82,-0.047,,1.73E+07,0.00084375
8.65E+05,0.82,-0.047,,1.73E+07,0.0005625
8.68E+05,0.82,-0.047,,1.74E+07,0.001125
8.70E+05,0.82,-0.045,,1.74E+07,0.00171875
8.73E+05,0.82,-0.047,,1.75E+07,0.00171875
8.75E+05,0.82,-0.047,,1.75E+07,0.00171875
8.78E+05,0.82,-0.047,,1.76E+07,0.001125
8.80E+05,0.82,-0.049,,1.76E+07,0.0005625
8.83E+05,0.82,-0.051,,1.77E+07,0.001125
8.85E+05,0.78,-0.053,,1.77E+07,0.00171875
8.88E+05,0.78,-0.051,,1.78E+07,0.0014375
8.90E+05,0.78,-0.053,,1.78E+07,0.00115625
8.93E+05,0.78,-0.051,,1.79E+07,0.00115625
8.95E+05,0.78,-0.049,,1.79E+07,0.00115625
8.98E+05,0.78,-0.049,,1.80E+07,0.00084375
9.00E+05,0.78,-0.049,,1.80E+07,0.0005625
9.03E+05,0.78,-0.051,,1.81E+07,0.001125
9.05E+05,0.78,-0.051,,1.81E+07,0.00171875
9.08E+05,0.78,-0.051,,1.82E+07,0.001125
