wave,inten,std
2488.190,78.361,26.242
2494.260,18.559,25.113
2500.326,1.569,25.053
2506.388,-3.873,24.872
2512.445,82.630,26.070
2518.499,95.640,25.449
2524.548,69.003,25.819
2530.593,30.104,25.761
2536.634,87.409,25.993
2542.670,44.809,25.781
2548.703,120.913,25.993
2554.731,57.095,25.390
2560.755,5.236,25.311
2566.775,42.094,25.429
2572.791,79.347,25.839
2578.803,42.662,25.897
2584.811,9.535,25.696
2590.814,108.799,27.392
2596.813,35.522,26.178
2602.809,80.490,26.407
2608.800,-3.781,25.618
2614.787,11.237,26.539
2620.770,86.253,26.388
2626.749,100.136,27.392
2632.723,21.289,26.350
2638.694,49.660,26.689
2644.660,27.806,26.274
2650.623,76.547,27.227
2656.581,92.902,25.794
2662.536,106.611,27.209
2668.486,118.098,26.801
2674.432,7.385,26.331
2680.374,86.885,27.061
2686.312,26.924,26.006
2692.246,74.278,26.331
2698.176,120.229,27.024
2704.102,66.787,25.832
2710.024,97.865,26.425
2715.942,22.152,25.929
2721.856,49.543,25.832
2727.766,64.989,26.913
2733.672,66.409,26.614
2739.574,-10.111,25.967
2745.472,104.512,26.820
2751.366,46.787,26.140
2757.256,4.126,25.948
2763.142,18.699,25.948
2769.024,9.085,26.121
2774.902,53.267,26.140
2780.776,-37.102,25.046
2786.646,46.756,26.689
2792.512,63.936,26.708
2798.374,87.524,25.819
2804.232,38.019,25.311
2810.087,18.308,24.262
2815.937,66.791,25.508
2821.783,55.699,25.722
2827.626,89.690,25.742
2833.464,75.134,26.337
2839.299,36.633,25.252
2845.130,49.933,26.070
2850.957,105.537,26.280
2856.780,58.389,25.781
2862.599,72.185,25.722
2868.414,53.827,25.547
2874.225,28.879,26.012
2880.033,44.171,25.370
2885.836,-13.558,24.933
2891.636,0.022,24.893
2897.432,98.047,26.845
2903.224,-4.312,25.409
2909.012,37.703,25.488
2914.796,9.682,25.935
2920.577,57.325,26.051
2926.354,37.587,25.152
2932.126,69.990,26.407
2937.895,15.717,26.197
2943.660,24.856,26.217
2949.422,64.488,26.839
2955.179,48.853,26.726
2960.933,30.193,25.910
2966.683,48.751,26.159
2972.429,50.734,26.369
2978.172,57.913,26.388
2983.910,73.752,26.407
2989.645,20.674,26.407
2995.376,91.247,26.950
3001.103,93.164,26.839
3006.827,29.632,25.657
3012.547,63.363,26.217
3018.263,18.296,26.312
3023.975,104.630,27.519
3029.683,7.907,26.178
3035.388,47.037,26.764
3041.089,79.764,27.410
3046.786,111.820,27.501
3052.480,23.078,26.444
3058.170,55.354,26.576
3063.856,52.714,26.312
3069.539,34.200,26.801
3075.217,40.070,27.227
3080.892,21.999,26.969
3086.564,28.591,26.025
3092.232,25.160,26.255
3097.896,-1.201,25.967
3103.556,77.274,26.931
3109.213,25.465,26.121
3114.866,59.452,26.140
3120.515,35.393,26.006
3126.161,77.612,26.595
3131.803,51.576,26.501
3137.441,103.976,26.274
3143.076,34.012,26.025
3148.707,42.603,25.929
3154.335,32.012,26.044
3159.959,77.840,26.894
3165.579,46.879,26.350
3171.196,15.515,25.579
3176.809,64.079,26.931
3182.419,94.741,26.931
3188.024,151.179,28.005
3193.627,116.299,27.537
3199.226,22.997,25.987
3204.821,73.762,26.931
3210.412,3.572,26.293
3216.000,122.183,26.894
3221.585,110.345,27.172
3227.166,110.739,26.633
3232.743,84.349,26.670
3238.317,112.300,27.862
3243.887,44.852,26.463
3249.454,144.173,27.282
3255.017,49.187,27.282
3260.577,141.230,27.790
3266.133,97.328,27.153
3271.685,59.291,26.583
3277.235,140.410,26.845
3282.780,128.494,27.670
3288.322,151.219,26.919
3293.861,71.971,26.564
3299.396,62.589,26.451
3304.928,181.944,27.922
