wave,inten,std
6516.320,5.506,0.168
6520.693,6.195,0.166
6525.067,5.973,0.168
6529.440,7.182,0.171
6533.814,6.447,0.171
6538.188,6.664,0.169
6542.561,7.980,0.172
6546.935,6.693,0.168
6551.309,7.777,0.171
6555.683,6.961,0.170
6560.057,6.427,0.164
6564.431,6.019,0.162
6568.805,6.059,0.162
6573.179,6.089,0.161
6577.553,7.557,0.166
6581.928,5.791,0.161
6586.302,7.489,0.164
6590.677,6.071,0.160
6595.052,6.203,0.161
6599.426,6.509,0.162
6603.801,6.385,0.162
6608.176,6.695,0.163
6612.551,5.904,0.159
6616.927,7.174,0.162
6621.302,5.576,0.157
6625.678,6.110,0.158
6630.053,5.677,0.156
6634.429,6.465,0.157
6638.805,6.025,0.156
6643.182,6.507,0.156
6647.558,8.264,0.163
6651.935,7.155,0.161
6656.311,6.385,0.156
6660.688,7.000,0.159
6665.065,6.167,0.159
6669.443,7.418,0.161
6673.820,6.285,0.156
6678.198,6.261,0.155
6682.576,5.651,0.153
6686.954,5.972,0.153
6691.332,7.077,0.155
6695.711,7.349,0.157
6700.089,6.381,0.154
6704.468,7.576,0.160
6708.848,6.625,0.157
6713.227,6.509,0.158
6717.607,5.839,0.151
6721.987,7.174,0.153
6726.367,7.651,0.154
6730.748,6.064,0.145
6735.128,8.056,0.154
6739.509,6.519,0.149
6743.891,6.125,0.148
6748.272,5.683,0.145
6752.654,7.621,0.151
6757.036,6.844,0.149
6761.419,6.188,0.144
6765.802,5.948,0.144
6770.185,6.389,0.144
6774.568,5.857,0.143
6778.952,6.316,0.143
6783.336,6.117,0.144
6787.720,7.234,0.146
6792.105,8.004,0.147
6796.490,7.727,0.145
6800.875,5.783,0.139
6805.261,8.658,0.150
6809.647,6.394,0.141
6814.034,5.773,0.139
6818.421,6.404,0.140
6822.808,5.156,0.138
6827.195,5.048,0.138
6831.583,5.871,0.141
6835.972,6.005,0.139
6840.360,5.894,0.136
6844.749,6.256,0.140
6849.139,5.125,0.136
6853.529,7.440,0.144
6857.919,5.204,0.136
6862.310,6.171,0.136
6866.701,4.391,0.124
6871.092,4.315,0.121
6875.484,4.146,0.121
6879.877,5.258,0.125
6884.270,5.110,0.126
6888.663,4.679,0.124
6893.057,5.040,0.124
6897.451,4.858,0.123
6901.845,5.636,0.129
6906.240,4.650,0.127
6910.636,4.777,0.127
6915.032,5.059,0.128
6919.429,5.610,0.132
6923.826,5.974,0.131
6928.223,6.232,0.129
6932.621,5.156,0.126
6937.020,5.488,0.125
6941.418,4.863,0.123
6945.818,4.571,0.122
6950.218,4.463,0.123
6954.618,5.555,0.125
6959.020,5.446,0.125
6963.421,5.283,0.124
6967.823,6.731,0.131
6972.226,5.979,0.128
6976.629,5.276,0.125
6981.033,5.081,0.125
6985.437,5.173,0.123
6989.842,4.835,0.120
6994.247,5.657,0.124
6998.653,5.454,0.123
7003.060,4.560,0.120
7007.467,5.287,0.121
7011.874,5.144,0.122
7016.283,5.020,0.119
7020.691,5.134,0.122
7025.101,5.371,0.122
7029.511,5.052,0.125
7033.922,6.641,0.128
7038.333,6.349,0.125
7042.745,5.172,0.122
7047.157,4.974,0.119
7051.570,5.619,0.122
7055.984,4.942,0.121
7060.399,4.365,0.118
7064.814,5.328,0.121
7069.229,4.426,0.120
7073.646,4.343,0.118
7078.063,4.904,0.121
7082.480,4.926,0.120
7086.899,4.319,0.120
7091.318,5.154,0.122
7095.737,5.184,0.120
7100.158,4.606,0.117
7104.579,5.250,0.115
7109.000,5.174,0.116
7113.423,4.601,0.115
7117.846,5.097,0.118
7122.270,4.871,0.115
7126.694,5.393,0.117
7131.120,4.417,0.113
7135.546,5.685,0.120
7139.972,4.321,0.112
7144.400,5.203,0.119
7148.828,5.303,0.116
7153.257,4.374,0.114
7157.687,4.694,0.113
7162.117,4.258,0.108
7166.548,4.346,0.105
7170.980,4.159,0.104
7175.413,3.037,0.100
7179.846,3.901,0.104
7184.280,3.716,0.100
7188.715,3.234,0.098
7193.151,3.245,0.103
7197.588,3.347,0.098
7202.025,3.213,0.099
7206.463,3.494,0.103
7210.902,4.607,0.109
