wave,inten,std
3344.954,0.606,0.065
3350.976,0.679,0.066
3356.992,0.501,0.064
3363.003,1.520,0.073
3369.008,-0.067,0.066
3375.009,0.677,0.068
3381.005,0.785,0.068
3386.995,1.826,0.074
3392.980,-0.709,0.064
3398.961,1.563,0.069
3404.936,1.111,0.071
3410.906,0.345,0.068
3416.871,0.718,0.068
3422.831,1.240,0.073
3428.787,1.368,0.070
3434.737,1.279,0.071
3440.682,1.214,0.072
3446.622,1.778,0.073
3452.557,1.123,0.073
3458.487,0.967,0.071
3464.412,1.512,0.075
3470.332,2.474,0.079
3476.247,1.995,0.079
3482.157,2.365,0.079
3488.062,2.225,0.079
3493.962,1.685,0.080
3499.857,2.368,0.079
3505.748,2.017,0.080
3511.633,1.672,0.078
3517.514,1.689,0.079
3523.389,2.283,0.081
3529.260,2.407,0.081
3535.126,3.089,0.085
3540.987,3.269,0.088
3546.843,2.997,0.085
3552.694,3.393,0.089
3558.540,3.350,0.089
3564.381,3.699,0.091
3570.218,4.427,0.093
3576.050,4.110,0.095
3581.877,3.672,0.091
3587.699,3.554,0.091
3593.516,3.238,0.089
3599.329,3.726,0.092
3605.136,3.745,0.093
3610.939,3.780,0.092
3616.737,4.233,0.095
3622.531,4.306,0.096
3628.319,5.154,0.100
3634.103,5.460,0.102
3639.882,5.791,0.101
3645.657,5.459,0.103
3651.426,6.318,0.107
3657.191,6.668,0.105
3662.951,7.158,0.112
3668.707,5.804,0.104
3674.457,6.056,0.106
3680.203,5.731,0.105
3685.945,5.910,0.105
3691.681,5.843,0.104
3697.413,5.213,0.101
3703.141,7.689,0.112
3708.863,5.085,0.100
3714.582,5.862,0.106
3720.295,6.731,0.108
3726.004,6.448,0.109
3731.708,7.735,0.114
3737.407,7.738,0.114
3743.102,7.542,0.115
3748.793,8.225,0.118
3754.478,8.068,0.119
3760.160,8.732,0.120
3765.836,9.400,0.127
3771.508,7.779,0.124
3777.176,8.518,0.120
3782.839,8.930,0.124
3788.497,7.771,0.124
3794.151,8.501,0.129
3799.800,8.901,0.134
3805.445,8.725,0.139
3811.085,7.810,0.131
3816.721,9.027,0.131
3822.352,9.099,0.128
3827.979,9.828,0.131
3833.601,8.017,0.125
3839.219,8.494,0.126
3844.833,8.136,0.129
3850.442,8.567,0.127
3856.046,9.358,0.131
3861.646,8.083,0.124
3867.242,7.655,0.122
3872.833,7.513,0.120
3878.420,6.940,0.120
3884.002,7.625,0.124
3889.580,6.593,0.125
3895.153,8.711,0.128
3900.723,9.222,0.130
3906.287,9.129,0.132
3911.848,9.620,0.135
3917.404,10.188,0.136
3922.956,9.731,0.134
3928.503,9.453,0.134
3934.046,10.337,0.136
3939.585,9.464,0.135
3945.119,10.239,0.139
3950.649,9.026,0.136
3956.175,9.978,0.139
3961.697,10.138,0.140
3967.214,9.108,0.139
3972.727,8.178,0.136
3978.235,9.878,0.140
3983.740,10.182,0.145
3989.240,9.474,0.143
3994.736,10.169,0.145
4000.227,10.017,0.146
4005.715,9.715,0.147
4011.198,10.049,0.149
4016.677,10.104,0.150
4022.152,9.023,0.150
4027.622,10.977,0.154
4033.089,11.251,0.158
4038.551,11.245,0.159
4044.009,11.317,0.158
4049.463,10.665,0.160
4054.912,10.437,0.164
4060.358,10.171,0.164
4065.799,9.824,0.168
4071.236,10.268,0.168
4076.669,11.335,0.171
4082.098,10.438,0.170
4087.523,10.988,0.174
4092.944,10.563,0.175
4098.361,11.880,0.180
4103.773,10.199,0.179
4109.182,11.139,0.185
4114.586,10.276,0.185
4119.986,10.093,0.186
4125.383,11.733,0.192
4130.775,10.495,0.193
4136.163,11.331,0.196
4141.547,11.007,0.202
4146.927,11.137,0.204
4152.303,9.946,0.204
4157.676,11.372,0.207
4163.044,10.513,0.208
4168.408,10.548,0.208
4173.768,10.323,0.213
4179.124,10.443,0.217
4184.476,10.316,0.226
4189.824,9.620,0.238
4195.169,11.146,0.272
4200.509,11.529,0.286
4205.845,13.217,0.278
4211.178,10.698,0.252
4216.506,12.187,0.247
4221.831,12.409,0.249
4227.152,12.470,0.253
4232.468,9.287,0.254
4237.781,11.929,0.259
4243.090,12.014,0.262
4248.395,10.938,0.267
4253.697,10.846,0.271
4258.994,14.427,0.281
4264.288,13.080,0.285
4269.577,12.005,0.287
4274.863,11.651,0.288
4280.145,12.843,0.299
4285.424,16.136,0.310
4290.698,15.038,0.311
4295.969,22.048,0.325
4301.235,15.169,0.320
4306.498,19.613,0.330
4311.758,20.707,0.336
4317.013,21.401,0.340
4322.265,18.484,0.341
4327.513,23.481,0.352
4332.757,29.033,0.363
4337.998,27.741,0.363
4343.234,28.399,0.370
4348.467,14.670,0.361
4353.697,22.374,0.369
4358.922,21.779,0.383
4364.144,17.039,0.378
4369.362,15.532,0.387
4374.577,23.109,0.385
4379.788,19.115,0.386
4384.995,8.993,0.385
4390.198,22.502,0.387
4395.398,20.044,0.384
4400.594,12.756,0.371
4405.787,22.346,0.366
4410.976,16.556,0.366
4416.161,11.193,0.356
4421.343,23.627,0.352
4426.521,25.329,0.351
4431.696,24.084,0.346
4436.866,22.070,0.339
4442.034,20.956,0.334
4447.198,22.566,0.331
4452.358,21.994,0.330
4457.514,23.055,0.326
4462.668,13.087,0.305
4467.817,14.564,0.304
4472.963,11.306,0.298
4478.106,14.089,0.301
4483.245,10.761,0.293
4488.380,13.087,0.292
4493.512,13.351,0.286
4498.640,12.287,0.283
4503.765,14.521,0.285
4508.887,12.481,0.279
4514.005,14.851,0.281
4519.120,13.188,0.275
4524.231,12.180,0.270
4529.338,12.178,0.269
4534.443,14.851,0.270
4539.543,13.003,0.266
4544.641,9.834,0.259
4549.735,12.587,0.263
4554.825,13.391,0.263
4559.912,12.654,0.259
4564.996,13.864,0.260
4570.077,14.086,0.262
4575.154,12.297,0.255
4580.227,12.712,0.252
4585.298,13.224,0.254
4590.365,15.060,0.250
4595.428,13.629,0.249
4600.488,15.366,0.255
4605.545,11.260,0.247
4610.599,13.653,0.245
4615.649,13.783,0.244
4620.696,13.406,0.244
4625.740,11.512,0.238
4630.780,13.029,0.239
4635.818,12.862,0.236
4640.851,13.840,0.240
4645.882,14.239,0.242
4650.909,13.028,0.239
4655.934,13.607,0.238
4660.954,12.449,0.232
4665.972,12.243,0.230
4670.986,12.072,0.228
4675.998,13.041,0.222
4681.006,12.672,0.221
4686.010,14.040,0.225
4691.012,13.642,0.221
4696.010,11.570,0.219
4701.006,14.368,0.225
4705.998,11.775,0.218
4710.987,12.315,0.219
4715.972,12.377,0.217
4720.955,13.668,0.221
4725.934,13.604,0.218
4730.911,13.109,0.218
4735.884,11.426,0.216
4740.854,14.711,0.222
4745.821,13.911,0.221
4750.785,13.304,0.221
4755.746,14.209,0.224
4760.704,14.086,0.225
4765.658,11.095,0.220
4770.610,13.280,0.223
4775.558,12.939,0.222
4780.504,13.575,0.223
4785.446,13.130,0.224
4790.386,10.154,0.218
4795.322,11.803,0.224
4800.256,9.971,0.221
4805.186,10.086,0.220
4810.113,9.849,0.218
4815.038,14.542,0.228
4819.959,13.075,0.224
4824.878,13.020,0.225
4829.793,14.075,0.227
4834.706,14.552,0.229
4839.615,15.266,0.231
4844.522,13.446,0.228
4849.425,12.526,0.228
4854.326,13.356,0.232
4859.224,14.739,0.234
4864.119,11.451,0.227
4869.011,14.207,0.232
4873.900,14.584,0.235
4878.786,12.754,0.232
4883.669,12.877,0.233
4888.550,12.303,0.233
4893.427,12.026,0.233
4898.302,13.920,0.239
4903.174,11.805,0.235
4908.043,12.030,0.239
4912.909,15.428,0.248
4917.773,14.152,0.245
4922.633,13.662,0.251
4927.491,12.234,0.251
4932.346,11.197,0.252
4937.198,13.111,0.253
4942.047,12.843,0.250
4946.894,13.347,0.247
4951.738,11.698,0.248
4956.579,12.223,0.246
4961.417,12.220,0.248
4966.253,12.044,0.248
4971.085,14.960,0.254
4975.915,15.626,0.256
4980.743,15.325,0.257
4985.567,13.321,0.252
4990.389,13.434,0.256
4995.209,15.485,0.259
5000.025,12.894,0.254
5004.839,13.763,0.257
5009.650,15.501,0.262
5014.459,13.696,0.259
5019.265,13.182,0.265
5024.068,13.323,0.268
5028.868,13.996,0.271
5033.666,11.600,0.268
5038.462,15.811,0.280
5043.254,15.091,0.279
5048.044,13.503,0.274
5052.832,14.257,0.274
5057.617,14.005,0.274
5062.399,12.716,0.272
5067.179,11.009,0.271
5071.956,14.932,0.276
5076.730,18.688,0.282
5081.502,15.920,0.276
5086.272,10.409,0.269
5091.039,13.381,0.278
5095.803,13.179,0.275
5100.565,14.466,0.278
5105.324,12.486,0.277
5110.081,14.801,0.280
5114.835,15.927,0.281
5119.587,13.660,0.282
5124.337,16.885,0.287
5129.084,13.424,0.281
5133.828,18.567,0.288
5138.570,17.772,0.289
5143.309,15.337,0.282
5148.046,15.281,0.282
5152.781,13.483,0.281
5157.513,12.457,0.282
5162.243,12.273,0.280
5166.970,16.997,0.290
5171.695,16.036,0.286
5176.418,14.620,0.287
5181.138,14.112,0.286
5185.856,10.740,0.282
5190.571,16.172,0.291
5195.284,14.621,0.288
5199.995,14.668,0.287
5204.703,14.133,0.287
5209.409,15.632,0.292
5214.113,13.204,0.288
5218.814,16.626,0.290
5223.513,13.081,0.286
5228.210,14.131,0.289
5232.905,14.229,0.290
5237.597,14.869,0.292
5242.286,11.345,0.285
5246.974,11.793,0.287
5251.659,15.929,0.293
5256.342,16.769,0.288
5261.023,17.121,0.290
5265.702,15.036,0.285
5270.378,15.908,0.288
5275.052,15.152,0.289
5279.724,14.809,0.288
5284.393,16.676,0.292
5289.061,15.792,0.288
5293.726,15.971,0.292
5298.389,18.651,0.294
5303.050,14.349,0.288
5307.709,16.512,0.293
5312.365,14.886,0.293
5317.019,14.569,0.292
5321.672,17.689,0.303
5326.322,21.430,0.316
5330.970,22.695,0.321
5335.615,22.282,0.321
5340.259,21.004,0.316
5344.901,16.895,0.306
5349.540,14.222,0.298
5354.177,20.767,0.309
5358.813,15.462,0.300
5363.446,20.605,0.308
5368.077,15.908,0.303
5372.706,16.668,0.302
5377.333,15.123,0.302
5381.958,16.687,0.303
5386.581,17.443,0.307
5391.202,16.667,0.310
5395.821,20.472,0.321
5400.438,25.118,0.333
5405.052,24.166,0.329
5409.665,24.484,0.325
5414.276,18.009,0.315
5418.885,18.265,0.314
5423.492,17.525,0.314
5428.097,23.663,0.323
5432.700,25.725,0.332
5437.301,23.565,0.339
5441.900,19.018,0.382
5446.497,15.481,0.399
5451.092,19.479,0.381
5455.686,25.212,0.337
5460.277,24.202,0.324
5464.866,18.938,0.320
5469.454,19.933,0.313
5474.040,17.691,0.310
5478.623,19.473,0.308
5483.205,17.646,0.302
5487.785,19.958,0.307
5492.364,18.531,0.306
5496.940,17.088,0.301
5501.515,19.728,0.305
5506.087,16.312,0.299
5510.658,17.767,0.301
5515.227,17.996,0.300
5519.794,18.389,0.298
5524.360,16.291,0.295
5528.924,16.547,0.296
5533.485,12.215,0.286
5538.045,13.783,0.294
5542.604,18.373,0.300
5547.160,17.822,0.300
5551.715,18.651,0.303
5556.268,15.852,0.299
5560.819,21.153,0.315
5565.369,24.363,0.326
5569.917,22.157,0.324
5574.463,21.368,0.317
5579.008,15.690,0.301
5583.550,13.222,0.295
5588.091,16.483,0.299
5592.631,14.751,0.295
5597.168,14.338,0.293
5601.704,18.251,0.301
5606.239,14.888,0.294
5610.772,18.921,0.299
5615.303,14.638,0.294
5619.832,14.883,0.294
5624.360,18.778,0.300
5628.886,14.909,0.296
5633.411,15.794,0.296
5637.934,13.900,0.294
5642.455,14.644,0.291
5646.975,19.406,0.302
5651.493,19.212,0.304
5656.010,14.457,0.296
5660.525,20.756,0.309
5665.039,20.090,0.314
5669.551,20.315,0.316
5674.061,18.637,0.320
5678.570,23.932,0.337
5683.077,31.242,0.350
5687.583,28.752,0.340
5692.088,22.538,0.325
5696.591,20.448,0.313
5701.092,14.818,0.300
5705.592,21.462,0.310
5710.090,14.190,0.296
5714.587,13.390,0.292
5719.083,16.847,0.295
5723.577,14.222,0.289
5728.070,19.426,0.290
5732.561,13.010,0.281
5737.051,14.552,0.285
5741.539,18.129,0.291
5746.026,16.026,0.287
5750.511,14.217,0.285
5754.996,16.777,0.291
5759.478,17.732,0.298
5763.960,18.018,0.307
5768.440,18.172,0.309
5772.918,17.464,0.301
5777.396,16.156,0.293
5781.872,18.782,0.302
5786.346,20.255,0.308
5790.819,17.033,0.305
5795.291,20.775,0.306
5799.762,16.941,0.292
5804.231,19.638,0.298
5808.699,11.109,0.283
5813.166,16.476,0.291
5817.631,13.987,0.292
5822.096,17.912,0.294
5826.558,16.206,0.294
5831.020,14.142,0.288
5835.480,16.078,0.296
5839.940,18.941,0.302
5844.397,15.561,0.296
5848.854,23.145,0.308
5853.310,20.682,0.306
5857.764,18.856,0.303
5862.217,19.282,0.304
5866.669,16.499,0.303
5871.119,13.990,0.295
5875.569,21.067,0.308
5880.017,16.246,0.300
5884.464,14.654,0.296
5888.910,15.309,0.296
5893.355,16.882,0.297
5897.799,16.023,0.296
5902.241,16.502,0.298
5906.683,17.637,0.300
5911.123,16.888,0.301
5915.562,16.544,0.299
5920.000,15.701,0.297
5924.437,18.793,0.303
5928.873,16.138,0.299
5933.308,15.002,0.295
5937.742,21.076,0.306
5942.174,13.554,0.290
5946.606,13.368,0.285
5951.037,17.610,0.293
5955.466,17.449,0.296
5959.895,15.075,0.295
5964.322,13.245,0.290
5968.749,15.768,0.290
5973.174,14.666,0.292
5977.599,16.755,0.294
5982.022,17.806,0.293
5986.445,11.753,0.285
5990.866,15.389,0.288
5995.287,11.176,0.284
5999.707,14.961,0.283
6004.125,16.579,0.284
6008.543,17.560,0.288
6012.960,14.614,0.282
6017.376,15.911,0.282
6021.791,15.163,0.278
6026.205,15.446,0.279
6030.618,17.350,0.281
6035.030,16.206,0.280
6039.441,14.020,0.277
6043.852,14.458,0.276
6048.261,15.059,0.275
6052.670,13.359,0.273
6057.078,14.620,0.271
6061.485,14.165,0.270
6065.891,12.908,0.268
6070.297,18.597,0.279
6074.701,15.418,0.274
6079.105,14.953,0.272
6083.508,14.226,0.272
6087.910,16.133,0.273
6092.311,14.726,0.274
6096.712,15.819,0.278
6101.112,15.647,0.279
6105.511,15.483,0.288
6109.909,14.767,0.295
6114.306,16.615,0.306
6118.703,15.315,0.302
6123.099,13.316,0.286
6127.495,12.918,0.279
6131.889,17.465,0.279
6136.283,13.480,0.273
6140.676,12.858,0.269
6145.069,14.924,0.273
6149.460,16.156,0.275
6153.851,17.878,0.283
6158.242,14.853,0.274
6162.632,16.865,0.276
6167.021,17.208,0.273
6171.409,18.389,0.273
6175.797,9.992,0.255
6180.184,12.560,0.260
6184.571,13.478,0.260
6188.957,14.184,0.261
6193.342,14.906,0.262
6197.727,12.669,0.259
6202.111,14.336,0.261
6206.494,15.887,0.263
6210.877,12.765,0.260
6215.260,15.478,0.264
6219.642,11.960,0.257
6224.023,12.773,0.255
6228.404,13.871,0.254
6232.784,12.515,0.255
6237.164,14.353,0.257
6241.543,13.376,0.256
6245.921,13.295,0.256
6250.299,15.240,0.259
6254.677,11.724,0.252
6259.054,15.538,0.259
6263.431,14.257,0.257
6267.807,13.131,0.254
6272.183,13.889,0.251
6276.558,12.710,0.247
6280.933,14.561,0.248
6285.307,15.127,0.249
6289.681,12.502,0.245
6294.055,15.623,0.251
6298.428,13.870,0.252
6302.801,11.167,0.252
6307.173,17.832,0.261
6311.545,14.036,0.251
6315.916,14.087,0.246
6320.287,13.175,0.243
6324.658,11.960,0.238
6329.029,12.013,0.237
6333.399,14.944,0.242
6337.768,13.623,0.240
6342.138,12.615,0.236
6346.507,12.585,0.232
6350.876,14.402,0.234
6355.244,11.847,0.230
6359.612,12.054,0.229
6363.980,14.108,0.231
6368.347,9.819,0.223
6372.715,11.666,0.225
6377.081,13.056,0.226
6381.448,14.142,0.229
6385.815,13.530,0.224
6390.181,12.593,0.221
6394.547,13.188,0.221
6398.912,13.028,0.222
6403.278,13.468,0.223
6407.643,16.346,0.228
6412.008,15.793,0.223
6416.373,13.447,0.216
6420.738,13.647,0.217
6425.102,13.859,0.214
6429.466,14.160,0.214
6433.830,16.802,0.222
6438.194,12.814,0.213
6442.558,11.630,0.209
6446.922,13.359,0.211
6451.285,12.643,0.205
6455.649,11.753,0.204
6460.012,13.382,0.206
6464.375,14.096,0.211
6468.738,11.281,0.203
6473.101,13.577,0.202
6477.464,13.113,0.202
6481.826,11.973,0.198
6486.189,13.225,0.204
6490.552,12.541,0.198
6494.914,13.174,0.201
6499.277,12.035,0.198
6503.639,12.452,0.199
6508.001,12.030,0.200
6512.364,14.838,0.202
6516.726,11.696,0.192
6521.088,10.790,0.190
6525.451,12.096,0.194
6529.813,13.263,0.196
6534.175,12.174,0.194
6538.538,10.927,0.190
6542.900,12.849,0.196
6547.263,11.139,0.191
6551.625,11.907,0.191
6555.988,12.285,0.192
6560.350,10.522,0.185
6564.713,10.475,0.185
6569.076,10.460,0.184
6573.438,10.477,0.185
6577.801,11.374,0.188
6582.164,11.418,0.185
6586.527,11.810,0.187
6590.891,12.316,0.183
6595.254,11.872,0.187
6599.617,12.366,0.186
6603.981,11.516,0.183
6608.345,12.448,0.186
6612.709,12.518,0.182
6617.073,12.793,0.185
6621.437,11.738,0.180
6625.801,11.112,0.182
6630.166,11.764,0.179
6634.531,11.470,0.176
6638.896,11.820,0.179
6643.261,10.984,0.178
6647.626,14.720,0.185
6651.992,11.254,0.179
6656.358,12.527,0.181
6660.724,13.746,0.184
6665.091,12.163,0.182
6669.457,12.891,0.183
6673.824,11.446,0.176
6678.191,12.715,0.176
6682.559,11.176,0.177
6686.926,10.679,0.174
6691.295,12.070,0.177
6695.663,13.125,0.181
6700.032,11.397,0.175
6704.401,11.380,0.180
6708.770,13.188,0.184
6713.139,12.077,0.180
6717.509,11.223,0.176
6721.880,12.415,0.176
6726.251,12.428,0.175
6730.622,12.100,0.172
6734.993,13.651,0.175
6739.365,11.541,0.173
6743.737,11.918,0.173
6748.110,10.264,0.168
6752.483,12.031,0.173
6756.856,11.543,0.170
6761.230,9.908,0.167
6765.605,11.354,0.168
6769.979,11.276,0.166
6774.355,11.164,0.168
6778.730,11.897,0.169
6783.106,12.105,0.167
6787.483,11.950,0.169
6791.860,12.272,0.168
6796.238,11.995,0.168
6800.616,11.951,0.165
6804.994,13.828,0.173
6809.373,11.550,0.164
6813.753,11.008,0.162
6818.133,10.821,0.162
6822.514,10.194,0.160
6826.895,9.966,0.160
6831.277,11.592,0.165
6835.659,10.951,0.162
6840.042,11.575,0.160
6844.425,10.044,0.161
6848.809,9.558,0.159
6853.194,13.018,0.165
6857.579,9.115,0.157
6861.965,10.880,0.158
6866.352,9.457,0.147
6870.739,8.797,0.142
6875.126,9.267,0.145
6879.515,9.345,0.146
6883.904,9.541,0.147
6888.293,8.245,0.144
6892.684,8.636,0.144
6897.075,8.597,0.144
6901.466,9.851,0.149
6905.859,8.679,0.148
6910.252,10.070,0.150
6914.646,9.908,0.151
6919.040,10.448,0.152
6923.435,9.466,0.152
6927.831,10.252,0.151
6932.228,10.764,0.151
6936.625,10.168,0.147
6941.023,9.497,0.145
6945.422,8.976,0.145
6949.822,9.922,0.150
6954.222,8.585,0.145
6958.624,9.965,0.146
6963.026,9.246,0.146
6967.428,12.177,0.156
6971.832,11.912,0.154
6976.236,7.837,0.145
6980.642,10.158,0.147
6985.048,9.549,0.143
6989.455,8.737,0.142
6993.863,8.466,0.143
6998.271,10.420,0.145
7002.681,9.348,0.140
7007.091,9.195,0.141
7011.502,8.835,0.141
7015.914,8.831,0.139
7020.327,8.849,0.139
7024.741,10.109,0.142
7029.156,8.553,0.144
7033.572,8.610,0.144
7037.988,9.846,0.145
7042.406,9.855,0.141
7046.825,9.098,0.138
7051.244,11.300,0.149
7055.665,8.484,0.140
7060.086,9.082,0.138
7064.508,9.195,0.139
7068.932,8.335,0.139
7073.356,8.582,0.138
7077.781,8.860,0.139
7082.208,8.964,0.139
7086.635,8.573,0.139
7091.064,8.988,0.140
7095.493,9.766,0.141
7099.923,9.488,0.138
7104.355,9.245,0.134
7108.787,8.416,0.134
7113.221,7.619,0.133
7117.656,8.046,0.134
7122.092,7.512,0.135
7126.528,7.684,0.135
7130.966,9.221,0.137
7135.405,9.464,0.138
7139.845,7.805,0.131
7144.287,8.577,0.136
7148.729,9.001,0.134
7153.173,8.925,0.133
7157.617,9.287,0.133
7162.063,7.520,0.128
7166.510,7.419,0.123
7170.958,7.357,0.122
7175.407,6.114,0.119
7179.858,7.773,0.124
7184.310,7.373,0.123
7188.762,6.607,0.116
7193.217,6.748,0.123
7197.672,6.426,0.117
7202.128,6.795,0.122
7206.586,7.120,0.121
7211.045,7.593,0.125
7215.505,8.697,0.131
7219.967,7.458,0.126
7224.429,7.523,0.126
7228.893,8.742,0.130
7233.359,6.497,0.120
7237.825,6.305,0.119
7242.293,6.472,0.123
7246.762,7.316,0.125
7251.233,6.786,0.121
7255.704,8.318,0.127
7260.177,6.309,0.117
7264.652,7.504,0.123
7269.127,7.662,0.124
7273.605,6.744,0.124
7278.083,6.564,0.124
7282.563,7.069,0.124
7287.044,7.625,0.122
7291.527,7.025,0.121
7296.010,6.844,0.116
7300.496,7.199,0.121
7304.983,6.914,0.119
7309.471,6.385,0.118
7313.960,7.297,0.122
7318.451,6.682,0.122
7322.944,5.979,0.120
7327.438,7.342,0.124
7331.933,9.749,0.135
7336.430,7.484,0.126
7340.928,6.222,0.123
7345.428,5.790,0.121
7349.929,6.886,0.124
7354.431,7.839,0.124
7358.936,7.805,0.124
7363.441,7.402,0.120
7367.949,6.815,0.120
7372.457,6.509,0.121
7376.967,6.241,0.119
7381.479,7.239,0.120
7385.993,7.166,0.117
7390.507,6.434,0.122
7395.024,6.660,0.122
7399.542,6.297,0.121
7404.062,7.987,0.126
7408.583,6.463,0.118
7413.106,7.881,0.125
7417.630,7.017,0.122
7422.156,8.188,0.124
7426.683,7.092,0.121
7431.213,6.453,0.118
7435.744,6.701,0.119
7440.276,6.882,0.118
7444.810,6.874,0.118
7449.346,5.925,0.115
7453.883,5.646,0.115
7458.423,7.084,0.118
7462.963,6.951,0.119
7467.506,6.539,0.121
7472.050,7.189,0.120
7476.596,5.770,0.117
7481.144,7.522,0.125
7485.693,6.026,0.117
7490.244,6.495,0.117
7494.797,6.868,0.120
7499.351,5.956,0.114
7503.908,6.194,0.113
7508.466,6.346,0.113
7513.026,6.035,0.116
7517.587,5.553,0.113
7522.151,6.539,0.117
7526.716,7.493,0.123
7531.283,6.054,0.116
7535.852,6.395,0.120
7540.422,6.277,0.116
7544.995,6.415,0.121
7549.569,5.759,0.116
7554.145,5.747,0.113
7558.723,6.109,0.118
7563.303,6.638,0.114
7567.884,6.123,0.110
7572.468,5.407,0.111
7577.053,6.091,0.115
7581.641,5.779,0.112
7586.230,5.252,0.112
7590.821,6.032,0.115
7595.414,5.179,0.106
7600.009,5.081,0.108
7604.606,2.865,0.093
7609.205,2.019,0.081
7613.805,1.206,0.076
7618.408,3.155,0.087
7623.013,3.128,0.090
7627.619,5.065,0.103
7632.228,3.324,0.095
7636.838,3.126,0.087
7641.451,2.673,0.089
7646.066,3.132,0.090
7650.682,3.370,0.092
7655.301,3.762,0.093
7659.921,3.608,0.101
7664.544,3.890,0.100
7669.169,4.085,0.098
7673.795,4.129,0.101
7678.424,3.528,0.103
7683.055,4.192,0.104
7687.688,4.748,0.104
7692.323,4.565,0.106
7696.960,4.587,0.105
7701.599,4.994,0.107
7706.240,3.754,0.104
7710.884,5.170,0.109
7715.529,3.982,0.107
7720.177,4.709,0.108
7724.827,4.789,0.109
7729.478,4.546,0.112
7734.133,4.637,0.109
7738.789,4.608,0.106
7743.447,2.570,0.101
7748.108,5.868,0.109
7752.770,5.027,0.108
7757.435,3.671,0.108
7762.102,5.408,0.114
7766.772,3.916,0.106
7771.443,6.796,0.114
7776.117,4.955,0.107
7780.793,4.045,0.102
7785.471,4.038,0.103
7790.152,4.714,0.107
7794.834,4.762,0.105
7799.519,2.802,0.100
7804.206,3.875,0.103
7808.896,4.779,0.107
7813.588,4.960,0.108
7818.282,5.750,0.109
7822.978,3.839,0.103
7827.677,5.368,0.108
7832.378,5.762,0.109
7837.081,3.340,0.102
7841.787,4.022,0.103
7846.495,4.052,0.101
7851.205,4.580,0.102
7855.918,4.237,0.100
7860.633,4.099,0.102
7865.351,4.512,0.102
7870.070,5.166,0.107
7874.793,4.505,0.103
7879.517,4.579,0.104
7884.244,4.054,0.102
7888.974,5.344,0.104
7893.705,3.811,0.099
7898.440,4.446,0.103
7903.176,4.497,0.102
7907.916,4.461,0.100
7912.657,3.383,0.098
7917.401,4.939,0.104
7922.148,3.875,0.101
7926.897,3.488,0.096
