wave,inten,std
6122.194,12.897,0.281
6126.586,13.285,0.275
6130.977,16.448,0.274
6135.367,13.180,0.268
6139.757,12.844,0.265
6144.147,14.827,0.268
6148.536,16.346,0.271
6152.925,17.180,0.277
6157.314,14.517,0.269
6161.702,15.927,0.270
6166.090,16.488,0.269
6170.477,18.111,0.269
6174.864,10.015,0.251
6179.251,13.047,0.256
6183.637,13.738,0.256
6188.023,13.731,0.257
6192.408,15.035,0.258
6196.794,12.355,0.255
6201.178,14.128,0.257
6205.563,16.125,0.259
6209.947,12.507,0.256
6214.331,15.117,0.260
6218.715,12.076,0.253
6223.098,12.795,0.251
6227.481,13.887,0.250
6231.864,12.908,0.251
6236.246,14.253,0.253
6240.628,13.253,0.252
6245.010,13.176,0.252
6249.391,15.050,0.255
6253.772,11.731,0.249
6258.153,15.061,0.255
6262.534,14.105,0.253
6266.914,12.685,0.250
6271.294,13.583,0.247
6275.674,12.100,0.243
6280.054,13.692,0.244
6284.433,14.840,0.245
6288.812,12.592,0.241
6293.191,15.748,0.248
6297.570,13.891,0.248
6301.949,10.917,0.248
6306.327,17.608,0.257
6310.705,13.163,0.251
6315.083,13.808,0.246
6319.460,13.294,0.243
6323.838,12.019,0.238
6328.215,11.722,0.237
6332.592,14.576,0.242
6336.969,13.695,0.240
6341.345,12.790,0.236
6345.722,13.273,0.232
6350.098,14.321,0.234
6354.474,12.007,0.230
6358.850,12.328,0.229
6363.226,13.819,0.231
6367.601,9.538,0.223
6371.977,11.593,0.225
6376.352,13.568,0.226
6380.728,14.298,0.229
6385.103,13.936,0.224
6389.478,12.876,0.221
6393.853,12.980,0.221
6398.227,13.201,0.222
6402.602,12.969,0.223
6406.976,16.397,0.228
6411.351,15.337,0.223
6415.725,13.340,0.216
6420.099,13.921,0.217
6424.474,13.425,0.214
6428.848,14.229,0.214
6433.222,16.751,0.222
6437.596,12.960,0.213
6441.969,12.315,0.209
6446.343,13.236,0.211
6450.717,12.643,0.205
6455.091,11.753,0.204
6459.464,13.382,0.206
6463.838,14.096,0.211
6468.211,11.281,0.203
6472.585,13.577,0.202
6476.959,13.113,0.202
6481.332,11.973,0.198
6485.705,13.225,0.204
6490.079,12.541,0.198
6494.452,13.174,0.201
6498.826,12.035,0.198
6503.199,12.452,0.199
6507.573,12.030,0.200
6511.946,14.838,0.202
6516.320,11.696,0.192
6520.693,10.790,0.190
6525.067,12.096,0.194
6529.440,13.263,0.196
6533.814,12.174,0.194
6538.188,10.927,0.190
6542.561,12.849,0.196
6546.935,11.139,0.191
6551.309,11.907,0.191
6555.683,12.285,0.192
6560.057,10.522,0.185
6564.431,10.475,0.185
6568.805,10.460,0.184
6573.179,10.477,0.185
6577.553,11.374,0.188
6581.928,11.418,0.185
6586.302,11.810,0.187
6590.677,12.193,0.181
6595.052,11.767,0.184
6599.426,12.190,0.183
6603.801,11.401,0.181
6608.176,12.375,0.184
6612.551,12.438,0.180
6616.927,11.998,0.181
6621.302,11.655,0.178
6625.678,10.929,0.179
6630.053,11.729,0.177
6634.429,11.410,0.174
6638.805,11.754,0.177
6643.182,10.890,0.175
6647.558,14.597,0.183
6651.935,11.226,0.176
6656.311,12.519,0.179
6660.688,13.706,0.182
6665.065,12.099,0.180
6669.443,12.769,0.181
6673.820,11.468,0.175
6678.198,12.565,0.174
6682.576,11.195,0.175
6686.954,10.704,0.172
6691.332,11.980,0.175
6695.711,13.035,0.179
6700.089,11.432,0.174
6704.468,11.436,0.178
6708.848,13.189,0.182
6713.227,12.032,0.178
6717.607,11.276,0.174
6721.987,12.327,0.174
6726.367,12.399,0.173
6730.748,12.049,0.170
6735.128,13.618,0.173
6739.509,11.491,0.171
6743.891,11.813,0.171
6748.272,10.261,0.166
6752.654,11.967,0.171
6757.036,11.478,0.168
6761.419,9.921,0.166
6765.802,11.310,0.166
6770.185,11.326,0.165
6774.568,11.164,0.166
6778.952,11.906,0.167
6783.336,12.022,0.165
6787.720,11.886,0.168
6792.105,12.328,0.166
6796.490,11.965,0.166
6800.875,11.915,0.163
6805.261,13.738,0.171
6809.647,11.508,0.162
6814.034,11.008,0.161
6818.421,10.767,0.161
6822.808,10.042,0.158
6827.195,9.871,0.158
6831.583,11.420,0.163
6835.972,10.897,0.160
6840.360,11.512,0.159
6844.749,10.048,0.159
6849.139,9.597,0.158
6853.529,13.025,0.163
6857.919,9.074,0.155
6862.310,10.815,0.156
6866.701,9.352,0.146
6871.092,8.764,0.140
6875.484,9.164,0.143
6879.877,9.336,0.145
6884.270,9.476,0.145
6888.663,8.233,0.143
6893.057,8.599,0.142
6897.451,8.562,0.142
6901.845,9.881,0.147
6906.240,8.699,0.147
6910.636,9.849,0.148
6915.032,9.807,0.149
6919.429,10.331,0.150
6923.826,9.431,0.150
6928.223,10.243,0.150
6932.621,10.586,0.149
6937.020,10.149,0.145
6941.418,9.510,0.144
6945.818,8.937,0.143
6950.218,9.866,0.148
6954.618,8.571,0.144
6959.020,9.842,0.145
6963.421,9.254,0.145
6967.823,12.154,0.154
6972.226,11.741,0.152
6976.629,7.853,0.143
6981.033,10.064,0.145
6985.437,9.499,0.142
6989.842,8.697,0.140
6994.247,8.507,0.141
6998.653,10.344,0.143
7003.060,9.348,0.140
7007.467,9.195,0.141
7011.874,8.835,0.141
7016.283,8.831,0.139
7020.691,8.849,0.139
7025.101,10.109,0.142
7029.511,8.553,0.144
7033.922,8.610,0.144
7038.333,9.846,0.145
7042.745,9.855,0.141
7047.157,9.098,0.138
7051.570,11.300,0.149
7055.984,8.546,0.141
7060.399,9.198,0.140
7064.814,9.333,0.141
7069.229,8.375,0.140
7073.646,8.691,0.140
7078.063,8.914,0.141
7082.480,9.077,0.141
7086.899,8.595,0.140
7091.318,9.150,0.142
7095.737,9.910,0.143
7100.158,9.708,0.140
7104.579,9.405,0.136
7109.000,8.541,0.136
7113.423,7.731,0.135
7117.846,8.190,0.136
7122.270,7.533,0.136
7126.694,8.078,0.138
7131.120,9.310,0.139
7135.546,9.572,0.139
7139.972,7.913,0.133
7144.400,9.000,0.139
7148.828,9.131,0.136
7153.257,8.969,0.135
7157.687,9.341,0.134
7162.117,7.526,0.129
7166.548,7.466,0.124
7170.980,7.400,0.123
7175.413,6.191,0.121
7179.846,7.847,0.126
7184.280,7.431,0.125
7188.715,6.642,0.118
7193.151,6.820,0.125
7197.588,6.551,0.119
7202.025,6.890,0.124
7206.463,7.152,0.122
7210.902,7.661,0.126
7215.342,8.748,0.133
7219.783,7.496,0.127
7224.224,7.632,0.128
7228.667,8.790,0.131
7233.110,6.441,0.121
7237.554,6.305,0.119
7241.998,6.472,0.123
7246.444,7.316,0.125
7250.891,6.786,0.121
7255.338,8.318,0.127
7259.786,6.309,0.117
7264.235,7.504,0.123
7268.685,7.662,0.124
7273.136,6.744,0.124
7277.587,6.564,0.124
7282.040,7.069,0.124
7286.493,7.625,0.122
7290.948,7.025,0.121
7295.403,6.844,0.116
7299.859,7.199,0.121
7304.316,6.914,0.119
7308.774,6.385,0.118
7313.233,7.297,0.122
7317.693,6.682,0.122
7322.154,5.979,0.120
7326.615,7.342,0.124
7331.078,9.749,0.135
7335.542,7.484,0.126
7340.006,6.222,0.123
7344.472,5.790,0.121
7348.938,6.886,0.124
7353.406,7.839,0.124
7357.874,7.805,0.124
7362.343,7.402,0.120
7366.814,6.815,0.120
7371.285,6.509,0.121
7375.757,6.241,0.119
7380.231,7.239,0.120
7384.705,7.166,0.117
7389.180,6.434,0.122
7393.656,6.670,0.121
7398.134,6.273,0.120
7402.612,7.861,0.124
7407.091,6.346,0.116
7411.572,7.768,0.123
7416.053,6.887,0.120
7420.536,8.112,0.122
7425.019,6.991,0.119
7429.504,6.364,0.117
7433.990,6.690,0.118
7438.476,6.797,0.117
7442.964,6.723,0.116
7447.453,5.798,0.113
7451.943,5.632,0.114
7456.434,6.896,0.116
7460.926,6.841,0.118
7465.419,6.492,0.119
7469.913,7.030,0.118
7474.408,5.747,0.116
7478.905,7.424,0.123
7483.402,5.969,0.115
7487.901,6.468,0.116
7492.401,6.722,0.118
7496.902,5.921,0.113
7501.404,6.128,0.111
7505.907,6.257,0.112
7510.411,5.951,0.114
7514.917,5.526,0.112
7519.423,6.514,0.116
7523.931,7.388,0.122
7528.440,5.983,0.114
7532.950,6.329,0.118
7537.461,6.136,0.114
7541.974,6.311,0.119
7546.488,5.692,0.114
7551.002,5.700,0.112
7555.518,6.053,0.117
7560.035,6.385,0.112
7564.554,6.050,0.108
7569.073,5.370,0.110
7573.594,6.117,0.114
7578.116,5.674,0.111
7582.639,5.178,0.111
7587.164,5.947,0.113
7591.690,5.122,0.105
7596.216,4.995,0.106
7600.745,2.994,0.093
7605.274,1.948,0.079
7609.805,1.230,0.075
7614.337,3.011,0.085
7618.870,3.155,0.089
7623.404,5.066,0.102
7627.940,2.619,0.089
7632.477,3.134,0.086
7637.015,2.484,0.087
7641.555,3.092,0.088
7646.095,3.311,0.091
7650.637,3.748,0.092
7655.181,3.610,0.100
7659.726,3.839,0.098
7664.272,4.071,0.097
7668.819,4.111,0.099
7673.368,3.536,0.102
7677.918,4.053,0.103
7682.469,4.740,0.103
7687.021,4.513,0.104
7691.575,4.535,0.103
7696.131,4.990,0.106
7700.687,3.774,0.103
7705.245,5.114,0.108
7709.805,3.742,0.104
7714.366,4.681,0.106
7718.928,4.693,0.107
7723.491,4.461,0.111
7728.056,4.630,0.108
7732.622,4.556,0.105
7737.190,2.579,0.100
7741.759,5.793,0.108
7746.329,4.975,0.107
7750.901,3.639,0.106
7755.474,5.444,0.113
7760.049,3.864,0.105
7764.625,6.700,0.113
7769.203,4.920,0.106
7773.782,4.052,0.101
7778.362,4.107,0.102
7782.944,4.597,0.105
7787.527,4.718,0.103
7792.112,2.813,0.098
7796.698,3.838,0.102
7801.285,4.730,0.105
7805.874,4.893,0.107
7810.465,5.657,0.107
7815.057,3.916,0.102
7819.650,5.363,0.107
7824.245,5.704,0.108
7828.842,3.340,0.102
7833.440,4.022,0.103
7838.039,4.052,0.101
7842.640,4.580,0.102
7847.243,4.237,0.100
7851.846,4.099,0.102
7856.452,4.512,0.102
7861.059,5.166,0.107
7865.667,4.505,0.103
7870.278,4.579,0.104
7874.889,4.054,0.102
7879.502,5.344,0.104
7884.117,3.811,0.099
7888.733,4.446,0.103
7893.351,4.497,0.102
7897.970,4.461,0.100
7902.591,3.383,0.098
7907.214,4.939,0.104
7911.838,3.875,0.101
7916.464,3.488,0.096
