wave,inten,std
2912.105,21.516,25.212
2916.588,78.361,26.242
2921.071,18.559,25.113
2925.553,1.569,25.053
2930.036,-3.873,24.872
2934.517,82.630,26.070
2938.999,95.640,25.449
2943.480,69.003,25.819
2947.961,30.104,25.761
2952.441,87.409,25.993
2956.921,44.809,25.781
2961.401,120.913,25.993
2965.881,57.095,25.390
2970.360,5.236,25.311
2974.839,42.094,25.429
2979.317,79.347,25.839
2983.796,42.662,25.897
2988.274,9.535,25.696
2992.751,108.799,27.392
2997.229,35.522,26.178
3001.706,80.490,26.407
3006.182,-3.781,25.618
3010.659,11.237,26.539
3015.135,86.253,26.388
3019.610,100.136,27.392
3024.086,21.289,26.350
3028.561,49.660,26.689
3033.036,27.806,26.274
3037.510,76.547,27.227
3041.985,92.902,25.794
3046.458,106.611,27.209
3050.932,118.098,26.801
3055.405,7.385,26.331
3059.878,86.885,27.061
3064.351,26.924,26.006
3068.823,74.278,26.331
3073.295,120.229,27.024
3077.767,66.787,25.832
3082.239,97.865,26.425
3086.710,22.152,25.929
3091.181,49.543,25.832
3095.651,64.989,26.913
3100.121,66.409,26.614
3104.591,-10.111,25.967
3109.061,104.512,26.820
3113.530,46.787,26.140
3117.999,4.126,25.948
3122.468,18.699,25.948
3126.937,9.085,26.121
3131.405,53.267,26.140
3135.873,-37.102,25.046
3140.340,46.756,26.689
3144.807,63.936,26.708
3149.274,87.524,25.819
3153.741,38.019,25.311
3158.207,18.308,24.262
3162.673,66.791,25.508
3167.139,55.699,25.722
3171.605,89.690,25.742
3176.070,75.134,26.337
3180.535,36.633,25.252
3184.999,49.933,26.070
3189.464,105.537,26.280
3193.928,58.389,25.781
3198.391,72.185,25.722
3202.855,53.827,25.547
3207.318,28.879,26.012
3211.781,44.171,25.370
3216.243,-13.558,24.933
3220.705,0.022,24.893
3225.167,98.047,26.845
3229.629,-4.312,25.409
3234.091,37.703,25.488
3238.552,9.682,25.935
3243.012,57.325,26.051
3247.473,37.587,25.152
3251.933,69.990,26.407
3256.393,15.717,26.197
3260.853,24.856,26.217
3265.312,64.488,26.839
3269.771,48.853,26.726
3274.230,30.193,25.910
3278.689,48.751,26.159
3283.147,50.734,26.369
3287.605,57.913,26.388
3292.063,73.752,26.407
3296.520,20.674,26.407
3300.977,91.247,26.950
3305.434,93.164,26.839
3309.891,29.632,25.657
3314.347,63.363,26.217
3318.803,18.296,26.312
3323.259,104.630,27.519
3327.714,7.907,26.178
3332.170,47.037,26.764
3336.624,79.764,27.410
3341.079,111.820,27.501
3345.533,23.078,26.444
3349.988,55.354,26.576
3354.441,52.714,26.312
3358.895,34.200,26.801
3363.348,40.070,27.227
3367.801,21.999,26.969
3372.254,28.591,26.025
3376.706,25.160,26.255
3381.159,-1.201,25.967
3385.610,77.274,26.931
3390.062,25.465,26.121
3394.514,59.452,26.140
3398.965,35.393,26.006
3403.415,77.612,26.595
3407.866,51.576,26.501
3412.316,103.976,26.274
3416.766,34.012,26.025
3421.216,42.603,25.929
3425.666,32.012,26.044
3430.115,77.840,26.894
3434.564,46.879,26.350
3439.013,15.515,25.579
3443.461,64.079,26.931
3447.909,94.741,26.931
3452.357,151.179,28.005
3456.805,116.299,27.537
3461.252,22.997,25.987
3465.699,73.762,26.931
3470.146,3.572,26.293
3474.593,122.183,26.894
3479.039,110.345,27.172
3483.485,110.739,26.633
3487.931,84.349,26.670
3492.376,112.300,27.862
3496.822,44.852,26.463
3501.267,144.173,27.282
3505.712,49.187,27.282
3510.156,141.230,27.790
3514.600,97.328,27.153
3519.044,59.291,26.583
3523.488,140.410,26.845
3527.932,128.494,27.670
3532.375,151.219,26.919
3536.818,71.971,26.564
3541.261,62.589,26.451
3545.703,181.944,27.922
3550.145,153.901,26.956
3554.587,166.492,27.543
3559.029,162.309,28.011
3563.471,183.837,27.976
3567.912,239.445,29.200
3572.353,177.196,28.507
3576.794,181.745,28.172
3581.234,234.754,29.149
3585.674,323.972,29.456
3590.114,296.418,29.726
3594.554,269.685,29.911
3598.993,379.161,30.309
3603.433,348.954,31.026
3607.872,350.353,30.849
3612.310,353.487,30.670
3616.749,419.967,32.057
3621.187,519.591,32.460
3625.625,401.191,32.243
3630.063,482.693,33.759
3634.501,402.597,32.797
3638.938,538.014,33.965
3643.375,580.466,35.080
3647.812,701.004,36.505
3652.248,690.347,36.396
3656.685,663.534,35.884
3661.121,798.378,37.598
3665.557,945.815,39.694
3669.992,894.457,39.072
3674.428,988.372,39.908
3678.863,1228.602,42.563
3683.298,1168.892,42.681
3687.732,1306.317,43.814
3692.167,1312.701,44.245
3696.601,1525.752,46.429
3701.035,1660.729,47.892
3705.468,1903.131,50.086
3709.902,1985.682,51.221
3714.335,2203.386,52.741
3718.768,2576.459,56.282
3723.201,2675.524,57.259
3727.633,3051.601,60.139
3732.066,3177.141,61.552
3736.498,3368.967,63.179
3740.930,3870.882,66.736
3745.361,4297.142,70.354
3749.793,4864.847,74.193
3754.224,5076.398,75.476
3758.655,5149.824,75.879
3763.085,5262.405,76.731
3767.516,5993.996,81.392
3771.946,6700.159,85.508
3776.376,7768.466,91.633
3780.806,8184.285,93.854
3785.236,8221.532,93.806
3789.665,8856.365,97.127
3794.094,9327.937,99.733
3798.523,9881.307,102.487
3802.951,10222.512,104.152
3807.380,10500.250,105.473
3811.808,11121.143,108.253
3816.236,11538.961,110.398
3820.664,12536.847,114.837
3825.091,13086.278,117.105
3829.519,14392.439,122.551
3833.946,16376.693,130.463
3838.373,18172.792,136.995
3842.799,19387.476,141.597
3847.226,19825.475,143.194
3851.652,19487.489,141.879
3856.078,18609.786,138.776
3860.504,18119.741,136.929
3864.929,18413.959,138.017
3869.355,18348.318,137.810
3873.780,18643.209,138.837
3878.205,19922.309,143.585
3882.629,22544.386,152.347
3887.054,25751.766,162.535
3891.478,28578.817,171.025
3895.902,31018.381,177.988
3900.326,32491.355,182.018
3904.750,34635.016,187.754
3909.173,36700.477,193.286
3913.596,39051.844,199.283
3918.019,39876.837,201.230
3922.442,40866.978,203.680
3926.865,41327.716,204.892
3931.287,41329.457,204.989
3935.709,41984.662,206.479
3940.131,38792.256,198.602
3944.553,35481.822,190.078
3948.974,31345.292,178.912
3953.396,30638.835,176.747
3957.817,31660.220,179.779
3962.238,37387.241,195.122
3966.658,47534.513,219.590
3971.079,53836.127,233.409
3975.499,60094.762,246.614
3979.919,62666.892,251.624
3984.339,65521.475,257.349
3988.759,65550.537,257.353
3993.178,69038.335,263.937
3997.598,70016.406,265.907
4002.017,72298.911,270.073
4006.435,72541.346,270.528
4010.854,75173.811,275.336
4015.273,75980.818,276.777
4019.691,77212.181,279.048
4024.109,79129.266,282.444
4028.527,80233.307,284.334
4032.944,81845.161,287.285
4037.362,84754.326,292.326
4041.779,84944.937,292.586
4046.196,85323.419,293.262
4050.613,87019.240,296.202
4055.030,87914.003,297.583
4059.446,88817.089,299.123
4063.863,86923.138,295.991
4068.279,87178.821,296.399
4072.695,85113.727,292.868
4077.110,77633.993,279.789
4081.526,69194.695,264.287
4085.941,60962.154,248.269
4090.356,57839.662,241.797
4094.771,63935.776,254.121
4099.186,78034.910,280.602
4103.600,89219.743,299.754
4108.015,95729.868,310.444
4112.429,99815.726,316.958
4116.843,101770.318,320.090
4121.257,103681.541,323.055
4125.670,106298.673,327.124
4130.084,107150.138,328.465
4134.497,109695.752,332.299
4138.910,110618.256,333.653
4143.323,112495.151,336.458
4147.735,113313.302,337.681
4152.148,115702.290,341.225
4156.560,115359.057,340.672
4160.972,115952.343,341.652
4165.384,116326.913,342.101
4169.796,117753.831,344.301
4174.208,117777.638,344.306
4178.619,120244.275,347.781
4183.030,120323.727,347.999
4187.441,121446.969,349.567
4191.852,124124.602,353.387
4196.263,124130.968,353.408
4200.673,125649.931,355.545
4205.083,127324.212,357.826
4209.494,126639.686,356.936
4213.903,128462.429,359.510
4218.313,129793.918,361.341
4222.723,129246.786,360.582
4227.132,129741.797,361.197
4231.541,131453.820,363.620
4235.950,132374.322,364.814
4240.359,133108.582,365.834
4244.768,134531.779,367.783
4249.177,136176.686,370.087
4253.585,136006.169,369.775
4257.993,136780.662,370.802
4262.401,136637.974,370.662
4266.809,137667.755,371.924
4271.217,138549.931,373.263
4275.624,139299.912,374.268
4280.031,140569.705,376.030
4284.438,141213.909,376.792
4288.845,141093.577,376.638
4293.252,142561.561,378.552
4297.659,140856.732,376.319
4302.065,140733.738,376.132
4306.472,141720.863,377.435
4310.878,140377.557,375.729
4315.284,134491.499,367.814
4319.690,124855.145,354.359
4324.095,109232.558,331.705
4328.501,91927.429,304.413
4332.906,84926.293,292.791
4337.311,96307.052,311.592
4341.716,116639.717,342.693
4346.121,131770.470,364.087
4350.525,141930.980,377.848
4354.930,148566.247,386.425
4359.334,150475.231,388.889
4363.738,152697.790,391.776
4368.142,153896.836,393.245
4372.546,153443.838,392.650
4376.950,153072.656,392.226
4381.353,153443.654,392.710
4385.757,154422.493,393.969
4390.160,155399.387,395.247
4394.563,158203.789,398.713
4398.966,159134.078,399.933
4403.369,159462.482,400.354
4407.771,158576.436,399.154
4412.174,160342.048,401.422
4416.576,159925.659,400.889
4420.978,161591.495,402.972
4425.380,160161.578,401.151
4429.782,160715.732,401.836
4434.183,162074.557,403.506
4438.585,161364.990,402.745
4442.986,160975.874,402.213
4447.387,161453.929,402.868
4451.788,161751.605,403.195
4456.189,160328.872,401.445
4460.590,160476.442,401.571
4464.990,161079.380,402.360
4469.391,158455.443,399.079
4473.791,158050.495,398.639
4478.191,160184.346,401.272
4482.591,161151.326,402.511
4486.991,164208.455,406.200
4491.391,165489.871,407.790
4495.790,164966.182,407.193
4500.190,165589.933,407.977
4504.589,166072.960,408.547
4508.988,165019.378,407.314
4513.387,167219.663,409.983
4517.786,167180.583,409.913
4522.184,167402.707,410.189
4526.583,168979.431,412.113
4530.981,168276.058,411.148
4535.379,169832.617,413.075
4539.777,169347.277,412.465
4544.175,169766.503,412.957
4548.573,169254.857,412.343
4552.971,170601.643,413.920
4557.368,172509.003,416.332
4561.766,171757.695,415.319
4566.163,173613.043,417.529
4570.560,173077.237,416.955
4574.957,174063.502,418.100
4579.354,172333.985,416.050
4583.751,174180.097,418.272
4588.147,175943.432,420.433
4592.544,176659.724,421.191
4596.940,177309.287,422.013
4601.336,178820.849,423.739
4605.732,178441.290,423.338
4610.128,180364.373,425.549
4614.524,179615.506,424.698
4618.919,180798.656,426.057
4623.315,180188.093,425.357
4627.710,180557.093,425.750
4632.105,180738.928,426.016
4636.500,183167.868,428.883
4640.895,183932.586,429.784
4645.290,184687.028,430.586
4649.685,185075.471,431.073
