wave,inten,std
5110.081,54.339,0.580
5114.835,56.671,0.581
5119.587,53.404,0.579
5124.337,57.790,0.585
5129.084,61.218,0.594
5133.828,61.005,0.597
5138.570,60.675,0.600
5143.309,62.856,0.607
5148.046,57.203,0.594
5152.781,57.105,0.599
5157.513,52.720,0.583
5162.243,54.929,0.586
5166.970,57.323,0.591
5171.695,57.702,0.601
5176.418,67.475,0.622
5181.138,64.421,0.617
5185.856,70.413,0.629
5190.571,69.046,0.631
5195.284,68.236,0.625
5199.995,63.095,0.617
5204.703,59.343,0.608
5209.409,65.272,0.613
5214.113,62.030,0.611
5218.814,58.761,0.605
5223.513,61.333,0.612
5228.210,64.626,0.617
5232.905,65.316,0.621
5237.597,66.195,0.622
5242.286,64.907,0.616
5246.974,66.467,0.622
5251.659,66.037,0.623
5256.342,64.123,0.617
5261.023,65.223,0.621
5265.702,60.863,0.611
5270.378,66.609,0.625
5275.052,66.106,0.628
5279.724,72.260,0.639
5284.393,70.852,0.640
5289.061,70.859,0.642
5293.726,72.237,0.642
5298.389,71.464,0.643
5303.050,69.721,0.642
5307.709,72.382,0.648
5312.365,73.268,0.648
5317.019,71.719,0.649
5321.672,76.941,0.659
5326.322,68.845,0.651
5330.970,67.159,0.655
5335.615,72.098,0.659
5340.259,67.907,0.657
5344.901,67.890,0.657
5349.540,69.700,0.652
5354.177,76.089,0.665
5358.813,72.012,0.657
5363.446,68.997,0.649
5368.077,71.626,0.646
5372.706,69.069,0.645
5377.333,68.564,0.649
5381.958,67.808,0.647
5386.581,65.844,0.650
5391.202,67.653,0.650
5395.821,66.494,0.649
5400.438,66.320,0.652
5405.052,67.702,0.654
5409.665,66.307,0.655
5414.276,68.424,0.661
5418.885,68.122,0.658
5423.492,75.002,0.672
5428.097,72.840,0.668
5432.700,73.042,0.666
5437.301,71.568,0.678
5441.900,70.568,0.699
5446.497,72.419,0.732
5451.092,73.105,0.726
5455.686,65.639,0.671
5460.277,71.537,0.664
5464.866,69.943,0.649
5469.454,67.828,0.648
5474.040,66.159,0.645
5478.623,70.109,0.646
5483.205,65.619,0.638
5487.785,70.323,0.641
5492.364,68.125,0.637
5496.940,69.906,0.636
5501.515,70.365,0.640
5506.087,71.611,0.645
5510.658,69.551,0.641
5515.227,64.895,0.635
5519.794,70.688,0.639
5524.360,71.447,0.642
5528.924,71.318,0.645
5533.485,72.627,0.646
5538.045,74.941,0.657
5542.604,72.269,0.646
5547.160,73.375,0.645
5551.715,73.682,0.646
5556.268,76.606,0.658
5560.819,72.431,0.650
5565.369,73.277,0.667
5569.917,71.244,0.669
5574.463,70.064,0.661
5579.008,68.374,0.640
5583.550,69.236,0.635
5588.091,70.161,0.638
5592.631,69.010,0.638
5597.168,71.846,0.638
5601.704,68.606,0.634
5606.239,66.824,0.630
5610.772,67.204,0.631
5615.303,69.373,0.639
5619.832,73.083,0.641
5624.360,76.655,0.651
5628.886,73.151,0.643
5633.411,71.459,0.643
5637.934,73.398,0.641
5642.455,71.619,0.642
5646.975,71.451,0.637
5651.493,73.457,0.644
5656.010,71.095,0.642
5660.525,70.534,0.648
5665.039,72.692,0.655
5669.551,70.516,0.657
