wave,flux,std
4002.017,-1.74e-15,2.41e-16
4006.435,-5.41e-16,2.84e-16
4010.854,-5.81e-16,2.85e-16
4015.273,1.94e-17,2.99e-16
4019.691,-7.61e-16,2.67e-16
4024.109,-3.71e-16,2.72e-16
4028.527,-1.74e-15,2.29e-16
4032.944,-8.91e-16,2.69e-16
4037.362,-1.58e-15,2.50e-16
4041.779,3.49e-16,3.06e-16
4046.196,-1.03e-15,2.45e-16
4050.613,-8.01e-16,2.51e-16
4055.03,-1.16e-15,2.27e-16
4059.446,-1.48e-15,2.13e-16
4063.863,-8.06e-17,2.64e-16
4068.279,-1.61e-16,2.65e-16
4072.695,-6.31e-16,2.63e-16
4077.11,3.99e-16,2.97e-16
4081.526,1.26e-15,3.25e-16
4085.941,1.09e-16,2.89e-16
4090.356,-1.01e-16,2.81e-16
4094.771,-1.81e-16,2.70e-16
4099.186,-1.81e-16,2.57e-16
4103.6,-1.61e-16,2.50e-16
4108.015,8.94e-17,2.45e-16
4112.429,-1.05e-15,2.04e-16
4116.843,-5.81e-16,2.03e-16
4121.257,-1.10e-15,1.85e-16
4125.67,-1.58e-15,1.75e-16
4130.084,-3.01e-16,2.12e-16
4134.497,-5.81e-16,2.19e-16
4138.91,-1.02e-15,2.12e-16
4143.323,1.49e-16,2.41e-16
4147.735,-7.71e-16,2.09e-16
4152.148,-1.11e-15,1.84e-16
4156.56,-1.13e-15,1.85e-16
4160.972,-1.08e-15,1.90e-16
4165.384,-1.75e-15,1.78e-16
4169.796,-5.61e-16,2.10e-16
4174.208,-5.61e-16,2.09e-16
4178.619,-6.01e-16,2.07e-16
4183.03,-7.71e-16,1.94e-16
4187.441,-1.04e-15,1.86e-16
4191.852,-1.48e-15,1.74e-16
4196.263,-6.01e-16,2.00e-16
4200.673,-3.51e-16,2.07e-16
4205.083,-4.91e-16,2.05e-16
4209.494,-8.51e-16,1.95e-16
4213.903,-6.31e-16,1.94e-16
4218.313,-1.71e-16,2.03e-16
4222.723,-4.71e-16,1.94e-16
4227.132,-9.11e-16,1.86e-16
4231.541,-9.11e-16,1.89e-16
4235.95,-1.21e-16,2.08e-16
4240.359,-8.81e-16,1.90e-16
4244.768,-7.51e-16,1.90e-16
4249.177,-7.61e-16,1.90e-16
4253.585,-4.51e-16,1.94e-16
4257.993,-5.41e-16,1.94e-16
4262.401,-6.01e-16,1.88e-16
4266.809,-9.01e-16,1.84e-16
4271.217,-8.01e-16,1.89e-16
4275.624,-6.11e-16,1.93e-16
4280.031,-3.81e-16,1.99e-16
4284.438,-6.41e-16,1.95e-16
4288.845,2.29e-16,2.09e-16
4293.252,-7.61e-16,1.85e-16
4297.659,-9.81e-16,1.78e-16
4302.065,-4.01e-16,1.89e-16
4306.472,-9.31e-16,1.87e-16
4310.878,-7.51e-16,1.98e-16
4315.284,-1.41e-16,2.17e-16
4319.69,-4.21e-16,2.14e-16
4324.095,5.94e-17,2.28e-16
4328.501,-6.06e-17,2.27e-16
4332.906,2.29e-16,2.28e-16
4337.311,1.46e-15,2.49e-16
4341.716,2.02e-15,2.58e-16
4346.121,1.60e-15,2.55e-16
4350.525,1.13e-15,2.48e-16
4354.93,2.69e-16,2.23e-16
4359.334,3.29e-16,2.06e-16
4363.738,-6.09e-19,1.95e-16
4368.142,5.69e-16,2.03e-16
4372.546,4.49e-16,2.18e-16
4376.95,1.24e-15,2.39e-16
4381.353,6.79e-16,2.36e-16
4385.757,-2.81e-16,2.16e-16
4390.16,-3.06e-17,2.11e-16
4394.563,-7.01e-16,1.96e-16
4398.966,-6.61e-16,1.95e-16
4403.369,-2.91e-16,2.08e-16
4407.771,1.79e-16,2.27e-16
4412.174,5.09e-16,2.37e-16
4416.576,-7.31e-16,2.17e-16
4420.978,-8.31e-16,2.08e-16
4425.38,-1.61e-16,2.15e-16
4429.782,-8.41e-16,2.05e-16
4434.183,-5.81e-16,2.11e-16
4438.585,1.89e-16,2.32e-16
4442.986,-8.06e-17,2.34e-16
4447.387,2.49e-16,2.36e-16
4451.788,2.59e-16,2.37e-16
4456.189,1.69e-16,2.31e-16
4460.59,-8.06e-17,2.29e-16
4464.99,1.94e-17,2.28e-16
4469.391,-2.31e-16,2.28e-16
4473.791,-1.51e-16,2.33e-16
4478.191,-2.61e-16,2.28e-16
4482.591,3.99e-16,2.37e-16
4486.991,4.94e-17,2.33e-16
4491.391,7.94e-17,2.29e-16
4495.79,2.29e-16,2.29e-16
4500.19,4.09e-16,2.31e-16
4504.589,-1.21e-16,2.25e-16
4508.988,-3.71e-16,2.23e-16
4513.387,4.09e-16,2.29e-16
4517.786,4.39e-16,2.30e-16
4522.184,7.29e-16,2.30e-16
4526.583,5.69e-16,2.27e-16
4530.981,1.49e-16,2.21e-16
4535.379,-1.21e-16,2.12e-16
4539.777,-6.09e-19,2.14e-16
4544.175,-1.31e-16,2.09e-16
4548.573,3.89e-16,2.13e-16
4552.971,-2.51e-16,2.03e-16
4557.368,9.39e-18,2.05e-16
4561.766,-9.06e-17,2.00e-16
4566.163,3.59e-16,2.04e-16
4570.56,2.59e-16,1.99e-16
4574.957,8.49e-16,2.06e-16
4579.354,9.29e-16,2.05e-16
4583.751,6.29e-16,1.99e-16
4588.147,7.09e-16,1.99e-16
4592.544,1.59e-16,1.88e-16
4596.94,2.94e-17,1.86e-16
4601.336,2.19e-16,1.84e-16
4605.732,4.09e-16,1.86e-16
4610.128,-1.31e-16,1.78e-16
4614.524,5.09e-16,1.85e-16
4618.919,4.59e-16,1.81e-16
4623.315,5.59e-16,1.81e-16
4627.71,8.69e-16,1.85e-16
4632.105,3.59e-16,1.78e-16
4636.5,6.49e-16,1.79e-16
4640.895,7.19e-16,1.78e-16
4645.29,1.02e-15,1.81e-16
4649.685,4.89e-16,1.73e-16
4654.079,4.69e-16,1.72e-16
4658.474,8.69e-16,1.77e-16
4662.868,6.59e-16,1.73e-16
4667.262,1.01e-15,1.75e-16
4671.656,6.29e-16,1.70e-16
4676.05,8.29e-16,1.72e-16
4680.444,6.49e-16,1.70e-16
4684.838,1.06e-15,1.73e-16
4689.231,1.78e-15,1.80e-16
4693.625,1.35e-15,1.74e-16
4698.018,1.98e-15,1.81e-16
4702.411,1.86e-15,1.78e-16
4706.804,1.41e-15,1.72e-16
4711.197,3.29e-16,1.57e-16
4715.59,2.49e-16,1.53e-16
4719.983,4.59e-16,1.58e-16
4724.375,-1.11e-16,1.48e-16
4728.768,1.19e-16,1.51e-16
4733.16,6.09e-16,1.58e-16
4737.552,5.19e-16,1.56e-16
4741.944,7.29e-16,1.56e-16
4746.336,3.49e-16,1.50e-16
4750.728,5.94e-17,1.44e-16
4755.12,5.39e-16,1.52e-16
4759.511,5.59e-16,1.50e-16
4763.903,2.59e-16,1.45e-16
4768.294,1.69e-16,1.44e-16
4772.685,4.39e-16,1.47e-16
4777.077,5.94e-17,1.41e-16
4781.468,2.79e-16,1.45e-16
4785.858,-8.06e-17,1.38e-16
4790.249,-2.41e-16,1.35e-16
4794.64,-3.61e-16,1.31e-16
4799.031,-6.09e-19,1.37e-16
4803.421,4.69e-16,1.44e-16
4807.811,2.99e-16,1.43e-16
4812.202,4.09e-16,1.44e-16
4816.592,5.09e-16,1.44e-16
4820.982,5.94e-17,1.37e-16
4825.372,-1.91e-16,1.31e-16
4829.761,2.94e-17,1.35e-16
4834.151,-2.06e-17,1.35e-16
4838.541,4.99e-16,1.45e-16
4842.93,2.19e-16,1.46e-16
4847.319,8.49e-16,1.53e-16
4851.709,4.59e-16,1.51e-16
4856.098,1.31e-15,1.61e-16
4860.487,2.16e-15,1.71e-16
4864.876,2.68e-15,1.75e-16
4869.265,3.32e-15,1.80e-16
4873.653,6.04e-15,2.06e-16
4878.042,3.97e-15,1.84e-16
4882.431,2.52e-15,1.66e-16
4886.819,2.70e-15,1.66e-16
4891.207,1.86e-15,1.56e-16
4895.595,3.89e-16,1.38e-16
4899.984,9.59e-16,1.47e-16
4904.372,5.19e-16,1.43e-16
4908.759,8.39e-16,1.48e-16
4913.147,6.59e-16,1.45e-16
4917.535,5.99e-16,1.42e-16
4921.923,6.09e-16,1.41e-16
4926.31,3.19e-16,1.36e-16
4930.698,7.49e-16,1.43e-16
4935.085,7.39e-16,1.45e-16
4939.472,7.09e-16,1.45e-16
4943.859,1.61e-15,1.54e-16
4948.246,2.04e-15,1.59e-16
4952.633,2.72e-15,1.66e-16
4957.02,5.26e-15,1.91e-16
4961.407,1.34e-14,2.55e-16
4965.793,1.86e-14,2.89e-16
4970.18,2.46e-14,3.23e-16
4974.566,2.42e-14,3.21e-16
4978.953,2.20e-14,3.08e-16
4983.339,1.70e-14,2.78e-16
4987.725,1.26e-14,2.48e-16
4992.111,9.94e-15,2.29e-16
4996.497,6.84e-15,2.03e-16
5000.883,1.19e-14,2.41e-16
5005.269,2.10e-14,2.99e-16
5009.655,3.13e-14,3.52e-16
5014.04,4.70e-14,4.21e-16
5018.426,6.26e-14,4.78e-16
5022.811,6.70e-14,4.93e-16
5027.197,5.79e-14,4.60e-16
5031.582,4.11e-14,3.93e-16
5035.967,2.83e-14,3.33e-16
5040.352,1.56e-14,2.62e-16
5044.737,5.69e-15,1.89e-16
5049.122,2.78e-15,1.61e-16
5053.507,1.30e-15,1.45e-16
5057.892,4.29e-16,1.36e-16
5062.277,4.94e-17,1.31e-16
5066.661,3.29e-16,1.34e-16
5071.046,6.39e-16,1.37e-16
5075.43,2.79e-16,1.34e-16
5079.814,5.29e-16,1.37e-16
5084.199,3.09e-16,1.35e-16
5088.583,2.39e-16,1.34e-16
5092.967,-3.41e-16,1.26e-16
5097.351,-3.51e-16,1.25e-16
5101.735,-5.01e-16,1.23e-16
5106.119,7.94e-17,1.29e-16
5110.503,-3.91e-16,1.23e-16
5114.886,-3.41e-16,1.24e-16
5119.27,-4.11e-16,1.23e-16
5123.654,-5.06e-17,1.28e-16
5128.037,-3.71e-16,1.24e-16
5132.421,9.39e-18,1.27e-16
5136.804,-3.01e-16,1.23e-16
5141.187,-4.31e-16,1.23e-16
5145.57,-6.21e-16,1.21e-16
5149.954,-3.41e-16,1.25e-16
5154.337,-5.11e-16,1.22e-16
5158.72,-6.06e-17,1.26e-16
5163.102,-1.41e-16,1.25e-16
5167.485,-2.11e-16,1.25e-16
5171.868,-8.06e-17,1.26e-16
5176.251,-1.11e-16,1.26e-16
5180.633,-8.01e-16,1.16e-16
5185.016,1.84e-15,1.47e-16
5189.398,-8.01e-16,1.17e-16
5193.781,-4.51e-16,1.22e-16
5198.163,-5.06e-17,1.25e-16
5202.545,-1.11e-16,1.24e-16
5206.928,1.99e-16,1.28e-16
5211.31,3.49e-16,1.30e-16
5215.692,7.69e-16,1.34e-16
5220.074,2.99e-16,1.29e-16
5224.456,4.99e-16,1.30e-16
5228.838,-2.06e-17,1.24e-16
5233.22,-4.91e-16,1.19e-16
5237.601,9.39e-18,1.24e-16
5241.983,-1.51e-16,1.23e-16
5246.365,-4.51e-16,1.19e-16
5250.746,6.94e-17,1.24e-16
5255.128,1.79e-16,1.27e-16
5259.509,-4.06e-17,1.24e-16
5263.891,5.29e-16,1.30e-16
5268.272,4.19e-16,1.28e-16
5272.653,6.94e-17,1.24e-16
5277.034,1.19e-16,1.25e-16
5281.416,3.94e-17,1.23e-16
5285.797,2.94e-17,1.23e-16
5290.178,1.89e-16,1.24e-16
5294.559,-2.21e-16,1.21e-16
5298.94,1.09e-16,1.24e-16
5303.32,1.89e-16,1.26e-16
5307.701,4.29e-16,1.28e-16
5312.082,4.49e-16,1.27e-16
5316.463,7.19e-16,1.30e-16
5320.843,5.79e-16,1.29e-16
5325.224,4.59e-16,1.28e-16
5329.604,1.39e-16,1.25e-16
5333.985,5.29e-16,1.29e-16
5338.365,1.39e-16,1.24e-16
5342.746,3.89e-16,1.27e-16
5347.126,3.99e-16,1.28e-16
5351.506,4.94e-17,1.26e-16
5355.886,6.19e-16,1.31e-16
5360.267,1.49e-16,1.26e-16
5364.647,2.59e-16,1.26e-16
5369.027,2.39e-16,1.25e-16
5373.407,-9.06e-17,1.23e-16
5377.787,4.19e-16,1.28e-16
5382.167,5.79e-16,1.30e-16
5386.547,1.09e-16,1.24e-16
5390.926,-2.06e-17,1.23e-16
5395.306,-3.06e-17,1.22e-16
5399.686,4.59e-16,1.28e-16
5404.066,1.29e-16,1.24e-16
5408.445,5.69e-16,1.29e-16
5412.825,1.69e-16,1.26e-16
5417.205,-4.06e-17,1.23e-16
5421.584,3.94e-17,1.25e-16
5425.964,2.99e-16,1.27e-16
