wave,inten,std
2321.852,-0.038,0.023
2326.382,0.185,0.033
2330.911,0.016,0.025
2335.440,-0.063,0.020
2339.968,0.012,0.025
2344.496,-0.040,0.020
2349.023,0.086,0.029
2353.551,0.004,0.026
2358.077,-0.047,0.019
2362.604,0.004,0.022
2367.130,0.020,0.025
2371.656,0.080,0.029
2376.181,-0.117,0.015
2380.706,0.018,0.026
2385.230,0.076,0.030
2389.754,-0.033,0.025
2394.278,-0.024,0.022
2398.802,-0.062,0.020
2403.325,-0.023,0.022
2407.847,0.011,0.026
2412.369,0.036,0.027
2416.891,0.002,0.023
2421.413,0.025,0.026
2425.934,0.015,0.024
2430.455,-0.029,0.025
2434.975,0.008,0.024
2439.495,-0.033,0.022
2444.015,-0.005,0.022
2448.534,0.098,0.031
2453.053,0.049,0.027
2457.571,0.110,0.031
2462.089,0.031,0.026
2466.607,0.040,0.028
2471.124,-0.026,0.022
2475.641,0.050,0.027
2480.158,0.075,0.028
2484.674,-0.073,0.020
2489.190,0.023,0.025
2493.706,-0.070,0.018
2498.221,-0.000,0.022
2502.736,-0.051,0.020
2507.250,0.047,0.027
2511.764,0.008,0.024
2516.278,0.017,0.025
2520.791,-0.052,0.020
2525.304,0.026,0.024
2529.817,0.023,0.023
2534.329,0.015,0.022
2538.841,0.021,0.028
2543.352,-0.006,0.026
2547.864,-0.062,0.018
2552.374,-0.087,0.022
2556.885,-0.012,0.022
2561.395,0.010,0.024
2565.904,0.041,0.025
2570.414,0.080,0.029
2574.923,2.194,0.089
2579.431,-0.067,0.018
2583.940,0.103,0.029
2588.447,0.044,0.027
2592.955,0.014,0.026
2597.462,-0.077,0.020
2601.969,-0.020,0.022
2606.475,0.014,0.027
2610.982,0.016,0.026
2615.487,-0.095,0.019
2619.993,-0.007,0.024
2624.498,0.099,0.029
2629.002,-0.007,0.024
2633.507,0.010,0.024
2638.011,-0.077,0.020
2642.514,0.049,0.028
2647.018,-0.046,0.020
2651.521,-0.015,0.023
2656.023,0.098,0.029
2660.525,0.117,0.032
2665.027,0.116,0.031
2669.529,0.029,0.026
2674.030,-0.005,0.023
2678.531,-0.024,0.023
2683.031,-0.129,0.013
2687.531,0.058,0.027
2692.031,-0.067,0.020
2696.531,-0.024,0.025
2701.030,-0.010,0.024
2705.528,0.004,0.025
2710.027,0.197,0.036
2714.525,-0.129,0.014
2719.023,-0.047,0.018
2723.520,0.006,0.025
2728.017,-0.069,0.022
2732.514,0.065,0.028
2737.010,0.035,0.028
2741.506,0.089,0.030
2746.002,0.023,0.028
2750.497,-0.071,0.018
2754.992,-0.008,0.023
2759.487,-0.057,0.018
2763.981,0.042,0.027
2768.475,0.134,0.032
2772.968,0.159,0.032
2777.462,0.080,0.031
2781.955,0.073,0.029
2786.447,0.001,0.023
2790.939,-0.067,0.019
2795.431,0.026,0.027
2799.923,0.023,0.024
2804.414,-0.014,0.025
2808.905,0.000,0.024
2813.396,0.035,0.026
2817.886,-0.007,0.026
2822.376,-0.036,0.023
2826.866,0.024,0.025
2831.355,0.021,0.026
2835.844,-0.051,0.021
2840.332,0.100,0.031
2844.821,0.027,0.027
2849.309,-0.035,0.021
2853.796,0.036,0.026
2858.283,0.237,0.037
2862.770,0.040,0.027
2867.257,-0.061,0.020
2871.743,0.093,0.030
2876.229,-0.014,0.023
2880.715,0.081,0.030
2885.200,-0.097,0.017
2889.685,-0.068,0.021
2894.170,-0.058,0.022
2898.654,0.002,0.023
2903.138,0.070,0.027
2907.622,-0.012,0.023
2912.105,0.074,0.029
2916.588,0.090,0.029
2921.071,-0.039,0.022
2925.553,0.222,0.037
2930.036,0.023,0.027
2934.517,0.004,0.024
2938.999,-0.087,0.016
2943.480,0.047,0.028
2947.961,0.028,0.028
2952.441,0.002,0.024
2956.921,0.079,0.029
2961.401,0.058,0.029
2965.881,-0.002,0.023
2970.360,0.050,0.027
2974.839,0.199,0.037
2979.317,0.065,0.029
2983.796,0.007,0.025
2988.274,-0.039,0.023
2992.751,-0.020,0.022
2997.229,-0.049,0.020
3001.706,-0.007,0.026
3006.182,-0.085,0.020
3010.659,-0.022,0.025
3015.135,0.057,0.028
3019.610,-0.064,0.022
3024.086,-0.084,0.018
3028.561,-0.087,0.018
3033.036,0.019,0.027
3037.510,-0.123,0.015
3041.985,0.004,0.025
3046.458,0.027,0.026
3050.932,0.025,0.026
3055.405,0.034,0.026
3059.878,0.033,0.026
3064.351,0.004,0.024
3068.823,0.181,0.034
3073.295,0.006,0.026
3077.767,-0.091,0.018
3082.239,0.023,0.026
3086.710,0.001,0.024
3091.181,-0.072,0.019
3095.651,0.044,0.027
3100.121,-0.064,0.019
3104.591,-0.052,0.022
3109.061,0.054,0.027
3113.530,-0.073,0.020
3117.999,-0.009,0.023
3122.468,0.036,0.029
3126.937,0.023,0.026
3131.405,0.044,0.027
3135.873,-0.113,0.017
3140.340,0.023,0.026
3144.807,-0.044,0.022
3149.274,-0.073,0.020
3153.741,-0.057,0.023
3158.207,0.099,0.032
3162.673,-0.129,0.017
3167.139,0.061,0.027
3171.605,-0.055,0.019
3176.070,-0.115,0.017
3180.535,0.003,0.025
3184.999,-0.043,0.023
3189.464,-0.001,0.024
3193.928,-0.075,0.018
3198.391,-0.063,0.022
3202.855,-0.133,0.008
3207.318,-0.044,0.022
3211.781,0.030,0.025
3216.243,-0.036,0.024
3220.705,-0.065,0.019
3225.167,0.022,0.026
3229.629,0.071,0.028
3234.091,0.015,0.025
3238.552,-0.055,0.020
3243.012,-0.056,0.022
3247.473,0.030,0.026
3251.933,-0.066,0.021
3256.393,-0.050,0.020
3260.853,-0.007,0.024
3265.312,-0.011,0.026
3269.771,-0.159,0.016
3274.230,-0.027,0.023
3278.689,0.108,0.029
3283.147,0.062,0.027
3287.605,0.011,0.024
3292.063,0.022,0.027
3296.520,-0.043,0.023
3300.977,0.190,0.034
3305.434,-0.009,0.027
3309.891,0.054,0.028
3314.347,-0.009,0.025
3318.803,-0.022,0.024
3323.259,0.041,0.028
3327.714,-0.522,nan
3332.170,-0.067,0.020
3336.624,-0.002,0.023
3341.079,-0.002,0.025
3345.533,-0.096,0.011
3349.988,0.025,0.026
3354.441,-0.034,0.024
3358.895,0.058,0.027
3363.348,-0.111,0.013
3367.801,0.020,0.025
3372.254,0.062,0.029
3376.706,-0.086,0.019
3381.159,-0.140,0.006
3385.610,-0.007,0.025
3390.062,-0.041,0.023
3394.514,-0.054,0.020
3398.965,0.022,0.027
3403.415,-0.006,0.023
3407.866,0.281,0.039
3412.316,0.018,0.025
3416.766,0.172,0.034
3421.216,-0.076,0.021
3425.666,-0.206,nan
3430.115,0.037,0.028
3434.564,0.129,0.030
3439.013,0.002,0.023
3443.461,-0.107,0.017
3447.909,0.029,0.026
3452.357,0.032,0.023
3456.805,0.034,0.028
3461.252,-0.066,0.018
3465.699,-0.023,0.025
3470.146,-0.013,0.023
3474.593,0.003,0.026
3479.039,0.068,0.028
3483.485,-0.100,0.015
3487.931,0.011,0.023
3492.376,0.060,0.027
3496.822,-0.059,0.018
3501.267,-0.040,0.021
3505.712,-0.019,0.020
3510.156,-0.129,0.014
3514.600,-0.076,0.018
3519.044,-0.035,0.023
3523.488,-0.044,0.022
3527.932,-0.096,0.022
3532.375,0.101,0.031
3536.818,-0.147,0.005
3541.261,-0.035,0.022
3545.703,-0.039,0.019
3550.145,-0.145,0.012
3554.587,0.062,0.029
3559.029,0.047,0.027
3563.471,-0.033,0.022
3567.912,-0.045,0.020
3572.353,0.071,0.030
3576.794,-0.030,0.025
3581.234,-0.038,0.022
3585.674,-0.038,0.021
3590.114,0.049,0.027
3594.554,-0.037,0.018
3598.993,0.031,0.025
3603.433,0.036,0.027
3607.872,-0.025,0.023
3612.310,0.029,0.027
3616.749,0.044,0.029
3621.187,0.095,0.028
3625.625,-0.055,0.021
3630.063,0.046,0.028
3634.501,0.034,0.027
3638.938,-0.024,0.022
3643.375,0.048,0.029
3647.812,0.026,0.026
3652.248,0.068,0.027
3656.685,0.043,0.027
3661.121,-0.029,0.022
3665.557,-0.058,0.022
3669.992,-0.013,0.026
3674.428,-0.083,0.018
3678.863,0.020,0.027
3683.298,0.022,0.026
3687.732,-0.063,0.019
3692.167,0.138,0.033
3696.601,0.042,0.027
3701.035,0.054,0.028
3705.468,0.059,0.028
3709.902,-0.104,0.017
3714.335,-0.096,0.020
3718.768,-0.010,0.025
3723.201,-0.054,0.022
3727.633,0.041,0.029
3732.066,0.043,0.026
3736.498,-0.001,0.025
3740.930,-0.102,0.018
3745.361,0.023,0.028
3749.793,0.078,0.029
3754.224,0.110,0.030
3758.655,0.056,0.028
3763.085,0.147,0.033
3767.516,0.114,0.031
3771.946,-0.004,0.022
3776.376,-0.002,0.024
3780.806,0.001,0.026
3785.236,-0.008,0.023
3789.665,0.065,0.030
3794.094,-0.063,0.020
3798.523,0.123,0.033
3802.951,-0.039,0.021
3807.380,0.057,0.030
3811.808,0.110,0.030
3816.236,0.089,0.030
3820.664,0.150,0.034
3825.091,-0.004,0.026
3829.519,0.079,0.030
3833.946,0.074,0.029
3838.373,0.127,0.032
3842.799,0.099,0.031
3847.226,-0.024,0.024
3851.652,0.069,0.028
3856.078,0.092,0.031
3860.504,0.002,0.026
3864.929,0.210,0.036
3869.355,0.232,0.038
3873.780,0.143,0.035
3878.205,0.017,0.027
3882.629,-0.049,0.024
3887.054,0.174,0.036
3891.478,0.240,0.039
3895.902,0.196,0.036
3900.326,0.100,0.034
3904.750,0.040,0.027
3909.173,-0.061,0.021
3913.596,0.011,0.029
3918.019,0.091,0.032
3922.442,0.030,0.028
3926.865,0.177,0.036
3931.287,0.062,0.029
3935.709,0.067,0.029
3940.131,0.226,0.036
3944.553,0.103,0.032
3948.974,0.134,0.034
3953.396,0.167,0.033
3957.817,0.019,0.027
3962.238,0.194,0.036
3966.658,0.083,0.033
3971.079,0.174,0.035
3975.499,0.114,0.033
3979.919,0.225,0.037
3984.339,0.214,0.037
3988.759,0.113,0.034
3993.178,0.291,0.041
3997.598,0.167,0.036
4002.017,0.225,0.038
4006.435,-0.091,0.020
4010.854,0.276,0.042
4015.273,0.101,0.034
4019.691,0.242,0.040
4024.109,0.216,0.040
4028.527,0.182,0.039
4032.944,0.209,0.042
4037.362,0.258,0.044
4041.779,0.075,0.037
4046.196,0.254,0.039
4050.613,0.256,0.041
4055.030,0.190,0.038
4059.446,0.202,0.038
4063.863,0.143,0.039
4068.279,0.290,0.042
4072.695,0.300,0.043
4077.110,0.221,0.040
4081.526,0.270,0.043
4085.941,0.370,0.045
4090.356,0.279,0.043
4094.771,0.169,0.038
4099.186,0.382,0.045
4103.600,0.287,0.042
4108.015,0.398,0.046
4112.429,0.360,0.045
4116.843,0.301,0.042
4121.257,0.323,0.043
4125.670,0.427,0.049
4130.084,0.380,0.047
4134.497,0.320,0.045
4138.910,0.288,0.044
4143.323,0.290,0.045
4147.735,0.236,0.043
4152.148,0.368,0.046
4156.560,0.190,0.040
4160.972,0.301,0.046
4165.384,0.361,0.048
4169.796,0.564,0.054
4174.208,0.457,0.050
4178.619,0.339,0.048
4183.030,0.308,0.046
4187.441,0.320,0.048
4191.852,0.334,0.048
4196.263,0.251,0.046
4200.673,0.355,0.049
4205.083,0.403,0.051
4209.494,0.507,0.055
4213.903,0.464,0.053
4218.313,0.355,0.051
4222.723,0.387,0.051
4227.132,0.487,0.056
4231.541,0.442,0.056
4235.950,0.552,0.059
4240.359,0.661,0.062
4244.768,0.383,0.054
4249.177,0.488,0.058
4253.585,0.437,0.056
4257.993,0.540,0.060
4262.401,0.516,0.060
4266.809,0.408,0.058
4271.217,0.557,0.063
4275.624,0.489,0.061
4280.031,0.359,0.057
4284.438,0.452,0.062
4288.845,0.620,0.066
4293.252,0.568,0.065
4297.659,0.420,0.062
4302.065,0.364,0.060
4306.472,0.231,0.059
4310.878,0.324,0.062
4315.284,0.347,0.065
4319.690,0.587,0.070
4324.095,0.608,0.072
4328.501,0.622,0.074
4332.906,0.427,0.068
4337.311,0.385,0.070
4341.716,0.836,0.083
4346.121,0.486,0.083
4350.525,0.647,0.092
4354.930,0.446,0.089
4359.334,0.250,0.079
4363.738,0.473,0.081
4368.142,0.674,0.083
4372.546,0.694,0.086
4376.950,0.617,0.084
4381.353,0.756,0.088
4385.757,0.546,0.085
4390.160,0.271,0.082
4394.563,0.391,0.086
4398.966,0.760,0.092
4403.369,0.848,0.095
4407.771,0.394,0.088
4412.174,0.602,0.094
4416.576,0.677,0.096
4420.978,0.901,0.100
4425.380,0.688,0.099
4429.782,0.577,0.099
4434.183,0.931,0.105
4438.585,0.569,0.101
4442.986,0.796,0.107
4447.387,0.663,0.103
4451.788,0.807,0.107
4456.189,0.374,0.101
4460.590,0.795,0.110
4464.990,0.680,0.108
4469.391,0.835,0.111
4473.791,0.612,0.109
4478.191,0.706,0.109
4482.591,0.774,0.112
4486.991,0.530,0.110
4491.391,0.583,0.110
4495.790,0.623,0.110
4500.190,0.692,0.111
4504.589,0.407,0.108
4508.988,0.730,0.113
4513.387,0.712,0.111
4517.786,0.827,0.113
4522.184,0.600,0.110
4526.583,0.592,0.109
4530.981,0.509,0.107
4535.379,0.859,0.110
4539.777,1.015,0.112
4544.175,0.720,0.107
4548.573,0.846,0.107
4552.971,0.883,0.108
4557.368,0.770,0.105
4561.766,0.652,0.102
4566.163,0.750,0.103
4570.560,0.882,0.103
4574.957,0.537,0.097
4579.354,0.725,0.099
4583.751,0.812,0.100
4588.147,0.654,0.097
4592.544,1.103,0.102
4596.940,0.798,0.097
4601.336,0.811,0.096
4605.732,0.727,0.094
4610.128,0.780,0.094
4614.524,0.775,0.094
4618.919,0.922,0.095
4623.315,0.710,0.091
4627.710,0.840,0.093
4632.105,1.527,0.105
4636.500,0.985,0.094
4640.895,1.314,0.099
4645.290,0.903,0.092
4649.685,0.930,0.092
4654.079,1.056,0.094
4658.474,0.912,0.092
4662.868,0.833,0.089
4667.262,1.064,0.091
4671.656,0.994,0.091
4676.050,1.273,0.095
4680.444,0.962,0.091
4684.838,1.219,0.093
4689.231,1.064,0.090
4693.625,1.313,0.094
4698.018,1.206,0.091
4702.411,1.201,0.091
4706.804,0.937,0.086
4711.197,1.167,0.089
4715.590,0.889,0.083
4719.983,1.018,0.087
4724.375,1.077,0.087
4728.768,0.652,0.079
4733.160,1.226,0.091
4737.552,0.956,0.085
4741.944,1.094,0.086
4746.336,1.080,0.085
4750.728,0.784,0.079
4755.120,0.883,0.082
4759.511,1.007,0.082
4763.903,1.260,0.086
4768.294,1.038,0.082
4772.685,1.196,0.086
4777.077,0.970,0.080
4781.468,1.047,0.083
4785.858,1.122,0.084
4790.249,1.437,0.090
4794.640,1.017,0.081
4799.031,0.928,0.080
4803.421,1.141,0.083
4807.811,1.251,0.086
4812.202,1.427,0.088
4816.592,1.263,0.086
4820.982,0.839,0.079
4825.372,1.071,0.082
4829.761,1.207,0.086
4834.151,1.016,0.082
4838.541,1.132,0.083
4842.930,0.932,0.082
4847.319,1.138,0.084
4851.709,1.280,0.089
4856.098,1.180,0.087
4860.487,1.133,0.086
4864.876,1.136,0.085
4869.265,1.175,0.086
4873.653,1.395,0.091
4878.042,1.371,0.090
4882.431,1.149,0.087
4886.819,1.441,0.092
4891.207,1.124,0.086
4895.595,1.103,0.086
4899.984,1.009,0.083
4904.372,1.258,0.089
4908.759,1.025,0.084
4913.147,1.351,0.090
4917.535,1.357,0.090
4921.923,1.348,0.091
4926.310,1.315,0.090
4930.698,1.323,0.091
4935.085,1.249,0.091
4939.472,1.302,0.091
4943.859,1.393,0.092
4948.246,1.558,0.096
4952.633,1.206,0.089
4957.020,1.485,0.095
4961.407,1.439,0.095
4965.793,2.234,0.108
4970.180,2.053,0.106
4974.566,2.310,0.112
4978.953,2.282,0.112
4983.339,2.458,0.115
4987.725,1.965,0.107
4992.111,1.690,0.103
4996.497,1.578,0.101
5000.883,1.318,0.095
5005.269,1.693,0.102
5009.655,2.626,0.116
5014.040,3.095,0.123
5018.426,3.672,0.131
5022.811,4.678,0.144
5027.197,4.165,0.138
5031.582,3.417,0.128
5035.967,2.859,0.119
5040.352,2.412,0.114
5044.737,1.847,0.106
5049.122,1.392,0.098
5053.507,1.258,0.096
5057.892,1.101,0.095
5062.277,1.597,0.103
5066.661,1.345,0.099
5071.046,1.439,0.101
5075.430,1.100,0.097
5079.814,1.739,0.106
5084.199,1.488,0.105
5088.583,0.779,0.093
5092.967,1.191,0.099
5097.351,1.260,0.100
5101.735,0.908,0.094
5106.119,1.359,0.101
5110.503,1.347,0.100
5114.886,1.390,0.101
5119.270,1.144,0.098
5123.654,1.223,0.100
5128.037,1.111,0.098
5132.421,1.398,0.102
5136.804,1.527,0.104
5141.187,1.338,0.102
5145.570,1.278,0.103
5149.954,1.009,0.099
5154.337,1.254,0.102
5158.720,1.335,0.102
5163.102,1.530,0.105
5167.485,0.862,0.095
5171.868,1.174,0.101
5176.251,1.495,0.106
5180.633,0.966,0.096
5185.016,1.179,0.102
5189.398,1.025,0.098
5193.781,1.232,0.103
5198.163,1.159,0.100
5202.545,1.166,0.100
5206.928,1.185,0.102
5211.310,1.191,0.102
5215.692,1.237,0.102
5220.074,1.508,0.107
5224.456,1.095,0.099
5228.838,1.495,0.106
5233.220,1.040,0.100
5237.601,1.257,0.103
5241.983,1.561,0.108
5246.365,1.463,0.107
5250.746,1.487,0.106
5255.128,1.673,0.111
5259.509,1.405,0.106
5263.891,1.667,0.110
5268.272,1.709,0.110
5272.653,1.474,0.107
5277.034,1.281,0.104
5281.416,1.343,0.105
5285.797,1.605,0.109
5290.178,1.507,0.106
5294.559,1.181,0.104
5298.940,1.564,0.109
5303.320,1.425,0.108
5307.701,1.723,0.113
5312.082,1.841,0.112
5316.463,1.614,0.110
5320.843,1.436,0.108
5325.224,1.644,0.111
5329.604,1.472,0.110
5333.985,1.693,0.112
5338.365,1.402,0.108
5342.746,1.984,0.117
5347.126,1.623,0.114
5351.506,1.457,0.112
5355.886,1.604,0.115
5360.267,1.626,0.115
5364.647,1.731,0.114
5369.027,1.575,0.112
5373.407,1.536,0.112
5377.787,4.298,0.147
5382.167,1.652,0.114
5386.547,1.935,0.117
5390.926,1.683,0.114
5395.306,1.436,0.110
5399.686,1.493,0.111
5404.066,1.698,0.114
5408.445,1.695,0.114
5412.825,1.436,0.113
5417.205,1.840,0.118
5421.584,1.226,0.110
5425.964,1.729,0.117
5430.343,1.981,0.120
5434.722,1.597,0.115
5439.102,1.879,0.118
5443.481,1.882,0.120
5447.860,1.525,0.115
5452.240,1.694,0.120
5456.619,1.716,0.124
5460.998,1.372,0.127
5465.377,1.538,0.127
5469.756,2.080,0.128
5474.135,1.560,0.115
5478.514,1.695,0.116
5482.893,1.676,0.116
5487.272,1.627,0.116
5491.651,1.752,0.116
5496.030,1.548,0.112
5500.409,1.898,0.118
5504.788,1.653,0.114
5509.166,1.776,0.115
5513.545,1.609,0.112
5517.924,1.450,0.111
5522.302,1.678,0.114
5526.681,1.676,0.113
5531.060,1.784,0.114
5535.438,1.843,0.115
5539.817,2.080,0.118
5544.195,1.863,0.115
5548.574,1.945,0.116
5552.952,1.537,0.110
5557.331,1.963,0.116
5561.709,1.620,0.111
5566.087,1.515,0.110
5570.466,1.976,0.117
5574.844,1.978,0.121
5579.222,1.821,0.121
5583.601,1.852,0.119
5587.979,1.851,0.118
5592.357,1.790,0.114
5596.735,1.912,0.116
5601.114,1.610,0.112
5605.492,2.254,0.120
5609.870,1.612,0.112
5614.248,1.409,0.109
5618.626,1.835,0.114
5623.004,1.739,0.112
5627.382,1.833,0.114
5631.760,1.539,0.111
5636.138,1.820,0.114
5640.516,1.395,0.109
5644.894,1.637,0.112
5649.272,1.543,0.111
5653.650,1.540,0.112
5658.028,1.749,0.112
5662.406,1.350,0.108
5666.784,1.734,0.115
5671.162,1.643,0.114
5675.540,1.830,0.118
5679.918,1.848,0.120
5684.295,1.725,0.119
5688.673,1.431,0.119
5693.051,1.551,0.120
5697.429,1.756,0.121
5701.807,1.748,0.117
5706.185,1.745,0.115
5710.562,1.773,0.115
5714.940,1.366,0.109
5719.318,1.690,0.113
5723.696,1.452,0.108
5728.073,1.205,0.104
5732.451,1.900,0.114
5736.829,1.435,0.107
5741.206,2.006,0.116
5745.584,1.793,0.112
5749.962,2.083,0.117
5754.340,1.685,0.112
5758.717,2.238,0.119
5763.095,1.753,0.113
5767.473,1.789,0.116
5771.850,1.727,0.117
5776.228,1.452,0.111
5780.606,1.769,0.115
5784.983,1.916,0.116
5789.361,1.704,0.114
5793.739,1.942,0.120
5798.116,1.462,0.110
5802.494,2.171,0.119
5806.872,1.544,0.110
5811.249,1.784,0.115
5815.627,1.647,0.113
5820.005,1.684,0.113
5824.382,1.629,0.113
5828.760,1.505,0.112
5833.138,1.993,0.118
5837.515,1.779,0.116
5841.893,1.399,0.110
5846.271,1.730,0.115
5850.649,1.908,0.119
5855.026,1.991,0.118
5859.404,1.646,0.114
5863.782,4.614,0.153
5868.159,2.184,0.122
5872.537,1.882,0.118
5876.915,1.752,0.116
5881.293,1.684,0.114
5885.670,1.715,0.114
5890.048,1.458,0.110
5894.426,1.741,0.113
5898.804,1.870,0.114
5903.182,1.675,0.114
5907.559,1.438,0.111
5911.937,1.791,0.115
5916.315,1.271,0.108
5920.693,1.582,0.113
5925.071,1.611,0.114
5929.449,1.708,0.115
5933.827,1.512,0.112
5938.204,1.489,0.112
5942.582,1.548,0.111
5946.960,1.787,0.115
5951.338,1.751,0.113
5955.716,1.857,0.116
5960.094,1.915,0.115
5964.472,1.519,0.109
5968.850,1.953,0.116
5973.228,2.055,0.116
5977.606,1.769,0.114
5981.985,1.692,0.110
5986.363,1.634,0.111
5990.741,1.729,0.111
5995.119,1.821,0.113
5999.497,1.612,0.110
6003.875,1.955,0.115
6008.254,1.885,0.112
6012.632,1.812,0.110
6017.010,1.855,0.111
6021.388,1.924,0.112
6025.767,1.718,0.109
6030.145,1.824,0.111
6034.523,1.628,0.107
6038.902,1.698,0.107
6043.280,1.711,0.108
6047.659,1.627,0.107
6052.037,1.476,0.104
6056.416,1.922,0.110
6060.794,1.809,0.109
6065.173,1.604,0.107
6069.551,1.730,0.105
6073.930,1.486,0.104
6078.309,1.442,0.103
6082.687,1.548,0.105
6087.066,1.683,0.107
6091.445,1.752,0.109
6095.824,1.766,0.108
6100.202,1.922,0.112
6104.581,1.801,0.110
6108.960,1.383,0.106
6113.339,1.808,0.113
6117.718,1.406,0.108
6122.097,1.683,0.111
6126.476,1.778,0.111
6130.855,1.601,0.105
6135.234,1.874,0.109
6139.613,1.873,0.109
6143.993,1.584,0.105
6148.372,1.792,0.108
6152.751,1.497,0.104
6157.130,1.564,0.107
6161.510,1.580,0.106
6165.889,2.170,0.114
6170.268,2.206,0.112
6174.648,1.680,0.105
6179.027,1.762,0.106
6183.407,1.530,0.101
6187.787,1.446,0.100
6192.166,1.675,0.103
6196.546,1.624,0.103
6200.926,1.985,0.108
6205.305,1.941,0.107
6209.685,1.497,0.100
6214.065,1.921,0.106
6218.445,1.593,0.102
6222.825,1.639,0.102
6227.205,1.589,0.101
6231.585,1.785,0.104
6235.965,1.579,0.100
6240.345,1.925,0.106
6244.725,1.674,0.102
6249.106,1.593,0.101
6253.486,1.394,0.098
6257.866,1.221,0.095
6262.247,1.218,0.094
6266.627,1.590,0.100
6271.008,1.437,0.095
6275.388,1.656,0.099
6279.769,1.406,0.095
6284.149,1.296,0.093
6288.530,1.668,0.100
6292.911,1.331,0.095
6297.292,1.551,0.098
6301.673,1.442,0.097
6306.054,1.640,0.100
6310.435,1.703,0.101
6314.816,1.685,0.101
6319.197,1.809,0.101
6323.578,1.883,0.102
6327.959,1.705,0.099
6332.341,1.909,0.102
6336.722,1.544,0.097
6341.103,1.974,0.102
6345.485,1.801,0.100
6349.866,1.537,0.095
6354.248,3.892,0.130
6358.630,1.761,0.097
6363.011,1.863,0.100
6367.393,1.610,0.094
6371.775,1.560,0.094
6376.157,2.195,0.103
6380.539,1.637,0.095
6384.921,1.666,0.096
6389.303,1.898,0.098
6393.685,1.680,0.095
6398.067,1.620,0.092
6402.450,1.868,0.096
6406.832,1.742,0.096
6411.215,1.562,0.091
6415.597,1.780,0.095
6419.980,1.552,0.090
6424.362,1.945,0.097
6428.745,1.792,0.094
6433.128,1.687,0.093
6437.511,1.740,0.094
6441.894,1.739,0.093
6446.277,1.745,0.092
6450.660,1.728,0.093
6455.043,1.829,0.094
6459.426,1.935,0.096
6463.810,1.465,0.088
6468.193,1.826,0.093
6472.576,1.429,0.086
6476.960,1.512,0.087
6481.344,1.557,0.087
6485.727,1.914,0.094
6490.111,1.771,0.092
6494.495,1.807,0.091
6498.879,1.630,0.089
6503.263,1.637,0.090
6507.647,1.672,0.091
6512.031,1.902,0.094
6516.415,1.729,0.090
