wave,flux,std
5824.382,6.71e-17,1.09e-16
5828.76,1.07e-16,1.09e-16
5833.138,-4.29e-17,1.07e-16
5837.515,-7.29e-17,1.08e-16
5841.893,7.13e-18,1.08e-16
5846.271,-1.13e-16,1.07e-16
5850.649,1.87e-16,1.11e-16
5855.026,-9.29e-17,1.06e-16
5859.404,2.07e-16,1.10e-16
5863.782,-5.29e-17,1.08e-16
5868.159,-4.29e-17,1.07e-16
5872.537,-4.29e-17,1.08e-16
5876.915,1.17e-16,1.10e-16
5881.293,1.97e-16,1.11e-16
5885.67,9.71e-17,1.10e-16
5890.048,2.37e-16,1.11e-16
5894.426,3.07e-16,1.12e-16
5898.804,1.97e-16,1.10e-16
5903.182,-9.29e-17,1.08e-16
5907.559,-2.87e-18,1.09e-16
5911.937,-2.23e-16,1.06e-16
5916.315,-7.73e-16,9.92e-17
5920.693,-2.73e-16,1.05e-16
5925.071,-2.43e-16,1.07e-16
5929.449,4.71e-17,1.09e-16
5933.827,-6.29e-17,1.09e-16
5938.204,-9.29e-17,1.08e-16
5942.582,-4.29e-17,1.08e-16
5946.96,7.13e-18,1.09e-16
5951.338,1.17e-16,1.10e-16
5955.716,2.67e-16,1.12e-16
5960.094,5.71e-17,1.09e-16
5964.472,-2.87e-18,1.08e-16
5968.85,-2.73e-16,1.05e-16
5973.228,2.97e-16,1.11e-16
5977.606,-3.29e-17,1.07e-16
5981.985,-1.23e-16,1.06e-16
5986.363,1.17e-16,1.09e-16
5990.741,-7.29e-17,1.06e-16
5995.119,1.67e-16,1.09e-16
5999.497,-1.29e-17,1.07e-16
6003.875,2.17e-16,1.10e-16
6008.254,1.57e-16,1.08e-16
6012.632,2.71e-17,1.05e-16
6017.01,-7.29e-17,1.05e-16
6021.388,7.71e-17,1.07e-16
6025.767,-1.29e-17,1.06e-16
6030.145,-2.23e-16,1.03e-16
6034.523,-2.33e-16,1.03e-16
6038.902,4.71e-17,1.06e-16
6043.28,-4.29e-17,1.05e-16
6047.659,-2.53e-16,1.02e-16
6052.037,-2.29e-17,1.05e-16
6056.416,-6.29e-17,1.03e-16
6060.794,-7.29e-17,1.04e-16
6065.173,3.87e-16,1.10e-16
6069.551,1.87e-16,1.05e-16
6073.93,1.71e-17,1.05e-16
6078.309,-1.13e-16,1.03e-16
6082.687,-8.29e-17,1.04e-16
6087.066,7.13e-18,1.05e-16
6091.445,3.57e-16,1.09e-16
6095.824,2.27e-16,1.07e-16
6100.202,3.37e-16,1.09e-16
6104.581,5.37e-16,1.11e-16
6108.96,1.97e-16,1.09e-16
6113.339,3.87e-16,1.11e-16
6117.718,6.67e-16,1.15e-16
6122.097,2.67e-16,1.09e-16
6126.476,1.67e-16,1.08e-16
6130.855,3.47e-16,1.08e-16
6135.234,2.67e-16,1.07e-16
6139.613,1.47e-16,1.05e-16
6143.993,7.71e-17,1.04e-16
6148.372,8.71e-17,1.05e-16
6152.751,-1.29e-17,1.03e-16
6157.13,1.17e-16,1.06e-16
6161.51,-9.29e-17,1.03e-16
6165.889,-4.29e-17,1.03e-16
6170.268,-1.13e-16,1.00e-16
6174.648,-1.29e-17,1.02e-16
6179.027,9.71e-17,1.03e-16
6183.407,-2.83e-16,9.79e-17
6187.787,-2.13e-16,9.94e-17
6192.166,2.71e-17,1.02e-16
6196.546,-3.63e-16,9.72e-17
6200.926,-2.93e-16,9.73e-17
6205.305,-1.93e-16,9.88e-17
6209.685,2.71e-17,1.02e-16
6214.065,2.27e-16,1.04e-16
6218.445,2.17e-16,1.04e-16
6222.825,-1.73e-16,9.93e-17
6227.205,2.67e-16,1.05e-16
6231.585,6.71e-17,1.03e-16
6235.965,-2.33e-16,9.82e-17
6240.345,-1.23e-16,9.99e-17
6244.725,-1.43e-16,1.00e-16
6249.106,1.07e-16,1.03e-16
6253.486,-2.33e-16,9.95e-17
6257.866,4.71e-17,1.03e-16
6262.247,7.71e-17,1.03e-16
6266.627,-3.63e-16,9.69e-17
6271.008,6.71e-17,1.02e-16
6275.388,3.71e-17,1.01e-16
6279.769,-3.93e-16,9.66e-17
6284.149,-2.83e-16,9.74e-17
6288.53,-2.87e-18,1.01e-16
6292.911,3.17e-16,1.06e-16
6297.292,-1.43e-16,9.97e-17
6301.673,2.77e-16,1.06e-16
6306.054,2.17e-16,1.04e-16
6310.435,4.87e-16,1.07e-16
6314.816,1.19e-15,1.15e-16
6319.197,1.28e-15,1.15e-16
6323.578,1.45e-15,1.17e-16
6327.959,1.57e-15,1.18e-16
6332.341,1.14e-15,1.13e-16
6336.722,6.77e-16,1.09e-16
6341.103,5.87e-16,1.06e-16
6345.485,1.87e-16,1.02e-16
6349.866,2.71e-17,9.96e-17
6354.248,9.71e-17,1.01e-16
6358.63,-7.29e-17,9.77e-17
6363.011,3.37e-16,1.03e-16
6367.393,1.37e-16,1.00e-16
6371.775,2.75e-15,1.29e-16
6376.157,5.97e-16,1.06e-16
6380.539,3.07e-16,1.03e-16
6384.921,3.87e-16,1.04e-16
6389.303,4.17e-16,1.04e-16
6393.685,4.67e-16,1.04e-16
6398.067,7.37e-16,1.07e-16
6402.45,5.37e-16,1.04e-16
6406.832,5.37e-16,1.05e-16
6411.215,3.77e-16,1.03e-16
6415.597,4.27e-16,1.04e-16
6419.98,9.71e-17,9.84e-17
6424.362,-2.87e-18,9.78e-17
6428.745,2.27e-16,1.00e-16
6433.128,2.27e-16,1.01e-16
6437.511,-1.53e-16,9.59e-17
6441.894,8.71e-17,9.84e-17
