wave,inten,std
2921.071,0.152,0.033
2925.553,-0.101,0.016
2930.036,0.039,0.028
2934.517,-0.015,0.023
2938.999,-0.101,0.014
2943.480,-0.068,0.020
2947.961,-0.045,0.023
2952.441,-0.087,0.017
2956.921,0.031,0.026
2961.401,0.005,0.025
2965.881,-0.037,0.020
2970.360,0.025,0.026
2974.839,-0.044,0.023
2979.317,0.034,0.027
2983.796,0.001,0.025
2988.274,0.010,0.026
2992.751,-0.009,0.023
2997.229,-0.014,0.023
3001.706,-0.075,0.022
3006.182,-0.091,0.019
3010.659,-0.070,0.022
3015.135,-0.060,0.020
3019.610,0.028,0.028
3024.086,0.051,0.028
3028.561,0.018,0.026
3033.036,0.081,0.031
3037.510,-0.119,0.016
3041.985,-0.022,0.023
3046.458,-0.004,0.024
3050.932,-0.063,0.020
3055.405,-0.071,0.019
3059.878,-0.096,0.015
3064.351,-0.118,0.014
3068.823,0.035,0.026
3073.295,0.032,0.027
3077.767,0.073,0.029
3082.239,0.094,0.030
3086.710,-0.032,0.022
3091.181,0.036,0.027
3095.651,-0.050,0.021
3100.121,0.031,0.026
3104.591,0.114,0.032
3109.061,-0.052,0.019
3113.530,0.032,0.027
3117.999,0.023,0.025
3122.468,0.024,0.028
3126.937,-0.049,0.020
3131.405,-0.048,0.021
3135.873,-0.037,0.023
3140.340,-0.012,0.023
3144.807,-0.059,0.021
3149.274,0.083,0.030
3153.741,-0.082,0.020
3158.207,0.143,0.034
3162.673,-0.023,0.025
3167.139,0.058,0.027
3171.605,0.007,0.023
3176.070,0.114,0.032
3180.535,-0.020,0.023
3184.999,0.002,0.026
3189.464,-0.008,0.024
3193.928,0.025,0.026
3198.391,0.093,0.032
3202.855,0.117,0.030
3207.318,-0.093,0.018
3211.781,0.097,0.029
3216.243,-0.010,0.025
3220.705,0.061,0.028
3225.167,-0.028,0.023
3229.629,0.042,0.027
3234.091,0.109,0.031
3238.552,0.030,0.026
3243.012,0.122,0.033
3247.473,0.030,0.026
3251.933,0.132,0.033
3256.393,0.158,0.033
3260.853,-0.058,0.020
3265.312,-0.015,0.026
3269.771,-0.070,0.023
3274.230,0.023,0.026
3278.689,0.023,0.023
3283.147,-0.074,0.017
3287.605,0.115,0.030
3292.063,0.011,0.026
3296.520,0.000,0.000
3300.977,0.000,0.000
3305.434,0.000,0.000
3309.891,0.000,0.000
3314.347,0.000,0.000
3318.803,0.000,0.000
3323.259,0.000,0.000
3327.714,0.000,0.000
3332.170,0.000,0.000
3336.624,0.000,0.000
3341.079,0.000,0.000
3345.533,0.000,0.000
3349.988,0.000,0.000
3354.441,0.000,0.000
3358.895,0.000,0.000
3363.348,0.000,0.000
3367.801,0.000,0.000
3372.254,0.000,0.000
3376.706,0.000,0.000
3381.159,0.000,0.000
3385.610,0.000,0.000
3390.062,0.000,0.000
3394.514,0.000,0.000
3398.965,0.000,0.000
3403.415,0.000,0.000
3407.866,0.000,0.000
3412.316,0.000,0.000
3416.766,0.000,0.000
3421.216,0.000,0.000
3425.666,0.000,0.000
3430.115,0.000,0.000
3434.564,0.000,0.000
3439.013,0.000,0.000
3443.461,0.000,0.000
3447.909,0.000,0.000
3452.357,0.000,0.000
3456.805,0.000,0.000
3461.252,0.000,0.000
3465.699,0.000,0.000
3470.146,0.000,0.000
3474.593,0.000,0.000
3479.039,0.000,0.000
3483.485,0.000,0.000
3487.931,0.000,0.000
3492.376,0.000,0.000
3496.822,0.000,0.000
3501.267,0.000,0.000
3505.712,0.138,0.030
3510.156,-0.037,0.023
3514.600,-0.032,0.022
3519.044,-0.131,0.015
3523.488,0.008,0.026
3527.932,0.085,0.033
3532.375,-0.007,0.024
3536.818,-0.054,0.018
3541.261,-0.040,0.021
3545.703,0.121,0.030
3550.145,-0.032,0.023
3554.587,0.037,0.028
3559.029,0.022,0.026
3563.471,-0.066,0.020
3567.912,-0.020,0.022
3572.353,0.044,0.028
3576.794,0.113,0.033
3581.234,-0.079,0.019
3585.674,0.039,0.026
3590.114,0.017,0.025
3594.554,0.124,0.029
3598.993,-0.244,nan
3603.433,-0.006,0.025
3607.872,0.040,0.027
3612.310,-0.010,0.024
3616.749,0.021,0.028
3621.187,0.063,0.026
3625.625,-0.076,0.019
3630.063,-0.167,0.009
3634.501,0.007,0.025
3638.938,0.129,0.031
3643.375,-0.147,0.013
3647.812,-0.173,nan
3652.248,-0.011,0.022
3656.685,-0.141,0.011
3661.121,0.046,0.027
3665.557,0.002,0.026
3669.992,-0.059,0.023
3674.428,-0.037,0.022
3678.863,0.047,0.029
3683.298,-0.055,0.020
3687.732,-0.060,0.019
3692.167,-0.084,0.018
3696.601,-0.013,0.023
3701.035,-0.074,0.019
3705.468,-0.002,0.024
3709.902,-0.034,0.023
3714.335,0.000,0.000
3718.768,0.000,0.000
3723.201,0.000,0.000
3727.633,0.000,0.000
3732.066,0.000,0.000
3736.498,0.000,0.000
3740.930,0.000,0.000
3745.361,0.000,0.000
3749.793,0.000,0.000
3754.224,0.000,0.000
3758.655,0.000,0.000
3763.085,0.000,0.000
3767.516,0.000,0.000
3771.946,0.000,0.000
3776.376,0.000,0.000
3780.806,0.000,0.000
3785.236,0.000,0.000
3789.665,0.000,0.000
3794.094,0.000,0.000
3798.523,0.000,0.000
3802.951,0.000,0.000
3807.380,0.000,0.000
3811.808,0.000,0.000
3816.236,0.000,0.000
3820.664,0.000,0.000
3825.091,0.000,0.000
3829.519,0.000,0.000
3833.946,0.000,0.000
