wave,flux,std
4002.017,3.28e-15,2.86e-16
4006.435,2.06e-15,2.45e-16
4010.854,2.31e-15,2.58e-16
4015.273,2.87e-15,2.72e-16
4019.691,2.71e-15,2.62e-16
4024.109,2.39e-15,2.48e-16
4028.527,2.74e-15,2.58e-16
4032.944,3.28e-15,2.84e-16
4037.362,2.69e-15,2.70e-16
4041.779,2.86e-15,2.76e-16
4046.196,3.48e-15,2.69e-16
4050.613,2.70e-15,2.46e-16
4055.03,3.14e-15,2.49e-16
4059.446,3.00e-15,2.38e-16
4063.863,3.92e-15,2.72e-16
4068.279,3.21e-15,2.56e-16
4072.695,2.79e-15,2.53e-16
4077.11,4.15e-15,3.02e-16
4081.526,3.82e-15,2.94e-16
4085.941,3.79e-15,2.89e-16
4090.356,2.73e-15,2.52e-16
4094.771,3.89e-15,2.79e-16
4099.186,3.89e-15,2.70e-16
4103.6,2.98e-15,2.38e-16
4108.015,3.14e-15,2.29e-16
4112.429,3.53e-15,2.29e-16
4116.843,3.67e-15,2.19e-16
4121.257,2.69e-15,1.88e-16
4125.67,2.43e-15,1.84e-16
4130.084,2.28e-15,1.83e-16
4134.497,2.89e-15,2.12e-16
4138.91,2.71e-15,2.16e-16
4143.323,3.03e-15,2.20e-16
4147.735,2.92e-15,2.09e-16
4152.148,2.64e-15,1.88e-16
4156.56,2.54e-15,1.85e-16
4160.972,2.51e-15,1.87e-16
4165.384,2.48e-15,1.93e-16
4169.796,2.82e-15,2.03e-16
4174.208,3.00e-15,2.06e-16
4178.619,2.65e-15,1.97e-16
4183.03,2.46e-15,1.85e-16
4187.441,2.77e-15,1.89e-16
4191.852,2.86e-15,1.90e-16
4196.263,2.95e-15,1.97e-16
4200.673,3.11e-15,2.01e-16
4205.083,3.20e-15,2.05e-16
4209.494,3.15e-15,2.04e-16
4213.903,3.32e-15,2.00e-16
4218.313,3.05e-15,1.94e-16
4222.723,3.13e-15,1.94e-16
4227.132,3.04e-15,1.94e-16
4231.541,4.31e-15,2.24e-16
4235.95,3.43e-15,2.05e-16
4240.359,3.37e-15,2.04e-16
4244.768,4.04e-15,2.14e-16
4249.177,2.66e-15,1.85e-16
4253.585,3.29e-15,1.97e-16
4257.993,2.88e-15,1.86e-16
4262.401,3.27e-15,1.93e-16
4266.809,3.33e-15,1.96e-16
4271.217,3.42e-15,2.01e-16
4275.624,3.66e-15,2.05e-16
4280.031,2.92e-15,1.92e-16
4284.438,3.33e-15,2.03e-16
4288.845,3.54e-15,2.02e-16
4293.252,3.50e-15,1.97e-16
4297.659,3.31e-15,1.92e-16
4302.065,2.77e-15,1.80e-16
4306.472,2.89e-15,1.90e-16
4310.878,3.58e-15,2.10e-16
4315.284,3.70e-15,2.19e-16
4319.69,3.64e-15,2.21e-16
4324.095,3.23e-15,2.18e-16
4328.501,4.25e-15,2.39e-16
4332.906,5.50e-15,2.55e-16
4337.311,5.37e-15,2.53e-16
4341.716,5.76e-15,2.58e-16
4346.121,5.81e-15,2.61e-16
4350.525,6.37e-15,2.69e-16
4354.93,5.13e-15,2.41e-16
4359.334,4.73e-15,2.15e-16
4363.738,4.19e-15,2.02e-16
4368.142,4.55e-15,2.09e-16
4372.546,4.29e-15,2.20e-16
4376.95,4.85e-15,2.39e-16
4381.353,4.59e-15,2.40e-16
4385.757,3.70e-15,2.23e-16
4390.16,3.61e-15,2.11e-16
4394.563,3.19e-15,2.00e-16
4398.966,3.39e-15,2.02e-16
4403.369,4.22e-15,2.19e-16
4407.771,4.14e-15,2.31e-16
4412.174,3.98e-15,2.35e-16
4416.576,3.39e-15,2.25e-16
4420.978,4.02e-15,2.25e-16
4425.38,4.12e-15,2.22e-16
4429.782,3.23e-15,2.10e-16
4434.183,3.69e-15,2.20e-16
4438.585,3.28e-15,2.24e-16
4442.986,3.89e-15,2.38e-16
4447.387,3.94e-15,2.36e-16
4451.788,4.24e-15,2.41e-16
4456.189,3.08e-15,2.21e-16
4460.59,3.44e-15,2.27e-16
4464.99,3.44e-15,2.24e-16
4469.391,4.01e-15,2.35e-16
4473.791,3.82e-15,2.36e-16
4478.191,3.85e-15,2.34e-16
4482.591,4.84e-15,2.46e-16
4486.991,4.34e-15,2.40e-16
4491.391,3.98e-15,2.32e-16
4495.79,4.50e-15,2.36e-16
4500.19,3.95e-15,2.29e-16
4504.589,4.07e-15,2.32e-16
4508.988,4.41e-15,2.36e-16
4513.387,4.45e-15,2.34e-16
4517.786,4.66e-15,2.36e-16
4522.184,4.23e-15,2.28e-16
4526.583,4.36e-15,2.29e-16
4530.981,3.76e-15,2.20e-16
4535.379,4.29e-15,2.22e-16
4539.777,3.74e-15,2.14e-16
4544.175,4.66e-15,2.24e-16
4548.573,4.58e-15,2.19e-16
4552.971,3.92e-15,2.11e-16
4557.368,4.10e-15,2.10e-16
4561.766,3.98e-15,2.07e-16
4566.163,4.40e-15,2.09e-16
4570.56,4.09e-15,2.01e-16
4574.957,3.97e-15,1.98e-16
4579.354,3.70e-15,1.94e-16
4583.751,4.51e-15,2.02e-16
4588.147,4.55e-15,2.00e-16
4592.544,4.54e-15,1.98e-16
4596.94,4.11e-15,1.90e-16
4601.336,4.69e-15,1.95e-16
4605.732,4.04e-15,1.86e-16
4610.128,3.94e-15,1.84e-16
4614.524,4.56e-15,1.90e-16
4618.919,4.53e-15,1.87e-16
4623.315,4.54e-15,1.86e-16
4627.71,4.74e-15,1.88e-16
4632.105,4.88e-15,1.89e-16
4636.5,4.70e-15,1.84e-16
4640.895,4.91e-15,1.85e-16
4645.29,4.65e-15,1.81e-16
4649.685,4.23e-15,1.75e-16
4654.079,4.72e-15,1.81e-16
4658.474,4.52e-15,1.77e-16
4662.868,4.34e-15,1.73e-16
4667.262,4.27e-15,1.69e-16
4671.656,4.61e-15,1.74e-16
4676.05,4.84e-15,1.76e-16
4680.444,4.69e-15,1.75e-16
4684.838,5.53e-15,1.82e-16
4689.231,5.77e-15,1.84e-16
4693.625,5.84e-15,1.84e-16
4698.018,6.48e-15,1.90e-16
4702.411,5.73e-15,1.81e-16
4706.804,5.84e-15,1.81e-16
4711.197,4.90e-15,1.69e-16
4715.59,4.60e-15,1.62e-16
4719.983,4.30e-15,1.60e-16
4724.375,4.61e-15,1.62e-16
4728.768,4.69e-15,1.64e-16
4733.16,4.44e-15,1.60e-16
4737.552,4.66e-15,1.62e-16
4741.944,4.70e-15,1.60e-16
4746.336,4.70e-15,1.59e-16
4750.728,4.41e-15,1.54e-16
4755.12,4.39e-15,1.55e-16
4759.511,4.71e-15,1.56e-16
4763.903,4.22e-15,1.48e-16
4768.294,4.41e-15,1.52e-16
4772.685,4.22e-15,1.50e-16
4777.077,4.24e-15,1.49e-16
4781.468,3.88e-15,1.44e-16
4785.858,4.57e-15,1.52e-16
4790.249,4.42e-15,1.48e-16
4794.64,4.04e-15,1.42e-16
4799.031,4.43e-15,1.48e-16
4803.421,4.26e-15,1.46e-16
4807.811,3.85e-15,1.42e-16
4812.202,5.00e-15,1.56e-16
4816.592,4.22e-15,1.45e-16
4820.982,4.00e-15,1.41e-16
4825.372,4.75e-15,1.48e-16
4829.761,4.00e-15,1.40e-16
4834.151,4.36e-15,1.46e-16
4838.541,4.74e-15,1.52e-16
4842.93,5.08e-15,1.62e-16
4847.319,5.36e-15,1.64e-16
4851.709,4.89e-15,1.61e-16
4856.098,5.13e-15,1.62e-16
4860.487,6.27e-15,1.75e-16
4864.876,7.78e-15,1.90e-16
4869.265,8.54e-15,1.96e-16
4873.653,9.76e-15,2.08e-16
4878.042,1.11e-14,2.16e-16
4882.431,8.21e-15,1.88e-16
4886.819,7.06e-15,1.74e-16
4891.207,5.95e-15,1.60e-16
4895.595,5.14e-15,1.51e-16
4899.984,4.98e-15,1.51e-16
4904.372,4.86e-15,1.52e-16
4908.759,5.22e-15,1.57e-16
4913.147,4.90e-15,1.52e-16
4917.535,4.50e-15,1.45e-16
4921.923,4.44e-15,1.44e-16
4926.31,4.47e-15,1.43e-16
4930.698,4.62e-15,1.46e-16
4935.085,4.72e-15,1.49e-16
4939.472,5.01e-15,1.52e-16
4943.859,5.51e-15,1.58e-16
4948.246,6.77e-15,1.71e-16
4952.633,8.18e-15,1.84e-16
4957.02,1.42e-14,2.35e-16
4961.407,2.05e-14,2.78e-16
4965.793,2.71e-14,3.17e-16
4970.18,3.53e-14,3.59e-16
4974.566,3.36e-14,3.50e-16
4978.953,2.97e-14,3.30e-16
4983.339,2.41e-14,2.99e-16
4987.725,1.81e-14,2.61e-16
4992.111,1.58e-14,2.44e-16
4996.497,1.60e-14,2.45e-16
5000.883,2.16e-14,2.80e-16
5005.269,3.13e-14,3.35e-16
5009.655,4.65e-14,4.04e-16
5014.04,6.58e-14,4.78e-16
5018.426,8.13e-14,5.28e-16
5022.811,8.40e-14,5.36e-16
5027.197,7.05e-14,4.91e-16
5031.582,5.16e-14,4.21e-16
5035.967,3.49e-14,3.48e-16
5040.352,2.09e-14,2.72e-16
5044.737,1.37e-14,2.23e-16
5049.122,6.67e-15,1.63e-16
5053.507,5.28e-15,1.48e-16
5057.892,4.63e-15,1.43e-16
5062.277,4.41e-15,1.39e-16
5066.661,4.19e-15,1.37e-16
5071.046,4.47e-15,1.39e-16
5075.43,4.10e-15,1.36e-16
5079.814,4.51e-15,1.40e-16
5084.199,4.31e-15,1.39e-16
5088.583,4.21e-15,1.38e-16
5092.967,4.01e-15,1.34e-16
5097.351,3.67e-15,1.30e-16
5101.735,3.90e-15,1.33e-16
5106.119,3.90e-15,1.31e-16
5110.503,3.56e-15,1.27e-16
5114.886,4.11e-15,1.33e-16
5119.27,3.65e-15,1.28e-16
5123.654,3.67e-15,1.29e-16
5128.037,3.88e-15,1.31e-16
5132.421,3.78e-15,1.29e-16
5136.804,3.84e-15,1.30e-16
5141.187,3.76e-15,1.29e-16
5145.57,3.92e-15,1.32e-16
5149.954,4.13e-15,1.34e-16
5154.337,4.13e-15,1.34e-16
5158.72,4.15e-15,1.32e-16
5163.102,4.05e-15,1.31e-16
5167.485,4.00e-15,1.32e-16
5171.868,4.34e-15,1.35e-16
5176.251,4.02e-15,1.31e-16
5180.633,4.25e-15,1.33e-16
5185.016,4.13e-15,1.32e-16
5189.398,3.73e-15,1.27e-16
5193.781,3.55e-15,1.26e-16
5198.163,3.94e-15,1.28e-16
5202.545,4.46e-15,1.34e-16
5206.928,4.02e-15,1.30e-16
5211.31,4.41e-15,1.34e-16
5215.692,4.82e-15,1.38e-16
5220.074,4.61e-15,1.36e-16
5224.456,4.42e-15,1.33e-16
5228.838,4.22e-15,1.30e-16
5233.22,4.33e-15,1.33e-16
5237.601,4.33e-15,1.32e-16
5241.983,3.93e-15,1.28e-16
5246.365,3.47e-15,1.22e-16
5250.746,4.02e-15,1.28e-16
5255.128,4.01e-15,1.28e-16
5259.509,4.52e-15,1.33e-16
5263.891,4.35e-15,1.31e-16
5268.272,4.76e-15,1.35e-16
5272.653,4.12e-15,1.28e-16
5277.034,4.28e-15,1.30e-16
5281.416,4.31e-15,1.30e-16
5285.797,3.85e-15,1.25e-16
5290.178,4.20e-15,1.28e-16
5294.559,4.22e-15,1.30e-16
5298.94,4.25e-15,1.29e-16
5303.32,4.21e-15,1.30e-16
5307.701,4.96e-15,1.37e-16
5312.082,5.00e-15,1.36e-16
5316.463,4.60e-15,1.33e-16
5320.843,4.53e-15,1.33e-16
5325.224,4.67e-15,1.34e-16
5329.604,4.61e-15,1.34e-16
5333.985,4.76e-15,1.35e-16
5338.365,4.15e-15,1.29e-16
5342.746,4.33e-15,1.30e-16
5347.126,4.64e-15,1.34e-16
5351.506,4.58e-15,1.35e-16
5355.886,4.41e-15,1.33e-16
5360.267,4.71e-15,1.35e-16
5364.647,4.21e-15,1.29e-16
5369.027,4.40e-15,1.31e-16
5373.407,4.27e-15,1.30e-16
5377.787,4.63e-15,1.33e-16
5382.167,4.37e-15,1.31e-16
5386.547,4.52e-15,1.31e-16
5390.926,4.53e-15,1.32e-16
5395.306,4.32e-15,1.30e-16
5399.686,4.32e-15,1.30e-16
5404.066,4.20e-15,1.28e-16
5408.445,4.53e-15,1.32e-16
5412.825,3.95e-15,1.27e-16
5417.205,4.42e-15,1.31e-16
5421.584,4.13e-15,1.29e-16
5425.964,4.39e-15,1.31e-16
5430.343,4.27e-15,1.30e-16
5434.722,4.47e-15,1.32e-16
5439.102,4.67e-15,1.33e-16
5443.481,4.02e-15,1.28e-16
5447.86,4.75e-15,1.35e-16
5452.24,4.30e-15,1.31e-16
5456.619,4.54e-15,1.37e-16
5460.998,4.36e-15,1.39e-16
5465.377,4.65e-15,1.40e-16
5469.756,4.13e-15,1.31e-16
5474.135,4.22e-15,1.28e-16
5478.514,4.45e-15,1.30e-16
5482.893,4.16e-15,1.27e-16
5487.272,4.08e-15,1.26e-16
5491.651,3.97e-15,1.24e-16
5496.03,3.87e-15,1.22e-16
5500.409,4.11e-15,1.25e-16
5504.788,3.98e-15,1.23e-16
5509.166,4.17e-15,1.25e-16
5513.545,4.10e-15,1.24e-16
5517.924,4.04e-15,1.23e-16
5522.302,4.18e-15,1.24e-16
5526.681,3.97e-15,1.21e-16
5531.06,4.40e-15,1.25e-16
5535.438,4.37e-15,1.25e-16
5539.817,4.36e-15,1.25e-16
5544.195,4.46e-15,1.25e-16
5548.574,4.47e-15,1.26e-16
5552.952,4.63e-15,1.27e-16
5557.331,4.55e-15,1.26e-16
5561.709,4.78e-15,1.28e-16
5566.087,4.46e-15,1.26e-16
5570.466,4.58e-15,1.26e-16
5574.844,4.27e-15,1.25e-16
5579.222,4.33e-15,1.27e-16
5583.601,4.56e-15,1.28e-16
5587.979,4.00e-15,1.22e-16
5592.357,4.15e-15,1.22e-16
5596.735,3.99e-15,1.20e-16
5601.114,3.94e-15,1.19e-16
5605.492,4.39e-15,1.23e-16
5609.87,3.77e-15,1.17e-16
5614.248,4.16e-15,1.22e-16
5618.626,4.26e-15,1.22e-16
5623.004,4.03e-15,1.18e-16
5627.382,4.40e-15,1.23e-16
5631.76,3.95e-15,1.18e-16
5636.138,3.85e-15,1.17e-16
5640.516,3.77e-15,1.17e-16
5644.894,3.95e-15,1.18e-16
5649.272,3.93e-15,1.18e-16
5653.65,3.84e-15,1.18e-16
5658.028,4.01e-15,1.18e-16
5662.406,3.79e-15,1.17e-16
5666.784,3.54e-15,1.15e-16
5671.162,4.05e-15,1.20e-16
5675.54,4.01e-15,1.21e-16
5679.918,3.77e-15,1.19e-16
5684.295,4.04e-15,1.22e-16
5688.673,3.98e-15,1.24e-16
5693.051,3.99e-15,1.24e-16
5697.429,3.81e-15,1.21e-16
5701.807,4.15e-15,1.21e-16
5706.185,3.81e-15,1.18e-16
5710.562,3.78e-15,1.17e-16
5714.94,3.79e-15,1.17e-16
5719.318,4.42e-15,1.23e-16
5723.696,4.52e-15,1.23e-16
5728.073,4.10e-15,1.19e-16
5732.451,4.14e-15,1.19e-16
5736.829,4.51e-15,1.22e-16
5741.206,4.38e-15,1.22e-16
5745.584,4.39e-15,1.22e-16
5749.962,4.46e-15,1.22e-16
5754.34,4.56e-15,1.24e-16
5758.717,4.34e-15,1.21e-16
5763.095,4.71e-15,1.25e-16
5767.473,4.15e-15,1.21e-16
5771.85,4.32e-15,1.24e-16
5776.228,3.95e-15,1.19e-16
5780.606,4.34e-15,1.23e-16
5784.983,3.97e-15,1.18e-16
5789.361,4.66e-15,1.26e-16
5793.739,4.20e-15,1.23e-16
5798.116,3.93e-15,1.18e-16
5802.494,4.11e-15,1.19e-16
5806.872,3.88e-15,1.16e-16
5811.249,3.58e-15,1.14e-16
5815.627,4.09e-15,1.20e-16
5820.005,3.56e-15,1.13e-16
5824.382,4.10e-15,1.20e-16
5828.76,4.16e-15,1.21e-16
5833.138,4.19e-15,1.21e-16
5837.515,4.15e-15,1.21e-16
5841.893,4.02e-15,1.19e-16
5846.271,4.01e-15,1.19e-16
5850.649,4.45e-15,1.24e-16
5855.026,4.48e-15,1.23e-16
5859.404,4.25e-15,1.21e-16
5863.782,4.00e-15,1.19e-16
5868.159,4.29e-15,1.21e-16
5872.537,4.53e-15,1.24e-16
5876.915,4.42e-15,1.24e-16
5881.293,3.97e-15,1.19e-16
5885.67,4.63e-15,1.26e-16
5890.048,4.73e-15,1.27e-16
5894.426,4.94e-15,1.29e-16
5898.804,4.71e-15,1.27e-16
5903.182,4.46e-15,1.25e-16
5907.559,3.99e-15,1.21e-16
5911.937,3.78e-15,1.17e-16
5916.315,3.50e-15,1.14e-16
5920.693,3.24e-15,1.11e-16
5925.071,3.27e-15,1.12e-16
5929.449,3.73e-15,1.17e-16
5933.827,4.11e-15,1.22e-16
5938.204,3.86e-15,1.19e-16
5942.582,4.11e-15,1.21e-16
5946.96,3.91e-15,1.19e-16
5951.338,4.03e-15,1.20e-16
5955.716,3.89e-15,1.19e-16
5960.094,3.94e-15,1.18e-16
5964.472,4.10e-15,1.20e-16
5968.85,4.22e-15,1.21e-16
5973.228,4.42e-15,1.23e-16
5977.606,3.66e-15,1.16e-16
5981.985,4.10e-15,1.19e-16
5986.363,4.01e-15,1.19e-16
5990.741,4.42e-15,1.22e-16
5995.119,4.07e-15,1.18e-16
5999.497,4.35e-15,1.22e-16
6003.875,4.04e-15,1.18e-16
6008.254,3.61e-15,1.13e-16
6012.632,4.22e-15,1.19e-16
6017.01,4.06e-15,1.18e-16
6021.388,4.28e-15,1.20e-16
6025.767,3.65e-15,1.13e-16
6030.145,4.12e-15,1.19e-16
6034.523,4.28e-15,1.20e-16
6038.902,4.12e-15,1.18e-16
6043.28,4.15e-15,1.19e-16
6047.659,3.93e-15,1.16e-16
6052.037,4.00e-15,1.16e-16
6056.416,3.48e-15,1.10e-16
6060.794,4.06e-15,1.17e-16
6065.173,3.99e-15,1.17e-16
6069.551,4.27e-15,1.18e-16
6073.93,4.09e-15,1.17e-16
6078.309,4.33e-15,1.19e-16
6082.687,4.46e-15,1.21e-16
6087.066,4.30e-15,1.19e-16
6091.445,4.55e-15,1.22e-16
6095.824,4.73e-15,1.23e-16
6100.202,4.86e-15,1.25e-16
6104.581,4.52e-15,1.22e-16
6108.96,5.00e-15,1.28e-16
6113.339,5.09e-15,1.29e-16
6117.718,4.86e-15,1.27e-16
6122.097,4.42e-15,1.22e-16
6126.476,4.18e-15,1.19e-16
6130.855,4.43e-15,1.19e-16
6135.234,4.44e-15,1.19e-16
6139.613,4.21e-15,1.17e-16
6143.993,3.71e-15,1.12e-16
6148.372,4.03e-15,1.15e-16
6152.751,3.84e-15,1.13e-16
6157.13,3.54e-15,1.11e-16
6161.51,3.79e-15,1.13e-16
6165.889,3.87e-15,1.14e-16
6170.268,3.77e-15,1.11e-16
6174.648,3.86e-15,1.12e-16
6179.027,3.70e-15,1.11e-16
6183.407,3.48e-15,1.07e-16
6187.787,3.54e-15,1.08e-16
6192.166,3.87e-15,1.11e-16
6196.546,3.87e-15,1.12e-16
6200.926,3.82e-15,1.11e-16
6205.305,3.80e-15,1.11e-16
6209.685,3.91e-15,1.12e-16
6214.065,4.14e-15,1.14e-16
6218.445,3.78e-15,1.11e-16
6222.825,3.74e-15,1.10e-16
6227.205,3.83e-15,1.11e-16
6231.585,3.95e-15,1.12e-16
6235.965,4.07e-15,1.14e-16
6240.345,3.72e-15,1.10e-16
6244.725,3.65e-15,1.09e-16
6249.106,3.97e-15,1.13e-16
6253.486,3.66e-15,1.10e-16
6257.866,3.64e-15,1.10e-16
6262.247,3.72e-15,1.11e-16
6266.627,3.73e-15,1.11e-16
6271.008,3.64e-15,1.09e-16
6275.388,3.98e-15,1.13e-16
6279.769,3.74e-15,1.10e-16
6284.149,3.89e-15,1.12e-16
6288.53,3.63e-15,1.09e-16
6292.911,3.62e-15,1.10e-16
6297.292,4.26e-15,1.16e-16
6301.673,4.50e-15,1.20e-16
6306.054,4.41e-15,1.18e-16
6310.435,4.75e-15,1.22e-16
6314.816,5.78e-15,1.32e-16
6319.197,6.43e-15,1.37e-16
6323.578,6.58e-15,1.38e-16
6327.959,6.24e-15,1.35e-16
6332.341,5.67e-15,1.29e-16
6336.722,4.76e-15,1.21e-16
6341.103,4.63e-15,1.18e-16
6345.485,4.25e-15,1.14e-16
6349.866,4.24e-15,1.14e-16
6354.248,4.30e-15,1.14e-16
6358.63,3.94e-15,1.10e-16
6363.011,4.09e-15,1.12e-16
6367.393,4.33e-15,1.15e-16
6371.775,4.41e-15,1.16e-16
6376.157,4.88e-15,1.20e-16
6380.539,4.80e-15,1.20e-16
6384.921,4.99e-15,1.22e-16
6389.303,4.53e-15,1.17e-16
6393.685,5.29e-15,1.24e-16
6398.067,4.80e-15,1.19e-16
6402.45,4.56e-15,1.16e-16
6406.832,4.54e-15,1.17e-16
6411.215,4.37e-15,1.14e-16
6415.597,4.01e-15,1.11e-16
6419.98,3.89e-15,1.08e-16
6424.362,4.01e-15,1.10e-16
6428.745,4.03e-15,1.10e-16
6433.128,3.82e-15,1.08e-16
6437.511,3.93e-15,1.10e-16
6441.894,4.03e-15,1.10e-16
6446.277,4.20e-15,1.12e-16
6450.66,3.81e-15,1.08e-16
6455.043,3.72e-15,1.07e-16
6459.426,4.06e-15,1.11e-16
6463.81,4.01e-15,1.11e-16
6468.193,4.12e-15,1.12e-16
6472.576,3.99e-15,1.10e-16
6476.96,3.99e-15,1.10e-16
6481.344,4.26e-15,1.13e-16
6485.727,3.63e-15,1.06e-16
6490.111,4.01e-15,1.11e-16
6494.495,3.96e-15,1.10e-16
6498.879,3.96e-15,1.09e-16
6503.263,3.92e-15,1.09e-16
6507.647,4.04e-15,1.11e-16
6512.031,3.94e-15,1.09e-16
6516.415,3.79e-15,1.07e-16
6520.8,3.70e-15,1.06e-16
6525.184,4.14e-15,1.12e-16
6529.569,4.19e-15,1.12e-16
6533.953,4.38e-15,1.13e-16
6538.338,4.75e-15,1.17e-16
6542.722,5.10e-15,1.21e-16
6547.107,6.32e-15,1.34e-16
6551.492,7.82e-15,1.49e-16
6555.877,1.24e-14,1.87e-16
6560.262,1.61e-14,2.13e-16
6564.647,2.20e-14,2.49e-16
6569.033,2.66e-14,2.74e-16
6573.418,2.94e-14,2.88e-16
6577.803,3.30e-14,3.03e-16
6582.189,3.49e-14,3.11e-16
6586.575,3.67e-14,3.18e-16
6590.96,3.71e-14,3.20e-16
6595.346,4.17e-14,3.39e-16
6599.732,4.51e-14,3.52e-16
6604.118,4.85e-14,3.66e-16
6608.504,4.38e-14,3.49e-16
6612.89,3.68e-14,3.20e-16
6617.276,2.73e-14,2.77e-16
6621.663,2.02e-14,2.38e-16
6626.049,1.52e-14,2.07e-16
6630.435,7.83e-15,1.51e-16
6634.822,6.06e-15,1.33e-16
6639.209,5.51e-15,1.27e-16
6643.596,4.76e-15,1.19e-16
6647.982,4.32e-15,1.14e-16
6652.369,6.72e-15,1.39e-16
6656.756,4.04e-15,1.10e-16
6661.144,4.19e-15,1.11e-16
6665.531,3.79e-15,1.06e-16
6669.918,4.08e-15,1.09e-16
6674.306,4.28e-15,1.13e-16
6678.693,4.10e-15,1.11e-16
6683.081,4.19e-15,1.13e-16
6687.469,4.09e-15,1.11e-16
6691.857,3.92e-15,1.08e-16
6696.244,4.41e-15,1.13e-16
6700.633,4.20e-15,1.11e-16
6705.021,4.49e-15,1.14e-16
6709.409,4.62e-15,1.16e-16
6713.797,4.50e-15,1.15e-16
6718.186,4.38e-15,1.14e-16
6722.574,4.94e-15,1.21e-16
6726.963,5.64e-15,1.29e-16
6731.352,6.01e-15,1.32e-16
6735.741,7.27e-15,1.45e-16
6740.13,8.00e-15,1.51e-16
6744.519,1.11e-14,1.77e-16
6748.908,1.17e-14,1.82e-16
6753.297,8.83e-15,1.59e-16
6757.687,9.22e-15,1.62e-16
6762.076,7.57e-15,1.48e-16
6766.466,5.85e-15,1.31e-16
6770.856,4.77e-15,1.20e-16
6775.245,4.37e-15,1.16e-16
6779.635,4.48e-15,1.17e-16
6784.026,4.06e-15,1.13e-16
6788.416,3.97e-15,1.12e-16
6792.806,4.03e-15,1.11e-16
6797.196,3.83e-15,1.09e-16
6801.587,4.02e-15,1.11e-16
6805.978,3.87e-15,1.09e-16
6810.368,3.82e-15,1.08e-16
6814.759,3.82e-15,1.10e-16
6819.15,3.87e-15,1.10e-16
6823.541,3.97e-15,1.11e-16
6827.932,4.08e-15,1.13e-16
6832.324,3.89e-15,1.11e-16
6836.715,4.10e-15,1.13e-16
6841.107,3.79e-15,1.09e-16
6845.498,3.92e-15,1.10e-16
6849.89,3.64e-15,1.06e-16
6854.282,4.08e-15,1.11e-16
6858.674,3.96e-15,1.08e-16
6863.066,3.66e-15,1.05e-16
6867.459,3.15e-15,9.77e-17
6871.851,2.71e-15,9.19e-17
6876.243,2.84e-15,9.34e-17
6880.636,3.18e-15,1.01e-16
6885.029,3.44e-15,1.05e-16
6889.422,3.23e-15,1.04e-16
6893.815,3.60e-15,1.08e-16
6898.208,3.52e-15,1.07e-16
6902.601,3.61e-15,1.06e-16
6906.994,3.61e-15,1.04e-16
6911.388,3.55e-15,1.04e-16
6915.781,3.60e-15,1.06e-16
6920.175,3.42e-15,1.04e-16
6924.569,3.75e-15,1.10e-16
6928.963,3.96e-15,1.13e-16
6933.357,3.90e-15,1.14e-16
6937.751,3.84e-15,1.14e-16
6942.146,4.02e-15,1.17e-16
6946.54,3.73e-15,1.12e-16
