wave,flux,std
5027.197,6.16e-14,4.60e-16
5031.582,4.48e-14,3.93e-16
5035.967,3.20e-14,3.33e-16
5040.352,1.93e-14,2.62e-16
5044.737,9.35e-15,1.89e-16
5049.122,6.44e-15,1.61e-16
5053.507,4.96e-15,1.45e-16
5057.892,4.09e-15,1.36e-16
5062.277,3.71e-15,1.31e-16
5066.661,3.99e-15,1.34e-16
5071.046,4.30e-15,1.37e-16
5075.43,3.94e-15,1.34e-16
5079.814,4.19e-15,1.37e-16
5084.199,3.97e-15,1.35e-16
5088.583,3.90e-15,1.34e-16
5092.967,3.32e-15,1.26e-16
5097.351,3.31e-15,1.25e-16
5101.735,3.16e-15,1.23e-16
5106.119,3.74e-15,1.29e-16
5110.503,3.27e-15,1.23e-16
5114.886,3.32e-15,1.24e-16
5119.27,3.25e-15,1.23e-16
5123.654,3.61e-15,1.28e-16
5128.037,3.29e-15,1.24e-16
5132.421,3.67e-15,1.27e-16
5136.804,3.36e-15,1.23e-16
5141.187,3.23e-15,1.23e-16
5145.57,3.04e-15,1.21e-16
5149.954,3.32e-15,1.25e-16
5154.337,3.15e-15,1.22e-16
5158.72,3.60e-15,1.26e-16
5163.102,3.52e-15,1.25e-16
5167.485,3.45e-15,1.25e-16
5171.868,3.58e-15,1.26e-16
5176.251,3.55e-15,1.26e-16
5180.633,2.86e-15,1.16e-16
5185.016,5.50e-15,1.47e-16
5189.398,2.86e-15,1.17e-16
5193.781,3.21e-15,1.22e-16
5198.163,3.61e-15,1.25e-16
5202.545,3.55e-15,1.24e-16
5206.928,3.86e-15,1.28e-16
5211.31,4.01e-15,1.30e-16
5215.692,4.43e-15,1.34e-16
5220.074,3.96e-15,1.29e-16
5224.456,4.16e-15,1.30e-16
5228.838,3.64e-15,1.24e-16
5233.22,3.17e-15,1.19e-16
5237.601,3.67e-15,1.24e-16
5241.983,3.51e-15,1.23e-16
5246.365,3.21e-15,1.19e-16
5250.746,3.73e-15,1.24e-16
5255.128,3.84e-15,1.27e-16
5259.509,3.62e-15,1.24e-16
5263.891,4.19e-15,1.30e-16
5268.272,4.08e-15,1.28e-16
5272.653,3.73e-15,1.24e-16
5277.034,3.78e-15,1.25e-16
5281.416,3.70e-15,1.23e-16
5285.797,3.69e-15,1.23e-16
5290.178,3.85e-15,1.24e-16
5294.559,3.44e-15,1.21e-16
5298.94,3.77e-15,1.24e-16
5303.32,3.85e-15,1.26e-16
5307.701,4.09e-15,1.28e-16
5312.082,4.11e-15,1.27e-16
5316.463,4.38e-15,1.30e-16
5320.843,4.24e-15,1.29e-16
5325.224,4.12e-15,1.28e-16
5329.604,3.80e-15,1.25e-16
5333.985,4.19e-15,1.29e-16
5338.365,3.80e-15,1.24e-16
5342.746,4.05e-15,1.27e-16
5347.126,4.06e-15,1.28e-16
5351.506,3.71e-15,1.26e-16
5355.886,4.28e-15,1.31e-16
5360.267,3.81e-15,1.26e-16
5364.647,3.92e-15,1.26e-16
5369.027,3.90e-15,1.25e-16
5373.407,3.57e-15,1.23e-16
5377.787,4.08e-15,1.28e-16
5382.167,4.24e-15,1.30e-16
5386.547,3.77e-15,1.24e-16
5390.926,3.64e-15,1.23e-16
5395.306,3.63e-15,1.22e-16
5399.686,4.12e-15,1.28e-16
5404.066,3.79e-15,1.24e-16
5408.445,4.23e-15,1.29e-16
5412.825,3.83e-15,1.26e-16
5417.205,3.62e-15,1.23e-16
5421.584,3.70e-15,1.25e-16
5425.964,3.96e-15,1.27e-16
5430.343,4.21e-15,1.29e-16
5434.722,4.00e-15,1.26e-16
5439.102,4.07e-15,1.26e-16
5443.481,3.77e-15,1.25e-16
5447.86,3.45e-15,1.21e-16
5452.24,4.01e-15,1.29e-16
5456.619,3.68e-15,1.28e-16
5460.998,3.64e-15,1.32e-16
5465.377,4.08e-15,1.35e-16
5469.756,3.82e-15,1.28e-16
5474.135,3.51e-15,1.20e-16
5478.514,4.03e-15,1.26e-16
5482.893,3.80e-15,1.23e-16
5487.272,3.71e-15,1.22e-16
5491.651,3.94e-15,1.23e-16
5496.03,3.68e-15,1.20e-16
5500.409,3.64e-15,1.20e-16
5504.788,3.49e-15,1.18e-16
5509.166,3.83e-15,1.21e-16
5513.545,3.68e-15,1.19e-16
5517.924,3.66e-15,1.19e-16
5522.302,3.66e-15,1.18e-16
5526.681,3.79e-15,1.19e-16
5531.06,3.78e-15,1.19e-16
5535.438,3.82e-15,1.19e-16
5539.817,4.05e-15,1.22e-16
5544.195,4.06e-15,1.21e-16
5548.574,4.04e-15,1.21e-16
5552.952,3.99e-15,1.21e-16
5557.331,4.00e-15,1.20e-16
5561.709,3.90e-15,1.19e-16
5566.087,3.95e-15,1.20e-16
5570.466,3.98e-15,1.20e-16
5574.844,3.90e-15,1.21e-16
5579.222,4.03e-15,1.24e-16
5583.601,4.15e-15,1.23e-16
5587.979,3.57e-15,1.17e-16
5592.357,3.76e-15,1.17e-16
5596.735,3.97e-15,1.19e-16
5601.114,3.71e-15,1.17e-16
5605.492,3.58e-15,1.14e-16
5609.87,3.84e-15,1.18e-16
5614.248,3.38e-15,1.13e-16
5618.626,3.65e-15,1.15e-16
5623.004,3.87e-15,1.17e-16
5627.382,3.78e-15,1.17e-16
5631.76,3.32e-15,1.11e-16
5636.138,3.32e-15,1.11e-16
5640.516,3.47e-15,1.14e-16
5644.894,3.11e-15,1.09e-16
5649.272,3.54e-15,1.14e-16
5653.65,3.20e-15,1.11e-16
5658.028,3.38e-15,1.11e-16
5662.406,3.28e-15,1.11e-16
5666.784,3.35e-15,1.13e-16
5671.162,3.29e-15,1.12e-16
5675.54,3.38e-15,1.14e-16
5679.918,3.31e-15,1.14e-16
5684.295,3.51e-15,1.16e-16
5688.673,3.23e-15,1.16e-16
5693.051,3.43e-15,1.18e-16
5697.429,3.08e-15,1.12e-16
5701.807,3.18e-15,1.12e-16
5706.185,3.30e-15,1.12e-16
5710.562,3.42e-15,1.13e-16
5714.94,3.43e-15,1.13e-16
5719.318,3.68e-15,1.15e-16
5723.696,3.37e-15,1.11e-16
5728.073,3.62e-15,1.13e-16
5732.451,3.63e-15,1.13e-16
5736.829,3.37e-15,1.10e-16
5741.206,3.99e-15,1.17e-16
5745.584,3.58e-15,1.13e-16
5749.962,3.65e-15,1.13e-16
5754.34,3.86e-15,1.16e-16
5758.717,3.49e-15,1.12e-16
5763.095,3.95e-15,1.17e-16
5767.473,3.98e-15,1.19e-16
5771.85,3.57e-15,1.16e-16
5776.228,3.84e-15,1.18e-16
5780.606,3.56e-15,1.14e-16
5784.983,4.05e-15,1.20e-16
5789.361,3.67e-15,1.16e-16
5793.739,3.71e-15,1.17e-16
5798.116,3.42e-15,1.13e-16
5802.494,3.33e-15,1.10e-16
5806.872,3.45e-15,1.12e-16
5811.249,3.27e-15,1.11e-16
5815.627,3.39e-15,1.13e-16
5820.005,3.30e-15,1.10e-16
5824.382,3.78e-15,1.16e-16
5828.76,3.13e-15,1.10e-16
5833.138,3.42e-15,1.12e-16
5837.515,3.39e-15,1.13e-16
5841.893,3.77e-15,1.16e-16
5846.271,3.86e-15,1.18e-16
5850.649,3.48e-15,1.15e-16
5855.026,4.11e-15,1.19e-16
5859.404,3.80e-15,1.16e-16
5863.782,3.76e-15,1.17e-16
5868.159,3.48e-15,1.12e-16
5872.537,3.57e-15,1.14e-16
5876.915,3.42e-15,1.13e-16
5881.293,3.69e-15,1.16e-16
5885.67,3.71e-15,1.17e-16
5890.048,4.07e-15,1.20e-16
5894.426,3.97e-15,1.19e-16
5898.804,4.62e-15,1.25e-16
5903.182,6.00e-15,1.39e-16
5907.559,3.60e-15,1.16e-16
5911.937,3.20e-15,1.11e-16
5916.315,3.09e-15,1.10e-16
5920.693,3.29e-15,1.12e-16
5925.071,3.36e-15,1.14e-16
5929.449,3.41e-15,1.14e-16
5933.827,3.66e-15,1.17e-16
5938.204,5.50e-15,1.36e-16
5942.582,3.72e-15,1.17e-16
5946.96,3.43e-15,1.14e-16
5951.338,3.74e-15,1.17e-16
5955.716,3.74e-15,1.18e-16
5960.094,3.46e-15,1.13e-16
5964.472,3.55e-15,1.14e-16
5968.85,3.71e-15,1.16e-16
5973.228,3.82e-15,1.17e-16
5977.606,3.80e-15,1.17e-16
5981.985,3.55e-15,1.13e-16
5986.363,3.88e-15,1.18e-16
5990.741,3.53e-15,1.13e-16
5995.119,3.62e-15,1.14e-16
5999.497,3.51e-15,1.13e-16
6003.875,3.65e-15,1.14e-16
6008.254,3.47e-15,1.11e-16
6012.632,3.54e-15,1.11e-16
6017.01,3.44e-15,1.11e-16
6021.388,3.54e-15,1.12e-16
6025.767,3.50e-15,1.11e-16
6030.145,3.66e-15,1.13e-16
6034.523,3.67e-15,1.13e-16
6038.902,4.26e-15,1.19e-16
6043.28,3.57e-15,1.12e-16
6047.659,3.65e-15,1.13e-16
6052.037,3.43e-15,1.10e-16
6056.416,3.80e-15,1.13e-16
6060.794,3.70e-15,1.13e-16
6065.173,3.68e-15,1.13e-16
6069.551,3.94e-15,1.15e-16
6073.93,3.87e-15,1.15e-16
6078.309,4.05e-15,1.16e-16
6082.687,3.82e-15,1.14e-16
6087.066,4.14e-15,1.17e-16
6091.445,4.13e-15,1.17e-16
6095.824,4.33e-15,1.20e-16
6100.202,4.17e-15,1.18e-16
6104.581,4.18e-15,1.19e-16
6108.96,3.95e-15,1.17e-16
6113.339,4.37e-15,1.21e-16
6117.718,4.30e-15,1.21e-16
6122.097,4.14e-15,1.19e-16
6126.476,4.11e-15,1.18e-16
6130.855,3.75e-15,1.13e-16
6135.234,3.90e-15,1.13e-16
6139.613,3.99e-15,1.15e-16
6143.993,3.83e-15,1.13e-16
6148.372,3.88e-15,1.14e-16
6152.751,3.88e-15,1.14e-16
6157.13,3.74e-15,1.13e-16
6161.51,3.55e-15,1.11e-16
6165.889,3.46e-15,1.09e-16
6170.268,3.77e-15,1.11e-16
6174.648,3.17e-15,1.05e-16
6179.027,3.51e-15,1.08e-16
6183.407,3.64e-15,1.09e-16
6187.787,3.68e-15,1.10e-16
6192.166,3.34e-15,1.05e-16
6196.546,3.37e-15,1.06e-16
6200.926,3.32e-15,1.05e-16
6205.305,3.38e-15,1.06e-16
6209.685,3.69e-15,1.10e-16
6214.065,3.57e-15,1.08e-16
6218.445,3.45e-15,1.07e-16
6222.825,3.42e-15,1.07e-16
6227.205,3.61e-15,1.08e-16
6231.585,3.21e-15,1.04e-16
6235.965,3.67e-15,1.10e-16
6240.345,3.61e-15,1.09e-16
6244.725,3.35e-15,1.06e-16
6249.106,3.79e-15,1.12e-16
6253.486,3.37e-15,1.06e-16
6257.866,3.56e-15,1.10e-16
6262.247,3.27e-15,1.05e-16
6266.627,3.27e-15,1.05e-16
6271.008,3.67e-15,1.09e-16
6275.388,3.31e-15,1.05e-16
6279.769,3.21e-15,1.04e-16
6284.149,3.31e-15,1.05e-16
6288.53,3.55e-15,1.08e-16
6292.911,3.49e-15,1.08e-16
6297.292,3.82e-15,1.11e-16
6301.673,3.68e-15,1.10e-16
6306.054,4.10e-15,1.14e-16
6310.435,4.23e-15,1.15e-16
6314.816,5.05e-15,1.24e-16
6319.197,5.13e-15,1.24e-16
6323.578,5.54e-15,1.28e-16
6327.959,5.25e-15,1.25e-16
6332.341,4.94e-15,1.22e-16
6336.722,4.42e-15,1.17e-16
6341.103,4.10e-15,1.12e-16
6345.485,4.09e-15,1.12e-16
6349.866,3.86e-15,1.10e-16
6354.248,4.04e-15,1.12e-16
6358.63,3.92e-15,1.10e-16
6363.011,3.81e-15,1.09e-16
6367.393,3.83e-15,1.09e-16
6371.775,3.98e-15,1.11e-16
6376.157,4.62e-15,1.17e-16
6380.539,4.48e-15,1.16e-16
6384.921,4.22e-15,1.14e-16
6389.303,4.75e-15,1.19e-16
6393.685,4.10e-15,1.11e-16
6398.067,4.53e-15,1.16e-16
6402.45,3.84e-15,1.08e-16
6406.832,4.25e-15,1.13e-16
6411.215,3.71e-15,1.07e-16
6415.597,3.67e-15,1.06e-16
6419.98,3.75e-15,1.07e-16
6424.362,3.59e-15,1.06e-16
6428.745,3.73e-15,1.06e-16
6433.128,3.47e-15,1.04e-16
6437.511,3.60e-15,1.06e-16
6441.894,3.63e-15,1.05e-16
6446.277,3.80e-15,1.07e-16
6450.66,3.46e-15,1.04e-16
6455.043,4.05e-15,1.11e-16
6459.426,3.80e-15,1.08e-16
6463.81,3.55e-15,1.05e-16
6468.193,3.91e-15,1.10e-16
6472.576,3.70e-15,1.07e-16
6476.96,3.76e-15,1.08e-16
6481.344,3.66e-15,1.06e-16
6485.727,3.94e-15,1.10e-16
6490.111,3.66e-15,1.06e-16
6494.495,3.85e-15,1.08e-16
6498.879,4.05e-15,1.11e-16
6503.263,3.82e-15,1.08e-16
6507.647,3.79e-15,1.08e-16
6512.031,3.99e-15,1.10e-16
6516.415,3.39e-15,1.02e-16
6520.8,3.39e-15,1.02e-16
6525.184,3.60e-15,1.05e-16
6529.569,3.64e-15,1.05e-16
6533.953,3.82e-15,1.07e-16
6538.338,3.85e-15,1.06e-16
6542.722,4.56e-15,1.15e-16
6547.107,5.35e-15,1.24e-16
6551.492,6.51e-15,1.37e-16
6555.877,8.46e-15,1.56e-16
6560.262,1.42e-14,2.01e-16
6564.647,1.84e-14,2.28e-16
6569.033,2.25e-14,2.53e-16
6573.418,2.57e-14,2.69e-16
6577.803,2.81e-14,2.80e-16
6582.189,2.96e-14,2.86e-16
6586.575,3.20e-14,2.98e-16
6590.96,3.26e-14,3.00e-16
6595.346,3.50e-14,3.11e-16
6599.732,3.94e-14,3.30e-16
6604.118,3.98e-14,3.32e-16
6608.504,3.96e-14,3.32e-16
6612.89,3.22e-14,2.99e-16
6617.276,2.34e-14,2.56e-16
6621.663,1.76e-14,2.22e-16
6626.049,1.21e-14,1.86e-16
6630.435,7.29e-15,1.46e-16
6634.822,5.92e-15,1.32e-16
6639.209,4.77e-15,1.19e-16
6643.596,4.55e-15,1.16e-16
6647.982,3.93e-15,1.09e-16
6652.369,3.95e-15,1.09e-16
6656.756,3.93e-15,1.08e-16
6661.144,3.68e-15,1.05e-16
6665.531,3.88e-15,1.07e-16
6669.918,3.52e-15,1.03e-16
6674.306,3.87e-15,1.08e-16
6678.693,3.81e-15,1.07e-16
6683.081,3.74e-15,1.07e-16
6687.469,3.82e-15,1.07e-16
6691.857,3.67e-15,1.05e-16
6696.244,4.08e-15,1.09e-16
6700.633,3.75e-15,1.05e-16
6705.021,3.78e-15,1.05e-16
6709.409,3.98e-15,1.09e-16
6713.797,4.11e-15,1.10e-16
6718.186,6.44e-15,1.37e-16
6722.574,4.36e-15,1.14e-16
6726.963,5.17e-15,1.23e-16
6731.352,5.67e-15,1.29e-16
6735.741,6.93e-15,1.42e-16
6740.13,7.20e-15,1.44e-16
6744.519,8.18e-15,1.53e-16
6748.908,8.42e-15,1.55e-16
6753.297,8.28e-15,1.54e-16
6757.687,7.33e-15,1.46e-16
6762.076,6.54e-15,1.38e-16
6766.466,4.95e-15,1.21e-16
6770.856,4.74e-15,1.20e-16
6775.245,4.26e-15,1.15e-16
6779.635,4.13e-15,1.13e-16
6784.026,3.87e-15,1.10e-16
6788.416,3.57e-15,1.06e-16
6792.806,3.75e-15,1.08e-16
6797.196,3.61e-15,1.06e-16
6801.587,3.89e-15,1.10e-16
6805.978,3.75e-15,1.07e-16
6810.368,3.54e-15,1.05e-16
6814.759,3.51e-15,1.05e-16
6819.15,3.75e-15,1.09e-16
6823.541,3.85e-15,1.09e-16
6827.932,4.07e-15,1.13e-16
6832.324,3.79e-15,1.09e-16
6836.715,3.60e-15,1.07e-16
6841.107,3.52e-15,1.05e-16
6845.498,3.63e-15,1.06e-16
6849.89,3.48e-15,1.03e-16
6854.282,3.49e-15,1.03e-16
6858.674,3.82e-15,1.07e-16
6863.066,3.37e-15,1.01e-16
6867.459,2.95e-15,9.52e-17
6871.851,2.66e-15,9.11e-17
6876.243,2.79e-15,9.34e-17
6880.636,3.09e-15,9.91e-17
6885.029,3.29e-15,1.04e-16
6889.422,3.24e-15,1.04e-16
6893.815,3.29e-15,1.03e-16
6898.208,3.37e-15,1.05e-16
6902.601,3.06e-15,9.77e-17
6906.994,3.22e-15,9.84e-17
6911.388,3.16e-15,9.80e-17
6915.781,3.54e-15,1.05e-16
6920.175,3.59e-15,1.07e-16
6924.569,3.77e-15,1.10e-16
6928.963,3.56e-15,1.08e-16
6933.357,3.81e-15,1.12e-16
6937.751,3.73e-15,1.12e-16
6942.146,3.32e-15,1.06e-16
6946.54,3.44e-15,1.08e-16
6950.935,3.40e-15,1.07e-16
6955.33,3.24e-15,1.04e-16
6959.725,3.40e-15,1.06e-16
6964.12,3.50e-15,1.07e-16
6968.515,3.49e-15,1.08e-16
6972.91,3.45e-15,1.08e-16
6977.305,3.42e-15,1.07e-16
6981.701,3.59e-15,1.10e-16
6986.097,3.37e-15,1.07e-16
6990.492,3.49e-15,1.09e-16
6994.888,3.65e-15,1.12e-16
6999.285,3.59e-15,1.13e-16
7003.681,3.61e-15,1.13e-16
7008.077,3.50e-15,1.10e-16
7012.474,3.70e-15,1.15e-16
7016.87,3.82e-15,1.14e-16
7021.267,4.35e-15,1.21e-16
7025.664,3.91e-15,1.14e-16
7030.061,3.85e-15,1.13e-16
7034.458,3.86e-15,1.13e-16
7038.855,3.44e-15,1.07e-16
7043.253,3.57e-15,1.09e-16
7047.65,3.77e-15,1.13e-16
7052.048,3.57e-15,1.12e-16
7056.446,3.79e-15,1.15e-16
7060.844,3.57e-15,1.12e-16
7065.242,3.78e-15,1.14e-16
7069.641,3.99e-15,1.17e-16
7074.039,3.87e-15,1.14e-16
7078.438,3.95e-15,1.15e-16
7082.836,4.01e-15,1.15e-16
7087.235,3.87e-15,1.12e-16
7091.634,3.38e-15,1.06e-16
7096.033,3.58e-15,1.10e-16
7100.433,3.38e-15,1.07e-16
7104.832,3.68e-15,1.12e-16
7109.232,3.75e-15,1.16e-16
7113.632,3.68e-15,1.14e-16
7118.031,3.80e-15,1.17e-16
7122.431,3.52e-15,1.14e-16
7126.832,3.73e-15,1.16e-16
7131.232,3.56e-15,1.14e-16
7135.633,4.28e-15,1.22e-16
7140.033,4.18e-15,1.21e-16
7144.434,4.20e-15,1.20e-16
7148.835,4.51e-15,1.26e-16
7153.236,5.31e-15,1.38e-16
7157.637,5.05e-15,1.38e-16
7162.039,5.21e-15,1.43e-16
7166.44,4.92e-15,1.42e-16
7170.842,4.41e-15,1.36e-16
7175.244,3.71e-15,1.26e-16
7179.646,3.75e-15,1.26e-16
7184.048,3.69e-15,1.28e-16
7188.45,3.54e-15,1.26e-16
7192.853,3.00e-15,1.16e-16
7197.255,2.69e-15,1.10e-16
7201.658,2.65e-15,1.08e-16
7206.061,3.13e-15,1.12e-16
7210.464,3.18e-15,1.11e-16
7214.868,2.83e-15,1.04e-16
7219.271,2.74e-15,1.02e-16
7223.675,2.88e-15,1.08e-16
