wave,inten,std
2952.441,-0.005,0.024
2956.921,0.037,0.027
2961.401,-0.050,0.022
2965.881,0.030,0.025
2970.360,0.079,0.029
2974.839,-0.011,0.025
2979.317,0.078,0.030
2983.796,-0.033,0.022
2988.274,-0.038,0.023
2992.751,0.066,0.027
2997.229,0.039,0.027
3001.706,-0.112,0.018
3006.182,-0.022,0.025
3010.659,0.103,0.032
3015.135,0.021,0.026
3019.610,-0.070,0.022
3024.086,-0.056,0.020
3028.561,0.104,0.031
3033.036,-0.138,0.015
3037.510,-0.067,0.020
3041.985,-0.017,0.024
3046.458,0.067,0.028
3050.932,-0.037,0.022
3055.405,-0.135,0.011
3059.878,0.129,0.031
3064.351,0.057,0.027
3068.823,-0.053,0.020
3073.295,-0.000,0.025
3077.767,0.102,0.031
3082.239,0.026,0.026
3086.710,0.060,0.028
3091.181,-0.031,0.023
3095.651,-0.035,0.022
3100.121,0.059,0.028
3104.591,0.023,0.027
3109.061,-0.021,0.022
3113.530,0.055,0.028
3117.999,0.042,0.026
3122.468,0.024,0.028
3126.937,0.119,0.031
3131.405,0.013,0.025
3135.873,-0.025,0.024
3140.340,-0.013,0.024
3144.807,0.027,0.027
3149.274,0.007,0.026
3153.741,-0.018,0.025
3158.207,-0.132,0.017
3162.673,-0.151,0.014
3167.139,0.023,0.025
3171.605,-0.066,0.018
3176.070,-0.080,0.020
3180.535,-0.050,0.021
3184.999,0.063,0.030
3189.464,0.049,0.028
3193.928,-0.065,0.019
3198.391,-0.021,0.025
3202.855,0.216,0.035
3207.318,-0.025,0.023
3211.781,-0.057,0.018
3216.243,0.014,0.027
3220.705,-0.111,0.014
3225.167,0.020,0.026
3229.629,0.120,0.031
3234.091,-0.252,nan
3238.552,-0.034,0.022
3243.012,-0.047,0.022
3247.473,0.082,0.029
3251.933,0.086,0.031
3256.393,0.001,0.024
3260.853,0.118,0.032
3265.312,-0.066,0.023
3269.771,-0.004,0.028
3274.230,0.078,0.030
3278.689,0.007,0.023
3283.147,0.080,0.028
3287.605,0.051,0.027
3292.063,0.073,0.030
3296.520,0.032,0.027
3300.977,-0.048,0.019
3305.434,-0.013,0.027
3309.891,-0.086,0.018
3314.347,-0.021,0.024
3318.803,-0.040,0.023
3323.259,0.041,0.028
3327.714,0.094,0.032
3332.170,0.061,0.029
3336.624,-0.020,0.022
3341.079,-0.033,0.023
3345.533,0.186,0.033
3349.988,0.061,0.028
3354.441,0.019,0.028
3358.895,0.054,0.026
3363.348,0.026,0.025
3367.801,0.009,0.024
3372.254,0.091,0.030
3376.706,0.039,0.028
3381.159,0.006,0.023
3385.610,-0.065,0.021
3390.062,0.009,0.026
3394.514,-0.086,0.017
3398.965,-0.058,0.022
3403.415,-0.015,0.023
3407.866,0.127,0.032
3412.316,0.001,0.024
3416.766,-0.061,0.019
3421.216,0.065,0.030
3425.666,-0.061,0.020
3430.115,-0.022,0.024
3434.564,-0.001,0.021
3439.013,-0.032,0.020
3443.461,0.015,0.026
3447.909,0.068,0.028
3452.357,0.036,0.024
3456.805,-0.051,0.022
3461.252,0.051,0.027
3465.699,-0.017,0.025
3470.146,-0.054,0.020
3474.593,0.018,0.026
3479.039,0.087,0.029
3483.485,0.038,0.026
3487.931,-0.021,0.020
3492.376,0.004,0.024
3496.822,0.038,0.025
3501.267,0.036,0.027
3505.712,0.047,0.025
3510.156,0.088,0.030
3514.600,-0.054,0.020
3519.044,-0.045,0.023
3523.488,-0.090,0.018
3527.932,-0.046,0.025
3532.375,-0.097,0.017
3536.818,-0.001,0.023
3541.261,-0.024,0.023
3545.703,0.043,0.025
3550.145,-0.122,0.016
3554.587,0.025,0.027
3559.029,-0.044,0.021
3563.471,0.073,0.029
3567.912,-0.134,0.011
3572.353,0.041,0.028
3576.794,-0.056,0.023
3581.234,0.188,0.035
3585.674,-0.038,0.021
3590.114,-0.033,0.022
3594.554,0.074,0.027
3598.993,0.072,0.028
3603.433,0.010,0.026
3607.872,0.068,0.028
3612.310,-0.092,0.018
3616.749,0.040,0.029
3621.187,0.113,0.029
3625.625,-0.002,0.025
3630.063,0.142,0.033
3634.501,0.070,0.029
3638.938,-0.020,0.022
3643.375,0.003,0.026
3647.812,0.010,0.025
3652.248,0.137,0.031
3656.685,0.084,0.030
3661.121,-0.083,0.018
3665.557,-0.069,0.021
3669.992,0.013,0.027
3674.428,0.108,0.031
3678.863,0.164,0.035
3683.298,0.028,0.026
3687.732,0.077,0.029
3692.167,0.043,0.027
3696.601,0.009,0.025
3701.035,0.029,0.027
3705.468,-0.030,0.022
3709.902,0.020,0.027
3714.335,0.041,0.029
3718.768,0.111,0.032
3723.201,-0.062,0.022
3727.633,0.069,0.030
3732.066,0.084,0.028
3736.498,-0.099,0.017
3740.930,0.035,0.028
3745.361,-0.001,0.027
3749.793,-0.069,0.018
3754.224,0.008,0.024
3758.655,0.045,0.028
3763.085,0.067,0.028
3767.516,0.018,0.026
3771.946,0.129,0.030
3776.376,0.088,0.030
3780.806,0.074,0.030
3785.236,0.042,0.026
3789.665,-0.126,0.017
3794.094,-0.008,0.024
3798.523,0.075,0.031
3802.951,0.170,0.034
3807.380,0.175,0.036
3811.808,0.179,0.033
3816.236,0.061,0.028
3820.664,0.054,0.028
3825.091,0.109,0.032
3829.519,0.126,0.032
3833.946,-0.016,0.023
3838.373,0.061,0.029
3842.799,0.246,0.038
3847.226,0.125,0.033
3851.652,0.167,0.033
3856.078,0.260,0.039
3860.504,0.169,0.035
3864.929,0.265,0.038
3869.355,0.231,0.038
3873.780,0.249,0.039
3878.205,0.340,0.043
3882.629,0.187,0.037
3887.054,0.118,0.033
3891.478,0.141,0.035
3895.902,0.113,0.032
3900.326,0.013,0.029
3904.750,0.281,0.039
3909.173,0.167,0.035
3913.596,0.112,0.034
3918.019,0.138,0.034
3922.442,0.202,0.037
3926.865,0.151,0.034
3931.287,0.142,0.034
3935.709,0.222,0.037
3940.131,0.230,0.037
3944.553,0.170,0.035
3948.974,0.237,0.039
3953.396,0.236,0.036
3957.817,0.385,0.044
3962.238,0.316,0.041
3966.658,0.369,0.045
3971.079,0.475,0.047
3975.499,0.270,0.041
3979.919,0.387,0.044
3984.339,0.216,0.038
3988.759,0.394,0.046
3993.178,0.272,0.040
3997.598,0.199,0.037
4002.017,0.330,0.042
4006.435,0.306,0.041
4010.854,0.527,0.051
4015.273,0.414,0.047
4019.691,0.519,0.051
4024.109,0.344,0.045
4028.527,0.541,0.052
4032.944,0.480,0.052
4037.362,0.395,0.049
4041.779,0.516,0.053
4046.196,0.451,0.047
4050.613,0.438,0.048
4055.030,0.657,0.055
4059.446,0.577,0.052
4063.863,0.629,0.056
4068.279,0.585,0.053
4072.695,0.706,0.056
4077.110,0.697,0.056
4081.526,0.651,0.055
4085.941,0.548,0.051
4090.356,0.891,0.062
4094.771,0.566,0.052
4099.186,0.593,0.052
4103.600,0.734,0.057
4108.015,0.552,0.051
4112.429,0.583,0.052
4116.843,0.502,0.049
4121.257,0.748,0.057
4125.670,0.668,0.057
4130.084,0.654,0.056
4134.497,0.713,0.058
4138.910,0.672,0.057
4143.323,0.581,0.055
4147.735,0.777,0.061
4152.148,0.615,0.054
4156.560,0.600,0.054
4160.972,0.634,0.057
4165.384,0.579,0.055
4169.796,0.715,0.058
4174.208,0.766,0.059
4178.619,0.575,0.055
4183.030,0.683,0.058
4187.441,0.584,0.057
4191.852,0.597,0.057
4196.263,0.806,0.063
4200.673,0.781,0.062
4205.083,0.917,0.066
4209.494,0.744,0.062
4213.903,0.553,0.056
4218.313,0.648,0.060
4222.723,0.931,0.067
4227.132,1.003,0.069
4231.541,0.873,0.067
4235.950,0.824,0.066
4240.359,0.847,0.067
4244.768,0.892,0.068
4249.177,0.898,0.069
4253.585,1.011,0.071
4257.993,0.776,0.066
4262.401,0.830,0.068
4266.809,0.746,0.067
4271.217,0.690,0.066
4275.624,1.007,0.074
4280.031,0.611,0.064
4284.438,0.934,0.074
4288.845,1.034,0.075
4293.252,0.698,0.068
4297.659,1.014,0.076
4302.065,0.843,0.072
4306.472,0.894,0.076
4310.878,0.937,0.077
4315.284,0.840,0.076
4319.690,0.924,0.077
4324.095,1.140,0.083
4328.501,1.135,0.084
4332.906,1.547,0.092
4337.311,1.350,0.090
4341.716,1.591,0.097
4346.121,1.488,0.101
4350.525,1.735,0.110
4354.930,1.163,0.102
4359.334,1.347,0.099
4363.738,1.548,0.101
4368.142,1.369,0.096
4372.546,1.380,0.098
4376.950,1.533,0.101
4381.353,1.618,0.103
4385.757,1.382,0.100
4390.160,1.014,0.096
4394.563,1.446,0.104
4398.966,1.446,0.104
4403.369,1.387,0.104
4407.771,1.298,0.104
4412.174,1.274,0.106
4416.576,1.175,0.104
4420.978,1.276,0.106
4425.380,1.311,0.109
4429.782,1.419,0.112
4434.183,1.492,0.113
4438.585,1.316,0.113
4442.986,1.188,0.112
4447.387,1.460,0.115
4451.788,1.305,0.115
4456.189,1.396,0.117
4460.590,1.253,0.117
4464.990,1.585,0.121
4469.391,1.174,0.116
4473.791,1.021,0.116
4478.191,1.602,0.122
4482.591,1.785,0.126
4486.991,1.812,0.128
4491.391,1.607,0.124
4495.790,1.922,0.128
4500.190,1.869,0.127
4504.589,1.978,0.130
4508.988,1.555,0.125
4513.387,1.774,0.126
4517.786,1.594,0.124
4522.184,1.821,0.127
4526.583,1.553,0.123
4530.981,1.703,0.124
4535.379,1.890,0.124
4539.777,1.659,0.121
4544.175,1.654,0.120
4548.573,1.753,0.121
4552.971,1.554,0.118
4557.368,1.491,0.116
4561.766,1.906,0.121
4566.163,1.919,0.120
4570.560,2.170,0.122
4574.957,1.851,0.117
4579.354,2.201,0.122
4583.751,2.109,0.119
4588.147,1.898,0.116
4592.544,2.127,0.118
4596.940,1.918,0.114
4601.336,2.206,0.117
4605.732,2.030,0.115
4610.128,2.032,0.114
4614.524,2.150,0.116
4618.919,2.246,0.116
4623.315,2.398,0.118
4627.710,2.045,0.112
4632.105,2.405,0.118
4636.500,2.177,0.113
4640.895,2.192,0.113
4645.290,1.998,0.110
4649.685,2.050,0.111
4654.079,1.905,0.108
4658.474,2.265,0.114
4662.868,2.409,0.115
4667.262,2.437,0.114
4671.656,2.043,0.109
4676.050,2.192,0.110
4680.444,2.116,0.110
4684.838,2.369,0.112
4689.231,3.130,0.122
4693.625,2.231,0.109
4698.018,2.471,0.112
4702.411,2.226,0.108
4706.804,2.155,0.107
4711.197,2.035,0.104
4715.590,2.468,0.110
4719.983,1.981,0.104
4724.375,2.137,0.105
4728.768,1.786,0.100
4733.160,2.190,0.107
4737.552,1.896,0.101
4741.944,2.241,0.106
4746.336,2.226,0.105
4750.728,2.101,0.103
4755.120,2.121,0.104
4759.511,2.034,0.101
4763.903,2.044,0.100
4768.294,1.969,0.099
4772.685,2.315,0.105
4777.077,1.849,0.097
4781.468,1.826,0.097
4785.858,1.915,0.098
4790.249,2.141,0.102
4794.640,2.048,0.100
4799.031,2.174,0.103
4803.421,2.027,0.099
4807.811,2.125,0.102
4812.202,2.150,0.101
4816.592,2.294,0.104
4820.982,2.258,0.105
4825.372,2.568,0.108
4829.761,2.282,0.105
4834.151,2.354,0.106
4838.541,2.448,0.106
4842.930,2.241,0.106
4847.319,2.330,0.105
4851.709,2.201,0.105
4856.098,2.429,0.108
4860.487,2.478,0.109
4864.876,2.686,0.111
4869.265,3.332,0.120
4873.653,3.637,0.126
4878.042,3.961,0.130
4882.431,3.868,0.129
4886.819,6.605,0.160
4891.207,2.735,0.113
4895.595,2.744,0.113
4899.984,2.785,0.113
4904.372,2.684,0.112
4908.759,2.399,0.108
4913.147,2.415,0.108
4917.535,2.526,0.110
4921.923,2.889,0.116
4926.310,2.803,0.114
4930.698,2.510,0.110
4935.085,2.711,0.114
4939.472,2.408,0.109
4943.859,3.096,0.118
4948.246,2.931,0.117
4952.633,3.111,0.119
4957.020,4.411,0.137
4961.407,5.282,0.147
4965.793,7.414,0.170
4970.180,9.958,0.194
4974.566,10.124,0.196
4978.953,12.915,0.219
4983.339,8.927,0.187
4987.725,6.674,0.165
4992.111,5.320,0.150
4996.497,5.552,0.153
5000.883,6.046,0.157
5005.269,8.256,0.179
5009.655,15.788,0.239
5014.040,23.073,0.286
5018.426,31.725,0.333
5022.811,35.611,0.352
5027.197,31.591,0.332
5031.582,27.932,0.313
5035.967,20.355,0.269
5040.352,9.825,0.194
5044.737,5.649,0.155
5049.122,4.410,0.140
5053.507,3.170,0.125
5057.892,2.726,0.120
5062.277,2.951,0.123
5066.661,2.503,0.117
5071.046,2.944,0.124
5075.430,3.054,0.126
5079.814,2.909,0.123
5084.199,2.818,0.124
5088.583,3.046,0.127
5092.967,2.249,0.116
5097.351,2.388,0.117
5101.735,2.175,0.114
5106.119,2.068,0.112
5110.503,2.425,0.117
5114.886,2.297,0.115
5119.270,2.361,0.116
5123.654,2.340,0.117
5128.037,2.506,0.119
5132.421,2.369,0.117
5136.804,2.432,0.117
5141.187,2.515,0.120
5145.570,2.433,0.120
5149.954,2.163,0.116
5154.337,2.366,0.119
5158.720,2.528,0.120
5163.102,2.168,0.114
5167.485,2.323,0.118
5171.868,2.413,0.119
5176.251,2.328,0.118
5180.633,2.963,0.126
5185.016,2.137,0.116
5189.398,1.950,0.113
5193.781,2.144,0.117
5198.163,2.417,0.119
5202.545,2.577,0.121
5206.928,2.479,0.121
5211.310,2.560,0.122
5215.692,3.058,0.128
5220.074,2.606,0.123
5224.456,2.828,0.125
5228.838,2.806,0.125
5233.220,2.786,0.126
5237.601,2.951,0.128
5241.983,2.965,0.128
5246.365,2.496,0.122
5250.746,2.721,0.124
5255.128,3.135,0.131
5259.509,2.539,0.123
5263.891,3.068,0.130
5268.272,2.540,0.122
5272.653,2.664,0.124
5277.034,2.697,0.125
5281.416,2.612,0.124
5285.797,2.353,0.120
5290.178,2.824,0.125
5294.559,2.687,0.126
5298.940,3.019,0.129
5303.320,2.876,0.129
5307.701,2.784,0.127
5312.082,3.141,0.130
5316.463,3.082,0.130
5320.843,2.823,0.128
5325.224,3.163,0.132
5329.604,3.111,0.132
5333.985,3.251,0.133
5338.365,2.886,0.129
5342.746,2.795,0.128
5347.126,3.161,0.134
5351.506,2.662,0.129
5355.886,2.972,0.134
5360.267,2.725,0.130
5364.647,3.125,0.133
5369.027,3.351,0.136
5373.407,3.095,0.133
5377.787,3.786,0.141
5382.167,3.337,0.136
5386.547,3.000,0.131
5390.926,2.825,0.130
5395.306,2.953,0.131
5399.686,2.992,0.132
5404.066,2.918,0.131
5408.445,3.167,0.134
5412.825,3.216,0.137
5417.205,3.031,0.134
5421.584,3.095,0.135
5425.964,3.363,0.138
5430.343,2.565,0.128
5434.722,2.862,0.132
5439.102,3.410,0.138
5443.481,3.408,0.140
5447.860,3.310,0.138
5452.240,3.208,0.139
5456.619,3.669,0.148
5460.998,3.259,0.150
5465.377,3.235,0.148
5469.756,2.736,0.136
5474.135,2.978,0.134
5478.514,3.200,0.136
5482.893,3.449,0.139
5487.272,3.201,0.136
5491.651,3.130,0.134
5496.030,3.086,0.133
5500.409,3.298,0.136
5504.788,3.315,0.136
5509.166,3.276,0.135
5513.545,3.653,0.139
5517.924,3.443,0.138
5522.302,3.646,0.140
5526.681,3.329,0.135
5531.060,3.451,0.136
5535.438,3.480,0.136
5539.817,3.311,0.135
5544.195,3.570,0.137
5548.574,3.482,0.136
5552.952,3.436,0.136
5557.331,3.475,0.136
5561.709,3.705,0.139
5566.087,3.520,0.137
5570.466,3.656,0.139
5574.844,4.273,0.149
5579.222,3.418,0.141
5583.601,3.548,0.141
5587.979,3.771,0.143
5592.357,3.207,0.134
5596.735,3.373,0.136
5601.114,3.813,0.141
5605.492,3.418,0.135
5609.870,3.226,0.134
5614.248,2.957,0.131
5618.626,3.097,0.132
5623.004,3.349,0.134
5627.382,3.350,0.135
5631.760,3.150,0.133
5636.138,3.023,0.130
5640.516,2.803,0.128
5644.894,2.679,0.127
5649.272,2.770,0.128
5653.650,2.617,0.127
5658.028,2.996,0.129
5662.406,3.076,0.132
5666.784,2.714,0.128
5671.162,2.906,0.131
5675.540,2.929,0.132
5679.918,2.888,0.133
5684.295,3.086,0.137
5688.673,2.841,0.138
5693.051,3.199,0.141
5697.429,2.854,0.135
5701.807,2.947,0.133
5706.185,2.706,0.128
5710.562,3.049,0.132
5714.940,2.835,0.130
5719.318,3.241,0.134
5723.696,3.246,0.133
5728.073,2.966,0.129
5732.451,2.867,0.127
5736.829,3.357,0.134
5741.206,3.094,0.131
5745.584,3.518,0.135
5749.962,3.154,0.131
5754.340,3.326,0.134
5758.717,3.086,0.130
5763.095,3.267,0.133
5767.473,3.316,0.136
5771.850,3.404,0.139
5776.228,3.539,0.139
5780.606,3.114,0.133
5784.983,3.395,0.136
5789.361,3.318,0.136
5793.739,3.069,0.135
5798.116,3.053,0.132
5802.494,3.121,0.131
5806.872,2.904,0.129
5811.249,2.667,0.127
5815.627,3.045,0.132
5820.005,3.429,0.136
5824.382,3.159,0.134
5828.760,2.877,0.131
5833.138,3.528,0.138
5837.515,3.223,0.135
5841.893,3.044,0.132
5846.271,3.133,0.134
5850.649,3.393,0.138
5855.026,3.620,0.139
5859.404,3.358,0.136
5863.782,3.526,0.140
5868.159,3.184,0.135
5872.537,3.323,0.137
5876.915,3.059,0.133
5881.293,3.065,0.133
5885.670,3.559,0.138
5890.048,3.011,0.131
5894.426,3.698,0.139
5898.804,3.731,0.139
5903.182,3.345,0.136
5907.559,2.928,0.132
5911.937,3.087,0.133
5916.315,3.166,0.134
5920.693,2.746,0.129
5925.071,2.839,0.131
5929.449,3.139,0.134
5933.827,3.090,0.134
5938.204,3.192,0.135
5942.582,2.981,0.131
5946.960,2.890,0.130
5951.338,2.958,0.130
5955.716,2.907,0.130
5960.094,3.091,0.131
5964.472,3.112,0.131
5968.850,3.233,0.133
5973.228,3.193,0.131
5977.606,3.158,0.132
5981.985,4.150,0.143
5986.363,3.521,0.136
5990.741,3.050,0.130
5995.119,3.217,0.132
5999.497,3.366,0.134
6003.875,3.366,0.134
6008.254,3.467,0.133
6012.632,3.333,0.131
6017.010,3.045,0.128
6021.388,3.258,0.131
6025.767,3.341,0.131
6030.145,3.595,0.135
6034.523,3.548,0.134
6038.902,2.926,0.125
6043.280,3.218,0.129
6047.659,3.212,0.129
6052.037,2.981,0.126
6056.416,3.052,0.126
6060.794,3.380,0.131
6065.173,3.057,0.128
6069.551,3.434,0.130
6073.930,3.031,0.126
6078.309,3.136,0.127
6082.687,3.276,0.130
6087.066,3.263,0.129
6091.445,3.729,0.136
6095.824,3.833,0.137
6100.202,4.019,0.140
6104.581,3.522,0.134
6108.960,3.844,0.139
6113.339,3.412,0.135
6117.718,3.551,0.137
6122.097,3.953,0.141
6126.476,3.528,0.135
6130.855,3.534,0.133
6135.234,3.257,0.128
6139.613,3.388,0.130
6143.993,3.406,0.130
6148.372,3.060,0.126
6152.751,3.229,0.129
6157.130,3.339,0.132
6161.510,3.193,0.129
6165.889,2.658,0.121
6170.268,3.494,0.130
6174.648,3.150,0.126
6179.027,3.640,0.132
6183.407,3.166,0.125
6187.787,3.500,0.130
6192.166,3.471,0.129
6196.546,3.310,0.127
6200.926,2.984,0.122
6205.305,3.330,0.127
6209.685,3.174,0.125
6214.065,3.274,0.125
6218.445,3.462,0.129
6222.825,3.493,0.129
6227.205,3.147,0.124
6231.585,3.170,0.124
6235.965,3.657,0.130
6240.345,3.377,0.127
6244.725,3.333,0.126
6249.106,2.824,0.119
6253.486,3.067,0.123
6257.866,3.056,0.123
6262.247,2.667,0.117
6266.627,2.781,0.118
6271.008,3.437,0.125
6275.388,2.946,0.118
6279.769,2.698,0.116
6284.149,2.939,0.119
6288.530,3.138,0.122
6292.911,3.261,0.125
6297.292,3.185,0.123
6301.673,3.376,0.126
6306.054,3.507,0.127
6310.435,3.548,0.128
6314.816,3.977,0.134
6319.197,4.483,0.138
6323.578,4.556,0.139
6327.959,4.550,0.139
6332.341,4.044,0.132
6336.722,3.607,0.128
6341.103,3.764,0.128
6345.485,3.319,0.122
6349.866,3.268,0.122
6354.248,3.574,0.125
6358.630,3.302,0.121
6363.011,3.326,0.122
6367.393,3.257,0.120
6371.775,3.058,0.117
6376.157,3.668,0.125
6380.539,3.788,0.127
6384.921,3.839,0.128
6389.303,3.847,0.127
6393.685,3.384,0.121
6398.067,4.024,0.129
6402.450,3.622,0.123
6406.832,3.594,0.124
6411.215,3.490,0.121
6415.597,3.450,0.121
6419.980,3.561,0.121
6424.362,3.374,0.119
6428.745,3.425,0.119
6433.128,3.359,0.119
6437.511,3.425,0.120
6441.894,3.366,0.118
6446.277,3.020,0.113
6450.660,3.315,0.118
6455.043,3.459,0.119
6459.426,3.340,0.118
6463.810,3.493,0.120
6468.193,3.288,0.117
6472.576,3.142,0.114
6476.960,3.207,0.115
6481.344,3.281,0.115
6485.727,3.379,0.118
6490.111,3.342,0.117
6494.495,6.018,0.150
6498.879,3.404,0.118
6503.263,3.365,0.118
6507.647,3.494,0.120
6512.031,3.413,0.118
6516.415,3.532,0.119
6520.800,3.418,0.116
6525.184,3.382,0.116
