wave,flux,std
4715.59,-2.64e-16,1.00e-16
4719.983,-2.89e-16,1.02e-16
4724.375,-7.38e-17,1.04e-16
4728.768,2.42e-17,1.06e-16
4733.16,-2.56e-16,1.00e-16
4737.552,1.14e-16,1.06e-16
4741.944,-1.58e-17,1.02e-16
4746.336,-6.68e-17,9.88e-17
4750.728,-5.58e-17,9.82e-17
4755.12,4.20e-18,1.00e-16
4759.511,-1.84e-16,9.35e-17
4763.903,3.34e-16,1.03e-16
4768.294,5.42e-17,9.69e-17
4772.685,-5.88e-17,9.59e-17
4777.077,1.04e-16,9.70e-17
4781.468,-7.78e-17,9.51e-17
4785.858,8.42e-17,9.63e-17
4790.249,8.42e-17,9.47e-17
4794.64,9.42e-17,9.39e-17
4799.031,-2.47e-16,8.81e-17
4803.421,-2.34e-16,8.67e-17
4807.811,-1.07e-16,9.14e-17
4812.202,1.34e-16,9.49e-17
4816.592,2.14e-16,9.82e-17
4820.982,-2.14e-16,8.85e-17
4825.372,1.84e-16,9.24e-17
4829.761,8.42e-17,9.24e-17
4834.151,2.54e-16,9.76e-17
4838.541,3.04e-16,9.85e-17
4842.93,-2.58e-17,9.85e-17
4847.319,8.42e-17,9.73e-17
4851.709,1.94e-16,1.04e-16
4856.098,1.42e-17,9.95e-17
4860.487,3.54e-16,1.05e-16
4864.876,3.04e-16,1.02e-16
4869.265,3.42e-17,9.50e-17
4873.653,4.20e-18,9.45e-17
4878.042,1.74e-16,9.72e-17
4882.431,1.34e-16,9.49e-17
4886.819,-1.32e-16,8.84e-17
4891.207,-2.68e-16,8.44e-17
4895.595,-1.95e-16,8.61e-17
4899.984,4.20e-18,9.13e-17
4904.372,1.42e-17,9.33e-17
4908.759,2.42e-17,9.39e-17
4913.147,3.42e-17,9.41e-17
4917.535,-5.80e-18,9.08e-17
4921.923,-5.80e-18,9.03e-17
4926.31,-4.58e-17,8.97e-17
4930.698,4.42e-17,9.13e-17
4935.085,2.54e-16,9.78e-17
4939.472,1.42e-17,9.28e-17
4943.859,2.14e-16,9.58e-17
4948.246,3.42e-17,9.27e-17
4952.633,7.42e-17,9.28e-17
4957.02,-3.58e-17,9.09e-17
4961.407,1.44e-16,9.45e-17
4965.793,5.42e-17,9.30e-17
4970.18,5.44e-16,1.02e-16
4974.566,3.94e-16,1.02e-16
4978.953,1.84e-16,9.83e-17
4983.339,2.14e-16,1.00e-16
4987.725,3.42e-17,9.55e-17
4992.111,1.54e-16,9.72e-17
4996.497,2.44e-16,9.79e-17
5000.883,1.74e-16,9.55e-17
5005.269,6.42e-17,9.31e-17
5009.655,7.04e-16,1.04e-16
5014.04,6.04e-16,1.03e-16
5018.426,7.54e-16,1.05e-16
5022.811,1.35e-15,1.15e-16
5027.197,1.22e-15,1.12e-16
5031.582,1.05e-15,1.09e-16
5035.967,6.04e-16,1.01e-16
5040.352,1.24e-16,9.32e-17
5044.737,1.94e-16,9.49e-17
5049.122,4.42e-17,9.16e-17
5053.507,2.04e-16,9.42e-17
5057.892,-1.35e-16,8.99e-17
5062.277,5.42e-17,9.25e-17
5066.661,1.74e-16,9.51e-17
5071.046,2.42e-17,9.29e-17
5075.43,-3.58e-17,9.26e-17
