wave,inten,std
3501.267,-0.028,0.022
3505.712,0.069,0.027
3510.156,-0.095,0.018
3514.600,0.074,0.029
3519.044,0.025,0.027
3523.488,-0.026,0.023
3527.932,0.004,0.028
3532.375,-0.119,0.015
3536.818,0.016,0.024
3541.261,-0.342,nan
3545.703,0.018,0.023
3550.145,-0.067,0.021
3554.587,-0.029,0.023
3559.029,0.051,0.027
3563.471,0.073,0.029
3567.912,-0.020,0.023
3572.353,-0.072,0.020
3576.794,0.021,0.028
3581.234,-0.002,0.025
3585.674,0.139,0.032
3590.114,-0.037,0.021
3594.554,0.182,0.033
3598.993,-0.010,0.022
3603.433,-0.035,0.023
3607.872,-0.021,0.023
3612.310,-0.165,0.009
3616.749,-0.097,0.020
3621.187,0.015,0.023
3625.625,0.009,0.026
3630.063,0.005,0.026
3634.501,0.016,0.026
3638.938,0.113,0.030
3643.375,-0.028,0.024
3647.812,-0.074,0.018
3652.248,-0.024,0.021
3656.685,0.034,0.027
3661.121,-0.060,0.020
3665.557,-0.049,0.022
3669.992,-0.125,0.017
3674.428,-0.081,0.018
3678.863,0.028,0.028
3683.298,0.058,0.028
3687.732,0.001,0.024
3692.167,0.148,0.033
3696.601,0.124,0.031
3701.035,-0.070,0.019
3705.468,0.043,0.027
3709.902,0.110,0.032
3714.335,0.188,0.037
3718.768,0.046,0.028
3723.201,0.089,0.031
3727.633,-0.042,0.023
3732.066,0.119,0.030
3736.498,-0.016,0.024
3740.930,0.188,0.036
3745.361,0.054,0.030
3749.793,0.106,0.030
3754.224,0.173,0.034
3758.655,0.010,0.026
3763.085,0.013,0.024
3767.516,0.056,0.028
3771.946,-0.021,0.021
3776.376,0.052,0.028
3780.806,0.016,0.027
3785.236,0.095,0.029
3789.665,0.076,0.031
3794.094,0.063,0.028
3798.523,0.024,0.028
3802.951,0.072,0.028
3807.380,0.027,0.029
3811.808,-0.112,0.011
3816.236,0.147,0.033
3820.664,0.069,0.029
3825.091,0.026,0.028
3829.519,0.164,0.034
3833.946,0.185,0.035
3838.373,0.122,0.032
3842.799,0.077,0.030
3847.226,0.201,0.036
3851.652,0.211,0.035
3856.078,0.214,0.037
3860.504,0.302,0.041
3864.929,0.257,0.038
3869.355,0.257,0.039
3873.780,0.370,0.044
3878.205,0.374,0.044
3882.629,0.197,0.038
3887.054,0.164,0.036
3891.478,0.629,0.053
3895.902,0.204,0.036
3900.326,0.153,0.036
3904.750,0.246,0.038
3909.173,0.182,0.035
3913.596,0.154,0.036
3918.019,0.238,0.039
3922.442,0.144,0.034
3926.865,0.242,0.038
3931.287,0.162,0.035
3935.709,0.137,0.032
3940.131,0.233,0.037
3944.553,0.209,0.037
3948.974,0.240,0.039
3953.396,0.425,0.044
3957.817,0.491,0.048
3962.238,0.441,0.046
3966.658,0.442,0.048
3971.079,0.696,0.054
3975.499,0.516,0.050
3979.919,0.726,0.055
3984.339,0.558,0.051
3988.759,0.635,0.054
3993.178,0.373,0.044
3997.598,0.294,0.041
4002.017,0.586,0.051
4006.435,0.370,0.044
4010.854,0.421,0.047
4015.273,0.537,0.051
4019.691,0.527,0.051
4024.109,0.483,0.050
4028.527,0.562,0.053
4032.944,0.670,0.058
4037.362,0.539,0.054
4041.779,0.570,0.055
4046.196,0.711,0.055
4050.613,0.580,0.053
4055.030,0.720,0.057
4059.446,0.706,0.056
4063.863,0.908,0.063
4068.279,0.701,0.056
4072.695,0.573,0.052
4077.110,0.824,0.060
4081.526,0.752,0.058
4085.941,0.759,0.058
4090.356,0.563,0.052
4094.771,0.835,0.060
4099.186,0.880,0.061
4103.600,0.714,0.057
4108.015,0.809,0.059
4112.429,0.986,0.064
4116.843,1.120,0.067
4121.257,0.872,0.061
4125.670,0.793,0.060
4130.084,0.711,0.057
4134.497,0.833,0.061
4138.910,0.753,0.060
4143.323,0.854,0.062
4147.735,0.879,0.063
4152.148,0.858,0.061
4156.560,0.853,0.062
4160.972,0.835,0.062
4165.384,0.783,0.061
4169.796,0.860,0.062
4174.208,0.918,0.063
4178.619,0.846,0.063
4183.030,0.839,0.063
4187.441,0.979,0.067
4191.852,1.021,0.068
4196.263,1.031,0.069
4200.673,1.066,0.069
4205.083,1.095,0.070
4209.494,1.096,0.071
4213.903,1.196,0.072
4218.313,1.128,0.072
4222.723,1.178,0.073
4227.132,1.145,0.073
4231.541,1.615,0.084
4235.950,1.288,0.077
4240.359,1.273,0.077
4244.768,1.551,0.082
4249.177,1.035,0.072
4253.585,1.304,0.078
4257.993,1.159,0.075
4262.401,1.339,0.079
4266.809,1.375,0.081
4271.217,1.413,0.083
4275.624,1.498,0.084
4280.031,1.187,0.078
4284.438,1.363,0.083
4288.845,1.487,0.085
4293.252,1.531,0.086
4297.659,1.487,0.086
4302.065,1.245,0.081
4306.472,1.263,0.083
4310.878,1.500,0.088
4315.284,1.499,0.089
4319.690,1.447,0.088
4324.095,1.276,0.086
4328.501,1.688,0.095
4332.906,2.217,0.103
4337.311,2.224,0.105
4341.716,2.477,0.111
4346.121,2.624,0.118
4350.525,3.053,0.129
4354.930,2.639,0.124
4359.334,2.596,0.118
4363.738,2.341,0.113
4368.142,2.463,0.113
4372.546,2.146,0.110
4376.950,2.276,0.112
4381.353,2.124,0.111
4385.757,1.778,0.107
4390.160,1.879,0.110
4394.563,1.744,0.109
4398.966,1.863,0.111
4403.369,2.232,0.116
4407.771,2.079,0.116
4412.174,1.967,0.116
4416.576,1.701,0.113
4420.978,2.120,0.119
4425.380,2.267,0.122
4429.782,1.802,0.117
4434.183,2.026,0.121
4438.585,1.739,0.119
4442.986,2.027,0.124
4447.387,2.053,0.123
4451.788,2.256,0.128
4456.189,1.682,0.121
4460.590,1.911,0.126
4464.990,1.917,0.125
4469.391,2.218,0.130
4473.791,2.104,0.130
4478.191,2.128,0.129
4482.591,2.697,0.137
4486.991,2.455,0.136
4491.391,2.279,0.133
4495.790,2.596,0.136
4500.190,2.293,0.133
4504.589,2.369,0.135
4508.988,2.571,0.138
4513.387,2.604,0.137
4517.786,2.743,0.139
4522.184,2.497,0.135
4526.583,2.588,0.136
4530.981,2.244,0.131
4535.379,2.573,0.133
4539.777,2.256,0.129
4544.175,2.831,0.136
4548.573,2.800,0.134
4552.971,2.415,0.130
4557.368,2.543,0.130
4561.766,2.481,0.129
4566.163,2.763,0.131
4570.560,2.584,0.127
4574.957,2.524,0.126
4579.354,2.367,0.124
4583.751,2.905,0.130
4588.147,2.952,0.130
4592.544,2.962,0.129
4596.940,2.698,0.125
4601.336,3.102,0.129
4605.732,2.687,0.124
4610.128,2.641,0.123
4614.524,3.078,0.128
4618.919,3.076,0.127
4623.315,3.106,0.127
4627.710,3.258,0.129
4632.105,3.379,0.131
4636.500,3.273,0.128
4640.895,3.446,0.130
4645.290,3.281,0.128
4649.685,3.001,0.124
4654.079,3.370,0.129
4658.474,3.249,0.127
4662.868,3.132,0.125
4667.262,3.100,0.123
4671.656,3.365,0.127
4676.050,3.550,0.129
4680.444,3.460,0.129
4684.838,4.101,0.135
4689.231,4.299,0.137
4693.625,4.377,0.138
4698.018,4.876,0.143
4702.411,4.339,0.137
4706.804,4.443,0.138
4711.197,3.747,0.129
4715.590,3.541,0.125
4719.983,3.325,0.124
4724.375,3.590,0.126
4728.768,3.671,0.128
4733.160,3.496,0.126
4737.552,3.686,0.128
4741.944,3.741,0.127
4746.336,3.762,0.127
4750.728,3.543,0.124
4755.120,3.550,0.125
4759.511,3.828,0.127
4763.903,3.438,0.121
4768.294,3.593,0.124
4772.685,3.435,0.122
4777.077,3.455,0.121
4781.468,3.186,0.118
4785.858,3.795,0.126
4790.249,3.731,0.125
4794.640,3.447,0.121
4799.031,3.773,0.126
4803.421,3.586,0.123
4807.811,3.201,0.118
4812.202,4.162,0.130
4816.592,3.565,0.123
4820.982,3.484,0.123
4825.372,4.216,0.131
4829.761,3.551,0.124
4834.151,3.796,0.127
4838.541,3.993,0.128
4842.930,4.182,0.133
4847.319,4.353,0.133
4851.709,3.963,0.130
4856.098,4.178,0.132
4860.487,5.151,0.144
4864.876,6.462,0.158
4869.265,7.191,0.165
4873.653,8.365,0.178
4878.042,9.694,0.189
4882.431,7.356,0.168
4886.819,6.466,0.159
4891.207,5.498,0.148
4895.595,4.718,0.139
4899.984,4.471,0.136
4904.372,4.276,0.134
4908.759,4.564,0.137
4913.147,4.322,0.134
4917.535,4.058,0.131
4921.923,4.083,0.132
4926.310,4.134,0.132
4930.698,4.256,0.134
4935.085,4.292,0.136
4939.472,4.535,0.138
4943.859,5.000,0.143
4948.246,6.204,0.157
4952.633,7.580,0.171
4957.020,13.298,0.220
4961.407,19.302,0.262
4965.793,25.659,0.300
4970.180,33.554,0.341
4974.566,31.979,0.334
4978.953,28.430,0.316
4983.339,23.143,0.287
4987.725,17.402,0.251
4992.111,15.235,0.236
4996.497,15.564,0.238
5000.883,20.998,0.273
5005.269,30.602,0.327
5009.655,45.567,0.396
5014.040,64.746,0.470
5018.426,80.369,0.522
5022.811,83.287,0.532
5027.197,70.246,0.489
5031.582,51.621,0.421
5035.967,35.066,0.349
5040.352,21.022,0.274
5044.737,13.854,0.226
5049.122,6.773,0.166
5053.507,5.385,0.151
5057.892,4.740,0.146
5062.277,4.532,0.143
5066.661,4.318,0.141
5071.046,4.622,0.144
5075.430,4.253,0.141
5079.814,4.687,0.146
5084.199,4.497,0.145
5088.583,4.405,0.144
5092.967,4.211,0.141
5097.351,3.868,0.137
5101.735,4.115,0.140
5106.119,4.127,0.139
5110.503,3.776,0.135
5114.886,4.375,0.142
5119.270,3.898,0.137
5123.654,3.936,0.138
5128.037,4.167,0.141
5132.421,4.073,0.139
5136.804,4.149,0.140
5141.187,4.070,0.140
5145.570,4.257,0.143
5149.954,4.503,0.146
5154.337,4.512,0.146
5158.720,4.547,0.145
5163.102,4.449,0.144
5167.485,4.401,0.145
5171.868,4.788,0.149
5176.251,4.453,0.145
5180.633,4.714,0.147
5185.016,4.596,0.147
5189.398,4.160,0.142
5193.781,3.964,0.141
5198.163,4.423,0.144
5202.545,5.011,0.151
5206.928,4.538,0.147
5211.310,4.982,0.152
5215.692,5.468,0.157
5220.074,5.238,0.155
5224.456,5.041,0.152
5228.838,4.829,0.149
5233.220,4.960,0.152
5237.601,4.975,0.152
5241.983,4.530,0.147
5246.365,4.014,0.141
5250.746,4.653,0.148
5255.128,4.660,0.149
5259.509,5.260,0.155
5263.891,5.070,0.153
5268.272,5.562,0.158
5272.653,4.821,0.150
5277.034,5.017,0.153
5281.416,5.065,0.153
5285.797,4.527,0.147
5290.178,4.954,0.151
5294.559,4.982,0.153
5298.940,5.031,0.153
5303.320,4.992,0.154
5307.701,5.891,0.163
5312.082,5.941,0.162
5316.463,5.480,0.158
5320.843,5.399,0.158
5325.224,5.578,0.160
5329.604,5.505,0.160
5333.985,5.701,0.161
5338.365,4.977,0.154
5342.746,5.191,0.156
5347.126,5.570,0.161
5351.506,5.499,0.162
5355.886,5.301,0.160
5360.267,5.675,0.163
5364.647,5.069,0.156
5369.027,5.305,0.158
5373.407,5.152,0.157
5377.787,5.588,0.161
5382.167,5.278,0.158
5386.547,5.464,0.159
5390.926,5.490,0.160
5395.306,5.239,0.157
5399.686,5.238,0.158
5404.066,5.095,0.156
5408.445,5.508,0.161
5412.825,4.807,0.155
5417.205,5.392,0.160
5421.584,5.041,0.158
5425.964,5.367,0.160
5430.343,5.221,0.159
5434.722,5.480,0.162
5439.102,5.729,0.163
5443.481,4.941,0.157
5447.860,5.846,0.166
5452.240,5.311,0.162
5456.619,5.616,0.169
5460.998,5.397,0.172
5465.377,5.766,0.174
5469.756,5.137,0.163
5474.135,5.265,0.160
5478.514,5.562,0.162
5482.893,5.204,0.159
5487.272,5.117,0.158
5491.651,4.998,0.156
5496.030,4.872,0.154
5500.409,5.186,0.158
5504.788,5.039,0.156
5509.166,5.283,0.158
5513.545,5.201,0.157
5517.924,5.135,0.157
5522.302,5.331,0.158
5526.681,5.076,0.155
5531.060,5.633,0.160
5535.438,5.605,0.160
5539.817,5.592,0.160
5544.195,5.730,0.161
5548.574,5.757,0.162
5552.952,5.977,0.164
5557.331,5.877,0.163
5561.709,6.191,0.166
5566.087,5.781,0.163
5570.466,5.945,0.164
5574.844,5.552,0.163
5579.222,5.642,0.165
5583.601,5.942,0.167
5587.979,5.229,0.159
5592.357,5.432,0.159
5596.735,5.227,0.157
5601.114,5.171,0.156
5605.492,5.762,0.161
5609.870,4.957,0.154
5614.248,5.471,0.160
5618.626,5.607,0.160
5623.004,5.303,0.156
5627.382,5.796,0.162
5631.760,5.215,0.156
5636.138,5.077,0.154
5640.516,4.977,0.154
5644.894,5.214,0.156
5649.272,5.193,0.156
5653.650,5.078,0.156
5658.028,5.307,0.156
5662.406,5.012,0.155
5666.784,4.676,0.152
5671.162,5.362,0.159
5675.540,5.309,0.160
5679.918,4.982,0.157
5684.295,5.343,0.162
5688.673,5.263,0.164
5693.051,5.282,0.164
5697.429,5.051,0.160
5701.807,5.505,0.161
5706.185,5.051,0.156
5710.562,5.015,0.155
5714.940,5.037,0.156
5719.318,5.867,0.163
5723.696,6.008,0.164
5728.073,5.458,0.158
5732.451,5.515,0.158
5736.829,6.009,0.163
5741.206,5.837,0.162
5745.584,5.854,0.162
5749.962,5.940,0.163
5754.340,6.081,0.165
5758.717,5.774,0.161
5763.095,6.276,0.167
5767.473,5.528,0.161
5771.850,5.753,0.165
5776.228,5.255,0.158
5780.606,5.769,0.163
5784.983,5.277,0.157
5789.361,6.202,0.167
5793.739,5.589,0.163
5798.116,5.232,0.157
5802.494,5.465,0.158
5806.872,5.165,0.155
5811.249,4.765,0.152
5815.627,5.452,0.160
5820.005,4.750,0.151
5824.382,5.470,0.160
5828.760,5.557,0.161
5833.138,5.591,0.161
5837.515,5.549,0.161
5841.893,5.370,0.159
5846.271,5.347,0.159
5850.649,5.939,0.166
5855.026,6.005,0.165
5859.404,5.712,0.163
5863.782,5.407,0.161
5868.159,5.795,0.164
5872.537,6.102,0.167
5876.915,5.908,0.165
5881.293,5.262,0.158
5885.670,6.096,0.166
5890.048,6.209,0.167
5894.426,6.484,0.169
5898.804,6.184,0.166
5903.182,5.862,0.164
5907.559,5.253,0.159
5911.937,4.988,0.155
5916.315,4.620,0.151
5920.693,4.274,0.147
5925.071,4.308,0.148
5929.449,4.906,0.154
5933.827,5.397,0.160
5938.204,5.060,0.156
5942.582,5.385,0.159
5946.960,5.111,0.156
5951.338,5.274,0.157
5955.716,5.087,0.156
5960.094,5.152,0.155
5964.472,5.364,0.157
5968.850,5.523,0.159
5973.228,5.803,0.161
5977.606,4.807,0.152
5981.985,5.385,0.157
5986.363,5.277,0.156
5990.741,5.823,0.161
5995.119,5.362,0.156
5999.497,5.731,0.161
6003.875,5.334,0.156
6008.254,4.762,0.149
6012.632,5.572,0.157
6017.010,5.359,0.155
6021.388,5.636,0.158
6025.767,4.802,0.149
6030.145,5.416,0.156
6034.523,5.627,0.158
6038.902,5.420,0.155
6043.280,5.456,0.156
6047.659,5.171,0.152
6052.037,5.260,0.153
6056.416,4.582,0.145
6060.794,5.341,0.154
6065.173,5.257,0.154
6069.551,5.622,0.155
6073.930,5.390,0.154
6078.309,5.710,0.157
6082.687,5.885,0.160
6087.066,5.673,0.157
6091.445,6.009,0.161
6095.824,6.258,0.163
6100.202,6.435,0.166
6104.581,5.985,0.161
6108.960,6.627,0.169
6113.339,6.756,0.171
6117.718,6.448,0.168
6122.097,5.873,0.162
6126.476,5.557,0.158
6130.855,5.893,0.159
6135.234,5.920,0.159
6139.613,5.606,0.156
6143.993,4.946,0.149
6148.372,5.374,0.154
6152.751,5.124,0.151
6157.130,4.732,0.148
6161.510,5.067,0.151
6165.889,5.173,0.152
6170.268,5.049,0.148
6174.648,5.161,0.150
6179.027,4.953,0.148
6183.407,4.656,0.143
6187.787,4.741,0.145
6192.166,5.182,0.149
6196.546,5.177,0.150
6200.926,5.102,0.148
6205.305,5.079,0.148
6209.685,5.212,0.150
6214.065,5.520,0.152
6218.445,5.034,0.148
6222.825,4.971,0.146
6227.205,5.082,0.147
6231.585,5.236,0.149
6235.965,5.385,0.151
6240.345,4.924,0.146
6244.725,4.824,0.144
6249.106,5.230,0.149
6253.486,4.819,0.145
6257.866,4.784,0.145
6262.247,4.883,0.145
6266.627,4.893,0.145
6271.008,4.769,0.142
6275.388,5.199,0.147
6279.769,4.879,0.144
6284.149,5.065,0.146
6288.530,4.725,0.142
6292.911,4.714,0.143
6297.292,5.547,0.151
6301.673,5.869,0.156
6306.054,5.754,0.154
6310.435,6.210,0.159
6314.816,7.569,0.173
6319.197,8.441,0.180
6323.578,8.646,0.181
6327.959,8.215,0.178
6332.341,7.466,0.170
6336.722,6.273,0.159
6341.103,6.102,0.155
6345.485,5.597,0.150
6349.866,5.572,0.150
6354.248,5.639,0.150
6358.630,5.160,0.144
6363.011,5.355,0.147
6367.393,5.661,0.150
6371.775,5.766,0.151
6376.157,6.372,0.157
6380.539,6.265,0.156
6384.921,6.502,0.159
6389.303,5.898,0.152
6393.685,6.889,0.162
6398.067,6.235,0.155
6402.450,5.919,0.151
6406.832,5.893,0.152
6411.215,5.658,0.148
6415.597,5.184,0.143
6419.980,5.021,0.140
6424.362,5.167,0.142
6428.745,5.188,0.142
6433.128,4.908,0.139
6437.511,5.045,0.141
6441.894,5.160,0.141
6446.277,5.369,0.143
6450.660,4.859,0.138
6455.043,4.745,0.136
6459.426,5.172,0.141
6463.810,5.100,0.141
6468.193,5.230,0.142
6472.576,5.049,0.139
6476.960,5.044,0.139
6481.344,5.359,0.142
6485.727,4.555,0.133
6490.111,5.024,0.139
6494.495,4.973,0.138
6498.879,4.996,0.138
6503.263,4.976,0.138
6507.647,5.135,0.141
6512.031,4.982,0.138
6516.415,4.735,0.134
6520.800,4.589,0.132
