TIME,CH1,CH2,,TIME,MATH
6.03E+05,-0.7,0.051,,1.21E+07,0.00115625
6.05E+05,-0.7,0.051,,1.21E+07,0.00115625
6.08E+05,-0.7,0.051,,1.22E+07,0.00115625
6.10E+05,-0.7,0.051,,1.22E+07,0.00115625
6.13E+05,-0.7,0.053,,1.23E+07,0.00115625
6.15E+05,-0.7,0.051,,1.23E+07,0.00115625
6.18E+05,-0.7,0.053,,1.24E+07,0.0014375
6.20E+05,-0.7,0.051,,1.24E+07,0.00171875
6.23E+05,-0.7,0.053,,1.25E+07,0.001125
6.25E+05,-0.7,0.051,,1.25E+07,0.0005625
6.28E+05,-0.7,0.051,,1.26E+07,0.00084375
6.30E+05,-0.7,0.049,,1.26E+07,0.00115625
6.33E+05,-0.7,0.051,,1.27E+07,0.00171875
6.35E+05,-0.7,0.051,,1.27E+07,0.0023125
6.38E+05,-0.7,0.053,,1.28E+07,0.002
6.40E+05,-0.7,0.051,,1.28E+07,0.00171875
6.43E+05,-0.7,0.051,,1.29E+07,0.0014375
6.45E+05,-0.7,0.051,,1.29E+07,0.00115625
6.48E+05,-0.7,0.051,,1.30E+07,0.0014375
6.50E+05,-0.7,0.051,,1.30E+07,0.00171875
6.53E+05,-0.7,0.053,,1.31E+07,0.00171875
6.55E+05,-0.7,0.051,,1.31E+07,0.00171875
6.58E+05,-0.66,0.053,,1.32E+07,0.0014375
6.60E+05,-0.66,0.051,,1.32E+07,0.00115625
6.63E+05,-0.66,0.053,,1.33E+07,0.00115625
6.65E+05,-0.66,0.051,,1.33E+07,0.00115625
6.68E+05,-0.66,0.051,,1.34E+07,0.0014375
6.70E+05,-0.7,0.049,,1.34E+07,0.00171875
6.73E+05,-0.7,0.051,,1.35E+07,0.00171875
6.75E+05,-0.7,0.049,,1.35E+07,0.00171875
6.78E+05,-0.66,0.049,,1.36E+07,0.001125
6.80E+05,-0.66,0.049,,1.36E+07,0.0005625
6.83E+05,-0.66,0.049,,1.37E+07,0.001125
6.85E+05,-0.66,0.051,,1.37E+07,0.00171875
6.88E+05,-0.66,0.053,,1.38E+07,0.00171875
6.90E+05,-0.66,0.051,,1.38E+07,0.00171875
6.93E+05,-0.66,0.053,,1.39E+07,0.0014375
6.95E+05,-0.66,0.049,,1.39E+07,0.00115625
6.98E+05,-0.66,0.051,,1.40E+07,0.00115625
7.00E+05,-0.66,0.051,,1.40E+07,0.00115625
7.03E+05,-0.66,0.051,,1.41E+07,0.0014375
7.05E+05,-0.66,0.051,,1.41E+07,0.00171875
7.08E+05,-0.66,0.051,,1.42E+07,0.00228125
7.10E+05,-0.66,0.051,,1.42E+07,0.002875
7.13E+05,-0.66,0.051,,1.43E+07,0.002
7.15E+05,-0.66,0.051,,1.43E+07,0.00115625
7.18E+05,-0.66,0.053,,1.44E+07,0.0014375
7.20E+05,-0.66,0.051,,1.44E+07,0.00171875
7.23E+05,-0.66,0.053,,1.45E+07,0.0014375
7.25E+05,-0.66,0.049,,1.45E+07,0.00115625
7.28E+05,-0.66,0.049,,1.46E+07,0.00171875
7.30E+05,-0.66,0.049,,1.46E+07,0.0023125
7.33E+05,-0.66,0.051,,1.47E+07,0.00171875
7.35E+05,-0.66,0.049,,1.47E+07,0.00115625
7.38E+05,-0.62,0.049,,1.48E+07,0.0014375
7.40E+05,-0.66,0.047,,1.48E+07,0.00171875
7.43E+05,-0.62,0.049,,1.49E+07,0.001125
7.45E+05,-0.66,0.049,,1.49E+07,0.0005625
7.48E+05,-0.62,0.049,,1.50E+07,0.001125
7.50E+05,-0.62,0.049,,1.50E+07,0.00171875
7.53E+05,-0.62,0.051,,1.51E+07,0.00171875
7.55E+05,-0.62,0.051,,1.51E+07,0.00171875
7.58E+05,-0.62,0.051,,1.52E+07,0.00171875
7.60E+05,-0.62,0.051,,1.52E+07,0.00171875
7.63E+05,-0.62,0.053,,1.53E+07,0.0014375
7.65E+05,-0.62,0.051,,1.53E+07,0.00115625
7.68E+05,-0.66,0.051,,1.54E+07,0.00115625
7.70E+05,-0.62,0.051,,1.54E+07,0.00115625
7.73E+05,-0.62,0.051,,1.55E+07,0.00115625
7.75E+05,-0.62,0.049,,1.55E+07,0.00115625
7.78E+05,-0.62,0.049,,1.56E+07,0.0014375
7.80E+05,-0.62,0.047,,1.56E+07,0.00171875
7.83E+05,-0.62,0.049,,1.57E+07,0.00171875
7.85E+05,-0.62,0.051,,1.57E+07,0.00171875
7.88E+05,-0.62,0.053,,1.58E+07,0.0014375
7.90E+05,-0.62,0.049,,1.58E+07,0.00115625
7.93E+05,-0.62,0.049,,1.59E+07,0.0014375
7.95E+05,-0.62,0.049,,1.59E+07,0.00171875
7.98E+05,-0.62,0.049,,1.60E+07,0.0014375
8.00E+05,-0.58,0.045,,1.60E+07,0.00115625
8.03E+05,-0.62,0.049,,1.61E+07,0.0014375
8.05E+05,-0.58,0.049,,1.61E+07,0.00171875
8.08E+05,-0.58,0.049,,1.62E+07,0.0014375
8.10E+05,-0.58,0.049,,1.62E+07,0.00115625
8.13E+05,-0.58,0.049,,1.63E+07,0.0014375
8.15E+05,-0.58,0.051,,1.63E+07,0.00171875
8.18E+05,-0.58,0.051,,1.64E+07,0.00171875
8.20E+05,-0.58,0.051,,1.64E+07,0.00171875
8.23E+05,-0.58,0.051,,1.65E+07,0.0014375
8.25E+05,-0.58,0.049,,1.65E+07,0.00115625
8.28E+05,-0.58,0.051,,1.66E+07,0.0014375
8.30E+05,-0.58,0.051,,1.66E+07,0.00171875
8.33E+05,-0.58,0.053,,1.67E+07,0.00171875
8.35E+05,-0.58,0.051,,1.67E+07,0.00171875
8.38E+05,-0.58,0.049,,1.68E+07,0.0014375
8.40E+05,-0.58,0.047,,1.68E+07,0.00115625
8.43E+05,-0.58,0.049,,1.69E+07,0.00115625
8.45E+05,-0.58,0.049,,1.69E+07,0.00115625
8.48E+05,-0.58,0.049,,1.70E+07,0.00115625
8.50E+05,-0.58,0.047,,1.70E+07,0.00115625
8.53E+05,-0.58,0.049,,1.71E+07,0.00171875
8.55E+05,-0.58,0.049,,1.71E+07,0.0023125
8.58E+05,-0.58,0.049,,1.72E+07,0.00171875
8.60E+05,-0.58,0.047,,1.72E+07,0.00115625
8.63E+05,-0.58,0.049,,1.73E+07,0.00171875
8.65E+05,-0.58,0.049,,1.73E+07,0.0023125
8.68E+05,-0.58,0.049,,1.74E+07,0.0014375
8.70E+05,-0.58,0.049,,1.74E+07,0.0005625
8.73E+05,-0.58,0.051,,1.75E+07,0.001125
8.75E+05,-0.58,0.051,,1.75E+07,0.00171875
8.78E+05,-0.58,0.051,,1.76E+07,0.002
8.80E+05,-0.58,0.049,,1.76E+07,0.0023125
8.83E+05,-0.54,0.049,,1.77E+07,0.00171875
8.85E+05,-0.58,0.051,,1.77E+07,0.00115625
8.88E+05,-0.54,0.051,,1.78E+07,0.00115625
8.90E+05,-0.58,0.049,,1.78E+07,0.00115625
8.93E+05,-0.54,0.049,,1.79E+07,0.00115625
8.95E+05,-0.54,0.047,,1.79E+07,0.00115625
8.98E+05,-0.54,0.049,,1.80E+07,0.00115625
9.00E+05,-0.54,0.049,,1.80E+07,0.00115625
9.03E+05,-0.58,0.049,,1.81E+07,0.0014375
9.05E+05,-0.54,0.047,,1.81E+07,0.00171875
9.08E+05,-0.54,0.049,,1.82E+07,0.00171875
9.10E+05,-0.54,0.047,,1.82E+07,0.00171875
9.13E+05,-0.54,0.047,,1.83E+07,0.0014375
9.15E+05,-0.54,0.047,,1.83E+07,0.00115625
9.18E+05,-0.54,0.047,,1.84E+07,0.00115625
9.20E+05,-0.54,0.045,,1.84E+07,0.00115625
9.23E+05,-0.54,0.049,,1.85E+07,0.00115625
9.25E+05,-0.54,0.049,,1.85E+07,0.00115625
9.28E+05,-0.54,0.051,,1.86E+07,0.0014375
9.30E+05,-0.54,0.049,,1.86E+07,0.00171875
9.33E+05,-0.5,0.049,,1.87E+07,0.001125
9.35E+05,-0.54,0.049,,1.87E+07,0.0005625
9.38E+05,-0.5,0.049,,1.88E+07,0.00171875
9.40E+05,-0.54,0.049,,1.88E+07,0.002875
9.43E+05,-0.54,0.047,,1.89E+07,0.00171875
9.45E+05,-0.54,0.047,,1.89E+07,0.0005625
9.48E+05,-0.54,0.049,,1.90E+07,0.00084375
9.50E+05,-0.54,0.049,,1.90E+07,0.00115625
9.53E+05,-0.54,0.049,,1.91E+07,0.00115625
9.55E+05,-0.54,0.047,,1.91E+07,0.00115625
9.58E+05,-0.54,0.045,,1.92E+07,0.0014375
9.60E+05,-0.54,0.045,,1.92E+07,0.00171875
9.63E+05,-0.5,0.045,,1.93E+07,0.001125
9.65E+05,-0.5,0.045,,1.93E+07,0.0005625
9.68E+05,-0.5,0.047,,1.94E+07,0.00084375
9.70E+05,-0.5,0.045,,1.94E+07,0.00115625
9.73E+05,-0.5,0.047,,1.95E+07,0.00084375
9.75E+05,-0.54,0.047,,1.95E+07,0.0005625
9.78E+05,-0.5,0.047,,1.96E+07,0.001125
9.80E+05,-0.5,0.047,,1.96E+07,0.00171875
9.83E+05,-0.5,0.047,,1.97E+07,0.0014375
9.85E+05,-0.5,0.047,,1.97E+07,0.00115625
9.88E+05,-0.5,0.049,,1.98E+07,0.00115625
9.90E+05,-0.5,0.047,,1.98E+07,0.00115625
9.93E+05,-0.5,0.049,,1.99E+07,0.0014375
9.95E+05,-0.5,0.047,,1.99E+07,0.00171875
9.98E+05,-0.5,0.049,,2.00E+07,0.0014375
1.00E+06,-0.46,0.049,,2.00E+07,0.00115625
1.00E+06,-0.46,0.049,,2.01E+07,0.0014375
1.01E+06,-0.46,0.047,,2.01E+07,0.00171875
1.01E+06,-0.46,0.049,,2.02E+07,0.001125
1.01E+06,-0.5,0.049,,2.02E+07,0.0005625
1.01E+06,-0.5,0.049,,2.03E+07,0.001125
1.02E+06,-0.5,0.047,,2.03E+07,0.00171875
1.02E+06,-0.5,0.047,,2.04E+07,0.0014375
1.02E+06,-0.5,0.045,,2.04E+07,0.00115625
1.02E+06,-0.46,0.047,,2.05E+07,0.00084375
1.03E+06,-0.46,0.045,,2.05E+07,0.0005625
1.03E+06,-0.46,0.043,,2.06E+07,0.00084375
1.03E+06,-0.46,0.045,,2.06E+07,0.00115625
1.03E+06,-0.46,0.045,,2.07E+07,0.00115625
1.04E+06,-0.46,0.045,,2.07E+07,0.00115625
1.04E+06,-0.46,0.047,,2.08E+07,0.00115625
1.04E+06,-0.46,0.047,,2.08E+07,0.00115625
1.04E+06,-0.46,0.047,,2.09E+07,0.00115625
1.05E+06,-0.46,0.047,,2.09E+07,0.00115625
1.05E+06,-0.46,0.047,,2.10E+07,0.00115625
1.05E+06,-0.46,0.045,,2.10E+07,0.00115625
1.05E+06,-0.46,0.047,,2.11E+07,0.00115625
1.06E+06,-0.46,0.045,,2.11E+07,0.00115625
1.06E+06,-0.46,0.047,,2.12E+07,0.00084375
1.06E+06,-0.46,0.047,,2.12E+07,0.0005625
1.06E+06,-0.46,0.047,,2.13E+07,0.00084375
1.07E+06,-0.46,0.047,,2.13E+07,0.00115625
1.07E+06,-0.46,0.047,,2.14E+07,0.0014375
1.07E+06,-0.46,0.047,,2.14E+07,0.00171875
1.07E+06,-0.46,0.045,,2.15E+07,0.0014375
1.08E+06,-0.46,0.041,,2.15E+07,0.00115625
1.08E+06,-0.46,0.043,,2.16E+07,0.00084375
1.08E+06,-0.46,0.043,,2.16E+07,0.0005625
1.08E+06,-0.46,0.045,,2.17E+07,0.0005625
1.09E+06,-0.46,0.045,,2.17E+07,0.0005625
1.09E+06,-0.46,0.045,,2.18E+07,0.00084375
1.09E+06,-0.42,0.043,,2.18E+07,0.00115625
1.09E+06,-0.46,0.045,,2.19E+07,0.00084375
1.10E+06,-0.42,0.045,,2.19E+07,0.0005625
1.10E+06,-0.46,0.045,,2.20E+07,0.00084375
1.10E+06,-0.42,0.045,,2.20E+07,0.00115625
1.10E+06,-0.46,0.045,,2.21E+07,0.00115625
1.11E+06,-0.46,0.045,,2.21E+07,0.00115625
1.11E+06,-0.46,0.047,,2.22E+07,0.00084375
1.11E+06,-0.42,0.047,,2.22E+07,0.0005625
1.11E+06,-0.42,0.049,,2.23E+07,0.00084375
1.12E+06,-0.42,0.047,,2.23E+07,0.00115625
1.12E+06,-0.42,0.045,,2.24E+07,0.00115625
1.12E+06,-0.42,0.043,,2.24E+07,0.00115625
1.12E+06,-0.42,0.045,,2.25E+07,0.00115625
1.13E+06,-0.42,0.045,,2.25E+07,0.00115625
1.13E+06,-0.42,0.045,,2.26E+07,0.00115625
1.13E+06,-0.42,0.043,,2.26E+07,0.00115625
1.13E+06,-0.42,0.045,,2.27E+07,0.00115625
1.14E+06,-0.42,0.043,,2.27E+07,0.00115625
1.14E+06,-0.42,0.043,,2.28E+07,0.00084375
1.14E+06,-0.42,0.043,,2.28E+07,0.0005625
1.14E+06,-0.38,0.045,,2.29E+07,0.0014375
1.15E+06,-0.38,0.043,,2.29E+07,0.0023125
1.15E+06,-0.42,0.045,,2.30E+07,0.00171875
1.15E+06,-0.42,0.043,,2.30E+07,0.00115625
1.15E+06,-0.42,0.043,,2.31E+07,0.00084375
1.16E+06,-0.42,0.043,,2.31E+07,0.0005625
1.16E+06,-0.42,0.043,,2.32E+07,0.00084375
1.16E+06,-0.42,0.043,,2.32E+07,0.00115625
1.16E+06,-0.42,0.043,,2.33E+07,0.00115625
