TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect,,TIME,MATH
2.06E+06,-1.3,-1.26,0.82,0.86,,,
2.06E+06,-1.3,-1.3,0.82,0.82,,,
2.06E+06,-1.3,-1.3,0.82,0.86,,,
2.06E+06,-1.3,-1.34,0.82,0.82,,,
2.06E+06,-1.34,-1.26,0.82,0.86,,,
2.06E+06,-1.3,-1.3,0.86,0.82,,,
2.06E+06,-1.3,-1.26,0.82,0.86,,,
2.06E+06,-1.3,-1.3,0.82,0.82,,,
2.06E+06,-1.3,-1.26,0.82,0.82,,,
2.06E+06,-1.3,-1.3,0.86,0.82,,,
2.06E+06,-1.3,-1.26,0.82,0.86,,,
2.06E+06,-1.3,-1.3,0.82,0.82,,,
2.06E+06,-1.3,-1.26,0.86,0.86,,,
2.06E+06,-1.26,-1.3,0.82,0.82,,,
2.06E+06,-1.3,-1.26,0.82,0.82,,,
2.06E+06,-1.3,-1.3,0.86,0.82,,,
2.06E+06,-1.26,-1.26,0.82,0.86,,,
2.06E+06,-1.3,-1.3,0.86,0.86,,,
2.06E+06,-1.3,-1.26,0.86,0.86,,,
2.06E+06,-1.3,-1.3,0.82,0.82,,,
2.06E+06,-1.3,-1.26,0.86,0.86,,,
2.06E+06,-1.3,-1.3,0.82,0.82,,,
2.06E+06,-1.3,-1.26,0.82,0.86,,,
2.06E+06,-1.3,-1.3,0.82,0.82,,,
2.06E+06,-1.3,-1.26,0.82,0.86,,,
2.06E+06,-1.26,-1.3,0.82,0.82,,,
2.06E+06,-1.3,-1.26,0.82,0.86,,,
2.06E+06,-1.3,-1.3,0.82,0.82,,,
2.06E+06,-1.3,-1.26,0.82,0.86,,,
2.06E+06,-1.26,-1.3,0.86,0.82,,,
2.06E+06,-1.3,-1.26,0.86,0.86,,,
2.06E+06,-1.3,-1.3,0.82,0.82,,,
2.06E+06,-1.3,-1.26,0.86,0.86,,,
2.06E+06,-1.3,-1.3,0.82,0.82,,,
2.06E+06,-1.3,-1.26,0.82,0.86,,,
2.06E+06,-1.3,-1.3,0.82,0.82,,,
2.06E+06,-1.3,-1.26,0.82,0.86,,,
2.06E+06,-1.3,-1.3,0.82,0.82,,,
2.06E+06,-1.3,-1.26,0.82,0.86,,,
2.06E+06,-1.3,-1.3,0.82,0.82,,,
2.06E+06,-1.3,-1.26,0.82,0.86,,,
2.06E+06,-1.3,-1.3,0.82,0.82,,,
2.06E+06,-1.3,-1.26,0.82,0.86,,,
2.06E+06,-1.3,-1.3,0.82,0.82,,,
2.06E+06,-1.3,-1.26,0.82,0.86,,,
2.06E+06,-1.26,-1.3,0.82,0.82,,,
2.06E+06,-1.3,-1.26,0.82,0.86,,,
2.06E+06,-1.3,-1.3,0.82,0.82,,,
2.06E+06,-1.3,-1.26,0.82,0.86,,,
2.06E+06,-1.3,-1.3,0.86,0.82,,,
2.06E+06,-1.26,-1.26,0.86,0.86,,,
2.06E+06,-1.3,-1.3,0.82,0.82,,,
2.06E+06,-1.3,-1.26,0.82,0.82,,,
2.06E+06,-1.3,-1.3,0.86,0.82,,,
2.06E+06,-1.3,-1.26,0.82,0.86,,,
2.06E+06,-1.3,-1.3,0.86,0.82,,,
2.06E+06,-1.3,-1.26,0.82,0.86,,,
2.06E+06,-1.3,-1.3,0.82,0.82,,,
2.06E+06,-1.3,-1.26,0.86,0.86,,,
2.06E+06,-1.3,-1.3,0.86,0.86,,,
2.06E+06,-1.26,-1.26,0.86,0.86,,,
2.06E+06,-1.3,-1.3,0.86,0.86,,,
2.06E+06,-1.3,-1.26,0.86,0.86,,,
2.06E+06,-1.26,-1.3,0.86,0.82,,,
2.06E+06,-1.3,-1.26,0.86,0.86,,,
2.06E+06,-1.3,-1.3,0.86,0.82,,,
2.06E+06,-1.3,-1.26,0.86,0.86,,,
2.06E+06,-1.3,-1.3,0.86,0.82,,,
2.06E+06,-1.3,-1.26,0.86,0.86,,,
2.06E+06,-1.3,-1.3,0.86,0.86,,,
2.06E+06,-1.3,-1.26,0.86,0.86,,,
2.06E+06,-1.3,-1.3,0.86,0.86,,,
2.06E+06,-1.3,-1.26,0.86,0.86,,,
2.06E+06,-1.26,-1.3,0.86,0.86,,,
2.06E+06,-1.3,-1.26,0.86,0.86,,,
2.06E+06,-1.3,-1.3,0.86,0.82,,,
2.06E+06,-1.3,-1.26,0.82,0.86,,,
2.06E+06,-1.3,-1.3,0.86,0.82,,,
2.06E+06,-1.3,-1.26,0.86,0.86,,,
2.06E+06,-1.3,-1.3,0.86,0.82,,,
2.06E+06,-1.3,-1.26,0.86,0.86,,,
2.06E+06,-1.3,-1.3,0.86,0.82,,,
2.06E+06,-1.3,-1.26,0.82,0.86,,,
2.06E+06,-1.3,-1.3,0.86,0.82,,,
2.06E+06,-1.3,-1.26,0.82,0.86,,,
2.06E+06,-1.26,-1.3,0.86,0.82,,,
2.06E+06,-1.3,-1.26,0.86,0.86,,,
2.06E+06,-1.3,-1.3,0.86,0.82,,,
2.06E+06,-1.3,-1.26,0.86,0.86,,,
2.06E+06,-1.26,-1.3,0.82,0.82,,,
2.06E+06,-1.26,-1.26,0.86,0.86,,,
2.06E+06,-1.3,-1.3,0.86,0.86,,,
2.06E+06,-1.3,-1.26,0.86,0.86,,,
2.06E+06,-1.3,-1.3,0.86,0.86,,,
2.06E+06,-1.3,-1.26,0.86,0.86,,,
2.06E+06,-1.3,-1.3,0.86,0.86,,,
2.06E+06,-1.3,-1.26,0.86,0.86,,,
2.06E+06,-1.3,-1.3,0.86,0.86,,,
2.06E+06,-1.3,-1.26,0.86,0.86,,,
2.06E+06,-1.3,-1.3,0.86,0.86,,,
2.06E+06,-1.3,-1.26,0.86,0.86,,,
2.06E+06,-1.3,-1.3,0.86,0.86,,,
2.06E+06,-1.3,-1.26,0.86,0.86,,,
2.06E+06,-1.3,-1.3,0.86,0.86,,,
2.06E+06,-1.26,-1.26,0.86,0.86,,,
2.06E+06,-1.26,-1.3,0.82,0.82,,,
2.06E+06,-1.3,-1.26,0.86,0.86,,,
2.06E+06,-1.3,-1.3,0.86,0.86,,,
2.06E+06,-1.3,-1.26,0.86,0.86,,,
2.06E+06,-1.3,-1.3,0.86,0.86,,,
2.06E+06,-1.3,-1.26,0.86,0.86,,,
2.06E+06,-1.3,-1.3,0.86,0.82,,,
2.06E+06,-1.3,-1.26,0.86,0.86,,,
2.06E+06,-1.3,-1.3,0.86,0.86,,,
2.06E+06,-1.3,-1.26,0.86,0.86,,,
2.06E+06,-1.3,-1.3,0.86,0.86,,,
2.06E+06,-1.3,-1.26,0.86,0.86,,,
2.06E+06,-1.3,-1.3,0.86,0.82,,,
2.06E+06,-1.26,-1.26,0.82,0.86,,,
2.06E+06,-1.3,-1.3,0.86,0.82,,,
2.06E+06,-1.3,-1.26,0.82,0.86,,,
2.07E+06,-1.3,-1.3,0.86,0.86,,,
2.07E+06,-1.3,-1.26,0.86,0.86,,,
2.07E+06,-1.3,-1.3,0.86,0.86,,,
2.07E+06,-1.3,-1.22,0.86,0.86,,,
2.07E+06,-1.3,-1.3,0.86,0.82,,,
2.07E+06,-1.3,-1.26,0.86,0.86,,,
2.07E+06,-1.26,-1.3,0.86,0.86,,,
2.07E+06,-1.26,-1.26,0.86,0.86,,,
2.07E+06,-1.26,-1.3,0.86,0.86,,,
2.07E+06,-1.3,-1.26,0.86,0.86,,,
2.07E+06,-1.3,-1.3,0.86,0.82,,,
2.07E+06,-1.26,-1.26,0.86,0.86,,,
2.07E+06,-1.3,-1.3,0.86,0.86,,,
2.07E+06,-1.3,-1.26,0.86,0.86,,,
2.07E+06,-1.26,-1.3,0.86,0.86,,,
2.07E+06,-1.3,-1.26,0.86,0.86,,,
2.07E+06,-1.3,-1.3,0.86,0.86,,,
2.07E+06,-1.3,-1.26,0.86,0.86,,,
2.07E+06,-1.3,-1.3,0.86,0.86,,,
2.07E+06,-1.3,-1.26,0.86,0.86,,,
2.07E+06,-1.3,-1.3,0.86,0.86,,,
2.07E+06,-1.26,-1.26,0.86,0.86,,,
2.07E+06,-1.3,-1.3,0.86,0.86,,,
2.07E+06,-1.3,-1.26,0.86,0.86,,,
2.07E+06,-1.26,-1.3,0.86,0.82,,,
2.07E+06,-1.3,-1.26,0.86,0.86,,,
2.07E+06,-1.3,-1.3,0.86,0.82,,,
2.07E+06,-1.3,-1.26,0.86,0.86,,,
2.07E+06,-1.3,-1.3,0.86,0.86,,,
2.07E+06,-1.3,-1.26,0.86,0.86,,,
2.07E+06,-1.3,-1.3,0.86,0.86,,,
2.07E+06,-1.3,-1.26,0.86,0.86,,,
2.07E+06,-1.3,-1.3,0.86,0.86,,,
2.07E+06,-1.3,-1.26,0.86,0.86,,,
2.07E+06,-1.26,-1.3,0.86,0.86,,,
2.07E+06,-1.26,-1.26,0.86,0.86,,,
2.07E+06,-1.26,-1.3,0.86,0.86,,,
2.07E+06,-1.3,-1.26,0.86,0.86,,,
2.07E+06,-1.26,-1.3,0.82,0.82,,,
2.07E+06,-1.3,-1.26,0.86,0.86,,,
2.07E+06,-1.26,-1.3,0.86,0.86,,,
2.07E+06,-1.3,-1.26,0.86,0.86,,,
2.07E+06,-1.3,-1.3,0.86,0.82,,,
2.07E+06,-1.3,-1.26,0.86,0.86,,,
2.07E+06,-1.3,-1.3,0.86,0.82,,,
2.07E+06,-1.3,-1.26,0.86,0.86,,,
2.07E+06,-1.3,-1.3,0.86,0.86,,,
2.07E+06,-1.26,-1.26,0.86,0.86,,,
2.07E+06,-1.3,-1.3,0.86,0.82,,,
2.07E+06,-1.3,-1.26,0.86,0.86,,,
2.07E+06,-1.3,-1.3,0.86,0.86,,,
2.07E+06,-1.3,-1.26,0.86,0.86,,,
2.07E+06,-1.3,-1.3,0.86,0.86,,,
2.07E+06,-1.3,-1.26,0.86,0.86,,,
2.07E+06,-1.3,-1.3,0.86,0.86,,,
2.07E+06,-1.3,-1.26,0.86,0.86,,,
2.07E+06,-1.3,-1.3,0.86,0.82,,,
2.07E+06,-1.3,-1.26,0.82,0.86,,,
2.07E+06,-1.3,-1.3,0.86,0.82,,,
2.07E+06,-1.3,-1.26,0.86,0.86,,,
2.07E+06,-1.26,-1.3,0.86,0.86,,,
2.07E+06,-1.3,-1.26,0.86,0.86,,,
2.07E+06,-1.3,-1.3,0.86,0.86,,,
2.07E+06,-1.3,-1.26,0.86,0.9,,,
2.07E+06,-1.3,-1.3,0.82,0.82,,,
2.07E+06,-1.26,-1.26,0.86,0.86,,,
2.07E+06,-1.3,-1.3,0.86,0.86,,,
2.07E+06,-1.26,-1.26,0.86,0.86,,,
2.07E+06,-1.26,-1.3,0.86,0.82,,,
2.07E+06,-1.26,-1.26,0.86,0.86,,,
2.07E+06,-1.3,-1.3,0.86,0.86,,,
2.07E+06,-1.26,-1.26,0.86,0.86,,,
2.07E+06,-1.26,-1.3,0.86,0.82,,,
2.07E+06,-1.3,-1.26,0.86,0.86,,,
2.07E+06,-1.26,-1.26,0.86,0.86,,,
2.07E+06,-1.26,-1.26,0.86,0.86,,,
2.07E+06,-1.3,-1.3,0.86,0.86,,,
2.07E+06,-1.3,-1.26,0.86,0.86,,,
2.07E+06,-1.26,-1.26,0.86,0.82,,,
2.07E+06,-1.26,-1.26,0.86,0.86,,,
2.07E+06,-1.26,-1.26,0.86,0.86,,,
2.07E+06,-1.26,-1.26,0.86,0.86,,,
2.07E+06,-1.3,-1.3,0.86,0.86,,,
2.07E+06,-1.3,-1.26,0.86,0.86,,,
2.07E+06,-1.3,-1.3,0.86,0.86,,,
2.07E+06,-1.26,-1.26,0.86,0.86,,,
2.07E+06,-1.3,-1.3,0.86,0.86,,,
2.07E+06,-1.26,-1.26,0.86,0.86,,,
2.07E+06,-1.3,-1.3,0.86,0.86,,,
2.07E+06,-1.3,-1.26,0.86,0.86,,,
2.07E+06,-1.3,-1.3,0.86,0.86,,,
2.07E+06,-1.3,-1.26,0.86,0.86,,,
2.07E+06,-1.3,-1.3,0.86,0.86,,,
2.07E+06,-1.3,-1.26,0.86,0.86,,,
2.07E+06,-1.26,-1.26,0.86,0.82,,,
2.07E+06,-1.26,-1.26,0.86,0.86,,,
2.07E+06,-1.26,-1.3,0.86,0.82,,,
2.07E+06,-1.3,-1.26,0.86,0.86,,,
2.07E+06,-1.26,-1.3,0.86,0.86,,,
2.07E+06,-1.26,-1.26,0.86,0.86,,,
2.07E+06,-1.26,-1.26,0.86,0.86,,,
2.07E+06,-1.26,-1.26,0.86,0.86,,,
2.07E+06,-1.26,-1.26,0.86,0.86,,,
2.07E+06,-1.26,-1.26,0.86,0.86,,,
2.07E+06,-1.26,-1.26,0.86,0.82,,,
2.07E+06,-1.26,-1.26,0.86,0.86,,,
2.07E+06,-1.26,-1.26,0.86,0.86,,,
2.07E+06,-1.26,-1.26,0.86,0.86,,,
2.07E+06,-1.26,-1.3,0.86,0.86,,,
2.07E+06,-1.3,-1.26,0.86,0.86,,,
2.07E+06,-1.3,-1.3,0.9,0.86,,,
2.07E+06,-1.3,-1.26,0.86,0.9,,,
2.07E+06,-1.3,-1.3,0.86,0.86,,,
2.07E+06,-1.26,-1.26,0.86,0.86,,,
2.07E+06,-1.26,-1.3,0.86,0.86,,,
2.07E+06,-1.3,-1.26,0.86,0.86,,,
2.07E+06,-1.3,-1.3,0.86,0.86,,,
2.07E+06,-1.3,-1.26,0.86,0.9,,,
2.07E+06,-1.26,-1.3,0.86,0.86,,,
2.07E+06,-1.3,-1.26,0.86,0.86,,,
2.07E+06,-1.26,-1.3,0.86,0.86,,,
2.07E+06,-1.3,-1.26,0.86,0.86,,,
2.07E+06,-1.3,-1.3,0.86,0.86,,,
2.07E+06,-1.26,-1.26,0.86,0.86,,,
2.07E+06,-1.3,-1.3,0.86,0.86,,,
2.07E+06,-1.3,-1.26,0.86,0.86,,,
2.07E+06,-1.26,-1.3,0.86,0.86,,,
2.07E+06,-1.26,-1.22,0.86,0.86,,,
2.08E+06,-1.26,-1.3,0.86,0.86,,,
2.08E+06,-1.3,-1.22,0.86,0.86,,,
2.08E+06,-1.3,-1.3,0.86,0.86,,,
2.08E+06,-1.26,-1.26,0.86,0.86,,,
2.08E+06,-1.26,-1.3,0.82,0.82,,,
2.08E+06,-1.3,-1.26,0.86,0.86,,,
2.08E+06,-1.26,-1.26,0.86,0.86,,,
2.08E+06,-1.26,-1.26,0.86,0.86,,,
2.08E+06,-1.26,-1.26,0.86,0.86,,,
2.08E+06,-1.26,-1.26,0.86,0.86,,,
2.08E+06,-1.3,-1.3,0.86,0.86,,,
2.08E+06,-1.26,-1.26,0.86,0.86,,,
2.08E+06,-1.26,-1.3,0.86,0.86,,,
2.08E+06,-1.26,-1.26,0.86,0.9,,,
2.08E+06,-1.26,-1.26,0.86,0.86,,,
2.08E+06,-1.26,-1.26,0.86,0.9,,,
2.08E+06,-1.3,-1.3,0.86,0.86,,,
2.08E+06,-1.3,-1.26,0.86,0.9,,,
2.08E+06,-1.26,-1.3,0.86,0.82,,,
2.08E+06,-1.3,-1.26,0.86,0.86,,,
2.08E+06,-1.3,-1.3,0.9,0.86,,,
2.08E+06,-1.26,-1.26,0.86,0.9,,,
2.08E+06,-1.3,-1.3,0.86,0.86,,,
2.08E+06,-1.26,-1.26,0.86,0.86,,,
2.08E+06,-1.3,-1.3,0.86,0.86,,,
2.08E+06,-1.26,-1.26,0.86,0.86,,,
2.08E+06,-1.26,-1.3,0.86,0.86,,,
2.08E+06,-1.3,-1.26,0.86,0.9,,,
2.08E+06,-1.3,-1.3,0.86,0.86,,,
2.08E+06,-1.26,-1.26,0.9,0.9,,,
2.08E+06,-1.26,-1.26,0.86,0.86,,,
2.08E+06,-1.26,-1.26,0.86,0.9,,,
2.08E+06,-1.26,-1.26,0.86,0.86,,,
2.08E+06,-1.26,-1.26,0.9,0.9,,,
2.08E+06,-1.26,-1.26,0.9,0.86,,,
2.08E+06,-1.26,-1.26,0.86,0.9,,,
2.08E+06,-1.26,-1.26,0.86,0.86,,,
2.08E+06,-1.26,-1.22,0.86,0.9,,,
2.08E+06,-1.26,-1.3,0.86,0.86,,,
2.08E+06,-1.3,-1.26,0.86,0.9,,,
2.08E+06,-1.3,-1.3,0.86,0.86,,,
2.08E+06,-1.26,-1.26,0.86,0.86,,,
2.08E+06,-1.26,-1.26,0.86,0.86,,,
2.08E+06,-1.26,-1.26,0.86,0.9,,,
2.08E+06,-1.26,-1.3,0.86,0.86,,,
2.08E+06,-1.3,-1.22,0.86,0.9,,,
2.08E+06,-1.26,-1.3,0.86,0.86,,,
2.08E+06,-1.3,-1.26,0.86,0.9,,,
2.08E+06,-1.3,-1.3,0.86,0.86,,,
2.08E+06,-1.26,-1.26,0.86,0.86,,,
2.08E+06,-1.26,-1.26,0.86,0.86,,,
2.08E+06,-1.26,-1.22,0.86,0.86,,,
2.08E+06,-1.26,-1.26,0.86,0.86,,,
2.08E+06,-1.26,-1.26,0.86,0.86,,,
2.08E+06,-1.3,-1.3,0.86,0.86,,,
2.08E+06,-1.26,-1.26,0.86,0.9,,,
2.08E+06,-1.26,-1.26,0.86,0.86,,,
2.08E+06,-1.26,-1.26,0.86,0.86,,,
2.08E+06,-1.26,-1.26,0.86,0.86,,,
2.08E+06,-1.26,-1.26,0.86,0.9,,,
2.08E+06,-1.26,-1.26,0.86,0.86,,,
2.08E+06,-1.26,-1.26,0.86,0.86,,,
2.08E+06,-1.26,-1.3,0.86,0.86,,,
2.08E+06,-1.3,-1.26,0.86,0.86,,,
2.08E+06,-1.26,-1.3,0.86,0.86,,,
2.08E+06,-1.26,-1.26,0.86,0.86,,,
2.08E+06,-1.26,-1.26,0.86,0.86,,,
2.08E+06,-1.26,-1.26,0.86,0.86,,,
2.08E+06,-1.26,-1.26,0.86,0.86,,,
2.08E+06,-1.26,-1.26,0.86,0.86,,,
2.08E+06,-1.26,-1.3,0.86,0.86,,,
2.08E+06,-1.3,-1.22,0.86,0.9,,,
2.08E+06,-1.26,-1.3,0.86,0.86,,,
2.08E+06,-1.3,-1.26,0.86,0.86,,,
2.08E+06,-1.26,-1.3,0.86,0.86,,,
2.08E+06,-1.3,-1.26,0.9,0.9,,,
2.08E+06,-1.26,-1.26,0.86,0.86,,,
2.08E+06,-1.26,-1.26,0.86,0.9,,,
2.08E+06,-1.26,-1.3,0.86,0.86,,,
2.08E+06,-1.3,-1.26,0.86,0.86,,,
2.08E+06,-1.26,-1.3,0.9,0.86,,,
2.08E+06,-1.26,-1.26,0.86,0.9,,,
2.08E+06,-1.26,-1.26,0.86,0.86,,,
2.08E+06,-1.26,-1.26,0.86,0.86,,,
2.08E+06,-1.26,-1.26,0.86,0.86,,,
2.08E+06,-1.26,-1.26,0.86,0.86,,,
2.08E+06,-1.26,-1.3,0.86,0.86,,,
2.08E+06,-1.3,-1.26,0.86,0.86,,,
2.08E+06,-1.3,-1.3,0.9,0.86,,,
2.08E+06,-1.3,-1.26,0.86,0.9,,,
2.08E+06,-1.3,-1.3,0.9,0.86,,,
2.08E+06,-1.26,-1.26,0.9,0.9,,,
2.08E+06,-1.26,-1.3,0.86,0.86,,,
2.08E+06,-1.3,-1.26,0.86,0.9,,,
2.08E+06,-1.3,-1.3,0.86,0.86,,,
2.08E+06,-1.26,-1.22,0.9,0.9,,,
2.08E+06,-1.26,-1.26,0.86,0.86,,,
2.08E+06,-1.26,-1.26,0.86,0.86,,,
2.08E+06,-1.26,-1.26,0.86,0.86,,,
2.08E+06,-1.26,-1.22,0.86,0.9,,,
2.08E+06,-1.26,-1.26,0.86,0.86,,,
2.08E+06,-1.26,-1.22,0.86,0.86,,,
2.08E+06,-1.26,-1.26,0.86,0.86,,,
2.08E+06,-1.26,-1.26,0.86,0.86,,,
2.08E+06,-1.26,-1.26,0.86,0.86,,,
2.08E+06,-1.22,-1.22,0.86,0.86,,,
2.08E+06,-1.26,-1.26,0.86,0.86,,,
2.08E+06,-1.26,-1.22,0.9,0.9,,,
2.08E+06,-1.26,-1.26,0.86,0.86,,,
2.08E+06,-1.26,-1.22,0.86,0.86,,,
2.08E+06,-1.26,-1.26,0.9,0.86,,,
2.08E+06,-1.26,-1.22,0.9,0.9,,,
2.08E+06,-1.22,-1.26,0.86,0.86,,,
2.08E+06,-1.26,-1.22,0.86,0.9,,,
2.08E+06,-1.26,-1.26,0.86,0.86,,,
2.08E+06,-1.26,-1.22,0.86,0.9,,,
2.08E+06,-1.26,-1.26,0.86,0.86,,,
2.08E+06,-1.26,-1.22,0.9,0.9,,,
2.08E+06,-1.26,-1.26,0.86,0.86,,,
2.08E+06,-1.26,-1.22,0.86,0.9,,,
2.08E+06,-1.26,-1.26,0.86,0.86,,,
2.08E+06,-1.26,-1.26,0.86,0.86,,,
2.08E+06,-1.26,-1.26,0.86,0.86,,,
2.08E+06,-1.26,-1.22,0.86,0.86,,,
2.08E+06,-1.26,-1.26,0.86,0.86,,,
2.08E+06,-1.26,-1.26,0.86,0.9,,,
2.08E+06,-1.26,-1.26,0.9,0.86,,,
2.08E+06,-1.26,-1.26,0.86,0.9,,,
2.09E+06,-1.26,-1.3,0.86,0.86,,,
2.09E+06,-1.3,-1.22,0.86,0.86,,,
2.09E+06,-1.26,-1.26,0.86,0.86,,,
2.09E+06,-1.26,-1.22,0.9,0.9,,,
2.09E+06,-1.26,-1.26,0.9,0.86,,,
2.09E+06,-1.26,-1.22,0.9,0.9,,,
2.09E+06,-1.26,-1.3,0.86,0.86,,,
2.09E+06,-1.26,-1.22,0.86,0.9,,,
2.09E+06,-1.26,-1.26,0.86,0.86,,,
2.09E+06,-1.26,-1.26,0.86,0.86,,,
2.09E+06,-1.26,-1.26,0.86,0.86,,,
2.09E+06,-1.26,-1.22,0.86,0.9,,,
2.09E+06,-1.26,-1.26,0.86,0.86,,,
2.09E+06,-1.26,-1.22,0.86,0.9,,,
2.09E+06,-1.26,-1.26,0.86,0.86,,,
2.09E+06,-1.26,-1.22,0.86,0.9,,,
2.09E+06,-1.26,-1.26,0.86,0.86,,,
2.09E+06,-1.26,-1.22,0.9,0.9,,,
2.09E+06,-1.26,-1.26,0.9,0.86,,,
2.09E+06,-1.26,-1.22,0.86,0.9,,,
2.09E+06,-1.26,-1.26,0.86,0.86,,,
2.09E+06,-1.26,-1.22,0.86,0.9,,,
2.09E+06,-1.26,-1.26,0.86,0.86,,,
2.09E+06,-1.26,-1.22,0.86,0.9,,,
2.09E+06,-1.26,-1.26,0.86,0.86,,,
2.09E+06,-1.26,-1.26,0.86,0.9,,,
2.09E+06,-1.26,-1.26,0.9,0.86,,,
2.09E+06,-1.26,-1.26,0.86,0.9,,,
2.09E+06,-1.26,-1.26,0.86,0.86,,,
2.09E+06,-1.26,-1.26,0.86,0.9,,,
2.09E+06,-1.3,-1.3,0.86,0.86,,,
2.09E+06,-1.26,-1.22,0.9,0.9,,,
2.09E+06,-1.26,-1.26,0.86,0.86,,,
2.09E+06,-1.26,-1.22,0.9,0.9,,,
2.09E+06,-1.26,-1.26,0.86,0.86,,,
2.09E+06,-1.26,-1.22,0.86,0.9,,,
2.09E+06,-1.26,-1.26,0.86,0.86,,,
2.09E+06,-1.26,-1.22,0.86,0.9,,,
2.09E+06,-1.26,-1.26,0.9,0.86,,,
2.09E+06,-1.26,-1.22,0.9,0.9,,,
2.09E+06,-1.26,-1.26,0.9,0.9,,,
2.09E+06,-1.26,-1.22,0.9,0.9,,,
2.09E+06,-1.26,-1.26,0.86,0.86,,,
2.09E+06,-1.26,-1.26,0.9,0.9,,,
2.09E+06,-1.26,-1.26,0.86,0.86,,,
2.09E+06,-1.26,-1.22,0.9,0.9,,,
2.09E+06,-1.26,-1.26,0.9,0.86,,,
2.09E+06,-1.26,-1.22,0.9,0.9,,,
2.09E+06,-1.26,-1.26,0.86,0.86,,,
2.09E+06,-1.26,-1.22,0.86,0.9,,,
2.09E+06,-1.26,-1.26,0.9,0.86,,,
2.09E+06,-1.26,-1.22,0.9,0.9,,,
2.09E+06,-1.26,-1.26,0.86,0.86,,,
2.09E+06,-1.26,-1.26,0.86,0.9,,,
2.09E+06,-1.26,-1.26,0.9,0.9,,,
2.09E+06,-1.26,-1.26,0.9,0.9,,,
2.09E+06,-1.26,-1.26,0.9,0.86,,,
2.09E+06,-1.26,-1.22,0.86,0.9,,,
2.09E+06,-1.26,-1.26,0.86,0.86,,,
2.09E+06,-1.26,-1.22,0.86,0.9,,,
2.09E+06,-1.26,-1.3,0.86,0.86,,,
2.09E+06,-1.26,-1.26,0.9,0.9,,,
2.09E+06,-1.26,-1.26,0.9,0.9,,,
2.09E+06,-1.26,-1.22,0.9,0.9,,,
2.09E+06,-1.22,-1.26,0.86,0.86,,,
2.09E+06,-1.26,-1.22,0.9,0.9,,,
2.09E+06,-1.26,-1.26,0.9,0.86,,,
2.09E+06,-1.26,-1.22,0.9,0.9,,,
2.09E+06,-1.26,-1.26,0.9,0.86,,,
2.09E+06,-1.26,-1.22,0.86,0.9,,,
2.09E+06,-1.22,-1.26,0.9,0.86,,,
2.09E+06,-1.22,-1.22,0.86,0.9,,,
2.09E+06,-1.26,-1.26,0.86,0.86,,,
2.09E+06,-1.26,-1.22,0.86,0.9,,,
2.09E+06,-1.26,-1.26,0.9,0.9,,,
2.09E+06,-1.26,-1.26,0.9,0.9,,,
2.09E+06,-1.26,-1.26,0.9,0.86,,,
2.09E+06,-1.26,-1.22,0.9,0.9,,,
2.09E+06,-1.26,-1.26,0.86,0.86,,,
2.09E+06,-1.26,-1.22,0.9,0.9,,,
2.09E+06,-1.26,-1.26,0.86,0.86,,,
2.09E+06,-1.26,-1.26,0.9,0.9,,,
2.09E+06,-1.26,-1.26,0.9,0.86,,,
2.09E+06,-1.26,-1.22,0.86,0.9,,,
2.09E+06,-1.26,-1.26,0.9,0.86,,,
2.09E+06,-1.26,-1.22,0.86,0.9,,,
2.09E+06,-1.26,-1.26,0.86,0.86,,,
2.09E+06,-1.26,-1.22,0.86,0.9,,,
2.09E+06,-1.26,-1.26,0.86,0.86,,,
2.09E+06,-1.26,-1.22,0.86,0.9,,,
2.09E+06,-1.22,-1.26,0.9,0.86,,,
2.09E+06,-1.26,-1.22,0.9,0.9,,,
2.09E+06,-1.26,-1.26,0.9,0.9,,,
2.09E+06,-1.26,-1.22,0.9,0.9,,,
2.09E+06,-1.26,-1.26,0.9,0.86,,,
2.09E+06,-1.26,-1.22,0.9,0.9,,,
2.09E+06,-1.26,-1.26,0.9,0.86,,,
2.09E+06,-1.26,-1.22,0.86,0.9,,,
2.09E+06,-1.26,-1.26,0.9,0.86,,,
2.09E+06,-1.26,-1.22,0.9,0.9,,,
2.09E+06,-1.26,-1.26,0.9,0.86,,,
2.09E+06,-1.22,-1.22,0.86,0.9,,,
2.09E+06,-1.26,-1.26,0.9,0.9,,,
2.09E+06,-1.26,-1.22,0.9,0.9,,,
2.09E+06,-1.26,-1.26,0.9,0.9,,,
2.09E+06,-1.26,-1.22,0.9,0.9,,,
2.09E+06,-1.22,-1.22,0.86,0.86,,,
2.09E+06,-1.22,-1.22,0.9,0.9,,,
2.09E+06,-1.26,-1.26,0.9,0.86,,,
2.09E+06,-1.26,-1.22,0.86,0.9,,,
2.09E+06,-1.26,-1.26,0.86,0.86,,,
2.09E+06,-1.26,-1.22,0.9,0.9,,,
2.09E+06,-1.26,-1.26,0.9,0.86,,,
2.09E+06,-1.26,-1.22,0.9,0.9,,,
2.09E+06,-1.26,-1.26,0.9,0.86,,,
2.09E+06,-1.26,-1.22,0.9,0.9,,,
2.09E+06,-1.26,-1.26,0.9,0.86,,,
2.09E+06,-1.22,-1.22,0.86,0.9,,,
2.09E+06,-1.22,-1.26,0.9,0.86,,,
2.09E+06,-1.26,-1.22,0.9,0.9,,,
2.09E+06,-1.26,-1.26,0.9,0.86,,,
